Hybridization REF	TCGA-B2-4098-01A-01R-1188-07
GRPEL2	0.468875
PPID	-0.4316
TRIM56	-1.2665
UBE2J1	0.547
IL20RA	-0.99075
LOC387856	0.3685
C1orf107	-0.264
UTS2R	2.15275
C19orf22	-0.78725
SAFB2	-0.950125
KIAA0652	-0.06
KLRG1	0.2185
MS4A8B	0.4295
FRAG1	0.47375
KIAA1546	-0.751
E2F4	-0.3647
CLEC4M	-0.0603333333333334
BTBD14A	-1.61325
KIAA0999	-0.0252
GYPA	-3.4522
TAC1	-0.6054
TRAIP	-1.72583333333333
KIAA0232	0.8394
ERCC8	-1.128375
GPX4	1.429625
KIAA0368	-0.673875
GPR157	-0.0911666666666668
CTAGE4	2.1765
C9orf30	0.553833333333333
OR52A1	1.6155
HSP90B3P	-0.785
ALG9	-0.1562
BTBD10	1.06175
SDK2	0.45875
BAIAP3	-0.4875
RABGGTB	-1.010625
ANKRD40	0.483
KRT74	0.2695
CALCOCO2	0.409428571428571
SNCA	-1.9935
TMSL8	-5.2165
C2orf53	0.275
ESRRB	-0.49975
ARHGAP26	-0.006625
TDRD9	-2.45575
HRAS	-0.828166666666667
KLRC4	-1.8305
JAGN1	0.397333333333333
BSDC1	-0.794
RNF43	-1.8382
NDUFAF1	0.68625
PHF12	0.0555
OR1L3	0.50825
FOLR2	4.13058333333333
LYZL6	-0.0436666666666667
tcag7.1260	5.642
WSB1	-0.260833333333333
PROS1	0.7498
OSTN	0.789
PSMB8	2.08475
SOCS4	0.307714285714286
DDIT4L	6.36
MAS1	-0.6475
MGC34796	1.3035
CSHL1	0.364333333333333
TBCCD1	-0.205
ZBTB7C	-0.0445
AP2S1	-0.163
P15RS	0.0399
VAT1	0.0363
SHANK3	0.699
TUFM	-0.11
THEG	-0.46925
KRT34	-1.32725
SGSM3	-1.090375
TOMM22	1.288875
SOCS3	1.05233333333333
CPO	0.7775
POP4	1.236
BHLHB3	2.78575
MALL	0.24975
OR1B1	0.4145
PARK2	1.4225
GPR124	-1.821875
LCE1E	-0.4255
RUVBL2	-0.857
CGRRF1	2.1801
ACPL2	-1.0905
WNT10B	-1.343375
BAIAP2L2	1.21325
ISCA1	1.6815
C1orf125	-0.18875
RPAP1	-1.40675
RAI16	-0.444833333333333
RPL27	0.84775
NLRP9	0.1245
EPN1	0.083
LOC388610	-1.030625
SLC35A1	1.1274
GAL	-2.83575
SLC14A2	0.36525
RDH11	-0.0366666666666667
FAM138F	0.00700000000000001
AUH	1.46675
FLJ40243	-0.46
C14orf129	0.986333333333333
MBD2	-1.291
ABHD14B	1.190125
PIGT	-0.04825
ALS2CR4	-0.428875
ALAS1	0.1666
FOXO1	0.5725
CRLF3	-0.123625
C20orf107	-0.804
FARS2	0.00700000000000001
CCDC28A	2.17975
NPHP3	-0.26425
OR13F1	-0.0235
TSEN54	-0.77
DEFB106B	-0.4562
OR8B4	-0.512
STH	0.22425
ZC3H14	-1.331625
CBX2	-1.763
TMEM49	0.77125
C6orf21	0.4525
FLJ20920	1.43125
CRTAP	1.01357142857143
DDX50	-0.6395
STYXL1	-0.32375
BLVRB	1.11066666666667
LOC147650	-0.0343333333333333
MMP24	0.8425
GRID1	1.93266666666667
BANF1	0.704833333333333
CTAGEP	1.28425
HMBS	-1.3235
SLC25A24	-1.0305
C14orf50	-1.09275
MRO	3.4285
SLC25A15	-0.596
FAM84B	-0.1414
TDP1	-1.911
C16orf78	0.461333333333333
C11orf57	-0.557
RFK	1.350875
ZFYVE9	-1.295875
STCH	-0.3226
WIBG	0.16075
LOC283871	-0.5695
GBA2	-0.6589
NDUFB3	1.26725
HSD17B13	-0.5565
GRIN3A	1.96
FMNL1	-1.34683333333333
SEPT7	-0.2531
GNLY	4.4955
GRAMD1C	1.775
ZNF165	-0.03675
USP38	0.5765
FAM83A	-2.992
C14orf24	0.182916666666667
ARMCX3	0.44775
ARHGDIB	-0.201833333333333
AK1	1.134375
KIAA1045	0.1065
DNAJB13	-0.3375
NEU2	1.017
HIST1H4B	0.194
FAM20B	-1.0093
HES2	-0.3455
FAM73B	-0.4357
LOC388381	-0.39975
INTS7	-0.518818181818182
AMPH	-1.11875
ZNF775	0.325
UCKL1	-0.0586666666666667
C10orf97	0.865
C1orf161	-0.40525
ALDH1L1	5.77725
FLJ39378	-0.380375
SLC23A1	0.619
RBM4B	-0.095
THAP4	0.812
OGFRL1	2.03825
KIAA0831	0.321
PPP1R15A	-1.03333333333333
C1orf96	-1.00585714285714
C12orf11	-1.79875
BMF	0.3495
MAN1A1	-0.383625
KIAA1600	0.811
NLGN4X	-2.26275
ALOX12	-0.795166666666667
RB1CC1	0.1173
NEIL2	0.6669
EIF4E	0.481454545454545
ABHD5	0.433
EXOC4	-0.250666666666667
CIP29	-0.0615
BATF2	2.1705
SLC29A4	-0.204125
HTR4	0.335
EMB	-0.86675
TRAF6	0.9405
LMNB1	-3.2585
FAM19A5	-0.945625
SHE	1.05575
PIK3C2B	0.26875
C15orf15	0.5807
USP15	0.3283
TCEAL2	-0.76875
C5orf39	0.00416666666666668
PTGER2	0.49325
SLC31A1	0.3818125
IFT172	-0.03025
ADAM29	0.167
GFOD1	-2.42775
ST7L	0.2035
C15orf26	-4.4785
PKN3	-1.5175
CNTD1	0.859166666666667
COMMD1	1.540125
NTRK2	1.4205
FOXN3	-1.546875
MFGE8	-1.4092
PFKFB2	1.695
TAS2R4	-0.225
ENTHD1	1.24366666666667
PRMT5	-1.75275
MGC16384	-0.560125
LOC442229	0.652
TSKU	1.3635
KRTCAP3	-1.58475
PDLIM1	0.1313
KCNS2	0.06725
RNF126	-0.454333333333333
CEP63	-1.145375
CLIC4	0.849
hCG_1990170	4.86925
ACR	0.4084
KLK7	-0.73
ALOX5AP	4.729
RIPK3	3.18325
TAS2R9	0.964
C19orf18	-0.0145
BIRC6	-0.0555
ZNF16	0.278
RFT1	-0.8415
SLC8A2	-0.51825
TACC1	0.10675
ITGAD	3.20675
SAMHD1	1.5235
SH3PXD2B	-0.499
EPC2	0.38575
C20orf85	0.404125
ATP13A2	-0.3455
KRT4	0.456625
CAPNS1	0.40925
MDM2	0.497416666666667
PCDH20	2.657
KCNK9	0.665
OR2C1	-0.1225
KLHDC3	-0.784833333333333
IPPK	-0.5515
EFHD2	-0.24925
GALR3	2.03675
NBEA	-0.398166666666667
ABCA6	3.189
CLDN3	2.107
AKT2	-0.617928571428571
EGFR	-0.4819
RBM16	0.396714285714286
ZDHHC3	0.1857
SLC25A4	0.857
CYB5B	0.3135
CPXM1	-1.65525
NDRG1	-0.440230769230769
FLJ43826	0.1005
OR5L2	1.0128
FARP2	-0.0255
MRPL46	0.552666666666667
LDHAL6B	0.4976
MAPKAPK3	0.140166666666667
NCAM2	-3.36575
PRKD2	-0.872166666666667
ZFP36L1	1.0776
CYSLTR1	-0.27175
OR4C3	0.30675
HIST1H2AJ	0.903
CCNB2	-3.62277777777778
ZNF10	0.40275
TMEM175	1.173
FAM134A	0.146
TIGD4	1.1585
PCNP	0.04425
MGC39715	0.38075
LQK1	-1.51525
CREB1	0.0219
TMPRSS3	-1.1255
C4orf32	-1.899125
LAT	-1.16225
KCNA3	0.8235
SKIV2L2	-0.83675
ROPN1B	-2.656
tcag7.23	-0.0095
CDT1	-3.1395
ZHX2	1.182625
CD28	-1.66225
ZNF624	0.9395
SEPT2	0.1505
SOHLH2	0.459125
MCOLN3	-0.36575
UNQ1945	1.493
MASP2	-1.224
ZNRF3	0.5931
GPATCH3	-0.8495
AGL	-0.000999999999999997
QRICH2	0.075
PSD4	-0.7905
CCNB1IP1	-0.37025
ENPP7	0.34425
OBFC1	1.14925
KCNG3	-3.247
C14orf79	0.0829166666666667
ENPEP	7.30033333333333
SCT	0.4965
SKI	-0.0292499999999999
SEC61G	-1.33775
CAPN11	-0.27525
ATXN7L3	-1.1055
DBNDD1	0.433166666666667
FAIM	-0.539
ANKRD36	-0.793
GABRP	-0.973833333333333
TACSTD2	-2.99016666666667
EIF3J	-1.362
PPP2R2A	0.2565
TEKT4	0.1495
PVALB	-1.93433333333333
F10	-2.25683333333333
FAM134C	0.2696
COMP	-0.600625
EFCBP1	0.4755
SCLT1	-0.666375
TAL1	-0.9122
ACSL1	2.7075
ABCC5	-0.277666666666667
ABL1	-0.892888888888889
RBBP7	-0.857333333333333
PTPRG	1.12025
NCOR1	-0.8765
SPINK4	-2.28833333333333
TXNRD1	0.9156
TNRC15	0.063875
C9orf138	0.163125
UBE2H	0.322166666666667
BRDT	-0.3405
C8orf31	-0.246
CCNE2	-2.97781818181818
SLC6A8	-0.912375
CALCR	-3.69975
PPP1CB	1.13908333333333
ABHD8	-0.16475
ARF5	-0.043
SLC24A4	1.583
CCT3	-0.6805
ZNF121	-0.332625
SLC3A2	-1.0608
OR13A1	1.058
SLC5A10	2.86975
RAD50	0.447125
IER5	-0.0273750000000001
MTHFD1L	-0.897625
MBTPS2	-0.5015
MVK	0.8665
NCL	-1.8119
PSMD10	-0.457
MOBP	0.990285714285714
FLJ32894	0.673
HRH1	1.5465
C5orf30	-1.4115
NUDT16L1	1.3884
RASGRP3	3.4215
PRKRIP1	-0.5827
CCDC75	-0.12075
LOC253970	2.00475
KIAA1239	0.10325
MED21	0.40025
SYT11	0.347
NTSR2	-0.921
EGFL11	-0.0285
CXorf59	-0.8025
OR2A25	0.165
SPTBN2	-0.9805
LRMP	0.0681666666666667
RNF111	1.08825
PTH	-0.13
LOC619208	3.09983333333333
KIAA0895	1.2055
RANBP5	-0.730875
P2RY10	0.977666666666667
NME5	6.12666666666667
DDX21	-1.796
LRSAM1	-0.574
HDAC11	-0.163333333333333
VMO1	4.32775
NOLA2	-0.430833333333333
ADAR	-1.202
MTO1	-0.9865
SF4	-0.380166666666667
P2RX1	0.274666666666667
HBM	1.69375
EN2	2.392
C14orf172	-0.7665
TM9SF2	0.0337
INHBE	-0.705666666666667
TCTE3	0.00849999999999992
TOX2	-3.289
CTAGE3	0.982125
HBB	6.6013
MED15	-1.27216666666667
CASR	0.54625
C6orf66	0.614166666666667
MTPN	-0.634
UNC50	0.84475
C21orf33	0.519375
IRF2	1.536625
PGR	-2.85983333333333
GPR84	2.8725
CROCCL1	-2.38525
SRPX	-3.93775
BRE	1.389
FGF10	1.272
SDC3	-0.1565
ZRSR1	-1.21533333333333
DKFZP434P211	-0.9575
SOX6	0.9255
RPUSD2	-0.45925
C14orf173	-0.581916666666667
MAPK11	-0.330333333333333
TBC1D22A	0.335
FAM123A	-1.576
COL4A6	-3.91933333333333
TOMM70A	0.67075
NAB1	0.161125
MGC16385	-0.58275
TSPAN18	1.34983333333333
MED31	1.399
PLG	0.21375
CAPSL	1.0405
ZNF532	-0.0973
ASB14	0.0185
CA8	-3.94925
NUDT16P	3.534
SLFN11	-1.0455
LRRIQ2	-0.884
NOL7	-0.403
BRMS1L	-1.067125
JARID1A	-1.14566666666667
PANK2	-1.256
ICAM3	0.502
MDS1	-0.845
TAF8	-0.54175
RNF139	0.68725
ZNF594	-1.1315
ADAM8	1.245875
SFTPC	3.55525
MAN2B2	0.1785
RGS12	0.5393125
EIF1AY	-4.74633333333333
LRRIQ1	0.923666666666667
GPR150	2.1485
CCDC21	-1.49183333333333
PRRG3	-0.16925
SAA4	0.6715
RAPGEF5	2.84125
ZCCHC2	-0.766272727272727
MGC39372	4.408
PPP4R2	-0.963166666666667
CDCA2	-2.90316666666667
OR4D5	0.182666666666667
PTGFRN	-1.4058
SIGLEC5	2.385
C19orf61	-1.23083333333333
NMUR2	0.463
KIAA1586	-0.2095
DAGLA	-1.534
CHCHD6	0.7905
GPR32	-0.456
NEUROD6	0.627333333333333
SLC2A4RG	-0.6449375
CA5B	-0.173
FBXL3	1.04725
MPHOSPH9	-0.31025
HMG2L1	0.2495
HCN4	1.42766666666667
CEACAM19	0.858
SH2D4B	0.851333333333333
HFE2	-0.723
TGM4	1.1588
LYPD2	0.652
TBC1D15	0.5725
MRPS21	0.3337
NONO	-1.6027
CLEC5A	2.6295
ITCH	0.2396
MGAT3	-1.90383333333333
MBP	0.313375
RPP25	-1.245
SOSTDC1	1.48275
HRC	-1.98225
TRIM48	0.9505
TMEM133	0.9085
ECEL1P2	-1.62675
HOXC11	0.308
DOK5	2.2545
HELZ	-0.489
LOC348180	-0.476
MGC33894	1.19875
ADRB3	0.3725
DMD	-0.606416666666667
PTRH2	-0.55425
MPEG1	3.8495
NDUFA12	0.824666666666667
KRTAP2-4	0.789
STAMBPL1	-1.36833333333333
ADCY2	1.31733333333333
UNQ6125	1.2195
KLHL20	0.855166666666667
SRM	-1.432
OTC	-0.1405
TMIE	1.77766666666667
SNX8	0.70825
LIPK	-0.362
CHURC1	1.18216666666667
KLC2	0.380833333333333
HDAC1	-1.3315
FAM128A	-0.401666666666667
FNDC3B	0.4303
MTCP1	0.376666666666667
WFDC10B	0.4412
PCDHGB3	0.0175
ATRNL1	1.0652
CAV2	1.730625
MED26	-1.07066666666667
DUS1L	-0.624
CHRM3	-1.620375
NEK9	-0.9765
WARS2	0.434
TBX22	-1.2175
TOMM40	-1.37825
RP6-213H19.1	-1.39633333333333
TUBGCP5	-0.502
IGSF6	6.905
TPPP	-0.248
UNQ6190	-0.743
GSTM5	1.10275
BTD	1.02466666666667
PDCD1LG2	0.595
SNRPB2	-0.584166666666667
ERICH1	-0.22775
APOA4	-1.1135
HOXA11	-1.82075
NARG1	-0.42175
MKX	-0.4455
RAB28	0.422785714285714
PKP3	-2.66425
SH3GL2	1.29425
CTSO	3.641
RPN2	-0.3976875
IL28RA	0.0843333333333333
SFMBT1	-1.5045
WDR57	-0.757375
FER1L3	-0.0656666666666667
HSF5	0.642166666666667
TTC9B	0.54575
C4BPA	-0.301833333333333
ALB	-4.17276923076923
SORBS3	0.250125
UPF2	-1.048
JPH1	-0.3045
AGBL2	2.1955
DOPEY1	1.7695
TERF1	-0.0288333333333333
KIF22	-0.714333333333333
NINJ1	1.638
SEC61A2	-0.640583333333333
HIST1H1D	-0.453666666666667
SFXN4	1.13925
UCP3	0.2678
ZNF703	0.442
MYL6B	0.18975
TREM1	5.03575
OR52E6	-0.1035
CKMT2	1.52225
HLA-C	3.3165
SLC13A3	2.1365
TIMP4	-1.342
SLIT2	-0.1355
RSF1	-1.08716666666667
LONRF1	-0.274071428571429
MON1A	-0.717666666666667
CACNG6	-0.659
DPPA4	-4.508
ZSWIM3	0.80725
ZNF804A	0.425666666666667
CCIN	0.48125
SLC25A31	0.839666666666667
KCNMB4	0.95675
RABL5	1.56525
GALNS	0.0337
STX6	-0.457125
HIST1H1C	-3.82866666666667
CIDEB	0.116125
CASP4	1.11133333333333
PDK3	-0.214
KCNJ11	0.744
TPR	-1.745
ZSCAN20	-2.048
MTX2	-0.4365
HIST1H2BH	-1.503
LOC283767	0.584
LYRM7	0.0149444444444444
BRD3	-1.54116666666667
HIST1H2BO	-1.58775
MAGEB10	1.071
SLC45A1	-1.31325
SERPINA3	0.1393
KIAA0143	1.03725
KCNJ16	8.72283333333333
KRT79	-0.75425
FABP2	-0.35925
NUT	-0.57825
ZNF57	0.10475
FBXL4	0.171625
CLEC9A	2.6635
UGT8	1.877
BMP2K	0.8865
MAPK4	-2.8475
SLC25A23	0.894
HINT1	1.4641
KRTAP13-1	-0.842
SFXN5	-0.4824
CHCHD2	0.666
FAM3D	1.2575
NDP	-3.191125
RHOBTB1	0.467166666666667
SLC4A4	5.704375
RPL38	-0.0535
HTF9C	-0.0291666666666667
AP2A2	-0.0295
ZBTB46	-1.529
MAP7D1	-0.8345
AOX1	-0.0775
CYR61	-1.07641666666667
DTNA	0.0512142857142857
JRKL	0.32875
TMOD3	-1.106
EEA1	0.0825
ADCK5	0.25275
IL1R1	1.07583333333333
KLK3	0.882
HRSP12	1.66175
KTN1	-0.91375
LOH11CR2A	1.7177
RELL2	-0.0025
MAB21L1	-0.94825
C20orf59	-0.682666666666667
PHKB	0.88725
ADAM2	-3.1946
TBC1D8B	1.57316666666667
FAM13A1	0.204875
LAPTM4B	-0.45425
LCN8	-0.0635
TMEM147	0.5615
SYT4	0.1444
XPO7	-0.982
C9orf62	2.53175
GPR75	-0.038
TRIM5	0.612875
APOC1	3.20766666666667
RNASE4	0.611
PARD6B	-0.982375
ARID1A	-1.80183333333333
TPD52L3	0.657222222222222
RRAGB	2.28516666666667
RCN2	-0.501666666666667
HIST2H2BE	-1.93
STARD7	-0.4165
SHMT2	-1.42525
KIAA1751	-0.478166666666667
MLYCD	0.23775
LOC162632	-0.8485
UQCRH	-1.56325
RP11-217H1.1	1.7545625
SDHA	-1.33316666666667
NCLN	-1.0882
ZNF17	0.0268333333333333
RCBTB2	-0.4675
VEGFB	0.9022
RP4-747L4.3	0.046
COLQ	-0.0323
MPN2	-0.7345
DRG2	-0.1325
KLRB1	7.2915
ALPK2	0.74075
DNASE2B	3.5705
FLJ23834	-1.1025
AXUD1	-0.270833333333333
SAFB	-0.6939
NSUN4	-0.0965
RFX2	-0.332833333333333
MAPK8IP1	-0.517166666666667
FANCD2	-1.87078571428571
ANKZF1	-1.39866666666667
C19orf50	-0.823375
DUSP8	0.473
SENP5	0.020625
NFKBIL2	-0.46175
LBR	0.133875
IGFL1	-0.0515
LZTS2	-0.28
IL2RG	0.081625
CCDC51	0.5405
KLF3	0.091
ANKRD37	0.151
KCTD14	2.9105
FZR1	-0.24375
SLC44A4	2.7274
ESPL1	-1.063
GMPR2	-0.5731
TBC1D19	0.927666666666667
ERGIC1	1.13048148148148
ERBB4	-1.6338
TSPAN32	0.458916666666667
MAP4	-0.32775
GPHN	-0.31225
SLC6A2	-0.48675
HIVEP1	-0.0965
DFFB	-1.02655555555556
EIF4EBP2	0.4615
DMRT1	-0.87925
HSPB6	-0.705
IER2	-1.2005
AIFM1	0.65375
WWC2	0.240166666666667
MRPL4	0.291
FLJ21062	1.029
EPB41L4A	1.81516666666667
SH2D6	1.25
TAF4B	-1.27025
GAL3ST3	-0.798
MALT1	-0.690166666666667
RTDR1	5.122
ARVCF	-0.638125
MEX3B	-2.1185
FBXO16	2.45025
KIF7	-2.4385
C1QC	6.12483333333333
ZNF783	-1.33566666666667
ZNF85	-0.62275
MMP13	-1.4025
KIAA0329	-1.0235
RTP3	1.3145
ZBED3	-1.097
CLGN	-2.94825
SLC25A37	0.122041666666667
hCG_18290	0.5195
OR5AS1	-0.122
SMARCC2	0.42525
FAM109A	-0.3415
CCDC12	-0.81925
USF2	0.4902
DEPDC7	-0.84225
C20orf24	0.613
JMJD3	-0.557
DSP	-1.18785714285714
SLIC1	0.77175
FAM20A	4.045125
IRF2BP2	-0.511
ZNF230	-0.2015
MSN	-0.147214285714286
SLC9A5	-1.6345
EPDR1	1.1604
MUSK	-0.0165
