Hybridization REF	TCGA-AK-3426-01A-01R-1188-07
GCC2	1.21285714285714
RARRES3	4.657375
PLXNA1	0.0643
KIAA0100	-0.129888888888889
PMF1	-0.24575
FNDC1	3.1805
HS2ST1	-0.522666666666667
CRELD2	-0.104
C8G	-1.1285
CD82	0.51
LIM2	1.124
UNQ6490	0.8605
MMP16	-1.2515
DRD3	0.725
C5orf26	-1.28225
C11orf73	-1.873
PTP4A2	-0.9835
OR4M2	-2.751
HPCA	-1.03883333333333
SEC14L1	-0.427
CHFR	1.385875
EMILIN1	0.963875
NDUFS4	-1.40325
COL18A1	1.11125
PDZD3	2.16211111111111
C9orf16	-0.156
ERBB2IP	0.6845
EMX2	6.80466666666667
FUS	-2.61375
TF	-3.5075
CLCN4	-0.2706
CXorf56	-0.678
C11orf72	-0.436
ELAC2	-0.376666666666667
NPR1	0.8835
ASS1	-1.77
USP42	0.191625
POLR2J	-0.3945
SEC23IP	-0.280833333333333
UQCRC1	-0.27925
LOC729603	-0.579
C1orf71	-0.877125
POLG	-2.052
ADAM23	-3.0135
TFR2	-0.0939999999999999
RICTOR	0.4178
MGC39606	2.21775
C19orf55	-0.9955
SNAPC1	-1.136
GNA11	-0.203875
CCDC52	-0.531166666666667
FSIP1	-1.1875
UPF3A	-0.24375
IGSF11	-1.9905
LAGE3	-1.42975
CHST6	-2.086
UNC13B	-0.548
TTLL4	-2.20914285714286
ZNF687	0.369
SDC2	-0.7434
COX7A2	-0.1905
LAMB4	-0.0673333333333333
FAM24A	-1.0245
LRRTM3	-0.0376666666666667
GPHB5	-0.38825
OR4C13	-1.218
EIF3EIP	-0.5525
HABP4	-1.089
TMEM125	2.58375
CNTN2	-0.490714285714286
ASNSD1	-0.708
FUT4	-1.68966666666667
ACF	-4.457
LOC158381	-2.0775
CDH8	-0.784666666666667
AGPS	-0.309666666666667
C4orf18	0.740375
PECI	-0.06875
UNG	-0.881875
GSTP1	0.0298749999999999
DCUN1D5	-1.57616666666667
DKFZP564J0863	-0.142
SLC9A3R1	0.120625
BCDO2	1.137375
CHMP7	-0.421166666666667
REM2	0.269
DNHD1	0.1095
FKBP4	-1.23085714285714
ZNF350	0.33175
MGC11102	0.1735
BST1	2.34475
KISS1R	-0.2815
NCR2	5.129
DEFB125	-0.508
UBE2W	-0.06475
KRT15	-1.233625
C10orf99	3.431
SCN11A	0.779857142857143
GFI1	1.6475
RDHE2	-0.7015
FHL1	0.0753333333333333
OSGEP	0.922666666666667
GATA1	-1.49825
SMC6	-1.1745
TTTY14	2.67325
LPIN3	1.107
RPL4	-1.2777
RBPMS	-0.3295
PRPF3	-0.757
EMR1	-1.1335
SPATA19	-0.234
XCR1	-0.2735
IRX3	0.4496
RBM6	1.06625
KLF4	-2.15675
UNC5CL	3.254
SEBOX	2.3605
BTK	1.579
KRCC1	0.96125
C6orf27	0.57
SYTL5	-0.093
PRND	-0.581
LOC653319	0.6835
PIGL	-0.399375
HUS1	-0.741
SFRS6	-0.3165
C17orf77	1.115
UIMC1	0.244333333333333
FXYD2	5.2537
LOC283152	2.31525
ZNF667	-0.886666666666667
ZCCHC12	0.252
TFEC	3.6265
ATP7B	-0.897166666666667
POLD2	-2.34466666666667
RG9MTD1	-0.87075
ACOT2	-0.711
HIST1H4I	-1.56575
PPARGC1A	1.5443
ETFA	-1.9739
POLRMT	-0.19125
ZNF146	-1.38042857142857
MIA2	2.036
KLHL6	1.92066666666667
HOXB5	1.278
NENF	0.983666666666667
CUGBP1	-1.4125
PRSS22	-0.736166666666667
CASC4	0.715777777777778
CUL4B	-0.2208
CENPJ	-1.7318
PITX1	-1.70233333333333
FLJ31033	-0.1652
CELSR3	-0.556333333333333
ZNF568	0.07
ITSN1	-0.225666666666667
EHBP1L1	0.1485
C19orf2	-1.8185
DCTN1	-1.87625
LIN28B	-2.97975
TNKS2	-0.8195
C1QBP	-1.20375
CADPS2	0.78175
SRMS	-0.511
GJA9	-2.066
MGC24975	0.970833333333333
TRIM45	-0.175833333333333
TSP50	-0.919
TCP1	-2.15775
TMED7	-0.7916
CMA1	0.591
CENPL	-1.284
PTCRA	1.1
FST	-3.82875
VWCE	-1.19525
PAWR	0.11475
ABCC12	0.364
LDLR	-3.6408
ASTN2	1.201
LOC441212	-0.5985
GPATCH8	-0.53775
TANC2	-1.56422222222222
KIF4A	-2.7925
C18orf18	-0.04325
PGM1	-0.86075
KIAA0258	-0.44
CPD	-0.871625
SNCAIP	-1.99375
DCT	-3.7142
HLA-DOA	4.16538095238095
OR11L1	1.151
UPK1B	1.2375
DNAJB4	-0.87775
UGT1A8	3.67575
HIST1H4L	0.7365
PECR	-0.388
HSPA2	1.65025
WFIKKN1	-4.9185
SERP1	-1.054625
SYDE2	-2.03766666666667
TACR2	-2.4235
NUP85	-1.11425
CD177	-0.8085
LGR5	-1.1092
PIGG	-0.941636363636363
PTHR1	-1.1032
RAB5A	-0.4348
FLJ13224	-2.9525
USP9Y	0.186333333333333
C7orf53	0.119
LRP1B	0.272333333333333
XAF1	5.1076
ABCG8	-0.691
ANKDD1A	-1.3374
DAND5	-0.7405
SPAG6	0.340666666666667
LINCR	3.25
ZDHHC22	-1.6085
CCDC60	null
THOC7	-1.83533333333333
TCTA	-0.171
OR8K3	0.884
NY-REN-7	0.89875
B2M	1.55866666666667
C6orf141	-1.392
LPPR4	2.76
SQLE	-2.48525
SEPHS1	-0.81025
BTBD14B	0.603769230769231
PLRG1	-0.52025
SPG7	0.53975
ZNF614	-0.915833333333333
PARD6G	0.0305
INPP5B	-1.633
GRPEL2	0.36725
PPID	-0.3493
TRIM56	-0.31675
UBE2J1	-0.554
IL20RA	-0.1535
LOC387856	2.88833333333333
C1orf107	-1.34109090909091
UTS2R	1.395
C19orf22	-0.673
SAFB2	-0.096625
KIAA0652	-0.916625
KLRG1	0.977
MS4A8B	-0.637666666666667
FRAG1	-0.999
KIAA1546	0.5515
E2F4	-0.9906
CLEC4M	1.4078
BTBD14A	-0.76025
KIAA0999	0.4173
GYPA	-1.63616666666667
TAC1	-1.1162
TRAIP	-1.3312
KIAA0232	-0.2728
ERCC8	-1.142875
GPX4	1.061
KIAA0368	0.28425
GPR157	0.642166666666667
CTAGE4	1.169
C9orf30	-1.01866666666667
OR52A1	-0.7825
HSP90B3P	-1.117
ALG9	-0.7901
BTBD10	0.447
SDK2	0.08075
BAIAP3	-1.17733333333333
RABGGTB	-1.0465
ANKRD40	-1.9285
KRT74	1.634
CALCOCO2	0.364928571428571
SNCA	-2.08175
TMSL8	-4.917
C2orf53	1.1355
ESRRB	-4.813
ARHGAP26	2.577375
TDRD9	0.9085
HRAS	-0.446833333333333
KLRC4	-4.4485
JAGN1	-0.989333333333333
BSDC1	1.3785
RNF43	-2.1821
NDUFAF1	-0.54475
PHF12	0.573
OR1L3	0.895666666666666
FOLR2	2.90088888888889
LYZL6	0.9405
tcag7.1260	-1.1205
WSB1	2.1035
PROS1	0.3996
OSTN	0.9895
PSMB8	1.97975
SOCS4	-1.86575
DDIT4L	2.9205
MAS1	1.73
MGC34796	0.38875
CSHL1	0.44975
TBCCD1	-1.62366666666667
ZBTB7C	0.562
AP2S1	-1.534625
P15RS	-1.4837
VAT1	-0.9657
SHANK3	0.956666666666667
TUFM	-0.413833333333333
THEG	-1.0145
KRT34	-3.3995
SGSM3	-0.531
TOMM22	-0.385
SOCS3	1.93183333333333
CPO	0.1215
POP4	-0.1565
BHLHB3	2.692
MALL	2.484
OR1B1	-3.205
PARK2	0.423
GPR124	1.953875
LCE1E	-0.483
RUVBL2	-1.0235
CGRRF1	-0.3317
ACPL2	1.5485
WNT10B	-2.09425
BAIAP2L2	1.008875
ISCA1	-0.672
C1orf125	0.12925
RPAP1	-0.36
RAI16	-0.2855
RPL27	-0.429875
NLRP9	null
EPN1	-0.4875
LOC388610	0.49375
SLC35A1	0.0477
GAL	-3.46175
SLC14A2	-1.41875
RDH11	-0.4265
FAM138F	-2.244
AUH	-0.77675
FLJ40243	-0.768333333333333
C14orf129	-0.669833333333333
MBD2	-0.428833333333333
ABHD14B	-0.614375
PIGT	-0.211625
ALS2CR4	-1.116
ALAS1	-1.1593
FOXO1	0.167
CRLF3	-0.3465
C20orf107	0.63
FARS2	-1.34075
CCDC28A	0.57525
NPHP3	1.45525
OR13F1	1.649
TSEN54	-0.20425
DEFB106B	1.6204
OR8B4	0.648
STH	0.581
ZC3H14	-1.033875
CBX2	0.265
TMEM49	0.87275
C6orf21	0.2275
FLJ20920	0.217125
CRTAP	-0.509
DDX50	-0.0315
STYXL1	-1.12375
BLVRB	-0.732
LOC147650	0.4825
MMP24	-0.1655
GRID1	1.2916
BANF1	0.251333333333333
CTAGEP	0.133
HMBS	-1.13825
SLC25A24	-1.0938
C14orf50	-0.454
MRO	0.106
SLC25A15	-1.29375
FAM84B	-1.3315
TDP1	-1.7945
C16orf78	-0.13
C11orf57	1.03875
RFK	-0.990375
ZFYVE9	-1.36133333333333
STCH	-1.3435
WIBG	1.13475
LOC283871	-1.435
GBA2	-1.0019
NDUFB3	-0.97125
HSD17B13	-1.448
GRIN3A	2.1815
FMNL1	0.1115
SEPT7	-0.9063
GNLY	5.179
GRAMD1C	4.166
ZNF165	-2.45175
USP38	-0.0166666666666666
FAM83A	-3.5318
C14orf24	-0.0834
ARMCX3	-0.69725
ARHGDIB	0.467666666666667
AK1	-0.28675
KIAA1045	-1.12475
DNAJB13	-0.611333333333333
NEU2	1.387
HIST1H4B	-0.272166666666667
FAM20B	-1.32877777777778
HES2	-0.186909090909091
FAM73B	-0.2178
LOC388381	1.66
INTS7	-0.992181818181818
AMPH	0.806
ZNF775	0.013625
UCKL1	-1.2115
C10orf97	-3.82
C1orf161	0.542
ALDH1L1	-0.6155
FLJ39378	-0.191875
SLC23A1	-0.1225
RBM4B	-1.01025
THAP4	-0.402166666666667
OGFRL1	2.1705
KIAA0831	0.6205
PPP1R15A	-0.0438333333333333
C1orf96	0.253857142857143
C12orf11	-0.38575
BMF	2.11271428571429
MAN1A1	-3.183
KIAA1600	1.335
NLGN4X	-0.0995
ALOX12	-0.234
RB1CC1	0.03125
NEIL2	-1.04166666666667
EIF4E	-0.608833333333333
ABHD5	-1.232
EXOC4	-1.42516666666667
CIP29	0.589
BATF2	3.83975
SLC29A4	-2.47557142857143
HTR4	-0.036
EMB	1.29675
TRAF6	-0.35
LMNB1	-0.16575
FAM19A5	-0.123375
SHE	0.097
PIK3C2B	1.61375
C15orf15	-1.02944444444444
USP15	0.2214
TCEAL2	-1.67925
C5orf39	1.4015
PTGER2	-0.114
SLC31A1	-2.3773125
IFT172	1.152
ADAM29	0.145666666666667
GFOD1	0.76075
ST7L	-1.33
C15orf26	-1.066
PKN3	-2.985
CNTD1	-0.812666666666667
COMMD1	-0.33375
NTRK2	1.5239
FOXN3	0.113375
MFGE8	-1.42466666666667
PFKFB2	1.39883333333333
TAS2R4	0.279
ENTHD1	-0.25125
PRMT5	-2.743125
MGC16384	1.383
LOC442229	-0.8755
TSKU	-0.0408571428571429
KRTCAP3	1.558625
PDLIM1	0.3205
KCNS2	0.266
RNF126	-0.00839999999999999
CEP63	-0.569375
CLIC4	0.423875
hCG_1990170	5.342
ACR	0.432
KLK7	0.261333333333333
ALOX5AP	2.96
RIPK3	4.1245
TAS2R9	0.8735
C19orf18	-2.337
BIRC6	0.185615384615385
ZNF16	-0.948
RFT1	-1.38825
SLC8A2	-0.9635
TACC1	1.467625
ITGAD	4.1275
SAMHD1	1.899
SH3PXD2B	-1.296
EPC2	1.159
C20orf85	-0.351571428571429
ATP13A2	-0.443
KRT4	0.6935
CAPNS1	-1.401
MDM2	0.213666666666667
PCDH20	0.755
KCNK9	1.8505
OR2C1	-0.036
KLHDC3	-0.802333333333333
IPPK	-1.2205
EFHD2	1.20875
GALR3	1.58275
NBEA	0.5775
ABCA6	1.034
CLDN3	-0.979833333333333
AKT2	-0.454857142857143
EGFR	-1.3261
RBM16	0.074
ZDHHC3	-0.6218
SLC25A4	-1.444
CYB5B	-2.08166666666667
CPXM1	-2.406
NDRG1	0.333846153846154
FLJ43826	-0.19925
OR5L2	0.752166666666667
FARP2	-0.5345
MRPL46	-1.51933333333333
LDHAL6B	-1.3452
MAPKAPK3	0.0186666666666667
NCAM2	-2.28833333333333
PRKD2	-0.740166666666667
ZFP36L1	0.6185
CYSLTR1	-0.29325
OR4C3	1.19433333333333
HIST1H2AJ	0.8025
CCNB2	-2.78966666666667
ZNF10	0.786875
TMEM175	0.5525
FAM134A	0.00149999999999998
TIGD4	0.23
PCNP	-0.65575
MGC39715	1.03
LQK1	-1.1255
CREB1	-0.025
TMPRSS3	0.24525
C4orf32	-0.120125
LAT	1.12854545454545
KCNA3	0.17
SKIV2L2	-0.815
ROPN1B	-1.62333333333333
tcag7.23	-0.292
CDT1	-2.3085
ZHX2	0.829625
CD28	-0.99
ZNF624	1.304
SEPT2	-0.749416666666667
SOHLH2	-2.389125
MCOLN3	-0.836
UNQ1945	1.296
MASP2	-1.2575
ZNRF3	-0.943
GPATCH3	-0.48775
AGL	0.758
QRICH2	0.054
PSD4	0.192166666666667
CCNB1IP1	-1.57975
ENPP7	-0.320666666666667
OBFC1	-0.60725
KCNG3	-0.5005
C14orf79	0.098
ENPEP	4.0296
SCT	0.3145
SKI	-0.0187142857142857
SEC61G	-1.66775
CAPN11	-0.45
ATXN7L3	-1.327
DBNDD1	-1.067
FAIM	-0.73175
ANKRD36	0.325
GABRP	-0.268
TACSTD2	-1.0675
EIF3J	-1.25275
PPP2R2A	-2.46225
TEKT4	-0.0345
PVALB	-2.83916666666667
F10	-1.49666666666667
FAM134C	0.0124444444444444
COMP	2.013375
EFCBP1	-1.13707142857143
SCLT1	1.8675
TAL1	-0.9859
ACSL1	1.7255
ABCC5	0.1621
ABL1	-0.941
RBBP7	-2.17033333333333
PTPRG	0.047375
NCOR1	-0.5231
SPINK4	-1.2524
TXNRD1	-1.73888888888889
TNRC15	1.245125
C9orf138	0.977142857142857
UBE2H	0.503
BRDT	-0.110333333333333
C8orf31	-0.346
CCNE2	-1.389
SLC6A8	-0.69875
CALCR	-1.51875
PPP1CB	0.389666666666667
ABHD8	-0.12825
ARF5	-0.5332
SLC24A4	1.38966666666667
CCT3	-1.0945
ZNF121	-1.05242857142857
SLC3A2	-2.3666
OR13A1	1.0175
SLC5A10	1.432
RAD50	-1.35625
IER5	0.782125
MTHFD1L	-1.20075
MBTPS2	-2.5355
MVK	-0.193125
NCL	-1.0903
PSMD10	-2.34325
MOBP	0.0684285714285714
FLJ32894	2.361
HRH1	1.27683333333333
C5orf30	-0.629
NUDT16L1	-0.4843
RASGRP3	4.579
PRKRIP1	0.3188
CCDC75	0.618
LOC253970	1.262
KIAA1239	1.485
MED21	-1.9535
SYT11	2.2475
NTSR2	1.161
EGFL11	0.9535
CXorf59	2.016
OR2A25	0.059
SPTBN2	-1.34275
LRMP	0.154666666666667
RNF111	-0.0105
PTH	0.904
LOC619208	0.959833333333333
KIAA0895	-0.61075
RANBP5	-1.116
P2RY10	1.72183333333333
NME5	3.0795
DDX21	-2.03375
LRSAM1	-1.023
HDAC11	-1.107
VMO1	4.268
NOLA2	-1.8195
ADAR	-0.182
MTO1	-1.1865
SF4	0.513833333333333
P2RX1	-0.777666666666667
HBM	0.56725
EN2	1.4455
C14orf172	-0.4005
TM9SF2	-1.9752
INHBE	-2.16633333333333
TCTE3	-0.196818181818182
TOX2	0.04325
CTAGE3	-0.965625
HBB	6.0106
MED15	-1.68916666666667
CASR	-1.1185
C6orf66	-1.88583333333333
MTPN	-0.071875
UNC50	-1.867
C21orf33	-0.452625
IRF2	1.49785714285714
PGR	-2.48716666666667
GPR84	1.19233333333333
CROCCL1	-0.427
SRPX	-1.98125
BRE	-0.368333333333333
FGF10	0.6215
SDC3	1.366
ZRSR1	1.4395
DKFZP434P211	-0.331
SOX6	0.925
RPUSD2	0.07275
C14orf173	-0.457888888888889
MAPK11	0.95
TBC1D22A	-0.067
FAM123A	-0.662
COL4A6	-2.8438
TOMM70A	-2.2835
NAB1	1.164125
MGC16385	-0.281125
TSPAN18	0.540166666666667
MED31	-0.1105
PLG	-0.26725
CAPSL	1.167
ZNF532	0.9718
ASB14	1.03266666666667
CA8	-3.42775
NUDT16P	2.18366666666667
SLFN11	0.424
LRRIQ2	-1.53333333333333
NOL7	-0.817666666666667
BRMS1L	-1.99914285714286
JARID1A	0.344
PANK2	-0.52825
ICAM3	0.2795
MDS1	0.16025
TAF8	-0.93275
RNF139	0.64175
ZNF594	-0.559166666666667
ADAM8	2.343875
SFTPC	0.597857142857143
MAN2B2	0.483875
RGS12	1.2445
EIF1AY	-0.975333333333333
LRRIQ1	1.36033333333333
GPR150	1.65675
CCDC21	-2.13616666666667
PRRG3	-0.257666666666667
SAA4	1.886
RAPGEF5	0.8855
ZCCHC2	-0.105181818181818
MGC39372	1.142
PPP4R2	-0.809833333333333
CDCA2	-1.43883333333333
OR4D5	-2.2285
PTGFRN	0.0363
SIGLEC5	2.7075
C19orf61	-0.0391666666666667
NMUR2	0.913
KIAA1586	-0.961333333333333
DAGLA	0.0358333333333333
CHCHD6	-0.08175
GPR32	-2.0315
NEUROD6	0.1352
SLC2A4RG	0.179625
CA5B	0.0405
FBXL3	0.17
MPHOSPH9	-0.4845
HMG2L1	-0.5195
HCN4	1.3396
CEACAM19	0.71575
SH2D4B	-0.1335
HFE2	-0.829
TGM4	0.309
LYPD2	0.139
TBC1D15	0.2115
MRPS21	-0.4608
NONO	-1.657
CLEC5A	2.73385714285714
ITCH	0.0304
MGAT3	0.4724
MBP	0.775285714285714
RPP25	-0.07
SOSTDC1	-2.117
HRC	-0.05575
TRIM48	3.151
TMEM133	1.50075
ECEL1P2	-1.06625
HOXC11	-0.7065
DOK5	1.06825
HELZ	0.497833333333333
LOC348180	-1.10325
MGC33894	-0.964666666666667
ADRB3	-2.215
DMD	0.163090909090909
PTRH2	-0.6795
MPEG1	3.5542
NDUFA12	-0.462666666666667
KRTAP2-4	1.41191666666667
STAMBPL1	0.104166666666667
ADCY2	1.113
UNQ6125	-0.463
KLHL20	0.576333333333333
SRM	-1.69775
OTC	0.68625
TMIE	1.2486
SNX8	1.17675
LIPK	0.413
CHURC1	-0.275583333333333
KLC2	0.676833333333333
HDAC1	-0.7245
FAM128A	-0.287
FNDC3B	-0.5336
MTCP1	0.429333333333333
WFDC10B	0.80125
PCDHGB3	0.0205000000000001
ATRNL1	-1.45933333333333
CAV2	-0.45875
MED26	0.4698
DUS1L	0.3115
CHRM3	-3.31742857142857
NEK9	-0.916333333333333
WARS2	0.3565
TBX22	null
TOMM40	-0.9175
RP6-213H19.1	-1.31833333333333
TUBGCP5	-1.82025
IGSF6	7.5205
TPPP	-0.1762
UNQ6190	-0.07
GSTM5	0.723142857142857
BTD	-0.9404
PDCD1LG2	-0.143
SNRPB2	-0.6575
ERICH1	0.41325
APOA4	-1.194375
HOXA11	-0.604
NARG1	-1.895
MKX	-2.002
RAB28	-1.20515384615385
PKP3	-2.1685
SH3GL2	-0.75325
CTSO	0.729
RPN2	-0.9284375
IL28RA	-0.316666666666667
SFMBT1	0.31075
WDR57	-2.514
FER1L3	0.329166666666667
HSF5	0.6335
TTC9B	0.82075
C4BPA	-2.5555
ALB	-3.21930769230769
SORBS3	0.654625
UPF2	-0.8955
JPH1	1.309
AGBL2	2.50875
DOPEY1	2.8125
TERF1	-1.00390909090909
KIF22	-0.682666666666667
NINJ1	0.85225
SEC61A2	-1.31383333333333
HIST1H1D	0.907666666666667
SFXN4	-0.398875
UCP3	-0.6436
ZNF703	0.273
MYL6B	0.76
TREM1	1.0195
OR52E6	-3.1955
CKMT2	0.43575
HLA-C	3.414625
SLC13A3	-1.84816666666667
TIMP4	-1.88675
SLIT2	1.48475
RSF1	-0.299444444444444
LONRF1	-1.27476923076923
MON1A	-0.470833333333333
CACNG6	-0.996333333333333
DPPA4	-4.2205
ZSWIM3	0.83525
ZNF804A	1.3735
CCIN	-0.578333333333333
SLC25A31	1.7275
KCNMB4	0.5585
RABL5	0.16475
GALNS	-0.3484
STX6	1.416125
HIST1H1C	-1.61133333333333
CIDEB	-0.534857142857143
CASP4	2.54933333333333
PDK3	-1.4365
KCNJ11	-0.694
TPR	-0.345625
ZSCAN20	-1.6005
MTX2	-0.45775
HIST1H2BH	-0.59375
LOC283767	1.6775
LYRM7	-0.769461538461538
BRD3	-1.01066666666667
HIST1H2BO	-1.30025
MAGEB10	-0.998
SLC45A1	-0.328666666666667
SERPINA3	-2.0287
KIAA0143	1.59175
KCNJ16	8.9168
KRT79	-0.2685
FABP2	0.874
NUT	0.551333333333333
ZNF57	-1.306
FBXL4	-1.0992
CLEC9A	2.7935
UGT8	0.335833333333333
BMP2K	0.8095
MAPK4	-3.065
SLC25A23	-0.627555555555556
HINT1	-1.7366
KRTAP13-1	null
SFXN5	0.2912
CHCHD2	-0.647916666666667
FAM3D	2.903
NDP	-1.811625
RHOBTB1	1.3378
SLC4A4	2.663
RPL38	0.642
HTF9C	0.896333333333333
AP2A2	0.323375
ZBTB46	-1.514
MAP7D1	0.588125
AOX1	-0.335666666666667
CYR61	-1.03883333333333
DTNA	-0.188272727272727
JRKL	-0.27
TMOD3	-1.03725
EEA1	-0.0182000000000001
ADCK5	1.18025
IL1R1	2.11783333333333
KLK3	1.0845
HRSP12	-1.23175
KTN1	-0.60675
LOH11CR2A	0.50175
RELL2	-0.02125
MAB21L1	-0.3555
C20orf59	-0.0905
PHKB	-0.48875
ADAM2	-0.6748
TBC1D8B	1.62016666666667
FAM13A1	1.3678125
LAPTM4B	-3.46808333333333
LCN8	-0.338
TMEM147	-0.78
SYT4	0.67925
XPO7	-1.595
C9orf62	1.6635
GPR75	-0.585
TRIM5	0.238142857142857
APOC1	5.30466666666667
RNASE4	-2.51983333333333
PARD6B	-1.602375
ARID1A	-0.109916666666667
TPD52L3	0.6464
RRAGB	-1.2108
RCN2	-2.0515
HIST2H2BE	-1.90657142857143
STARD7	-0.1225
SHMT2	-0.96225
KIAA1751	-0.6952
MLYCD	-0.840375
LOC162632	0.655
UQCRH	-2.32975
RP11-217H1.1	-0.1404375
SDHA	-2.24366666666667
NCLN	-0.0629
ZNF17	0.937833333333333
RCBTB2	0.29025
VEGFB	0.433
RP4-747L4.3	-1.0625
COLQ	0.79975
MPN2	0.3432
DRG2	-0.72975
KLRB1	7.44533333333333
ALPK2	4.565
DNASE2B	0.24725
FLJ23834	0.154
AXUD1	0.0278333333333334
SAFB	-0.287555555555556
NSUN4	-0.37175
RFX2	1.0336
MAPK8IP1	0.1404
FANCD2	-1.65230769230769
ANKZF1	-0.508666666666667
C19orf50	-0.4155
DUSP8	0.214875
SENP5	-0.7595
NFKBIL2	-0.7665
LBR	-0.435857142857143
IGFL1	-0.157
LZTS2	0.266875
IL2RG	0.971375
CCDC51	-0.5905
KLF3	-0.401428571428572
ANKRD37	0.031
KCTD14	-1.07083333333333
FZR1	-0.511583333333334
SLC44A4	-0.86325
ESPL1	-0.730125
GMPR2	-1.11644444444444
TBC1D19	-0.828
ERGIC1	0.741423076923077
ERBB4	-1.52322222222222
TSPAN32	0.305416666666667
MAP4	-0.73375
GPHN	-1.4195
SLC6A2	0.03775
HIVEP1	0.119
DFFB	-0.5341
EIF4EBP2	-0.20775
DMRT1	0.552
HSPB6	-0.65825
IER2	-0.8485
AIFM1	0.5085
WWC2	1.0264
MRPL4	-1.635
FLJ21062	1.36583333333333
EPB41L4A	1.627
SH2D6	-0.369
TAF4B	-1.6365
GAL3ST3	-0.749
MALT1	-0.298333333333333
RTDR1	4.19925
ARVCF	-0.909
MEX3B	-1.916
FBXO16	-0.975
KIF7	-0.58575
C1QC	6.03833333333333
ZNF783	-0.00579999999999998
ZNF85	-0.79725
MMP13	-0.8665
KIAA0329	0.679285714285714
RTP3	0.671
ZBED3	0.82975
CLGN	-4.776
SLC25A37	-0.0897499999999999
hCG_18290	-0.1635
OR5AS1	-1.642
SMARCC2	0.574916666666667
FAM109A	-0.8698
CCDC12	0.2605
USF2	0.3662
DEPDC7	-0.874
C20orf24	-2.01533333333333
JMJD3	0.7285
DSP	-3.50523076923077
