Hybridization REF	TCGA-A3-3382-01A-01R-0864-07
SNAPC1	-1.17383333333333
GNA11	-0.257375
CCDC52	-0.669
FSIP1	0.678
UPF3A	-0.247125
IGSF11	-1.19633333333333
LAGE3	-1.028
CHST6	-4.241
UNC13B	-0.613875
TTLL4	-1.763375
ZNF687	-0.68975
SDC2	0.3071
COX7A2	-0.76025
LAMB4	0.1995
FAM24A	0.3535
LRRTM3	-1.9586
GPHB5	1.09475
OR4C13	0.1445
EIF3EIP	1.20635714285714
HABP4	-0.35
TMEM125	-2.93675
CNTN2	0.14475
ASNSD1	0.421
FUT4	-0.36375
ACF	-1.71
LOC158381	-0.482
CDH8	0.14275
AGPS	-0.0338333333333333
C4orf18	0.889625
PECI	-0.366333333333333
UNG	-0.9745
GSTP1	-3.25675
DCUN1D5	-1.57933333333333
DKFZP564J0863	-0.3845
SLC9A3R1	-0.251375
BCDO2	-0.3125
CHMP7	-1.484
REM2	-0.3605
DNHD1	-0.24075
FKBP4	-1.86575
ZNF350	0.8525
MGC11102	0.148375
BST1	1.32175
KISS1R	1.0915
NCR2	0.8645
DEFB125	0.6995
UBE2W	0.93775
KRT15	-3.340125
C10orf99	3.662
SCN11A	-0.013625
GFI1	-1.0185
RDHE2	-0.526833333333333
FHL1	1.21483333333333
OSGEP	-0.212833333333333
GATA1	-3.40166666666667
SMC6	-1.00975
TTTY14	-0.059
LPIN3	0.88875
RPL4	-1.1594
RBPMS	1.2098
PRPF3	-0.564166666666667
EMR1	1.514
SPATA19	0.17475
XCR1	0.1535
IRX3	2.0509
RBM6	-1.08125
KLF4	0.3316
UNC5CL	3.0145
SEBOX	0.289
BTK	-0.68775
KRCC1	2.23
C6orf27	0.02
SYTL5	-0.1775
PRND	0.191125
LOC653319	-0.715
PIGL	0.13975
HUS1	0.162666666666667
SFRS6	-0.841666666666667
C17orf77	0.7355
UIMC1	0.284
FXYD2	4.4891
LOC283152	-0.81075
ZNF667	-1.9415
ZCCHC12	-0.516
TFEC	5.3326
ATP7B	-0.59
POLD2	-1.66316666666667
RG9MTD1	-0.795
ACOT2	-0.355833333333333
HIST1H4I	-0.9945
PPARGC1A	2.3727
ETFA	-1.3205
POLRMT	-0.84475
ZNF146	-1.303125
MIA2	1.5095
KLHL6	0.539333333333333
HOXB5	0.137625
NENF	1.92383333333333
CUGBP1	-1.03075
PRSS22	-0.63
CASC4	0.5507
CUL4B	1.0389
CENPJ	-2.131
PITX1	-1.6215
FLJ31033	0.811166666666667
CELSR3	-2.58833333333333
ZNF568	-0.1495
ITSN1	-0.417416666666667
EHBP1L1	-1.32966666666667
C19orf2	-0.074
DCTN1	-1.2875
LIN28B	-3.8896
TNKS2	-0.2495
C1QBP	-1.3775
CADPS2	1.31725
SRMS	-0.3625
GJA9	0.142166666666667
MGC24975	-0.1865
TRIM45	-0.2215
TSP50	0.83375
TCP1	-1.36125
TMED7	1.5672
CMA1	0.3585
CENPL	-0.8815
PTCRA	0.015
FST	-5.04
VWCE	-3.09275
PAWR	-1.28425
ABCC12	0.725166666666667
LDLR	-3.3995
ASTN2	0.9449
LOC441212	-0.533625
GPATCH8	-0.523
TANC2	-0.711666666666667
KIF4A	-3.6635
C18orf18	1.266
PGM1	-0.2705
KIAA0258	-0.107
CPD	-0.194875
SNCAIP	-0.5375
DCT	-3.94066666666667
HLA-DOA	3.16822727272727
OR11L1	0.8425
UPK1B	-0.105166666666667
DNAJB4	0.128875
UGT1A8	3.169
HIST1H4L	-2.361
PECR	0.052
HSPA2	1.43075
WFIKKN1	-1.219
SERP1	0.085375
SYDE2	0.01225
TACR2	0.4995
NUP85	-1.3515
CD177	-0.342333333333333
LGR5	-1.70066666666667
PIGG	-0.157833333333333
PTHR1	-0.951833333333333
RAB5A	-0.5238
FLJ13224	0.093
USP9Y	-0.209833333333333
C7orf53	0.3355
LRP1B	-1.07975
XAF1	2.4327
ABCG8	-0.2825
ANKDD1A	-1.03816666666667
DAND5	-2.5825
SPAG6	0.331333333333333
LINCR	3.2265
ZDHHC22	-1.26725
CCDC60	0.694
THOC7	-1.22816666666667
TCTA	0.8368
OR8K3	0.74075
NY-REN-7	1.87425
B2M	1.906
C6orf141	-2.8215
LPPR4	1.336
SQLE	-4.25375
SEPHS1	-0.01275
BTBD14B	-0.185142857142857
PLRG1	0.21525
SPG7	-0.9973125
ZNF614	-0.878666666666667
PARD6G	1.0235
INPP5B	-0.6684
GRPEL2	0.82625
PPID	-0.4296
TRIM56	-0.21175
UBE2J1	0.13025
IL20RA	-0.09975
LOC387856	-0.03725
C1orf107	0.931083333333334
UTS2R	0.53975
C19orf22	-0.74025
SAFB2	-1.123625
KIAA0652	-0.477
KLRG1	0.923333333333333
MS4A8B	0.356166666666667
FRAG1	-0.26375
KIAA1546	-0.00175000000000003
E2F4	-1.3905
CLEC4M	0.375666666666667
BTBD14A	-1.399
KIAA0999	-0.0401
GYPA	-3.26433333333333
TAC1	-0.0992
TRAIP	-2.74383333333333
KIAA0232	0.1323
ERCC8	-0.538
GPX4	0.95125
KIAA0368	-0.531625
GPR157	-1.31016666666667
CTAGE4	0.8435
C9orf30	-0.0696666666666667
OR52A1	0.4585
HSP90B3P	0.422
ALG9	0.3109
BTBD10	0.838
SDK2	-0.171
BAIAP3	-1.6425
RABGGTB	0.676375
ANKRD40	-0.616166666666667
KRT74	0.9735
CALCOCO2	1.07921428571429
SNCA	-2.755
TMSL8	-5.27375
C2orf53	-0.279
ESRRB	0.1105
ARHGAP26	-0.415125
TDRD9	-2.4585
HRAS	-1.22466666666667
KLRC4	-0.2415
JAGN1	0.0475
BSDC1	0.18425
RNF43	-2.5802
NDUFAF1	-0.104
PHF12	-0.068
OR1L3	0.432
FOLR2	2.96958333333333
LYZL6	0.111
tcag7.1260	0.4925
WSB1	0.161166666666667
PROS1	2.2087
OSTN	0.594
PSMB8	1.89525
SOCS4	-0.633714285714286
DDIT4L	4.7985
MAS1	0.198
MGC34796	0.6475
CSHL1	0.270833333333333
TBCCD1	-0.505833333333333
ZBTB7C	-0.0845
AP2S1	-0.70525
P15RS	0.4588
VAT1	-0.1522
SHANK3	2.112
TUFM	-0.701333333333333
THEG	-0.4725
KRT34	-1.0865
SGSM3	-1.24325
TOMM22	0.759
SOCS3	0.810666666666667
CPO	1.98
POP4	1.081
BHLHB3	4.83375
MALL	1.9885
OR1B1	0.3475
PARK2	1.1175
GPR124	-0.545625
LCE1E	0.2735
RUVBL2	-1.0665
CGRRF1	1.3843
ACPL2	-0.23475
WNT10B	-1.887125
BAIAP2L2	1.007875
ISCA1	1.4165
C1orf125	0.812625
RPAP1	-1.28425
RAI16	-0.119833333333333
RPL27	0.555125
NLRP9	0.382
EPN1	-0.1565
LOC388610	-1.32425
SLC35A1	0.8327
GAL	-4.79625
SLC14A2	0.35925
RDH11	-0.6705
FAM138F	0.5765
AUH	0.60425
FLJ40243	0.29
C14orf129	0.199666666666667
MBD2	-0.7835
ABHD14B	0.2095
PIGT	0.0485
ALS2CR4	0.2995
ALAS1	-1.2977
FOXO1	0.921
CRLF3	-0.309875
C20orf107	-0.319
FARS2	-0.137
CCDC28A	1.427
NPHP3	0.2425
OR13F1	0.3045
TSEN54	-1.505
DEFB106B	0.1686
OR8B4	0.817
STH	0.92775
ZC3H14	-1.00475
CBX2	-0.9435
TMEM49	0.4225
C6orf21	0.886
FLJ20920	-1.614
CRTAP	0.431214285714286
DDX50	0.3085
STYXL1	-0.45025
BLVRB	0.747666666666667
LOC147650	-0.5435
MMP24	0.29175
GRID1	0.907333333333333
BANF1	-1.0325
CTAGEP	0.38175
HMBS	-2.57775
SLC25A24	-0.0216666666666667
C14orf50	-0.56425
MRO	2.977
SLC25A15	-1.7765
FAM84B	-1.0216
TDP1	-1.4745
C16orf78	0.340833333333333
C11orf57	0.24275
RFK	0.970875
ZFYVE9	-1.29071428571429
STCH	0.4461
WIBG	-0.04075
LOC283871	-1.43916666666667
GBA2	-1.4149
NDUFB3	0.49075
HSD17B13	0.55725
GRIN3A	0.987166666666667
FMNL1	-2.001
SEPT7	-0.0397
GNLY	5.1875
GRAMD1C	0.7275
ZNF165	-1.133
USP38	0.379
FAM83A	-3.39433333333333
C14orf24	-0.0254166666666667
ARMCX3	1.073
ARHGDIB	-0.0438333333333333
AK1	-1.407125
KIAA1045	0.174
DNAJB13	1.01416666666667
NEU2	0.286
HIST1H4B	-1.32066666666667
FAM20B	-0.7452
HES2	0.395642857142857
FAM73B	-1.1493
LOC388381	-0.2845
INTS7	-1.29636363636364
AMPH	-0.574
ZNF775	-0.7535
UCKL1	-0.505
C10orf97	0.5585
C1orf161	0.16875
ALDH1L1	2.3835
FLJ39378	0.19825
SLC23A1	4.3915
RBM4B	0.06525
THAP4	-0.382
OGFRL1	1.09575
KIAA0831	0.261
PPP1R15A	-1.267
C1orf96	-0.649
C12orf11	-0.04925
BMF	-0.770875
MAN1A1	-0.058875
KIAA1600	0.778166666666667
NLGN4X	-1.0275
ALOX12	-0.628166666666667
RB1CC1	-0.1697
NEIL2	-0.6269
EIF4E	0.0179090909090909
ABHD5	-0.57175
EXOC4	0.0153333333333333
CIP29	0.0241666666666667
BATF2	1.60725
SLC29A4	1.17225
HTR4	0.67225
EMB	-0.6685
TRAF6	0.55625
LMNB1	-2.864
FAM19A5	-0.763625
SHE	2.14275
PIK3C2B	0.2645
C15orf15	0.2956
USP15	0.3701
TCEAL2	-0.8005
C5orf39	2.41483333333333
PTGER2	2.86
SLC31A1	-1.4055
IFT172	0.6
ADAM29	0.05425
GFOD1	-0.21775
ST7L	0.374833333333333
C15orf26	-2.65775
PKN3	-2.1715
CNTD1	0.278333333333333
COMMD1	1.38775
NTRK2	1.056
FOXN3	-0.25775
MFGE8	-1.0639
PFKFB2	0.5485
TAS2R4	-0.33375
ENTHD1	2.57933333333333
PRMT5	-1.58525
MGC16384	0.538
LOC442229	-0.758
TSKU	-0.598
KRTCAP3	-0.973375
PDLIM1	1.2009
KCNS2	0.232
RNF126	0.295666666666667
CEP63	-0.48225
CLIC4	1.18225
hCG_1990170	6.91725
ACR	1.6718
KLK7	-0.29
ALOX5AP	3.541625
RIPK3	2.35475
TAS2R9	0.773
C19orf18	-0.3125
BIRC6	-0.163
ZNF16	0.7625
RFT1	-1.60275
SLC8A2	-0.727
TACC1	-0.44375
ITGAD	1.47875
SAMHD1	0.86725
SH3PXD2B	-0.5015
EPC2	0.59925
C20orf85	0.129125
ATP13A2	-0.509833333333333
KRT4	0.68075
CAPNS1	-0.65525
MDM2	0.207333333333333
PCDH20	2.1255
KCNK9	1.15
OR2C1	-0.021
KLHDC3	-1.98666666666667
IPPK	-1.3315
EFHD2	0.00324999999999999
GALR3	0.61725
NBEA	1.699
ABCA6	0.9677
CLDN3	-1.793
AKT2	-0.813285714285714
EGFR	2.5307
RBM16	-0.00962499999999999
ZDHHC3	-0.4493
SLC25A4	0.4205
CYB5B	-0.204
CPXM1	-1.678
NDRG1	1.49
FLJ43826	0.28825
OR5L2	0.2155
FARP2	-0.2494
MRPL46	-0.416333333333333
LDHAL6B	0.524166666666667
MAPKAPK3	-0.613166666666667
NCAM2	-3.8095
PRKD2	-0.8435
ZFP36L1	0.943
CYSLTR1	-0.42925
OR4C3	0.5045
HIST1H2AJ	0.494
CCNB2	-4.72277777777778
ZNF10	0.406
TMEM175	-0.16
FAM134A	0.279
TIGD4	0.4555
PCNP	0.0415
MGC39715	-0.0125
LQK1	0.09875
CREB1	0.0848
TMPRSS3	-2.495
C4orf32	0.07825
LAT	0.974333333333333
KCNA3	-0.4765
SKIV2L2	-0.23125
ROPN1B	-4.8555
tcag7.23	1.373
CDT1	-3.452875
ZHX2	1.245
CD28	-2.17525
ZNF624	0.74
SEPT2	-0.559833333333333
SOHLH2	-1.614875
MCOLN3	-0.920125
UNQ1945	0.848
MASP2	-0.583
ZNRF3	0.1928
GPATCH3	-0.4195
AGL	0.168625
QRICH2	0.074
PSD4	-1.38066666666667
CCNB1IP1	-0.6785
ENPP7	0.72325
OBFC1	1.0445
KCNG3	-2.34275
C14orf79	-0.44275
ENPEP	7.52683333333333
SCT	0.0565
SKI	0.17225
SEC61G	0.1885
CAPN11	0.7175
ATXN7L3	-1.08675
DBNDD1	-1.39133333333333
FAIM	0.1845
ANKRD36	-0.1735
GABRP	-0.229166666666667
TACSTD2	-2.2848
EIF3J	-1.45975
PPP2R2A	-1.22675
TEKT4	0.209166666666667
PVALB	-4.024
F10	-0.803166666666667
FAM134C	0.1952
COMP	-0.194625
EFCBP1	-1.32925
SCLT1	0.01825
TAL1	-0.8715
ACSL1	1.00575
ABCC5	-0.841833333333333
ABL1	-1.05677777777778
RBBP7	-0.5105
PTPRG	0.448375
NCOR1	-0.9285
SPINK4	-2.11033333333333
TXNRD1	-0.6657
TNRC15	-0.40125
C9orf138	0.154625
UBE2H	0.373
BRDT	0.0945
C8orf31	0.2545
CCNE2	-2.87936363636364
SLC6A8	0.96475
CALCR	-1.512
PPP1CB	1.63075
ABHD8	-1.15475
ARF5	-1.3134
SLC24A4	0.691
CCT3	-0.858
ZNF121	-0.09875
SLC3A2	-1.7818
OR13A1	0.652
SLC5A10	4.089
RAD50	0.114375
IER5	-0.29125
MTHFD1L	-1.4415
MBTPS2	0.774
MVK	0.829875
NCL	-0.8744
PSMD10	0.27975
MOBP	0.145875
FLJ32894	0.6875
HRH1	0.669166666666667
C5orf30	-1.07
NUDT16L1	0.153
RASGRP3	4.361
PRKRIP1	-0.3436
CCDC75	-0.49575
LOC253970	0.393
KIAA1239	-0.1445
MED21	-0.4045
SYT11	1.74941666666667
NTSR2	0.1385
EGFL11	0.0915
CXorf59	2.095
OR2A25	0.71725
SPTBN2	-1.6005
LRMP	0.955833333333333
RNF111	0.47225
PTH	2.6515
LOC619208	1.80616666666667
KIAA0895	1.15625
RANBP5	0.038125
P2RY10	1.334
NME5	6.32183333333333
DDX21	-1.3635
LRSAM1	-1.2425
HDAC11	-0.382
VMO1	3.1075
NOLA2	-0.3485
ADAR	-0.436583333333333
MTO1	-0.892666666666667
SF4	-0.8175
P2RX1	0.097
HBM	0.5475
EN2	0.8745
C14orf172	-0.79825
TM9SF2	0.0941
INHBE	-0.6125
TCTE3	-0.0750833333333333
TOX2	-2.17075
CTAGE3	-0.096625
HBB	5.5542
MED15	-1.3065
CASR	0.60525
C6orf66	-0.366
MTPN	-0.438125
UNC50	0.62225
C21orf33	0.5105
IRF2	1.25625
PGR	-3.34833333333333
GPR84	0.95675
CROCCL1	-1.98175
SRPX	-1.1135
BRE	0.819333333333333
FGF10	0.31675
SDC3	-0.703833333333333
ZRSR1	0.854833333333333
DKFZP434P211	-0.5175
SOX6	0.022
RPUSD2	-1.331
C14orf173	-0.452666666666667
MAPK11	-0.141833333333333
TBC1D22A	0.246
FAM123A	-0.5665
COL4A6	-4.12183333333333
TOMM70A	0.28275
NAB1	0.355375
MGC16385	-1.4485
TSPAN18	0.243333333333333
MED31	0.12575
PLG	0.48375
CAPSL	0.932
ZNF532	0.8132
ASB14	0.863666666666667
CA8	-2.44675
NUDT16P	0.215833333333333
SLFN11	1.1135
LRRIQ2	-1.5235
NOL7	-0.959
BRMS1L	-0.39925
JARID1A	-0.197166666666667
PANK2	-0.453
ICAM3	0.686
MDS1	-0.05025
TAF8	-0.39625
RNF139	0.246
ZNF594	-1.43866666666667
ADAM8	0.402625
SFTPC	-0.015375
MAN2B2	0.333375
RGS12	0.2989375
EIF1AY	-0.60375
LRRIQ1	1.59816666666667
GPR150	0.40525
CCDC21	-1.66483333333333
PRRG3	-0.056
SAA4	-3.2565
RAPGEF5	3.047125
ZCCHC2	-0.00933333333333333
MGC39372	-0.41
PPP4R2	-1.421
CDCA2	-2.12083333333333
OR4D5	0.613666666666667
PTGFRN	-1.1098
SIGLEC5	-0.123333333333333
C19orf61	-1.47966666666667
NMUR2	0.788
KIAA1586	-1.39733333333333
DAGLA	-0.7145
CHCHD6	-0.61875
GPR32	0.695
NEUROD6	0.393666666666667
SLC2A4RG	-0.0626875
CA5B	1.21275
FBXL3	1.5485
MPHOSPH9	-0.90675
HMG2L1	-0.062
HCN4	0.140166666666667
CEACAM19	0.08925
SH2D4B	0.5015
HFE2	-0.06
TGM4	0.385
LYPD2	0.30775
TBC1D15	0.60475
MRPS21	0.3955
NONO	-1.1394
CLEC5A	0.61825
ITCH	-0.1662
MGAT3	2.58216666666667
MBP	-0.1105
RPP25	-1.92425
SOSTDC1	-2.8225
HRC	-1.141
TRIM48	0.0965
TMEM133	1.91475
ECEL1P2	-0.86675
HOXC11	-0.0015
DOK5	-0.0105
HELZ	-0.188
LOC348180	-0.70375
MGC33894	0.65
ADRB3	0.4085
DMD	-0.0224166666666667
PTRH2	-0.866
MPEG1	2.72766666666667
NDUFA12	0.709166666666667
KRTAP2-4	0.72025
STAMBPL1	-0.2865
ADCY2	1.62083333333333
UNQ6125	0.7205
KLHL20	0.241333333333333
SRM	-1.33375
OTC	0.26175
TMIE	2.297
SNX8	0.19425
LIPK	0.144
CHURC1	-0.305
KLC2	0.4765
HDAC1	-0.7605
FAM128A	0.8165
FNDC3B	0.4226
MTCP1	2.7425
WFDC10B	2.3986
PCDHGB3	0.1715
ATRNL1	-2.1433
CAV2	3.104125
MED26	-0.6515
DUS1L	-1.09125
CHRM3	-1.396375
NEK9	-1.03625
WARS2	0.7765
TBX22	0.3265
TOMM40	-1.2565
RP6-213H19.1	-1.9255
TUBGCP5	-1.24175
IGSF6	5.24875
TPPP	0.461666666666667
UNQ6190	0.316
GSTM5	0.70075
BTD	0.461
PDCD1LG2	0.6805
SNRPB2	0.0925
ERICH1	-1.1895
APOA4	-1.248875
HOXA11	-1.227
NARG1	-0.604375
MKX	-0.352
RAB28	0.334857142857143
PKP3	-2.27725
SH3GL2	-0.79875
CTSO	3.9565
RPN2	-0.502625
IL28RA	-0.637833333333333
SFMBT1	-0.038
WDR57	-0.8315
FER1L3	1.21441666666667
HSF5	0.181666666666667
TTC9B	-0.19175
C4BPA	-3.17983333333333
ALB	-4.42535714285714
SORBS3	-0.244625
UPF2	0.253
JPH1	-0.5345
AGBL2	0.77725
DOPEY1	0.984
TERF1	0.0685
KIF22	-1.8905
NINJ1	0.44725
SEC61A2	-0.648916666666667
HIST1H1D	-0.493833333333333
SFXN4	0.92825
UCP3	0.2411
ZNF703	0.229
MYL6B	0.51225
TREM1	0.986
OR52E6	0.323
CKMT2	-0.79475
HLA-C	2.339
SLC13A3	-2.41133333333333
TIMP4	-0.804
SLIT2	-1.78775
RSF1	-0.904333333333333
LONRF1	-0.770071428571429
MON1A	-0.692333333333333
CACNG6	-1.84866666666667
DPPA4	-5.63483333333333
ZSWIM3	0.23425
ZNF804A	-0.581666666666667
CCIN	0.40775
SLC25A31	-0.00600000000000001
KCNMB4	0.28525
RABL5	1.8435
GALNS	-0.3237
STX6	0.0695
HIST1H1C	0.827166666666667
CIDEB	0.923
CASP4	1.328
PDK3	0.1548
KCNJ11	0.083
TPR	-1.096125
ZSCAN20	-0.951
MTX2	-0.33725
HIST1H2BH	0.037
LOC283767	2.58275
LYRM7	0.156611111111111
BRD3	-3.14733333333333
HIST1H2BO	-0.0855
MAGEB10	0.167
SLC45A1	0.18575
SERPINA3	-2.69625
KIAA0143	0.5475
KCNJ16	7.56683333333333
KRT79	0.0685
FABP2	-0.645
NUT	-0.10125
ZNF57	-0.19525
FBXL4	0.19575
CLEC9A	1.016
UGT8	1.548
BMP2K	0.8655
MAPK4	-3.10775
SLC25A23	-0.6823
HINT1	1.3818
KRTAP13-1	0.7
SFXN5	-0.4071
CHCHD2	-0.0455833333333333
FAM3D	1.7095
NDP	-3.302
RHOBTB1	0.1935
SLC4A4	4.956
RPL38	0.85125
HTF9C	-0.790333333333333
AP2A2	-0.4705
ZBTB46	-0.582
MAP7D1	-1.429125
AOX1	3.04183333333333
CYR61	0.0440833333333334
DTNA	-0.564785714285714
JRKL	0.23825
TMOD3	-1.02725
EEA1	0.3891
ADCK5	-0.91175
IL1R1	2.6835
KLK3	0.304857142857143
HRSP12	2.00325
KTN1	-1.443
LOH11CR2A	0.0117
RELL2	-2.22375
MAB21L1	-0.3255
C20orf59	-0.045
PHKB	0.31
ADAM2	-1.89733333333333
TBC1D8B	2.87983333333333
FAM13A1	1.45325
LAPTM4B	-2.121
LCN8	0.4895
TMEM147	0.332
SYT4	-0.106833333333333
XPO7	-2.477
C9orf62	0.481
GPR75	0.5795
TRIM5	0.818375
APOC1	2.588
RNASE4	2.186
PARD6B	-1.090125
ARID1A	-1.4135
TPD52L3	0.163888888888889
RRAGB	2.29333333333333
RCN2	-1.02416666666667
HIST2H2BE	-0.61225
STARD7	-0.355
SHMT2	0.161
KIAA1751	0.514166666666667
MLYCD	0.33475
LOC162632	0.1114
UQCRH	-3.73325
RP11-217H1.1	1.514375
SDHA	-1.022
NCLN	-0.9166
ZNF17	0.5155
RCBTB2	1.101
VEGFB	0.5426
RP4-747L4.3	1.1215
COLQ	0.1198
MPN2	-0.203833333333333
DRG2	-1.04475
KLRB1	6.1615
ALPK2	4.08325
DNASE2B	1.28425
FLJ23834	0.729333333333333
AXUD1	0.0301666666666667
SAFB	-1.1155
NSUN4	0.16325
RFX2	1.1285
MAPK8IP1	0.0176666666666667
FANCD2	-2.65657142857143
ANKZF1	-0.998
C19orf50	-0.736625
DUSP8	-0.099875
SENP5	-0.735625
NFKBIL2	-0.8635
LBR	-0.504125
IGFL1	-0.1825
LZTS2	-1.739125
IL2RG	-0.37425
CCDC51	-0.24625
KLF3	-0.20925
ANKRD37	0.5595
KCTD14	1.20816666666667
FZR1	-0.0631666666666667
SLC44A4	-0.5734
ESPL1	-1.264375
GMPR2	-0.0415
TBC1D19	0.4505
ERGIC1	2.47562962962963
ERBB4	-0.9192
TSPAN32	0.261083333333333
MAP4	-0.53325
GPHN	-1.0265
SLC6A2	-0.297625
HIVEP1	0.3065
DFFB	-0.4453
EIF4EBP2	0.7585
DMRT1	-0.444
HSPB6	-0.23975
IER2	-1.94533333333333
AIFM1	-0.19825
WWC2	0.663833333333333
MRPL4	-0.453
FLJ21062	1.84316666666667
EPB41L4A	2.17358333333333
SH2D6	0.37275
TAF4B	-0.526
GAL3ST3	0.0665
MALT1	0.4725
RTDR1	4.826
ARVCF	-1.591375
MEX3B	-2.2555
FBXO16	0.4545
KIF7	-3.01525
C1QC	4.83866666666667
ZNF783	-0.4785
ZNF85	-0.75525
MMP13	-0.6305
KIAA0329	-0.91775
RTP3	3.365
ZBED3	0.81775
CLGN	-0.54975
SLC25A37	-1.76545833333333
hCG_18290	0.25175
OR5AS1	-0.2195
SMARCC2	-0.005
FAM109A	-0.334333333333333
CCDC12	-1.10975
USF2	0.233
DEPDC7	0.98425
C20orf24	-0.7185
JMJD3	-0.3815
DSP	-2.20314285714286
SLIC1	0.27625
FAM20A	1.71
IRF2BP2	-0.05925
ZNF230	0.0275
MSN	-0.0768571428571429
SLC9A5	-1.1465
EPDR1	1.0821
MUSK	0.24
ZNF434	0.256666666666667
SMARCD1	-0.464166666666667
