Hybridization REF	TCGA-A3-3365-01A-01R-0864-07
COQ9	0.05125
GCC2	0.474714285714286
RARRES3	2.18025
PLXNA1	-1.0059
KIAA0100	-1.0342
PMF1	0.3105
FNDC1	3.003
HS2ST1	0.199
CRELD2	-0.4145
C8G	-1.6175
CD82	-1.16325
LIM2	-0.5265
UNQ6490	-0.5825
MMP16	0.0825
DRD3	-0.0515
C5orf26	0.98025
C11orf73	-0.457125
PTP4A2	-0.0375
OR4M2	1.075
HPCA	0.706333333333333
SEC14L1	0.433833333333333
CHFR	-0.122
EMILIN1	0.244625
NDUFS4	0.353
COL18A1	0.641375
PDZD3	1.6236
C9orf16	-0.6665
ERBB2IP	0.3265
EMX2	7.23325
FUS	-2.77925
TF	-4.2172
CLCN4	1.5995
CXorf56	-0.19875
C11orf72	-0.083
ELAC2	-1.88641666666667
NPR1	1.36225
ASS1	-1.39016666666667
USP42	-0.01975
POLR2J	-1.274
SEC23IP	0.502
UQCRC1	-0.707
LOC729603	-0.1015
C1orf71	-0.102875
POLG	-2.929
ADAM23	-3.64425
TFR2	-1.072
RICTOR	0.2256
MGC39606	1.1465
C19orf55	-0.189625
SNAPC1	0.182666666666667
GNA11	0.57175
CCDC52	-0.7065
FSIP1	0.6925
UPF3A	-0.683
IGSF11	-1.84283333333333
LAGE3	-1.29225
CHST6	-3.9435
UNC13B	0.479625
TTLL4	-2.247
ZNF687	-0.557625
SDC2	0.7414
COX7A2	0.179
LAMB4	0.21875
FAM24A	0.048
LRRTM3	-0.5465
GPHB5	-0.17575
OR4C13	-0.205
EIF3EIP	0.3265
HABP4	0.3095
TMEM125	3.39025
CNTN2	0.0577142857142857
ASNSD1	0.66075
FUT4	-0.270125
ACF	0.0495
LOC158381	0.1085
CDH8	0.34375
AGPS	-0.6095
C4orf18	3.19075
PECI	0.29225
UNG	-0.909375
GSTP1	-0.968875
DCUN1D5	-1.4215
DKFZP564J0863	-0.96225
SLC9A3R1	-0.101125
BCDO2	-0.194875
CHMP7	-0.600125
REM2	0.2525
DNHD1	-0.1955
FKBP4	-2.304
ZNF350	1.1645
MGC11102	-0.14275
BST1	1.193
KISS1R	0.788
NCR2	0.5975
DEFB125	0.1765
UBE2W	0.905625
KRT15	-3.6295
C10orf99	0.244
SCN11A	0.46525
GFI1	-1.50475
RDHE2	-0.6384
FHL1	1.53866666666667
OSGEP	0.406
GATA1	-3.63816666666667
SMC6	-1.084
TTTY14	1.2485
LPIN3	-0.37125
RPL4	-0.7586
RBPMS	1.2873
PRPF3	-0.286833333333333
EMR1	-0.8035
SPATA19	-0.331
XCR1	-0.3585
IRX3	1.2991
RBM6	-0.0015
KLF4	1.0295
UNC5CL	2.6195
SEBOX	0.7755
BTK	-0.1235
KRCC1	1.73775
C6orf27	-0.193
SYTL5	-0.146
PRND	3.968625
LOC653319	0.095
PIGL	-1.160125
HUS1	0.00983333333333334
SFRS6	0.487166666666667
C17orf77	0.0975
UIMC1	0.182333333333333
FXYD2	3.7568
LOC283152	-0.04475
ZNF667	0.38075
ZCCHC12	-0.858
TFEC	4.4782
ATP7B	0.638666666666667
POLD2	-2.108
RG9MTD1	-0.54725
ACOT2	0.355666666666667
HIST1H4I	-0.700875
PPARGC1A	1.3476
ETFA	-0.6388
POLRMT	-1.381
ZNF146	-1.15875
MIA2	2.991
KLHL6	0.00266666666666666
HOXB5	0.795125
NENF	0.785
CUGBP1	-0.28975
PRSS22	-0.701
CASC4	1.4362
CUL4B	0.4348
CENPJ	-1.4808
PITX1	-2.535
FLJ31033	0.815166666666667
CELSR3	-2.94433333333333
ZNF568	0.72475
ITSN1	-0.929416666666667
EHBP1L1	-0.908
C19orf2	-0.40475
DCTN1	-1.03125
LIN28B	-4.27516666666667
TNKS2	0.8915
C1QBP	-0.94175
CADPS2	1.69275
SRMS	-0.209
GJA9	0.330833333333333
MGC24975	-0.463333333333333
TRIM45	-0.921166666666667
TSP50	0.51475
TCP1	-0.9335
TMED7	0.94
CMA1	0.135
CENPL	-1.82316666666667
PTCRA	-0.2815
FST	-5.0705
VWCE	-0.9335
PAWR	-0.44725
ABCC12	0.473
LDLR	-3.9105
ASTN2	0.6837
LOC441212	-0.63625
GPATCH8	-0.101
TANC2	-1.41016666666667
KIF4A	-3.757
C18orf18	0.578
PGM1	-0.22175
KIAA0258	0.79375
CPD	0.80325
SNCAIP	-0.41275
DCT	-4.53316666666667
HLA-DOA	2.35681818181818
OR11L1	0.267
UPK1B	-0.047
DNAJB4	1.79375
UGT1A8	4.86725
HIST1H4L	-0.405
PECR	-0.323833333333333
HSPA2	1.95025
WFIKKN1	-1.655
SERP1	-0.000750000000000015
SYDE2	0.242
TACR2	0.0485
NUP85	-1.04225
CD177	-0.7185
LGR5	-1.60683333333333
PIGG	0.00374999999999998
PTHR1	1.07733333333333
RAB5A	0.2051
FLJ13224	-0.0145
USP9Y	1.60983333333333
C7orf53	0.6415
LRP1B	-0.52075
XAF1	2.7773
ABCG8	0.0785
ANKDD1A	-0.229
DAND5	-2.0345
SPAG6	-0.0206666666666667
LINCR	2.5835
ZDHHC22	-1.00475
CCDC60	1.0495
THOC7	-1.4975
TCTA	0.6235
OR8K3	-0.05025
NY-REN-7	3.03
B2M	2.139
C6orf141	-2.711125
LPPR4	1.4005
SQLE	-3.253375
SEPHS1	-1.18
BTBD14B	-0.0964285714285714
PLRG1	0.2955
SPG7	-0.251375
ZNF614	0.147
PARD6G	1.4815
INPP5B	-0.5616
GRPEL2	0.566375
PPID	-0.6714
TRIM56	-0.58875
UBE2J1	0.5325
IL20RA	-1.069
LOC387856	0.20975
C1orf107	-0.0874166666666667
UTS2R	0.615
C19orf22	-0.41375
SAFB2	-0.6325
KIAA0652	0.050125
KLRG1	0.659666666666667
MS4A8B	0.0945
FRAG1	-0.4285
KIAA1546	0.417
E2F4	-1.0741
CLEC4M	-0.344333333333333
BTBD14A	-0.88425
KIAA0999	0.4157
GYPA	-2.98833333333333
TAC1	-0.243555555555556
TRAIP	-2.66966666666667
KIAA0232	1.0889
ERCC8	-1.27725
GPX4	0.82575
KIAA0368	0.062625
GPR157	-0.803166666666667
CTAGE4	1.699
C9orf30	-0.2655
OR52A1	0.0365
HSP90B3P	-0.245
ALG9	0.0324
BTBD10	0.96975
SDK2	-0.21775
BAIAP3	-1.2055
RABGGTB	-0.226875
ANKRD40	-0.084
KRT74	1.041
CALCOCO2	1.1645
SNCA	-1.867
TMSL8	-1.198875
C2orf53	0.133
ESRRB	-0.23775
ARHGAP26	0.12975
TDRD9	-1.81425
HRAS	-1.15483333333333
KLRC4	-0.654
JAGN1	-0.332333333333333
BSDC1	0.5005
RNF43	-1.4699
NDUFAF1	0.14525
PHF12	0.076
OR1L3	-0.084
FOLR2	2.31966666666667
LYZL6	-0.233333333333333
tcag7.1260	0.113
WSB1	1
PROS1	1.7085
OSTN	0.8255
PSMB8	1.737
SOCS4	0.306
DDIT4L	6.4705
MAS1	0.301
MGC34796	0.194
CSHL1	0.0256666666666667
TBCCD1	0.275
ZBTB7C	-0.4445
AP2S1	-0.43925
P15RS	-0.1561
VAT1	-0.3175
SHANK3	2.45683333333333
TUFM	-0.763
THEG	-0.66475
KRT34	-0.6335
SGSM3	-1.16825
TOMM22	0.138125
SOCS3	0.655166666666667
CPO	1.223
POP4	0.49425
BHLHB3	3.8285
MALL	2.8275
OR1B1	0.322
PARK2	0.446333333333333
GPR124	1.7885
LCE1E	0.131
RUVBL2	-1.3455
CGRRF1	1.5988
ACPL2	-0.0315
WNT10B	-1.47975
BAIAP2L2	1.063625
ISCA1	1.462
C1orf125	0.269428571428571
RPAP1	-1.253
RAI16	-1.11883333333333
RPL27	0.076625
NLRP9	-0.099
EPN1	-0.1155
LOC388610	-2.1305
SLC35A1	1.4276
GAL	-4.7725
SLC14A2	-0.068
RDH11	0.285833333333333
FAM138F	-0.85
AUH	1.07175
FLJ40243	-0.107
C14orf129	0.256333333333333
MBD2	-0.653666666666667
ABHD14B	-0.192
PIGT	-0.19625
ALS2CR4	-0.358375
ALAS1	-0.9442
FOXO1	1.41716666666667
CRLF3	-0.00887499999999997
C20orf107	0.3605
FARS2	-0.04925
CCDC28A	1.75
NPHP3	0.5115
OR13F1	0.037
TSEN54	-1.163
DEFB106B	-0.5893
OR8B4	0.9505
STH	0.472
ZC3H14	-0.730125
CBX2	-0.2755
TMEM49	0.39925
C6orf21	0.1225
FLJ20920	-1.80325
CRTAP	0.459285714285714
DDX50	0.493
STYXL1	-0.954
BLVRB	-0.538333333333333
LOC147650	0.473666666666667
MMP24	0.18425
GRID1	0.583
BANF1	-0.665833333333333
CTAGEP	1.06275
HMBS	-2.77
SLC25A24	-0.44
C14orf50	0.05
MRO	1.54266666666667
SLC25A15	-1.651
FAM84B	0.0573
TDP1	-1.193
C16orf78	-0.363
C11orf57	-0.320125
RFK	0.803125
ZFYVE9	-0.8745
STCH	-0.0822000000000001
WIBG	-0.08525
LOC283871	-1.18633333333333
GBA2	-0.4186
NDUFB3	-0.035
HSD17B13	0.08825
GRIN3A	0.476
FMNL1	-1.42816666666667
SEPT7	0.5351
GNLY	4.392
GRAMD1C	2.10533333333333
ZNF165	-0.21425
USP38	1.08375
FAM83A	-4.16883333333333
C14orf24	0.825666666666667
ARMCX3	1.17675
ARHGDIB	1.462
AK1	-0.164625
KIAA1045	0.47475
DNAJB13	-0.299
NEU2	0.079
HIST1H4B	-0.583166666666667
FAM20B	-0.9787
HES2	-0.363142857142857
FAM73B	-0.5188
LOC388381	-0.1215
INTS7	-1.31618181818182
AMPH	-0.07175
ZNF775	-0.8315
UCKL1	-0.2595
C10orf97	0.92025
C1orf161	-0.35625
ALDH1L1	1.7855
FLJ39378	-0.082625
SLC23A1	-1.3065
RBM4B	0.0825
THAP4	-0.377166666666667
OGFRL1	-0.03875
KIAA0831	0.76325
PPP1R15A	-0.468
C1orf96	-1.33007142857143
C12orf11	-0.94725
BMF	0.225
MAN1A1	-1.24757142857143
KIAA1600	1.504
NLGN4X	0.02825
ALOX12	-0.976666666666667
RB1CC1	0.0025
NEIL2	-0.4221
EIF4E	0.380545454545455
ABHD5	-0.51
EXOC4	-0.204666666666667
CIP29	-0.0548333333333333
BATF2	2.50475
SLC29A4	0.1115
HTR4	0.26825
EMB	-1.27475
TRAF6	1.42125
LMNB1	-3.25025
FAM19A5	-0.09575
SHE	3.111
PIK3C2B	1.45525
C15orf15	0.1827
USP15	0.223
TCEAL2	0.64875
C5orf39	0.912666666666667
PTGER2	1.2025
SLC31A1	-1.28225
IFT172	-0.216
ADAM29	-0.171
GFOD1	0.899
ST7L	1.00616666666667
C15orf26	-1.96725
PKN3	-1.22475
CNTD1	0.124666666666667
COMMD1	0.999875
NTRK2	3.09225
FOXN3	1.00175
MFGE8	0.2095
PFKFB2	0.5285
TAS2R4	-0.26725
ENTHD1	0.311166666666667
PRMT5	-1.28575
MGC16384	0.923625
LOC442229	-0.28225
TSKU	-1.140375
KRTCAP3	-1.2645
PDLIM1	1.0293
KCNS2	0.07875
RNF126	-0.187833333333333
CEP63	-0.916875
CLIC4	1.938375
hCG_1990170	5.80075
ACR	1.3146
KLK7	0.36125
ALOX5AP	2.686625
RIPK3	3.18575
TAS2R9	-0.114
C19orf18	0.9245
BIRC6	-0.162
ZNF16	-0.0285
RFT1	-1.8145
SLC8A2	-1.0985
TACC1	1.6075
ITGAD	2.28225
SAMHD1	1.499
SH3PXD2B	-0.4887
EPC2	0.89275
C20orf85	-0.132875
ATP13A2	-0.78
KRT4	0.247375
CAPNS1	-0.3675
MDM2	0.78425
PCDH20	0.9695
KCNK9	0.3175
OR2C1	-0.094
KLHDC3	-1.22283333333333
IPPK	-0.659
EFHD2	-0.487625
GALR3	0.60875
NBEA	1.60666666666667
ABCA6	2.4351
CLDN3	-0.383333333333333
AKT2	-0.801857142857143
EGFR	4.3186
RBM16	0.593625
ZDHHC3	-0.1023
SLC25A4	0.717666666666667
CYB5B	-0.676833333333333
CPXM1	-1.61025
NDRG1	0.590153846153846
FLJ43826	-0.0395
OR5L2	-0.046
FARP2	-0.2164
MRPL46	-0.2385
LDHAL6B	-0.222333333333333
MAPKAPK3	-1.6375
NCAM2	-3.992
PRKD2	0.0843333333333333
ZFP36L1	1.4099
CYSLTR1	0.56475
OR4C3	-0.116
HIST1H2AJ	-0.0005
CCNB2	-4.76544444444444
ZNF10	0.98625
TMEM175	-0.1
FAM134A	0.3075
TIGD4	-0.286
PCNP	0.5115
MGC39715	1.6035
LQK1	-0.648
CREB1	0.5215
TMPRSS3	-2.54275
C4orf32	1.4045
LAT	-0.939583333333333
KCNA3	0.3075
SKIV2L2	-0.69275
ROPN1B	-4.03075
tcag7.23	0.0335
CDT1	-4.1545
ZHX2	1.09325
CD28	-2.627
ZNF624	0.735
SEPT2	-0.107416666666667
SOHLH2	-1.486125
MCOLN3	0.716
UNQ1945	0.2805
MASP2	-0.8755
ZNRF3	0.114
GPATCH3	-0.4805
AGL	0.696625
QRICH2	-0.3135
PSD4	-1.42766666666667
CCNB1IP1	-0.06525
ENPP7	-0.0405
OBFC1	0.5605
KCNG3	-1.53975
C14orf79	-0.0418333333333333
ENPEP	6.292
SCT	0.301
SKI	0.666625
SEC61G	-0.7365
CAPN11	0.8995
ATXN7L3	-0.603
DBNDD1	-1.52833333333333
FAIM	6.93889390390723e-18
ANKRD36	-0.7155
GABRP	0.452666666666667
TACSTD2	0.0721666666666666
EIF3J	-0.73875
PPP2R2A	-0.0995
TEKT4	0.0318333333333333
PVALB	-2.513
F10	-2.86616666666667
FAM134C	0.5428
COMP	-0.677625
EFCBP1	-0.204375
SCLT1	0.78125
TAL1	0.3476
ACSL1	1.96125
ABCC5	-0.502916666666667
ABL1	-0.609611111111111
RBBP7	-0.541833333333333
PTPRG	1.91975
NCOR1	-0.6213
SPINK4	-1.31
TXNRD1	-1.226
TNRC15	0.0395
C9orf138	0.385125
UBE2H	0.1565
BRDT	-0.2092
C8orf31	0.1255
CCNE2	-2.76290909090909
SLC6A8	-0.388625
CALCR	1.57
PPP1CB	1.30916666666667
ABHD8	-0.948
ARF5	-1.4157
SLC24A4	0.596
CCT3	-0.928
ZNF121	0.056625
SLC3A2	-1.3326
OR13A1	0.113
SLC5A10	3.46625
RAD50	-0.4295
IER5	0.19175
MTHFD1L	-1.87925
MBTPS2	1.499
MVK	-0.658875
NCL	-0.5952
PSMD10	-0.21475
MOBP	0.275
FLJ32894	0.214
HRH1	1.1755
C5orf30	-1.10725
NUDT16L1	0.2549
RASGRP3	5.31916666666667
PRKRIP1	-0.4945
CCDC75	-1.0785
LOC253970	0.2615
KIAA1239	-0.2015
MED21	0.1895
SYT11	2.22391666666667
NTSR2	-0.569
EGFL11	null
CXorf59	-0.101
OR2A25	0.37425
SPTBN2	-1.60475
LRMP	2.1545
RNF111	1.00775
PTH	-0.798
LOC619208	1.08516666666667
KIAA0895	1.47625
RANBP5	-0.34725
P2RY10	1.34183333333333
NME5	2.71266666666667
DDX21	-0.7965
LRSAM1	-0.915
HDAC11	-0.729666666666667
VMO1	1.986
NOLA2	-1.14133333333333
ADAR	-0.245416666666667
MTO1	-0.0983333333333333
SF4	-0.824666666666667
P2RX1	0.368333333333333
HBM	0.29675
EN2	0.7045
C14orf172	-0.954
TM9SF2	0.2607
INHBE	-0.925333333333333
TCTE3	-0.0271666666666667
TOX2	-0.54225
CTAGE3	0.53975
HBB	5.9272
MED15	-1.15133333333333
CASR	2.38325
C6orf66	-0.212833333333333
MTPN	-0.51575
UNC50	0.32775
C21orf33	0.785875
IRF2	1.240625
PGR	-1.22783333333333
GPR84	0.498
CROCCL1	-0.9085
SRPX	-1.63025
BRE	0.0421666666666667
FGF10	-0.2415
SDC3	-0.764333333333333
ZRSR1	0.187333333333333
DKFZP434P211	-0.4695
SOX6	1.259
RPUSD2	-1.0845
C14orf173	-0.327916666666667
MAPK11	0.280166666666667
TBC1D22A	-0.04
FAM123A	-0.578
COL4A6	-2.37783333333333
TOMM70A	-0.19775
NAB1	1.316
MGC16385	-0.42975
TSPAN18	0.949166666666667
MED31	0.20375
PLG	2.45325
CAPSL	0.6485
ZNF532	0.9932
ASB14	0.5435
CA8	-0.79175
NUDT16P	0.969333333333333
SLFN11	1.1165
LRRIQ2	-0.851625
NOL7	-0.352333333333333
BRMS1L	0.2705
JARID1A	-0.0278333333333333
PANK2	-0.3815
ICAM3	-0.3885
MDS1	0.70375
TAF8	-0.3445
RNF139	0.43125
ZNF594	0.0521666666666667
ADAM8	0.548
SFTPC	-1.160625
MAN2B2	0.0925
RGS12	0.463875
EIF1AY	1.0145
LRRIQ1	0.307166666666667
GPR150	0.7365
CCDC21	-1.92333333333333
PRRG3	0.31425
SAA4	-4.484
RAPGEF5	4.912625
ZCCHC2	0.58825
MGC39372	1.1745
PPP4R2	-0.763333333333333
CDCA2	-2.294
OR4D5	-0.0233333333333333
PTGFRN	-1.1814
SIGLEC5	1.39566666666667
C19orf61	-1.6905
NMUR2	0.061
KIAA1586	-0.756833333333333
DAGLA	-0.778
CHCHD6	-1.22425
GPR32	0.0015
NEUROD6	0.2966
SLC2A4RG	0.2765625
CA5B	0.474
FBXL3	2.13725
MPHOSPH9	-1.134
HMG2L1	0.0905
HCN4	0.472333333333333
CEACAM19	0.3505
SH2D4B	0.605166666666667
HFE2	-0.161
TGM4	0.117
LYPD2	-0.5315
TBC1D15	0.791
MRPS21	-0.1763
NONO	-1.0991
CLEC5A	1.090375
ITCH	0.2071
MGAT3	0.662666666666667
MBP	-0.388375
RPP25	-1.684
SOSTDC1	0.9265
HRC	1.3245
TRIM48	0.5985
TMEM133	2.9905
ECEL1P2	-0.67525
HOXC11	-1.7425
DOK5	1.4545
HELZ	0.149
LOC348180	-1.00875
MGC33894	0.12325
ADRB3	-0.1865
DMD	0.58225
PTRH2	-0.842
MPEG1	3.2065
NDUFA12	0.590833333333333
KRTAP2-4	0.0974166666666667
STAMBPL1	0.0303333333333333
ADCY2	-0.5126
UNQ6125	-0.0445
KLHL20	0.533333333333333
SRM	-2.127
OTC	-0.39725
TMIE	0.126
SNX8	-0.27675
LIPK	-0.906
CHURC1	0.107833333333333
KLC2	0.0995
HDAC1	-0.207
FAM128A	-0.703333333333333
FNDC3B	0.00799999999999997
MTCP1	1.2395
WFDC10B	-0.2317
PCDHGB3	0.0545
ATRNL1	-0.8922
CAV2	2.707625
MED26	-0.167
DUS1L	-0.87025
CHRM3	-0.174875
NEK9	-0.395
WARS2	-0.00650000000000002
TBX22	0.967
TOMM40	-1.8335
RP6-213H19.1	-3.09833333333333
TUBGCP5	-0.86225
IGSF6	4.37775
TPPP	1.22783333333333
UNQ6190	-0.022
GSTM5	0.676625
BTD	0.088
PDCD1LG2	0.141666666666667
SNRPB2	-0.0203333333333333
ERICH1	0.40275
APOA4	-1.6535
HOXA11	-1.3055
NARG1	0.050875
MKX	0.45625
RAB28	0.333214285714286
PKP3	-4.35675
SH3GL2	2.097
CTSO	3.64225
RPN2	-0.7219375
IL28RA	0.5605
SFMBT1	-0.8265
WDR57	-0.696125
FER1L3	0.0850833333333333
HSF5	0.260333333333333
TTC9B	-0.15275
C4BPA	-2.96633333333333
ALB	-4.64742857142857
SORBS3	0.68725
UPF2	0.251
JPH1	-0.4525
AGBL2	0.8305
DOPEY1	1.888
TERF1	-0.193333333333333
KIF22	-2.047
NINJ1	0.8145
SEC61A2	-0.39425
HIST1H1D	-1.62483333333333
SFXN4	-0.533625
UCP3	0.7264
ZNF703	-0.1605
MYL6B	0.24025
TREM1	0.83775
OR52E6	0.754
CKMT2	1.7605
HLA-C	2.70125
SLC13A3	-3.0335
TIMP4	0.48325
SLIT2	2.20675
RSF1	-0.318388888888889
LONRF1	-0.172571428571429
MON1A	-0.419833333333333
CACNG6	-1.83233333333333
DPPA4	-6.51466666666667
ZSWIM3	0.2315
ZNF804A	0.0873333333333333
CCIN	0.59775
SLC25A31	0.91275
KCNMB4	0.10875
RABL5	0.385375
GALNS	-0.5252
STX6	-0.121375
HIST1H1C	-1.28016666666667
CIDEB	0.981125
CASP4	1.4325
PDK3	-0.7113
KCNJ11	-0.153
TPR	-1.114375
ZSCAN20	-0.779
MTX2	-0.55425
HIST1H2BH	-0.82525
LOC283767	1.718
LYRM7	-0.281529411764706
BRD3	-2.25133333333333
HIST1H2BO	-0.849
MAGEB10	-0.0155
SLC45A1	0.83725
SERPINA3	-3.78455
KIAA0143	0.90975
KCNJ16	6.70133333333333
KRT79	-0.482
FABP2	-0.4105
NUT	-0.0705
ZNF57	-0.6555
FBXL4	0.57875
CLEC9A	2.8295
UGT8	1.17216666666667
BMP2K	0.48875
MAPK4	-3.64175
SLC25A23	-0.539
HINT1	0.2499
KRTAP13-1	1.073
SFXN5	-0.8913
CHCHD2	-0.137083333333333
FAM3D	2.1395
NDP	-2.800875
RHOBTB1	1.12583333333333
SLC4A4	3.718125
RPL38	0.29175
HTF9C	-0.866333333333333
AP2A2	0.419
ZBTB46	0.0385
MAP7D1	-0.37925
AOX1	0.546666666666667
CYR61	1.81891666666667
DTNA	-0.564714285714286
JRKL	0.37175
TMOD3	-0.4595
EEA1	-0.087
ADCK5	-1.064
IL1R1	2.1125
KLK3	0.105857142857143
HRSP12	0.45225
KTN1	-0.1805
LOH11CR2A	-0.4344
RELL2	-1.95825
MAB21L1	0.38175
C20orf59	-0.832
PHKB	0.3045
ADAM2	-1.37116666666667
TBC1D8B	2.51966666666667
FAM13A1	1.1760625
LAPTM4B	-1.21591666666667
LCN8	-0.3605
TMEM147	-0.3955
SYT4	0.360833333333333
XPO7	-1.425
C9orf62	0.64025
GPR75	-0.0175
TRIM5	0.974375
APOC1	-0.187666666666667
RNASE4	1.38683333333333
PARD6B	-1.408375
ARID1A	-0.7165
TPD52L3	0.348777777777778
RRAGB	1.31783333333333
RCN2	-0.4145
HIST2H2BE	-0.7564375
STARD7	-0.03375
SHMT2	-0.58225
KIAA1751	0.135833333333333
MLYCD	1.26825
LOC162632	0.00909999999999999
UQCRH	-1.1905
RP11-217H1.1	1.12825
SDHA	-1.23083333333333
NCLN	-1.1773
ZNF17	0.755666666666667
RCBTB2	1.46475
VEGFB	0.4511
RP4-747L4.3	0.38325
COLQ	-0.1714
MPN2	-0.508333333333333
DRG2	-1.01875
KLRB1	5.35825
ALPK2	2.8615
DNASE2B	0.8745
FLJ23834	0.8145
AXUD1	2.43733333333333
SAFB	-0.85
NSUN4	0.0505
RFX2	0.899833333333333
MAPK8IP1	-0.0468333333333333
FANCD2	-2.84892857142857
ANKZF1	-1.84233333333333
C19orf50	-1.04275
DUSP8	1.827625
SENP5	-0.169
NFKBIL2	-1.56725
LBR	-0.10025
IGFL1	0.0225
LZTS2	-1.048875
IL2RG	-0.334625
CCDC51	-1.051
KLF3	0.469
ANKRD37	2.3595
KCTD14	1.02516666666667
FZR1	-0.708416666666667
SLC44A4	0.6667
ESPL1	-1.481125
GMPR2	-0.182
TBC1D19	0.4205
ERGIC1	1.31655555555556
ERBB4	-0.467
TSPAN32	0.113416666666667
MAP4	-0.41775
GPHN	-0.5475
SLC6A2	-0.080375
HIVEP1	0.279
DFFB	-0.0709
EIF4EBP2	0.796375
DMRT1	0.1045
HSPB6	-0.157
IER2	0.721833333333333
AIFM1	-0.5225
WWC2	1.05872727272727
MRPL4	-1.0535
FLJ21062	1.17733333333333
EPB41L4A	2.11608333333333
SH2D6	0.066
TAF4B	-0.751
GAL3ST3	-0.2495
MALT1	-0.0223333333333333
RTDR1	2.67875
ARVCF	0.332125
MEX3B	-0.619166666666667
FBXO16	-0.6375
KIF7	-3.04725
C1QC	4.41416666666667
ZNF783	-0.574333333333333
ZNF85	-0.9815
MMP13	-0.9845
KIAA0329	0.152125
RTP3	-0.697
ZBED3	-0.45
CLGN	-4.522
SLC25A37	-1.10141666666667
hCG_18290	-0.298
OR5AS1	-0.1605
SMARCC2	0.274666666666667
FAM109A	-0.411166666666667
CCDC12	-1.203
USF2	-0.0736
DEPDC7	-0.0445
C20orf24	-0.959666666666667
JMJD3	1.016
DSP	-1.781
SLIC1	0.124375
FAM20A	0.449125
IRF2BP2	0.789
ZNF230	-0.2325
MSN	0.720928571428572
SLC9A5	-0.917
