Hybridization REF	TCGA-A3-3317-01A-01R-0864-07
CCDC95	-0.3195
HIGD1B	5.36125
USP6NL	-0.445375
ABCD4	0.33
DIMT1L	-0.541583333333333
TEK	2.260125
SLC25A46	0.7985
LARP7	-1.4401
CD160	1.45066666666667
MT1JP	-0.754666666666667
PHF20	-0.9598125
CPNE4	-1.44275
GTPBP1	-0.794357142857143
RAB33B	1.794
ALDOC	-1.686625
ZNF212	-0.48025
NUDT1	-1.18416666666667
RFPL2	-0.81725
ZNF83	1.25383333333333
GDPD5	-1.372625
PDCD4	0.82045
CEP350	-0.64325
OR10A2	0.28575
CST7	2.203
CIAO1	-0.40925
SELL	1.211625
OR8J3	0.084
LTBP4	-0.317833333333333
SIRT6	-0.31
CCL19	5.185
PPIL1	-0.8605
GBP7	1.753
STK17A	-0.1513
ABR	1.36325
OR9G1	0.424
FOXE1	-0.2415
CNGA3	-0.1965
GML	0.3095
CD38	-0.77875
ZDHHC6	0.316833333333333
NEFH	-3.552
CTDSP2	-0.0085
PGBD5	-0.44
CCNY	0.306
RMND5B	0.356416666666667
ZNF257	-1.023
FLJ22167	0.2585
EXOSC7	-1.67266666666667
ROR2	-0.4625
MAOA	0.114875
TNNT3	0.757
GYPC	-0.53825
C7orf33	0.6055
PLIN	0.4875
LOC90826	0.0475
RNF4	0.2055
F8A1	0.300166666666667
PLEKHG4	-2.308
GRB2	-0.6519
HIST1H2AD	-0.0125
DUS3L	-0.011
EIF1	0.654833333333333
RP5-1077B9.4	-1.3125
FPGT	1.981
GDF10	1.3935
COQ9	1.10525
GCC2	-0.123642857142857
RARRES3	3.154625
PLXNA1	-0.6775
KIAA0100	-0.4142
PMF1	-0.27025
FNDC1	4.597
HS2ST1	0.0661666666666667
CRELD2	-0.304
C8G	-1.2425
CD82	-0.631
LIM2	-0.797
UNQ6490	0.638
MMP16	0.28275
DRD3	0.31675
C5orf26	1.46275
C11orf73	0.102875
PTP4A2	-0.888875
OR4M2	0.83
HPCA	-0.9365
SEC14L1	-0.248166666666667
CHFR	0.0325
EMILIN1	0.403375
NDUFS4	0.787
COL18A1	0.5175
PDZD3	3.0516
C9orf16	-0.910666666666667
ERBB2IP	0.291833333333333
EMX2	6.777
FUS	-2.51575
TF	-4.2323
CLCN4	1.94583333333333
CXorf56	0.36175
C11orf72	0.29775
ELAC2	-0.70425
NPR1	-0.017
ASS1	-1.92616666666667
USP42	-0.00662499999999999
POLR2J	0.2015
SEC23IP	0.812333333333333
UQCRC1	-0.2475
LOC729603	-0.51625
C1orf71	-1.24975
POLG	-2.5415
ADAM23	-3.93525
TFR2	-0.69925
RICTOR	-0.6508
MGC39606	3.06425
C19orf55	-0.376375
SNAPC1	-0.431333333333333
GNA11	0.27275
CCDC52	-0.758166666666667
FSIP1	0.7305
UPF3A	-0.421
IGSF11	-1.99633333333333
LAGE3	-1.2105
CHST6	-4.0385
UNC13B	-0.09675
TTLL4	-1.168375
ZNF687	-0.157875
SDC2	0.5058
COX7A2	0.0935
LAMB4	1.2705
FAM24A	0.8305
LRRTM3	-1.505
GPHB5	0.14875
OR4C13	0.6035
EIF3EIP	0.3395
HABP4	-0.1075
TMEM125	3.93675
CNTN2	0.3805
ASNSD1	0.091
FUT4	-0.307125
ACF	-1.29325
LOC158381	-0.0315
CDH8	0.399
AGPS	-0.875
C4orf18	1.68625
PECI	-0.508916666666667
UNG	-0.89425
GSTP1	-0.439875
DCUN1D5	-1.1125
DKFZP564J0863	-1.26825
SLC9A3R1	0.478625
BCDO2	-0.51425
CHMP7	-0.150375
REM2	0.4355
DNHD1	-0.036125
FKBP4	-1.932375
ZNF350	1.18025
MGC11102	-0.043375
BST1	2.57575
KISS1R	0.917
NCR2	0.399
DEFB125	0.3555
UBE2W	0.636875
KRT15	-3.167875
C10orf99	3.374
SCN11A	0.295875
GFI1	-1.3985
RDHE2	-1.0725
FHL1	0.810166666666667
OSGEP	-0.0483333333333333
GATA1	-3.62633333333333
SMC6	-1.01675
TTTY14	2.38175
LPIN3	0.38725
RPL4	-1.109
RBPMS	1.4197
PRPF3	-1.08733333333333
EMR1	-1.3505
SPATA19	0.32575
XCR1	-0.0295
IRX3	1.4358
RBM6	-1.07525
KLF4	-0.6712
UNC5CL	3.89975
SEBOX	0.0475
BTK	0.34275
KRCC1	1.832
C6orf27	0.138
SYTL5	-0.3765
PRND	1.840875
LOC653319	-1.297
PIGL	-0.175125
HUS1	0.729666666666667
SFRS6	0.0819166666666667
C17orf77	0.7115
UIMC1	-0.0353333333333333
FXYD2	4.6131
LOC283152	0.401
ZNF667	-1.65775
ZCCHC12	-0.638
TFEC	6.1639
ATP7B	1.5535
POLD2	-1.30283333333333
RG9MTD1	-0.411
ACOT2	-0.415166666666667
HIST1H4I	-0.135125
PPARGC1A	2.4078
ETFA	-0.3065
POLRMT	-0.6075
ZNF146	-0.749375
MIA2	2.666
KLHL6	0.465833333333333
HOXB5	0.117875
NENF	0.795666666666667
CUGBP1	-0.3895
PRSS22	-0.697
CASC4	1.0826
CUL4B	0.1073
CENPJ	-1.9718
PITX1	-0.789666666666667
FLJ31033	0.788833333333333
CELSR3	-2.90866666666667
ZNF568	0.57775
ITSN1	-0.758833333333333
EHBP1L1	-0.875833333333333
C19orf2	-0.06225
DCTN1	-1.15825
LIN28B	-4.2545
TNKS2	0.105
C1QBP	-0.189125
CADPS2	2.729
SRMS	-0.0845
GJA9	0.445166666666667
MGC24975	-0.794
TRIM45	-1.16066666666667
TSP50	0.30675
TCP1	-1.547
TMED7	1.1
CMA1	0.7135
CENPL	-1.42666666666667
PTCRA	0.947
FST	-4.98325
VWCE	0.295
PAWR	-0.64075
ABCC12	0.167666666666667
LDLR	-2.8173
ASTN2	0.1459
LOC441212	-0.139625
GPATCH8	-0.254
TANC2	-1.63916666666667
KIF4A	-2.93075
C18orf18	0.858
PGM1	0.02425
KIAA0258	0.64225
CPD	-0.084875
SNCAIP	-0.84875
DCT	-4.23533333333333
HLA-DOA	3.32513636363636
OR11L1	0.6825
UPK1B	-0.323333333333333
DNAJB4	0.905
UGT1A8	2.8805
HIST1H4L	-2.23
PECR	-0.327833333333333
HSPA2	1.34025
WFIKKN1	-1.8155
SERP1	-0.06875
SYDE2	-0.40625
TACR2	0.1385
NUP85	-1.03675
CD177	-0.837666666666667
LGR5	-1.9005
PIGG	0.184916666666667
PTHR1	0.142
RAB5A	-0.4001
FLJ13224	-0.073
USP9Y	2.24
C7orf53	0.3675
LRP1B	-1.16033333333333
XAF1	2.438
ABCG8	-1.1525
ANKDD1A	-0.9485
DAND5	-1.5065
SPAG6	0.00366666666666667
LINCR	2.696
ZDHHC22	-1.139625
CCDC60	1.53
THOC7	-1.399
TCTA	0.623
OR8K3	0.37825
NY-REN-7	2.847
B2M	2.49616666666667
C6orf141	-2.931625
LPPR4	2.05625
SQLE	-3.29775
SEPHS1	-0.5725
BTBD14B	0.123428571428571
PLRG1	0.15625
SPG7	-0.5800625
ZNF614	-0.263
PARD6G	1.08716666666667
INPP5B	-0.9455
GRPEL2	0.663875
PPID	-0.6552
TRIM56	0.3125
UBE2J1	0.238
IL20RA	2.4535
LOC387856	-0.0495
C1orf107	0.33925
UTS2R	1.01675
C19orf22	-0.39525
SAFB2	-0.562375
KIAA0652	-0.268875
KLRG1	0.0793333333333333
MS4A8B	0.993833333333333
FRAG1	0.45
KIAA1546	-0.28125
E2F4	-0.8521
CLEC4M	0.306666666666667
BTBD14A	-1.30375
KIAA0999	0.5826
GYPA	-3.43966666666667
TAC1	0.381
TRAIP	-2.326
KIAA0232	1.1203
ERCC8	-1.251375
GPX4	1.30525
KIAA0368	-0.73225
GPR157	-0.690166666666667
CTAGE4	1.8395
C9orf30	-0.588333333333333
OR52A1	0.588
HSP90B3P	0.116
ALG9	0.426
BTBD10	0.92225
SDK2	0.0475
BAIAP3	-2.0675
RABGGTB	0.239125
ANKRD40	-0.237666666666667
KRT74	0.244
CALCOCO2	0.704642857142857
SNCA	-2.58125
TMSL8	-3.543125
C2orf53	0.2405
ESRRB	-0.016
ARHGAP26	0.040125
TDRD9	-2.4125
HRAS	-0.681666666666667
KLRC4	-0.784
JAGN1	-0.439
BSDC1	-0.45
RNF43	-2.9051
NDUFAF1	1.20675
PHF12	0.257
OR1L3	0.27275
FOLR2	2.72966666666667
LYZL6	-0.185833333333333
tcag7.1260	0.7275
WSB1	-0.811833333333333
PROS1	1.0112
OSTN	0.563
PSMB8	2.44775
SOCS4	-0.491625
DDIT4L	2.79925
MAS1	0.2995
MGC34796	1.03875
CSHL1	0.252166666666667
TBCCD1	-0.433666666666667
ZBTB7C	-0.5015
AP2S1	-0.631
P15RS	0.1629
VAT1	-0.4777
SHANK3	1.91416666666667
TUFM	-0.284666666666667
THEG	-0.2295
KRT34	-1.66125
SGSM3	-0.79175
TOMM22	0.36775
SOCS3	0.604
CPO	1.175
POP4	0.8675
BHLHB3	3.5355
MALL	2.00625
OR1B1	0.2745
PARK2	1.0955
GPR124	1.06575
LCE1E	0.608
RUVBL2	-0.875
CGRRF1	0.7467
ACPL2	0.13575
WNT10B	-2.0235
BAIAP2L2	1.737
ISCA1	1.106
C1orf125	-0.065875
RPAP1	-0.61775
RAI16	-0.377666666666667
RPL27	-0.0135
NLRP9	0.294
EPN1	0.014
LOC388610	-1.371375
SLC35A1	0.2971
GAL	-4.36275
SLC14A2	0.2735
RDH11	-1.38866666666667
FAM138F	-0.2465
AUH	0.49625
FLJ40243	-0.2575
C14orf129	0.0766666666666667
MBD2	-0.927166666666667
ABHD14B	0.2345
PIGT	-0.0975
ALS2CR4	-0.53875
ALAS1	-0.3681
FOXO1	0.618333333333333
CRLF3	-0.299625
C20orf107	-0.762
FARS2	-0.53875
CCDC28A	0.78275
NPHP3	-0.67575
OR13F1	0.2415
TSEN54	-0.74125
DEFB106B	0.1595
OR8B4	0.639
STH	-0.2925
ZC3H14	-1.11825
CBX2	-0.829
TMEM49	-0.83425
C6orf21	0.6095
FLJ20920	-1.532875
CRTAP	0.0701428571428572
DDX50	-0.0045
STYXL1	0.1045
BLVRB	-0.617333333333333
LOC147650	-0.225166666666667
MMP24	0.52575
GRID1	2.151
BANF1	-0.716666666666667
CTAGEP	1.0855
HMBS	-1.847
SLC25A24	-0.0518333333333333
C14orf50	-0.7885
MRO	2.73866666666667
SLC25A15	-0.5985
FAM84B	0.5367
TDP1	-1.0285
C16orf78	-0.0821666666666667
C11orf57	0.08625
RFK	0.251375
ZFYVE9	-0.774375
STCH	-0.7867
WIBG	-0.08075
LOC283871	-0.6125
GBA2	-0.9164
NDUFB3	0.493
HSD17B13	-0.28925
GRIN3A	1.60533333333333
FMNL1	-1.31616666666667
SEPT7	-0.0382
GNLY	4.172
GRAMD1C	1.144
ZNF165	0.177
USP38	0.72625
FAM83A	-3.4955
C14orf24	0.65725
ARMCX3	1.185625
ARHGDIB	0.3465
AK1	-0.518375
KIAA1045	0.25
DNAJB13	0.782333333333333
NEU2	0.3935
HIST1H4B	-1.5425
FAM20B	-1.1382
HES2	0.285785714285714
FAM73B	-0.9872
LOC388381	-0.4495
INTS7	-1.34290909090909
AMPH	0.09425
ZNF775	-0.20075
UCKL1	-0.612
C10orf97	0.651
C1orf161	0.25025
ALDH1L1	1.616
FLJ39378	0.037375
SLC23A1	1.581
RBM4B	-0.25425
THAP4	0.808666666666667
OGFRL1	0.3125
KIAA0831	-0.53175
PPP1R15A	-1.1425
C1orf96	-1.32864285714286
C12orf11	-1.05225
BMF	0.09425
MAN1A1	-0.80025
KIAA1600	0.827166666666667
NLGN4X	-1.31075
ALOX12	-0.861166666666667
RB1CC1	-0.2126
NEIL2	0.5004
EIF4E	0.0317727272727273
ABHD5	-0.353
EXOC4	0.5165
CIP29	0.31
BATF2	2.6315
SLC29A4	1.297875
HTR4	0.5695
EMB	-1.0325
TRAF6	1.17325
LMNB1	-2.47625
FAM19A5	0.733375
SHE	2.553
PIK3C2B	0.5575
C15orf15	0.0432
USP15	-0.2142
TCEAL2	-0.37325
C5orf39	-0.296
PTGER2	-0.78225
SLC31A1	-0.8839375
IFT172	-0.00875
ADAM29	-0.188
GFOD1	-0.02525
ST7L	0.717333333333333
C15orf26	-2.52325
PKN3	-1.8115
CNTD1	0.188666666666667
COMMD1	0.804125
NTRK2	2.43941666666667
FOXN3	0.028375
MFGE8	-0.043
PFKFB2	1.5335
TAS2R4	0.06
ENTHD1	-0.491333333333333
PRMT5	-1.4925
MGC16384	-0.203375
LOC442229	-1.05125
TSKU	-0.49675
KRTCAP3	4.16175
PDLIM1	0.5077
KCNS2	0.399
RNF126	0.208
CEP63	-0.737375
CLIC4	0.702625
hCG_1990170	6.17525
ACR	0.9601
KLK7	-1.032
ALOX5AP	3.595
RIPK3	3.10675
TAS2R9	0.3515
C19orf18	-0.408
BIRC6	-0.0474285714285714
ZNF16	0.466
RFT1	-1.4855
SLC8A2	-0.263
TACC1	0.03525
ITGAD	2.22775
SAMHD1	1.7325
SH3PXD2B	-0.4914
EPC2	0.108
C20orf85	0.34425
ATP13A2	-0.782833333333333
KRT4	0.56275
CAPNS1	-0.696
MDM2	-0.134166666666667
PCDH20	1.862
KCNK9	0.803
OR2C1	-0.078
KLHDC3	-1.11833333333333
IPPK	-1.0415
EFHD2	0.043125
GALR3	0.993
NBEA	0.116833333333333
ABCA6	2.028
CLDN3	0.1985
AKT2	-0.891928571428571
EGFR	3.5663
RBM16	-0.143
ZDHHC3	-0.2518
SLC25A4	1.877
CYB5B	-0.8925
CPXM1	-1.455
NDRG1	1.49046153846154
FLJ43826	0.10475
OR5L2	0.0701666666666667
FARP2	0.051
MRPL46	0.127583333333333
LDHAL6B	0.531166666666667
MAPKAPK3	-0.789333333333333
NCAM2	-4.5125
PRKD2	-0.3485
ZFP36L1	0.4923
CYSLTR1	-0.0345
OR4C3	0.39125
HIST1H2AJ	0.784
CCNB2	-3.42311111111111
ZNF10	0.50025
TMEM175	-0.0305
FAM134A	0.191333333333333
TIGD4	-0.3185
PCNP	-0.247
MGC39715	-0.172
LQK1	-1.857
CREB1	0.0443
TMPRSS3	-2.1205
C4orf32	0.060875
LAT	-1.25766666666667
KCNA3	-0.4955
SKIV2L2	-0.58025
ROPN1B	-4.406
tcag7.23	-0.0375
CDT1	-3.301625
ZHX2	1.8355
CD28	-2.62825
ZNF624	0.6315
SEPT2	-0.0628333333333333
SOHLH2	1.22475
MCOLN3	-1.03628571428571
UNQ1945	0.7175
MASP2	-1.034
ZNRF3	-0.1656
GPATCH3	-0.45825
AGL	0.5125
QRICH2	0.3655
PSD4	-0.784166666666667
CCNB1IP1	-0.64925
ENPP7	0.27
OBFC1	0.56025
KCNG3	-2.43975
C14orf79	-0.818
ENPEP	6.99816666666667
SCT	1.397
SKI	0.298375
SEC61G	-0.02375
CAPN11	0.17425
ATXN7L3	-0.7075
DBNDD1	-0.905
FAIM	0.1605
ANKRD36	-1.559
GABRP	1.14416666666667
TACSTD2	-1.19533333333333
EIF3J	-0.3585
PPP2R2A	0.0455
TEKT4	-0.624333333333333
PVALB	2.40716666666667
F10	1.12483333333333
FAM134C	0.496
COMP	1.211875
EFCBP1	-1.5411875
SCLT1	0.073
TAL1	-0.2126
ACSL1	1.8215
ABCC5	-0.8845
ABL1	-1.14388888888889
RBBP7	-0.809
PTPRG	0.617
NCOR1	-0.2186
SPINK4	-1.9585
TXNRD1	-1.5524
TNRC15	-0.244
C9orf138	0.659875
UBE2H	0.8245
BRDT	-0.00616666666666667
C8orf31	0.49025
CCNE2	-2.66463636363636
SLC6A8	-0.30025
CALCR	-3.3745
PPP1CB	0.743833333333333
ABHD8	-0.9745
ARF5	-0.6188
SLC24A4	0.815
CCT3	-1.087
ZNF121	-0.19875
SLC3A2	-0.5994
OR13A1	0.5785
SLC5A10	3.86575
RAD50	1.170875
IER5	-0.043375
MTHFD1L	-1.549875
MBTPS2	-0.162
MVK	1.969875
NCL	-0.2568
PSMD10	-0.13175
MOBP	0.524
FLJ32894	0.155
HRH1	0.403666666666667
C5orf30	-0.1925
NUDT16L1	0.701
RASGRP3	5.41916666666667
PRKRIP1	-0.163
CCDC75	-0.93975
LOC253970	0.34425
KIAA1239	-0.08625
MED21	-0.50075
SYT11	1.38591666666667
NTSR2	0.228
EGFL11	0.872
CXorf59	1.1515
OR2A25	0.619
SPTBN2	-0.99825
LRMP	0.205333333333333
RNF111	0.77925
PTH	0.5005
LOC619208	0.591833333333333
KIAA0895	0.52075
RANBP5	-0.386875
P2RY10	1.304
NME5	5.67333333333333
DDX21	-0.557
LRSAM1	-1.387
HDAC11	-0.405166666666667
VMO1	2.9095
NOLA2	-0.2165
ADAR	-0.361083333333333
MTO1	-0.731166666666667
SF4	-0.167
P2RX1	0.368833333333333
HBM	0.73275
EN2	1.17
C14orf172	-0.66575
TM9SF2	0.5555
INHBE	0.115166666666667
TCTE3	-0.056
TOX2	-1.6735
CTAGE3	0.595
HBB	5.3851
MED15	-1.19466666666667
CASR	1.3305
C6orf66	0.2715
MTPN	-0.400875
UNC50	0.5185
C21orf33	0.40675
IRF2	1.120125
PGR	-0.711166666666667
GPR84	1.52175
CROCCL1	-2.176
SRPX	-1.781
BRE	0.293666666666667
FGF10	-0.3635
SDC3	-1.02733333333333
ZRSR1	0.325
DKFZP434P211	-0.703875
SOX6	1.334
RPUSD2	-0.285
C14orf173	-0.4905
MAPK11	-0.316
TBC1D22A	-0.0685
FAM123A	-0.5055
COL4A6	-3.61533333333333
TOMM70A	-0.29825
NAB1	0.521875
MGC16385	-0.449625
TSPAN18	0.204333333333333
MED31	0.5915
PLG	0.347
CAPSL	1.035
ZNF532	0.3875
ASB14	-0.36975
CA8	-1.74025
NUDT16P	1.82333333333333
SLFN11	1.279
LRRIQ2	-1.6855
NOL7	-0.596
BRMS1L	-0.396625
JARID1A	-0.345166666666667
PANK2	-0.3475
ICAM3	0.0965
MDS1	0.0285
TAF8	-0.563
RNF139	0.28125
ZNF594	-0.520333333333333
ADAM8	1.23175
SFTPC	-0.047125
MAN2B2	0.372375
RGS12	0.8605
EIF1AY	1.08
LRRIQ1	-1.22233333333333
GPR150	1.23525
CCDC21	-1.88433333333333
PRRG3	0.1115
SAA4	-4.2785
RAPGEF5	3.742875
ZCCHC2	0.454416666666667
MGC39372	0.6335
PPP4R2	-1.15616666666667
CDCA2	-1.83016666666667
OR4D5	0.204
PTGFRN	-0.2116
SIGLEC5	1.98866666666667
C19orf61	-1.3275
NMUR2	0.511
KIAA1586	-0.250666666666667
DAGLA	0.292666666666667
CHCHD6	-1.25825
GPR32	0.344
NEUROD6	0.0631666666666667
SLC2A4RG	0.1396875
CA5B	0.47925
FBXL3	1.41775
MPHOSPH9	-0.60525
HMG2L1	-0.363
HCN4	0.842166666666667
CEACAM19	0.2195
SH2D4B	0.607166666666667
HFE2	-0.74
TGM4	-0.0922
LYPD2	-0.087
TBC1D15	-0.16775
MRPS21	0.0899
NONO	-1.1932
CLEC5A	1.66825
ITCH	-0.2417
MGAT3	0.322
MBP	0.247875
RPP25	-0.55225
SOSTDC1	0.1945
HRC	0.799
TRIM48	0.366
TMEM133	1.721
ECEL1P2	-0.6455
HOXC11	-0.255
DOK5	-0.167
HELZ	-0.3775
LOC348180	-0.63675
MGC33894	0.33975
ADRB3	0.0335
DMD	0.323833333333333
PTRH2	-0.478
MPEG1	3.577
NDUFA12	0.9085
KRTAP2-4	0.503583333333333
STAMBPL1	0.494833333333333
ADCY2	1.33916666666667
UNQ6125	0.5215
KLHL20	-0.0143333333333333
SRM	-1.372
OTC	0.0615
TMIE	1.57
SNX8	0.2845
LIPK	0.345
CHURC1	0.36525
KLC2	0.4295
HDAC1	-1.21366666666667
FAM128A	1.08716666666667
FNDC3B	0.1284
MTCP1	1.1115
WFDC10B	0.1502
PCDHGB3	0.292
ATRNL1	-0.7481
CAV2	3.091125
MED26	-0.396833333333333
DUS1L	-0.365
CHRM3	-1.217375
NEK9	-0.804
WARS2	0.27225
TBX22	-0.449
TOMM40	-1.10575
RP6-213H19.1	-1.18933333333333
TUBGCP5	-0.55
IGSF6	5.84875
TPPP	0.1525
UNQ6190	0.009
GSTM5	0.74825
BTD	-0.0445
PDCD1LG2	0.608333333333333
SNRPB2	-0.198166666666667
ERICH1	0.38525
APOA4	-1.653125
HOXA11	-1.13266666666667
NARG1	-0.375125
MKX	1.289
RAB28	0.141642857142857
PKP3	-4.44225
SH3GL2	2.8045
CTSO	3.855
RPN2	-0.569125
IL28RA	-0.650166666666667
SFMBT1	-0.50125
WDR57	-1.223
FER1L3	-0.637166666666667
HSF5	0.649166666666667
TTC9B	-0.06175
C4BPA	-1.47583333333333
ALB	-4.36592857142857
SORBS3	0.522
UPF2	0.1525
JPH1	-0.556
AGBL2	0.23775
DOPEY1	1.109
TERF1	-0.225166666666667
KIF22	-1.645
NINJ1	0.5795
SEC61A2	-0.9515
HIST1H1D	-0.838
SFXN4	1.830375
UCP3	0.2771
ZNF703	0.1435
MYL6B	-0.0295
TREM1	2.3945
OR52E6	0.685
CKMT2	6.21075
HLA-C	2.88725
SLC13A3	-1.605
TIMP4	-1.44475
SLIT2	1.56425
RSF1	-0.681722222222222
LONRF1	-0.122357142857143
MON1A	-0.643166666666667
CACNG6	-1.7635
DPPA4	-6.209
ZSWIM3	0.2795
ZNF804A	0.400666666666667
CCIN	0.6965
SLC25A31	-0.299666666666667
KCNMB4	1.4705
RABL5	1.653125
GALNS	-0.3395
STX6	-0.404875
HIST1H1C	0.383166666666667
CIDEB	1.288125
CASP4	1.45083333333333
PDK3	-0.6283
KCNJ11	-0.164
TPR	-1.217125
ZSCAN20	-1.4675
MTX2	0.2075
HIST1H2BH	0.037
LOC283767	1.97975
LYRM7	0.00344444444444444
BRD3	-2.6605
HIST1H2BO	0.0645
MAGEB10	0.2825
SLC45A1	0.48475
SERPINA3	-1.983
KIAA0143	0.75225
KCNJ16	7.5675
KRT79	-0.45975
FABP2	-0.79425
NUT	-0.12725
ZNF57	0.70275
FBXL4	-0.395875
CLEC9A	2.642
UGT8	3.12466666666667
BMP2K	0.681
MAPK4	-2.32475
SLC25A23	0.3408
HINT1	1.228
KRTAP13-1	0.1755
SFXN5	-0.2496
CHCHD2	0.679
FAM3D	0.867
NDP	2.986375
RHOBTB1	1.46516666666667
SLC4A4	5.119125
RPL38	0.09675
HTF9C	-0.477166666666667
AP2A2	0.33875
ZBTB46	-0.2845
MAP7D1	-0.63375
AOX1	1.35533333333333
CYR61	1.44741666666667
DTNA	-0.676071428571429
JRKL	1.045
TMOD3	-0.74125
EEA1	-0.2553
ADCK5	-0.719
IL1R1	1.493
KLK3	0.476357142857143
HRSP12	2.23225
KTN1	-0.9205
LOH11CR2A	0.1932
RELL2	-1.223
MAB21L1	0.281
C20orf59	-0.671833333333333
PHKB	0.70125
ADAM2	-1.662
TBC1D8B	3.87033333333333
FAM13A1	0.762
LAPTM4B	-1.51408333333333
LCN8	0.188
TMEM147	0.2285
SYT4	-0.477
XPO7	-1.596
C9orf62	1.22375
GPR75	0.651
TRIM5	1.22175
APOC1	2.59383333333333
RNASE4	0.967166666666667
PARD6B	-0.89325
ARID1A	-1.1175
TPD52L3	0.1105
RRAGB	0.969166666666667
RCN2	-1.326
HIST2H2BE	-0.3069375
STARD7	0.4355
SHMT2	0.042
KIAA1751	0.468666666666667
MLYCD	1.61475
LOC162632	-0.8195
UQCRH	-2.45925
RP11-217H1.1	0.495
SDHA	-0.608
NCLN	-0.5513
ZNF17	0.1655
RCBTB2	1.29975
VEGFB	0.6903
RP4-747L4.3	1.341
COLQ	-0.2002
MPN2	-1.0345
DRG2	-0.73475
KLRB1	5.047
ALPK2	4.7545
DNASE2B	2.332
FLJ23834	0.929833333333333
AXUD1	0.956333333333333
SAFB	-0.7745
NSUN4	0.853
RFX2	-0.348333333333333
MAPK8IP1	-0.235
FANCD2	-2.33014285714286
ANKZF1	-1.64216666666667
C19orf50	-0.784
DUSP8	2.3895
SENP5	-0.7225
NFKBIL2	-1.0565
LBR	-0.858
IGFL1	0.476
LZTS2	-1.018
IL2RG	-0.192
CCDC51	-0.25725
KLF3	0.10125
ANKRD37	1.6195
KCTD14	-0.138833333333333
FZR1	-0.33475
SLC44A4	3.5257
ESPL1	-1.403625
GMPR2	-0.9642
TBC1D19	1.339
ERGIC1	1.22
ERBB4	-0.6644
TSPAN32	0.452666666666667
MAP4	-0.215625
GPHN	-1.06275
SLC6A2	-0.081375
HIVEP1	0.0795
DFFB	-0.3408
EIF4EBP2	0.494
DMRT1	-0.0885
HSPB6	0.10675
IER2	-0.239666666666667
AIFM1	1.56975
WWC2	1.68541666666667
MRPL4	0.0595
FLJ21062	0.861166666666667
EPB41L4A	2.71166666666667
SH2D6	0.357
TAF4B	-0.82475
GAL3ST3	0.3375
MALT1	0.4585
RTDR1	3.797
ARVCF	-0.071
MEX3B	-0.0713333333333333
FBXO16	1.843
KIF7	-3.01475
C1QC	4.64916666666667
ZNF783	-0.927
ZNF85	-0.7795
MMP13	-0.912
KIAA0329	-0.174125
RTP3	5.9925
ZBED3	0.894
CLGN	-0.97825
SLC25A37	-1.47933333333333
hCG_18290	-0.7355
OR5AS1	-0.1455
SMARCC2	0.0510833333333333
FAM109A	0.226
CCDC12	-1.075
USF2	0.0449
DEPDC7	-0.22975
C20orf24	0.412333333333333
JMJD3	0.428
DSP	-1.05242857142857
SLIC1	0.50625
FAM20A	0.39975
IRF2BP2	-0.24475
ZNF230	-0.2555
MSN	0.336214285714286
SLC9A5	-1.3815
EPDR1	0.5353
MUSK	0.255666666666667
ZNF434	-0.174666666666667
SMARCD1	-0.1825
ZFP106	-0.04125
ZNF347	0.2999
GTF2E1	-0.51125
RY1	0.246333333333333
ATAD2B	-0.32225
