Hybridization REF	TCGA-A3-3328-01A-01R-0864-07
C1orf71	-1.430875
POLG	-2.1705
ADAM23	-4.77475
TFR2	-0.7515
RICTOR	0.9342
MGC39606	4.31475
C19orf55	-0.3505
SNAPC1	-0.428166666666667
GNA11	2.35425
CCDC52	0.0375
FSIP1	-1.798
UPF3A	0.05825
IGSF11	-2.03516666666667
LAGE3	-1.70575
CHST6	-5.321
UNC13B	0.950875
TTLL4	-2.738125
ZNF687	-0.815625
SDC2	2.6071
COX7A2	1.621
LAMB4	6.0785
FAM24A	0.194
LRRTM3	-0.749333333333333
GPHB5	0.396
OR4C13	-0.1835
EIF3EIP	0.658142857142857
HABP4	-0.1465
TMEM125	1.51875
CNTN2	-0.20175
ASNSD1	-0.89775
FUT4	-0.333875
ACF	-3.26
LOC158381	1.054
CDH8	-0.17175
AGPS	-1.242
C4orf18	3.647
PECI	1.38475
UNG	0.12025
GSTP1	-0.176375
DCUN1D5	-1.04466666666667
DKFZP564J0863	-0.194
SLC9A3R1	-0.270125
BCDO2	2.092375
CHMP7	0.14225
REM2	-0.42
DNHD1	-0.276
FKBP4	-1.543125
ZNF350	2.0105
MGC11102	-0.2185
BST1	-1.00175
KISS1R	0.152
NCR2	0.161
DEFB125	6.6055
UBE2W	1.165
KRT15	-3.87375
C10orf99	0.4195
SCN11A	0.228375
GFI1	-0.8705
RDHE2	-0.678833333333333
FHL1	-2.507
OSGEP	-0.477166666666667
GATA1	-3.6625
SMC6	-3.0165
TTTY14	3.095
LPIN3	0.659
RPL4	-0.8292
RBPMS	0.8842
PRPF3	-1.15216666666667
EMR1	-1.997
SPATA19	-0.04
XCR1	0.254
IRX3	-2.7721
RBM6	-0.02775
KLF4	0.7259
UNC5CL	0.17175
SEBOX	-0.0505
BTK	-1.661
KRCC1	0.95025
C6orf27	0.1865
SYTL5	-0.154
PRND	1.515375
LOC653319	-0.6545
PIGL	0.855625
HUS1	1.12116666666667
SFRS6	0.350666666666667
C17orf77	0.836
UIMC1	-0.218666666666667
FXYD2	5.3917
LOC283152	-0.1695
ZNF667	0.4295
ZCCHC12	-0.9355
TFEC	0.4552
ATP7B	1.48966666666667
POLD2	-2.26833333333333
RG9MTD1	0.58575
ACOT2	0.732833333333333
HIST1H4I	-1.12825
PPARGC1A	3.8026
ETFA	0.6134
POLRMT	-0.66175
ZNF146	-0.31075
MIA2	1.6945
KLHL6	-3.14633333333333
HOXB5	2.456625
NENF	-0.433
CUGBP1	0.79975
PRSS22	0.661166666666667
CASC4	2.191
CUL4B	-0.023
CENPJ	-1.4985
PITX1	-1.4035
FLJ31033	0.2045
CELSR3	-1.767
ZNF568	1.1385
ITSN1	-1.314
EHBP1L1	-2.97916666666667
C19orf2	0.09325
DCTN1	-1.353
LIN28B	-4.2855
TNKS2	0.142
C1QBP	-0.27
CADPS2	0.4745
SRMS	0.00124999999999999
GJA9	0.582333333333333
MGC24975	-0.886666666666667
TRIM45	-3.37383333333333
TSP50	0.33825
TCP1	-0.58425
TMED7	1.5503
CMA1	0.908
CENPL	-1.39283333333333
PTCRA	0.0775
FST	-4.92925
VWCE	-4.49525
PAWR	-0.59475
ABCC12	0.295833333333333
LDLR	-1.3909
ASTN2	2.0301
LOC441212	-0.38775
GPATCH8	-0.04375
TANC2	-0.664083333333333
KIF4A	-3.001
C18orf18	-0.01975
PGM1	-0.2415
KIAA0258	1.807
CPD	1.382125
SNCAIP	1.80575
DCT	-4.583
HLA-DOA	0.975863636363637
OR11L1	0.689
UPK1B	-0.716166666666667
DNAJB4	0.506375
UGT1A8	-0.311
HIST1H4L	-0.8955
PECR	-0.902
HSPA2	0.39425
WFIKKN1	1.337
SERP1	1.182
SYDE2	-1.0175
TACR2	0.222
NUP85	-1.42875
CD177	-0.0881666666666667
LGR5	-2.41283333333333
PIGG	0.22925
PTHR1	-2.42733333333333
RAB5A	1.448
FLJ13224	0.411
USP9Y	2.1665
C7orf53	0.638
LRP1B	-0.4435
XAF1	-1.0851
ABCG8	-0.1465
ANKDD1A	-0.695
DAND5	-2.635
SPAG6	0.437833333333333
LINCR	0.69975
ZDHHC22	-1.03425
CCDC60	-0.912
THOC7	-0.504666666666667
TCTA	1.9158
OR8K3	0.0265
NY-REN-7	1.71566666666667
B2M	2.694
C6orf141	-3.509125
LPPR4	0.34075
SQLE	-2.63275
SEPHS1	-1.04825
BTBD14B	0.133357142857143
PLRG1	0.08625
SPG7	0.13025
ZNF614	1.07616666666667
PARD6G	-0.327666666666667
INPP5B	-1.7135
GRPEL2	0.87425
PPID	-0.8379
TRIM56	0.06725
UBE2J1	0.332
IL20RA	3.86125
LOC387856	0.0915
C1orf107	-0.55075
UTS2R	0.2885
C19orf22	-0.0295
SAFB2	-0.3575
KIAA0652	0.02025
KLRG1	-1.94733333333333
MS4A8B	0.188666666666667
FRAG1	0.042
KIAA1546	0.88225
E2F4	-0.6697
CLEC4M	0.186166666666667
BTBD14A	-1.607
KIAA0999	1.2455
GYPA	-3.3
TAC1	0.3585
TRAIP	-1.72633333333333
KIAA0232	1.3343
ERCC8	0.399625
GPX4	0.594125
KIAA0368	0.670125
GPR157	-1.71333333333333
CTAGE4	0.68
C9orf30	-1.14516666666667
OR52A1	1.0785
HSP90B3P	-0.329
ALG9	0.5256
BTBD10	0.61575
SDK2	0.23275
BAIAP3	-1.82775
RABGGTB	-1.126625
ANKRD40	-0.049
KRT74	2.313
CALCOCO2	1.10092857142857
SNCA	0.858
TMSL8	-3.547125
C2orf53	0.2585
ESRRB	-0.1845
ARHGAP26	-2.048625
TDRD9	-3.5895
HRAS	-0.5105
KLRC4	-1.0835
JAGN1	0.183833333333333
BSDC1	-0.05375
RNF43	-1.5203
NDUFAF1	1.5375
PHF12	0.57025
OR1L3	0.315
FOLR2	1.4575
LYZL6	-0.0225
tcag7.1260	-0.3705
WSB1	0.348
PROS1	-2.4812
OSTN	0.9935
PSMB8	1.92875
SOCS4	0.32775
DDIT4L	7.22975
MAS1	0.095
MGC34796	0.59075
CSHL1	0.144666666666667
TBCCD1	-1.74133333333333
ZBTB7C	0.0465
AP2S1	-0.860875
P15RS	0.7693
VAT1	-0.8322
SHANK3	0.5115
TUFM	0.072
THEG	-0.72
KRT34	-1.12975
SGSM3	0.0965
TOMM22	0.521375
SOCS3	-0.3535
CPO	0.178
POP4	1.44325
BHLHB3	-0.0355
MALL	0.806
OR1B1	0.487
PARK2	3.22316666666667
GPR124	-1.63075
LCE1E	0.873
RUVBL2	-0.99725
CGRRF1	1.8886
ACPL2	-0.02575
WNT10B	-3.039
BAIAP2L2	-1.5185
ISCA1	2.098
C1orf125	0.34125
RPAP1	-0.1315
RAI16	0.2275
RPL27	-0.15075
NLRP9	0.098
EPN1	-0.118
LOC388610	-0.043875
SLC35A1	0.6819
GAL	-5.136
SLC14A2	0.7055
RDH11	1.46466666666667
FAM138F	-0.6295
AUH	3.034
FLJ40243	0.14125
C14orf129	1.34883333333333
MBD2	-1.169
ABHD14B	0.586125
PIGT	0.53125
ALS2CR4	-1.029625
ALAS1	1.3867
FOXO1	3.88983333333333
CRLF3	-1.575875
C20orf107	1.1965
FARS2	0.44175
CCDC28A	2.9165
NPHP3	-0.081
OR13F1	0.527
TSEN54	-1.01
DEFB106B	0.092
OR8B4	0.8125
STH	-0.05725
ZC3H14	-0.1385
CBX2	-0.4695
TMEM49	-0.722
C6orf21	0.704
FLJ20920	0.28475
CRTAP	-0.277
DDX50	-0.92775
STYXL1	0.68375
BLVRB	-0.315333333333333
LOC147650	-0.563833333333333
MMP24	0.643
GRID1	-0.523
BANF1	0.0433333333333333
CTAGEP	0.677
HMBS	-1.70475
SLC25A24	-1.68616666666667
C14orf50	3.8205
MRO	0.288
SLC25A15	0.82175
FAM84B	0.0128
TDP1	-1.0045
C16orf78	0.578166666666667
C11orf57	-0.31825
RFK	2.0855
ZFYVE9	-0.893
STCH	1.1578
WIBG	-0.0645
LOC283871	-0.235333333333333
GBA2	0.4494
NDUFB3	0.1705
HSD17B13	-0.24175
GRIN3A	0.172
FMNL1	-2.81333333333333
SEPT7	-0.6841
GNLY	4.856
GRAMD1C	4.16516666666667
ZNF165	1.4805
USP38	0.956
FAM83A	-3.7005
C14orf24	0.519166666666667
ARMCX3	2.470625
ARHGDIB	-0.813166666666667
AK1	0.0105
KIAA1045	0.0685
DNAJB13	-0.00983333333333333
NEU2	0.2065
HIST1H4B	-1.08216666666667
FAM20B	-0.904
HES2	-0.333857142857143
FAM73B	-0.1901
LOC388381	0.03525
INTS7	-0.940636363636364
AMPH	-0.1375
ZNF775	-0.348
UCKL1	-0.00383333333333333
C10orf97	0.17525
C1orf161	1.593
ALDH1L1	4.79725
FLJ39378	0.19525
SLC23A1	-1.726
RBM4B	-0.69
THAP4	0.52
OGFRL1	-0.205
KIAA0831	0.29625
PPP1R15A	-1.6335
C1orf96	-2.18778571428571
C12orf11	-0.91575
BMF	0.4895
MAN1A1	1.22075
KIAA1600	-0.526833333333333
NLGN4X	1.19125
ALOX12	-0.906
RB1CC1	0.3281
NEIL2	0.8196
EIF4E	0.913409090909091
ABHD5	0.40925
EXOC4	-0.781833333333333
CIP29	0.722666666666667
BATF2	-0.1225
SLC29A4	1.88
HTR4	3.073
EMB	-0.087
TRAF6	1.11775
LMNB1	-3.768
FAM19A5	-0.70975
SHE	1.11125
PIK3C2B	-1.36525
C15orf15	0.2004
USP15	0.0997
TCEAL2	-0.36125
C5orf39	-2.023
PTGER2	-2.4325
SLC31A1	-0.26175
IFT172	-1.268
ADAM29	0.28625
GFOD1	-2.6195
ST7L	-0.1725
C15orf26	-2.74525
PKN3	-1.571
CNTD1	1.7785
COMMD1	0.321375
NTRK2	0.6895
FOXN3	1.626625
MFGE8	-2.0306
PFKFB2	1.635
TAS2R4	-0.206
ENTHD1	-0.877
PRMT5	-1.185
MGC16384	-0.901625
LOC442229	0.68625
TSKU	-1.36875
KRTCAP3	2.493
PDLIM1	-1.2293
KCNS2	0.06975
RNF126	-0.448333333333333
CEP63	0.46125
CLIC4	-2.711
hCG_1990170	-0.85825
ACR	0.5338
KLK7	-0.4845
ALOX5AP	4.87325
RIPK3	1.35975
TAS2R9	0.276
C19orf18	0.955
BIRC6	-0.374928571428572
ZNF16	0.4325
RFT1	-0.71625
SLC8A2	-0.94975
TACC1	1.37175
ITGAD	1.1275
SAMHD1	-1.29525
SH3PXD2B	-1.2066
EPC2	0.008
C20orf85	0.187625
ATP13A2	-1.05083333333333
KRT4	0.88275
CAPNS1	-0.2835
MDM2	-0.560333333333333
PCDH20	0.144333333333333
KCNK9	0.7305
OR2C1	0.4055
KLHDC3	-0.733
IPPK	0.2735
EFHD2	-1.588
GALR3	0.285
NBEA	4.32883333333333
ABCA6	2.1225
CLDN3	-1.3425
AKT2	-0.167071428571429
EGFR	1.3394
RBM16	0.704
ZDHHC3	1.5027
SLC25A4	2.26333333333333
CYB5B	0.361666666666667
CPXM1	-2.141
NDRG1	1.89315384615385
FLJ43826	0.52125
OR5L2	0.491833333333333
FARP2	0.3398
MRPL46	0.554333333333333
LDHAL6B	0.6436
MAPKAPK3	-0.2045
NCAM2	-4.41375
PRKD2	-0.918833333333333
ZFP36L1	0.6656
CYSLTR1	-1.622
OR4C3	0.4145
HIST1H2AJ	1.046
CCNB2	-2.97933333333333
ZNF10	1.663625
TMEM175	-0.1605
FAM134A	-0.209
TIGD4	0.081
PCNP	0.70375
MGC39715	-0.42325
LQK1	-1.4515
CREB1	-0.409
TMPRSS3	-2.32125
C4orf32	-0.352625
LAT	-2.219
KCNA3	-0.715
SKIV2L2	-0.37625
ROPN1B	-3.9335
tcag7.23	-0.3205
CDT1	-3.448125
ZHX2	0.265625
CD28	-5.065
ZNF624	1.04175
SEPT2	-0.717
SOHLH2	0.213125
MCOLN3	2.553
UNQ1945	0.625
MASP2	-0.9425
ZNRF3	1.7212
GPATCH3	-0.82725
AGL	0.8035
QRICH2	0.2675
PSD4	-1.81366666666667
CCNB1IP1	0.44675
ENPP7	0.65025
OBFC1	-0.73575
KCNG3	-2.3595
C14orf79	0.426583333333333
ENPEP	0.289
SCT	0.8085
SKI	-0.827875
SEC61G	-0.78725
CAPN11	0.26525
ATXN7L3	-0.4865
DBNDD1	-0.837666666666667
FAIM	0.84875
ANKRD36	-2.34
GABRP	-0.743166666666667
TACSTD2	-3.77366666666667
EIF3J	-1.221
PPP2R2A	-0.10775
TEKT4	-0.102666666666667
PVALB	3.517
F10	-3.40816666666667
FAM134C	0.8907
COMP	-0.34225
EFCBP1	-0.00212500000000007
SCLT1	-0.494875
TAL1	-0.8651
ACSL1	4.81925
ABCC5	0.803833333333333
ABL1	-0.5745
RBBP7	0.22275
PTPRG	1.954125
NCOR1	0.2976
SPINK4	-0.574
TXNRD1	-1.6319
TNRC15	-0.27925
C9orf138	0.5935
UBE2H	1.07733333333333
BRDT	-0.3635
C8orf31	0.06
CCNE2	-2.04572727272727
SLC6A8	-1.0735
CALCR	-4.6655
PPP1CB	0.373583333333333
ABHD8	-0.85925
ARF5	0.1411
SLC24A4	0.31425
CCT3	-1.83275
ZNF121	-0.253
SLC3A2	-0.6013
OR13A1	0.5635
SLC5A10	-0.253
RAD50	1.07575
IER5	-1.670125
MTHFD1L	-0.979125
MBTPS2	0.0345
MVK	-0.14075
NCL	-1.8759
PSMD10	0.482
MOBP	0.611125
FLJ32894	0.544
HRH1	-2.0845
C5orf30	-0.3
NUDT16L1	1.5533
RASGRP3	3.27966666666667
PRKRIP1	-0.3072
CCDC75	-1.35775
LOC253970	0.28575
KIAA1239	0.2155
MED21	0.6905
SYT11	-1.11683333333333
NTSR2	0.065
EGFL11	0.717
CXorf59	-0.292
OR2A25	-0.42575
SPTBN2	-0.02275
LRMP	0.355
RNF111	1.257
PTH	0.061
LOC619208	0.536833333333333
KIAA0895	1.0475
RANBP5	-0.306625
P2RY10	-1.41983333333333
NME5	3.56783333333333
DDX21	-1.7955
LRSAM1	-0.7765
HDAC11	0.673166666666667
VMO1	0.58275
NOLA2	-0.299833333333333
ADAR	-1.33325
MTO1	0.303333333333333
SF4	-0.78
P2RX1	0.0606666666666667
HBM	0.762
EN2	0.433
C14orf172	-0.08525
TM9SF2	1.2759
INHBE	-0.6835
TCTE3	0.452166666666667
TOX2	-3.145
CTAGE3	0.635
HBB	5.9062
MED15	-1.46516666666667
CASR	1.013
C6orf66	1.52633333333333
MTPN	-0.71625
UNC50	0.68025
C21orf33	0.588625
IRF2	0.885
PGR	0.299833333333333
GPR84	0.62125
CROCCL1	-1.2325
SRPX	0.2395
BRE	-0.364
FGF10	0.13975
SDC3	-2.32566666666667
ZRSR1	-0.39
DKFZP434P211	-0.781625
SOX6	1.4745
RPUSD2	-0.07675
C14orf173	-0.922916666666667
MAPK11	-1.045
TBC1D22A	0.2175
FAM123A	-1.1315
COL4A6	-4.19866666666667
TOMM70A	0.95175
NAB1	-0.758
MGC16385	0.325625
TSPAN18	-1.94383333333333
MED31	0.5985
PLG	0.109
CAPSL	0.8195
ZNF532	1.299
ASB14	-0.0952499999999999
CA8	-3.583
NUDT16P	3.991
SLFN11	-2.9265
LRRIQ2	-1.155
NOL7	0.275166666666667
BRMS1L	1.079875
JARID1A	-0.264
PANK2	-0.5
ICAM3	-0.674
MDS1	2.063
TAF8	0.12325
RNF139	-0.27025
ZNF594	0.0661666666666667
ADAM8	-0.607125
SFTPC	0.041
MAN2B2	1.51
RGS12	-0.195625
EIF1AY	1.50633333333333
LRRIQ1	-1.15916666666667
GPR150	0.33475
CCDC21	-1.442
PRRG3	0.214
SAA4	-4.45675
RAPGEF5	1.43875
ZCCHC2	-0.368416666666667
MGC39372	0.5595
PPP4R2	0.392
CDCA2	-3.19533333333333
OR4D5	0.695
PTGFRN	-1.11
SIGLEC5	0.3325
C19orf61	-1.0235
NMUR2	0.622
KIAA1586	0.7475
DAGLA	-4.35933333333333
CHCHD6	-0.4405
GPR32	0.2965
NEUROD6	0.425166666666667
SLC2A4RG	-0.931875
CA5B	1.28675
FBXL3	2.25
MPHOSPH9	-0.29
HMG2L1	-0.29875
HCN4	0.197
CEACAM19	0.7945
SH2D4B	0.453333333333333
HFE2	-0.188
TGM4	0.596166666666667
LYPD2	0.50275
TBC1D15	0.22025
MRPS21	-1.0814
NONO	-1.6118
CLEC5A	0.545714285714286
ITCH	-0.2105
MGAT3	-2.98783333333333
MBP	0.597375
RPP25	-3.795
SOSTDC1	-1.8895
HRC	-1.9235
TRIM48	0.2515
TMEM133	1.2725
ECEL1P2	-0.886
HOXC11	-0.4915
DOK5	-1.848
HELZ	-0.200166666666667
LOC348180	-0.55875
MGC33894	0.69725
ADRB3	0.0575
DMD	0.66675
PTRH2	-0.49525
MPEG1	2.03233333333333
NDUFA12	1.55466666666667
KRTAP2-4	0.234833333333333
STAMBPL1	-0.904833333333333
ADCY2	-1.358
UNQ6125	-0.0855
KLHL20	-0.541333333333333
SRM	-2.2725
OTC	2.4485
TMIE	3.361
SNX8	-1.188
LIPK	-1.4435
CHURC1	-0.32525
KLC2	0.389
HDAC1	-1.39533333333333
FAM128A	-2.35283333333333
FNDC3B	-0.1867
MTCP1	0.387333333333333
WFDC10B	-0.4962
PCDHGB3	0.061
ATRNL1	-2.2885
CAV2	3.23875
MED26	-0.663666666666667
DUS1L	-1.1655
CHRM3	-1.304125
NEK9	-0.06475
WARS2	-1.34225
TBX22	-0.1285
TOMM40	-0.9755
RP6-213H19.1	-5.97716666666667
TUBGCP5	0.2505
IGSF6	3.046
TPPP	1.03
UNQ6190	0.646
GSTM5	-0.930375
BTD	0.851833333333333
PDCD1LG2	-0.0251666666666667
SNRPB2	-0.537833333333333
ERICH1	0.48375
APOA4	-1.501875
HOXA11	-1.68375
NARG1	-0.34825
MKX	0.61875
RAB28	0.7225
PKP3	-0.5055
SH3GL2	0.7955
CTSO	5.0765
RPN2	-0.63125
IL28RA	-0.444333333333333
SFMBT1	0.292
WDR57	-1.373875
FER1L3	-1.12041666666667
HSF5	0.2084
TTC9B	0.313
C4BPA	-3.0395
ALB	-4.51907142857143
SORBS3	-1.742
UPF2	-0.6585
JPH1	-0.5255
AGBL2	-1.1775
DOPEY1	1.9015
TERF1	0.297583333333333
KIF22	-1.75516666666667
NINJ1	0.463
SEC61A2	-1.11016666666667
HIST1H1D	-1.75416666666667
SFXN4	0.52975
UCP3	-0.0427
ZNF703	-0.207166666666667
MYL6B	0.0135
TREM1	1.1055
OR52E6	1.3925
CKMT2	6.442
HLA-C	3.006125
SLC13A3	-1.54666666666667
TIMP4	-3.23975
SLIT2	4.2625
RSF1	0.0985
LONRF1	2.37985714285714
MON1A	-0.341666666666667
CACNG6	-1.85
DPPA4	-5.878
ZSWIM3	1.5655
ZNF804A	-0.130666666666667
CCIN	0.93625
SLC25A31	0.40375
KCNMB4	1.281
RABL5	0.323
GALNS	0.0611
STX6	-1.0445
HIST1H1C	-1.664
CIDEB	-0.1665
CASP4	-0.334666666666667
PDK3	0.0155
KCNJ11	0.589
TPR	-1.81425
ZSCAN20	-0.948
MTX2	-0.3035
HIST1H2BH	-1.74875
LOC283767	0.504
LYRM7	-0.4275
BRD3	-0.927
HIST1H2BO	-1.6605
MAGEB10	0.1135
SLC45A1	-0.45425
SERPINA3	-3.2552
KIAA0143	1.1155
KCNJ16	0.297833333333333
KRT79	0.20025
FABP2	-0.9205
NUT	1.9425
ZNF57	0.1545
FBXL4	1.314375
CLEC9A	0.193
UGT8	5.1095
BMP2K	-0.18975
MAPK4	-1.14725
SLC25A23	0.207
HINT1	-0.1167
KRTAP13-1	1.2765
SFXN5	-1.0376
CHCHD2	1.22275
FAM3D	0.1975
NDP	-3.68525
RHOBTB1	-3.04683333333333
SLC4A4	-0.643875
RPL38	0.0455
HTF9C	-0.900333333333333
AP2A2	-0.1585
ZBTB46	-0.9645
MAP7D1	-1.83675
AOX1	-2.71366666666667
CYR61	0.0488333333333333
DTNA	-1.49976923076923
JRKL	0.52075
TMOD3	0.64075
EEA1	0.369
ADCK5	-0.466
IL1R1	-0.661166666666667
KLK3	2.25485714285714
HRSP12	0.985
KTN1	0.5915
LOH11CR2A	-0.6636
RELL2	-2.1545
MAB21L1	0.24975
C20orf59	-0.869
PHKB	1.414
ADAM2	0.785833333333333
TBC1D8B	-0.180333333333333
FAM13A1	1.6328125
LAPTM4B	0.201666666666667
LCN8	0.3575
TMEM147	0.3055
SYT4	0.142
XPO7	-1.039
C9orf62	0.595
GPR75	-0.0855
TRIM5	-0.19425
APOC1	-1.7645
RNASE4	-4.09633333333333
PARD6B	-0.419875
ARID1A	-1.32441666666667
TPD52L3	0.6079
RRAGB	1.98366666666667
RCN2	0.363166666666667
HIST2H2BE	-0.40275
STARD7	0.0545
SHMT2	-3.205
KIAA1751	-0.106166666666667
MLYCD	1.902125
LOC162632	1.4211
UQCRH	-1.28875
RP11-217H1.1	0.898125
SDHA	0.829833333333333
NCLN	-0.4998
ZNF17	0.562666666666667
RCBTB2	-0.0465
VEGFB	0.6991
RP4-747L4.3	-0.75025
COLQ	0.0997
MPN2	-0.7045
DRG2	-0.0635
KLRB1	2.95225
ALPK2	-3.95275
DNASE2B	1.302
FLJ23834	-0.717666666666667
AXUD1	0.871833333333333
SAFB	-0.7754
NSUN4	-0.793
RFX2	-1.0045
MAPK8IP1	-0.0173333333333333
FANCD2	-1.72957142857143
ANKZF1	-2.72166666666667
C19orf50	-0.655375
DUSP8	2.56225
SENP5	0.001375
NFKBIL2	-1.11075
LBR	-1.9825
IGFL1	-0.0025
LZTS2	-1.8635
IL2RG	-1.596875
CCDC51	-0.39
KLF3	0.644625
ANKRD37	0.099
KCTD14	1.927
FZR1	-0.320166666666667
SLC44A4	-1.3724
ESPL1	-1.58625
GMPR2	-0.0393000000000001
TBC1D19	1.26083333333333
ERGIC1	1.48055555555556
ERBB4	0.694
TSPAN32	0.283416666666667
MAP4	-0.2155
GPHN	1.0485
SLC6A2	3.193875
HIVEP1	0.82825
DFFB	-1.0119
EIF4EBP2	-0.00425
DMRT1	0.49975
HSPB6	-0.44
IER2	-0.462
AIFM1	1.01025
WWC2	0.922333333333333
MRPL4	-0.209
FLJ21062	0.123
EPB41L4A	2.25283333333333
SH2D6	0.55675
TAF4B	-1.682
GAL3ST3	0.0815
MALT1	-0.924833333333333
RTDR1	2.39825
ARVCF	-1.390625
MEX3B	-2.966
FBXO16	-1.0625
KIF7	-2.8935
C1QC	2.96516666666667
ZNF783	-1.5415
ZNF85	0.868
MMP13	0.0875
KIAA0329	0.386142857142857
RTP3	-0.4275
ZBED3	0.317
CLGN	-0.89175
SLC25A37	-2.53770833333333
hCG_18290	-0.11875
OR5AS1	0.06
SMARCC2	-0.177333333333333
FAM109A	-0.372
CCDC12	0.7195
USF2	0.1888
DEPDC7	-5.799
C20orf24	-1.26466666666667
JMJD3	-0.0365
DSP	1.18942857142857
SLIC1	0.004125
FAM20A	1.724
IRF2BP2	-0.442125
ZNF230	0.7705
MSN	-0.395857142857143
SLC9A5	-1.6645
EPDR1	2.5629
MUSK	0.132833333333333
ZNF434	0.868333333333334
SMARCD1	-0.336833333333333
ZFP106	-0.35125
ZNF347	0.7659
GTF2E1	0.31175
RY1	-0.0588333333333333
ATAD2B	-1.250625
ARHGAP17	-0.4375
