Hybridization REF	TCGA-A3-3335-01A-01R-0864-07
TAS2R9	-0.034
C19orf18	0.7075
BIRC6	0.0789285714285714
ZNF16	0.388
RFT1	-2.128
SLC8A2	-0.82925
TACC1	0.238
ITGAD	1.896
SAMHD1	0.768
SH3PXD2B	0.9243
EPC2	0.46375
C20orf85	0.0785
ATP13A2	-0.8485
KRT4	0.636125
CAPNS1	0.217
MDM2	0.703916666666667
PCDH20	2.16225
KCNK9	0.483
OR2C1	-0.0145
KLHDC3	-1.54883333333333
IPPK	-0.5445
EFHD2	0.305875
GALR3	0.55525
NBEA	0.2715
ABCA6	0.7874
CLDN3	-0.0601666666666667
AKT2	-0.175285714285714
EGFR	4.401
RBM16	-0.552625
ZDHHC3	-0.794
SLC25A4	1.7185
CYB5B	-0.327833333333333
CPXM1	-2.12675
NDRG1	3.47507692307692
FLJ43826	0.11675
OR5L2	0.4724
FARP2	0.1244
MRPL46	0.0095
LDHAL6B	0.233666666666667
MAPKAPK3	-0.573166666666667
NCAM2	-3.3175
PRKD2	-0.028
ZFP36L1	1.0956
CYSLTR1	-1.00925
OR4C3	0.3505
HIST1H2AJ	0.229
CCNB2	-4.79133333333333
ZNF10	0.3285
TMEM175	0.004
FAM134A	0.782166666666667
TIGD4	-0.1835
PCNP	0.29675
MGC39715	0.2995
LQK1	-1.655
CREB1	-0.1438
TMPRSS3	0.0395
C4orf32	-1.182375
LAT	-1.65058333333333
KCNA3	0.1555
SKIV2L2	-0.60925
ROPN1B	-4.40775
tcag7.23	-0.004
CDT1	-3.7485
ZHX2	2.337375
CD28	-2.593
ZNF624	0.0925
SEPT2	0.049
SOHLH2	0.099375
MCOLN3	-0.229285714285714
UNQ1945	0.5355
MASP2	-1.18
ZNRF3	-0.263
GPATCH3	-0.2765
AGL	0.681375
QRICH2	-0.315
PSD4	-0.104333333333333
CCNB1IP1	-0.76725
ENPP7	1.616
OBFC1	1.307
KCNG3	-2.662
C14orf79	0.156916666666667
ENPEP	7.25416666666667
SCT	0.4115
SKI	0.167875
SEC61G	0.04875
CAPN11	0.50925
ATXN7L3	-0.4515
DBNDD1	-0.298166666666667
FAIM	-0.32075
ANKRD36	-0.9865
GABRP	-0.289666666666667
TACSTD2	-2.62116666666667
EIF3J	-0.99125
PPP2R2A	0.1915
TEKT4	-1.46033333333333
PVALB	-4.12633333333333
F10	-1.34366666666667
FAM134C	0.7101
COMP	-0.0055
EFCBP1	-2.1615625
SCLT1	-0.6775
TAL1	-0.8013
ACSL1	4.16175
ABCC5	-1.02116666666667
ABL1	-0.202555555555556
RBBP7	-0.946333333333333
PTPRG	0.002875
NCOR1	-0.6454
SPINK4	-2.09383333333333
TXNRD1	-1.2332
TNRC15	-0.499
C9orf138	1.888625
UBE2H	0.613333333333333
BRDT	0.327666666666667
C8orf31	0.11225
CCNE2	-3.28736363636364
SLC6A8	1.214625
CALCR	-2.88025
PPP1CB	1.221
ABHD8	-0.5385
ARF5	-0.2287
SLC24A4	0.49875
CCT3	-0.899
ZNF121	-0.44075
SLC3A2	-0.9638
OR13A1	0.3135
SLC5A10	4.104
RAD50	0.892
IER5	0.239
MTHFD1L	-1.873375
MBTPS2	0.67775
MVK	1.424125
NCL	-0.9205
PSMD10	-0.38575
MOBP	0.477375
FLJ32894	0.517
HRH1	0.239166666666667
C5orf30	-0.70975
NUDT16L1	0.4106
RASGRP3	3.98166666666667
PRKRIP1	-0.2904
CCDC75	-0.504
LOC253970	0.07325
KIAA1239	0.093
MED21	-0.93775
SYT11	0.8355
NTSR2	0.183
EGFL11	0.813
CXorf59	-0.0155
OR2A25	0.44975
SPTBN2	-1.794
LRMP	0.5995
RNF111	0.39725
PTH	1.201
LOC619208	1.26933333333333
KIAA0895	0.6445
RANBP5	-0.765875
P2RY10	1.232
NME5	5.257
DDX21	-0.87575
LRSAM1	-0.6245
HDAC11	0.0391666666666667
VMO1	3.26725
NOLA2	-0.304833333333333
ADAR	-0.5675
MTO1	-1.14683333333333
SF4	-0.165166666666667
P2RX1	-0.1425
HBM	0.57425
EN2	0.874
C14orf172	-0.54975
TM9SF2	-0.424
INHBE	1.335
TCTE3	-0.1845
TOX2	-2.19675
CTAGE3	0.098375
HBB	5.5849
MED15	-0.199333333333333
CASR	0.0395
C6orf66	-1.01316666666667
MTPN	-0.62175
UNC50	0.2195
C21orf33	0.7545
IRF2	0.65925
PGR	-3.366
GPR84	1.395
CROCCL1	-1.97625
SRPX	-4.07875
BRE	1.1085
FGF10	-0.3655
SDC3	-0.156666666666667
ZRSR1	0.399666666666667
DKFZP434P211	-0.614875
SOX6	1.0585
RPUSD2	-1.20925
C14orf173	-0.0703333333333333
MAPK11	0.853666666666667
TBC1D22A	0.628
FAM123A	-0.302
COL4A6	-4.06816666666667
TOMM70A	1.1595
NAB1	0.167625
MGC16385	-1.370375
TSPAN18	0.811333333333333
MED31	-0.3165
PLG	0.223
CAPSL	0.661
ZNF532	1.1186
ASB14	-0.10075
CA8	-1.0385
NUDT16P	2.6315
SLFN11	-0.724
LRRIQ2	-1.1225
NOL7	-0.8525
BRMS1L	-0.670625
JARID1A	-0.7425
PANK2	-0.79025
ICAM3	0.2385
MDS1	-0.32025
TAF8	-0.46125
RNF139	-0.20375
ZNF594	-0.523166666666667
ADAM8	1.663
SFTPC	0.09925
MAN2B2	1.031125
RGS12	1.2536875
EIF1AY	-1.66016666666667
LRRIQ1	1.11983333333333
GPR150	0.725
CCDC21	-1.09833333333333
PRRG3	0.29575
SAA4	-4.23275
RAPGEF5	2.2695
ZCCHC2	1.19258333333333
MGC39372	0.941
PPP4R2	-0.994333333333333
CDCA2	-1.189
OR4D5	0.253666666666667
PTGFRN	0.1754
SIGLEC5	1.259
C19orf61	-1.19166666666667
NMUR2	0.2185
KIAA1586	-1.56483333333333
DAGLA	-0.638666666666667
CHCHD6	-0.2875
GPR32	-0.0155
NEUROD6	0.408333333333333
SLC2A4RG	-0.0476875
CA5B	-0.13475
FBXL3	1.156
MPHOSPH9	-0.63275
HMG2L1	-0.0045
HCN4	0.665833333333333
CEACAM19	-0.1155
SH2D4B	0.856
HFE2	-0.3695
TGM4	0.445
LYPD2	0.4005
TBC1D15	0.69775
MRPS21	-0.8784
NONO	-1.3813
CLEC5A	1.6115
ITCH	-0.0697
MGAT3	0.916833333333333
MBP	0.32725
RPP25	-0.41925
SOSTDC1	-2.11133333333333
HRC	-0.7035
TRIM48	-0.2085
TMEM133	2.95625
ECEL1P2	-0.89475
HOXC11	0.3405
DOK5	1.4835
HELZ	0.128666666666667
LOC348180	-0.63725
MGC33894	0.33425
ADRB3	0.06
DMD	0.6195
PTRH2	-0.8695
MPEG1	2.36983333333333
NDUFA12	0.6745
KRTAP2-4	0.308166666666667
STAMBPL1	-0.05
ADCY2	0.963833333333333
UNQ6125	0.3315
KLHL20	0.0493333333333333
SRM	-1.4535
OTC	-0.31575
TMIE	0.574166666666667
SNX8	0.593
LIPK	-1.3325
CHURC1	0.453166666666667
KLC2	0.201
HDAC1	-1.48116666666667
FAM128A	0.795166666666667
FNDC3B	1.046
MTCP1	1.801
WFDC10B	-0.05
PCDHGB3	0.6055
ATRNL1	-1.8308
CAV2	2.991125
MED26	-0.613666666666667
DUS1L	-0.38175
CHRM3	-1.5345
NEK9	-0.1095
WARS2	0.243
TBX22	-0.5135
TOMM40	-0.994
RP6-213H19.1	-2.96233333333333
TUBGCP5	-0.4235
IGSF6	4.134
TPPP	0.492166666666667
UNQ6190	-0.247
GSTM5	-0.13275
BTD	-0.282833333333333
PDCD1LG2	-0.172166666666667
SNRPB2	-0.494
ERICH1	1.1525
APOA4	-1.69575
HOXA11	-1.61833333333333
NARG1	-0.448875
MKX	-0.645
RAB28	-0.130071428571429
PKP3	-4.4705
SH3GL2	-2.02775
CTSO	3.68425
RPN2	-0.2906875
IL28RA	-0.180166666666667
SFMBT1	-0.88875
WDR57	-1.436875
FER1L3	1.08566666666667
HSF5	-0.547
TTC9B	0.32375
C4BPA	-3.22266666666667
ALB	-4.52253846153846
SORBS3	-0.057
UPF2	0.287
JPH1	-0.8675
AGBL2	1.41725
DOPEY1	0.8125
TERF1	-0.342166666666667
KIF22	-1.9975
NINJ1	1.29925
SEC61A2	-0.852916666666667
HIST1H1D	-0.839166666666667
SFXN4	1.2235
UCP3	0.0522999999999999
ZNF703	-0.135833333333333
MYL6B	0.45075
TREM1	3.249
OR52E6	0.154
CKMT2	5.33225
HLA-C	1.900375
SLC13A3	-3.00083333333333
TIMP4	-2.95625
SLIT2	-0.52775
RSF1	-0.646611111111111
LONRF1	0.976071428571428
MON1A	-1.4075
CACNG6	-1.7755
DPPA4	-5.94733333333333
ZSWIM3	-0.71125
ZNF804A	0.423833333333333
CCIN	0.3195
SLC25A31	0.679
KCNMB4	-1.56375
RABL5	0.866625
GALNS	0.0192
STX6	0.06125
HIST1H1C	-0.457666666666667
CIDEB	0.66
CASP4	1.29183333333333
PDK3	-0.1535
KCNJ11	0.5235
TPR	-1.300875
ZSCAN20	-1.111
MTX2	-0.18325
HIST1H2BH	-0.0285
LOC283767	1.46625
LYRM7	-0.0192222222222222
BRD3	-1.44016666666667
HIST1H2BO	-0.2555
MAGEB10	0.5475
SLC45A1	0.5615
SERPINA3	-2.04145
KIAA0143	0.273
KCNJ16	6.988
KRT79	-0.93675
FABP2	-0.323
NUT	0.0425
ZNF57	-0.335
FBXL4	-0.24175
CLEC9A	1.5535
UGT8	2.16483333333333
BMP2K	1.18675
MAPK4	-3.522
SLC25A23	0.5251
HINT1	0.9814
KRTAP13-1	0.5165
SFXN5	-0.0936
CHCHD2	-0.0446666666666667
FAM3D	0.5415
NDP	-0.476875
RHOBTB1	2.18016666666667
SLC4A4	4.869875
RPL38	-0.2305
HTF9C	0.0873333333333333
AP2A2	0.325375
ZBTB46	-0.46
MAP7D1	-0.62225
AOX1	2.10083333333333
CYR61	1.67175
DTNA	0.544857142857143
JRKL	1.08875
TMOD3	-0.534
EEA1	0.3861
ADCK5	-0.877
IL1R1	1.99433333333333
KLK3	0.324214285714286
HRSP12	2.2935
KTN1	-1.44325
LOH11CR2A	0.1441
RELL2	-0.56575
MAB21L1	-0.465333333333333
C20orf59	-0.361166666666667
PHKB	-0.1855
ADAM2	-2.02
TBC1D8B	3.98183333333333
FAM13A1	1.594625
LAPTM4B	-1.08033333333333
LCN8	0.126
TMEM147	-0.176
SYT4	0.1665
XPO7	-0.9245
C9orf62	1.17025
GPR75	0.157
TRIM5	0.96225
APOC1	1.48733333333333
RNASE4	1.41016666666667
PARD6B	-0.59975
ARID1A	-1.17891666666667
TPD52L3	-0.29
RRAGB	1.1495
RCN2	-1.38033333333333
HIST2H2BE	0.1465
STARD7	-0.33475
SHMT2	0.6785
KIAA1751	0.2285
MLYCD	2.998875
LOC162632	0.2467
UQCRH	-1.4155
RP11-217H1.1	0.5358125
SDHA	0.155333333333333
NCLN	-0.6736
ZNF17	0.408166666666667
RCBTB2	1.12325
VEGFB	1.4936
RP4-747L4.3	-0.01875
COLQ	-0.151
MPN2	-0.572833333333333
DRG2	-0.4725
KLRB1	5.8495
ALPK2	3.023
DNASE2B	0.60925
FLJ23834	-0.0113333333333333
AXUD1	1.04966666666667
SAFB	-0.7233
NSUN4	0.38125
RFX2	1.404
MAPK8IP1	0.3665
FANCD2	-2.76407142857143
ANKZF1	-0.860666666666667
C19orf50	-0.033625
DUSP8	0.726
SENP5	-0.1995
NFKBIL2	-1.3315
LBR	-0.973
IGFL1	-0.299
LZTS2	-0.20025
IL2RG	-0.31725
CCDC51	-0.4565
KLF3	-0.01275
ANKRD37	2.74825
KCTD14	2.05033333333333
FZR1	0.321416666666667
SLC44A4	0.4931
ESPL1	-1.26025
GMPR2	-0.7426
TBC1D19	0.396833333333333
ERGIC1	1.85733333333333
ERBB4	-1.28566666666667
TSPAN32	-0.055
MAP4	-0.17675
GPHN	-0.27775
SLC6A2	0.628125
HIVEP1	-0.9015
DFFB	-0.9508
EIF4EBP2	0.735875
DMRT1	0.41075
HSPB6	-0.51925
IER2	0.118
AIFM1	1.39775
WWC2	1.08291666666667
MRPL4	-0.108
FLJ21062	1.52866666666667
EPB41L4A	3.16841666666667
SH2D6	0.28625
TAF4B	-0.25825
GAL3ST3	0.0195
MALT1	1.034
RTDR1	4.2065
ARVCF	-0.26375
MEX3B	-1.86866666666667
FBXO16	2.19675
KIF7	-2.539
C1QC	3.963
ZNF783	-0.728
ZNF85	-0.87375
MMP13	-1.0665
KIAA0329	-0.337125
RTP3	-0.2835
ZBED3	1.09075
CLGN	-1.2385
SLC25A37	-0.441583333333333
hCG_18290	-0.89375
OR5AS1	-0.08
SMARCC2	0.327166666666667
FAM109A	-0.272
CCDC12	-1.787
USF2	0.3662
DEPDC7	-0.19075
C20orf24	-0.897333333333333
JMJD3	0.6855
DSP	-4.501
SLIC1	0.4225
FAM20A	1.851375
IRF2BP2	0.584625
ZNF230	0.2775
MSN	0.384357142857143
SLC9A5	-1.632
EPDR1	1.6439
MUSK	0.667333333333333
ZNF434	0.152833333333333
SMARCD1	-0.5295
ZFP106	-0.274
