Hybridization REF	TCGA-A3-3380-01A-01R-0864-07
TMEM125	3.3235
CNTN2	-0.419625
ASNSD1	0.26175
FUT4	0.126125
ACF	0.777
LOC158381	-0.3255
CDH8	1.581
AGPS	-0.6495
C4orf18	3.051
PECI	0.107
UNG	-0.045125
GSTP1	-0.69625
DCUN1D5	-2.08916666666667
DKFZP564J0863	-1.25775
SLC9A3R1	0.117
BCDO2	-0.154625
CHMP7	-0.023125
REM2	-0.415
DNHD1	0.06725
FKBP4	-2.441625
ZNF350	1.85025
MGC11102	-0.39175
BST1	2.2795
KISS1R	0.3905
NCR2	0.411
DEFB125	0.6565
UBE2W	0.6295
KRT15	-4.242
C10orf99	0.2385
SCN11A	0.04275
GFI1	-1.553
RDHE2	-0.76
FHL1	3.11033333333333
OSGEP	0.0453333333333333
GATA1	-4.41716666666667
SMC6	-1.19675
TTTY14	1.1545
LPIN3	0.966
RPL4	-0.3983
RBPMS	1.3624
PRPF3	-0.0973333333333333
EMR1	-1.8775
SPATA19	-0.17175
XCR1	-0.139
IRX3	1.3392
RBM6	0.29725
KLF4	1.0141
UNC5CL	2.03925
SEBOX	-0.0115
BTK	-0.54475
KRCC1	1.06025
C6orf27	-0.0305
SYTL5	-0.6885
PRND	3.532625
LOC653319	0.253
PIGL	-0.901125
HUS1	-0.175666666666667
SFRS6	-1.02233333333333
C17orf77	0.2205
UIMC1	0.643833333333333
FXYD2	4.2099
LOC283152	-0.297
ZNF667	-0.87175
ZCCHC12	-1.012
TFEC	4.5693
ATP7B	0.387333333333333
POLD2	-2.3575
RG9MTD1	-0.86875
ACOT2	0.0456666666666667
HIST1H4I	-1.0475
PPARGC1A	2.6038
ETFA	-0.9714
POLRMT	-0.8875
ZNF146	-0.81
MIA2	3.971
KLHL6	0.8255
HOXB5	0.79275
NENF	0.4225
CUGBP1	-0.48675
PRSS22	-1.418
CASC4	1.1368
CUL4B	0.5837
CENPJ	-1.605
PITX1	-2.68683333333333
FLJ31033	0.600166666666667
CELSR3	-2.934
ZNF568	1.1455
ITSN1	-0.464
EHBP1L1	-0.528333333333333
C19orf2	-0.104
DCTN1	-0.87325
LIN28B	-4.87966666666667
TNKS2	0.11225
C1QBP	-1.5535
CADPS2	1.346
SRMS	-0.1615
GJA9	0.447333333333333
MGC24975	0.345833333333333
TRIM45	-1.47816666666667
TSP50	0.0035
TCP1	-1.103
TMED7	1.0078
CMA1	0.433
CENPL	-2.34016666666667
PTCRA	-0.066
FST	-5.386
VWCE	-0.453
PAWR	-0.42975
ABCC12	0.58
LDLR	-3.374
ASTN2	1.6098
LOC441212	-0.328625
GPATCH8	0
TANC2	-1.112
KIF4A	-3.8665
C18orf18	-0.00575000000000001
PGM1	-0.45725
KIAA0258	0.66125
CPD	0.581125
SNCAIP	-0.15875
DCT	-5.1345
HLA-DOA	2.66490909090909
OR11L1	0.408
UPK1B	0.117666666666667
DNAJB4	0.751375
UGT1A8	5.06025
HIST1H4L	-0.9395
PECR	0.529333333333333
HSPA2	0.9475
WFIKKN1	1.2735
SERP1	-0.367
SYDE2	-0.18725
TACR2	0.173
NUP85	-0.79475
CD177	-0.555333333333333
LGR5	-2.13966666666667
PIGG	-0.04925
PTHR1	2.49066666666667
RAB5A	-0.1991
FLJ13224	-0.502
USP9Y	1.693
C7orf53	-0.283
LRP1B	-0.397
XAF1	2.818
ABCG8	0.505
ANKDD1A	-0.638833333333333
DAND5	-2.9685
SPAG6	0.183166666666667
LINCR	1.24375
ZDHHC22	-1.400375
CCDC60	1.1765
THOC7	-1.89283333333333
TCTA	1.053
OR8K3	0.10875
NY-REN-7	3.2305
B2M	2.005
C6orf141	-3.148125
LPPR4	1.331
SQLE	-3.51075
SEPHS1	-1.551
BTBD14B	-0.263714285714286
PLRG1	-0.4445
SPG7	0.205625
ZNF614	-0.0296666666666667
PARD6G	0.890833333333333
INPP5B	-0.3886
GRPEL2	0.772875
PPID	-0.9879
TRIM56	1.14975
UBE2J1	-0.112
IL20RA	-1.206
LOC387856	0.29175
C1orf107	0.503083333333333
UTS2R	0.34275
C19orf22	-0.69275
SAFB2	0.501
KIAA0652	0.068375
KLRG1	0.3135
MS4A8B	0.0573333333333333
FRAG1	-0.04
KIAA1546	0.07775
E2F4	-1.3231
CLEC4M	0.331166666666667
BTBD14A	-1.4475
KIAA0999	0.4946
GYPA	-3.11433333333333
TAC1	-0.613
TRAIP	-2.65833333333333
KIAA0232	1.3127
ERCC8	-1.411375
GPX4	0.28425
KIAA0368	0.325625
GPR157	-0.276166666666667
CTAGE4	1.485
C9orf30	-0.9435
OR52A1	-0.049
HSP90B3P	-0.0625
ALG9	-0.1132
BTBD10	0.53275
SDK2	-0.52425
BAIAP3	-1.60275
RABGGTB	0.28875
ANKRD40	-0.367833333333333
KRT74	0.916
CALCOCO2	1.30178571428571
SNCA	-3.28725
TMSL8	-1.415875
C2orf53	0.06
ESRRB	-0.32375
ARHGAP26	0.405375
TDRD9	-2.55975
HRAS	-0.819833333333333
KLRC4	-1.2535
JAGN1	-0.3695
BSDC1	0.43475
RNF43	-1.8235
NDUFAF1	0.302
PHF12	0.22375
OR1L3	0.2025
FOLR2	2.79958333333333
LYZL6	0.147833333333333
tcag7.1260	-0.4895
WSB1	0.2575
PROS1	1.5955
OSTN	0.571
PSMB8	1.36775
SOCS4	-0.096125
DDIT4L	4.978
MAS1	null
MGC34796	0.3525
CSHL1	-0.0988333333333333
TBCCD1	-0.195666666666667
ZBTB7C	-0.5125
AP2S1	-0.766875
P15RS	-0.4527
VAT1	0.1566
SHANK3	2.89
TUFM	-0.462
THEG	-1.0175
KRT34	-1.5085
SGSM3	-1.259375
TOMM22	-0.36225
SOCS3	-0.856833333333333
CPO	0.949
POP4	0.36625
BHLHB3	3.06675
MALL	3.03525
OR1B1	-0.197
PARK2	1.568
GPR124	1.7385
LCE1E	-0.3435
RUVBL2	-1.26625
CGRRF1	0.8055
ACPL2	0.0855
WNT10B	-1.981375
BAIAP2L2	1.810875
ISCA1	1.0715
C1orf125	1.097375
RPAP1	-0.69975
RAI16	-0.0583333333333333
RPL27	-0.072375
NLRP9	0.61
EPN1	-0.0245
LOC388610	-2.877875
SLC35A1	0.4815
GAL	-4.738
SLC14A2	0.14575
RDH11	-0.4825
FAM138F	-0.613
AUH	1.10425
FLJ40243	0.42625
C14orf129	-0.688
MBD2	-0.692166666666667
ABHD14B	0.333
PIGT	0.18225
ALS2CR4	-0.656375
ALAS1	-1.2531
FOXO1	1.71683333333333
CRLF3	-0.75425
C20orf107	0.0415
FARS2	-0.1235
CCDC28A	1.5245
NPHP3	0.6515
OR13F1	0.3805
TSEN54	-1.02625
DEFB106B	-0.2293
OR8B4	0.3115
STH	1.641
ZC3H14	-0.577875
CBX2	-0.23
TMEM49	0.14825
C6orf21	0.317
FLJ20920	-1.906125
CRTAP	0.467142857142857
DDX50	0.146
STYXL1	-2.06225
BLVRB	-0.315333333333333
LOC147650	-0.1985
MMP24	0.6255
GRID1	2.7075
BANF1	-0.977
CTAGEP	0.758
HMBS	-3.341
SLC25A24	-0.155166666666667
C14orf50	0.31675
MRO	1.722
SLC25A15	-2.1835
FAM84B	-0.1036
TDP1	-1.5385
C16orf78	0.0478333333333333
C11orf57	0.342125
RFK	-0.978
ZFYVE9	-0.979
STCH	-0.8644
WIBG	-0.036
LOC283871	-1.40683333333333
GBA2	-0.6804
NDUFB3	-0.4965
HSD17B13	-0.04025
GRIN3A	-0.115833333333333
FMNL1	-1.50016666666667
SEPT7	0.2453
GNLY	4.8475
GRAMD1C	1.87516666666667
ZNF165	-0.84125
USP38	0.2865
FAM83A	-4.26
C14orf24	0.597
ARMCX3	1.563875
ARHGDIB	0.947166666666666
AK1	-0.3695
KIAA1045	-0.98125
DNAJB13	-0.137166666666667
NEU2	0.524
HIST1H4B	-1.35333333333333
FAM20B	-1.2665
HES2	-0.0501428571428572
FAM73B	-0.6267
LOC388381	0.2565
INTS7	-1.96263636363636
AMPH	-0.29375
ZNF775	-0.94
UCKL1	-0.306166666666667
C10orf97	0.32675
C1orf161	-0.2535
ALDH1L1	3.822
FLJ39378	-0.31875
SLC23A1	0.8885
RBM4B	0.28225
THAP4	0.1025
OGFRL1	0.00175
KIAA0831	0.695625
PPP1R15A	-0.9415
C1orf96	-1.87707142857143
C12orf11	-0.7075
BMF	-0.159
MAN1A1	-0.424875
KIAA1600	1.057
NLGN4X	-0.2295
ALOX12	-1.069
RB1CC1	0.1705
NEIL2	0.1218
EIF4E	-0.472181818181818
ABHD5	-1.3905
EXOC4	0.263666666666667
CIP29	-0.489333333333333
BATF2	1.15675
SLC29A4	0.43825
HTR4	0.12175
EMB	-1.14725
TRAF6	1.44325
LMNB1	-3.4695
FAM19A5	-0.1705
SHE	3.3385
PIK3C2B	1.287
C15orf15	0.3489
USP15	0.2565
TCEAL2	2.6755
C5orf39	1.539
PTGER2	0.02425
SLC31A1	-1.5396875
IFT172	0.1575
ADAM29	0.09625
GFOD1	2.5935
ST7L	0.7215
C15orf26	-2.42675
PKN3	-1.24425
CNTD1	-0.291
COMMD1	0.784625
NTRK2	1.6485
FOXN3	1.05725
MFGE8	0.354
PFKFB2	0.00283333333333333
TAS2R4	0.5335
ENTHD1	-0.2425
PRMT5	-1.10525
MGC16384	1.76025
LOC442229	-1.01375
TSKU	-0.23175
KRTCAP3	-0.072375
PDLIM1	1.3396
KCNS2	0.1175
RNF126	-0.384666666666667
CEP63	-0.00587499999999999
CLIC4	1.302375
hCG_1990170	6.16625
ACR	1.7475
KLK7	-0.47275
ALOX5AP	2.93525
RIPK3	3.458
TAS2R9	-0.273
C19orf18	1.46
BIRC6	0.205285714285714
ZNF16	0.4095
RFT1	-1.94875
SLC8A2	-1.046
TACC1	2.6205
ITGAD	1.77
SAMHD1	1.36425
SH3PXD2B	-0.0207
EPC2	0.7385
C20orf85	0.232125
ATP13A2	-0.971666666666667
KRT4	0.196875
CAPNS1	0.00925
MDM2	0.485
PCDH20	2.5515
KCNK9	0.232
OR2C1	-0.371
KLHDC3	-1.667
IPPK	-0.783
EFHD2	-0.1225
GALR3	0.226
NBEA	1.5315
ABCA6	2.4558
CLDN3	-0.333
AKT2	-1.05785714285714
EGFR	1.8622
RBM16	0.258625
ZDHHC3	-0.3259
SLC25A4	0.147333333333333
CYB5B	-0.988
CPXM1	-2.20325
NDRG1	3.11569230769231
FLJ43826	0.555
OR5L2	-0.0575
FARP2	0.0376
MRPL46	-0.0351666666666667
LDHAL6B	0.204833333333333
MAPKAPK3	-1.21083333333333
NCAM2	-4.1355
PRKD2	-0.00216666666666667
ZFP36L1	0.864
CYSLTR1	0.252
OR4C3	0.3335
HIST1H2AJ	-0.512
CCNB2	-4.94688888888889
ZNF10	0.322625
TMEM175	0.0725
FAM134A	0.3865
TIGD4	-0.92
PCNP	0.39075
MGC39715	1.152
LQK1	-3.35225
CREB1	0.0662
TMPRSS3	-2.477
C4orf32	0.612875
LAT	-1.431
KCNA3	-0.048
SKIV2L2	-0.5875
ROPN1B	-5.53125
tcag7.23	0.4145
CDT1	-4.0125
ZHX2	1.694125
CD28	-2.76225
ZNF624	0.35425
SEPT2	-0.0253333333333333
SOHLH2	-2.582875
MCOLN3	1.180875
UNQ1945	0.0195
MASP2	-1.273
ZNRF3	0.9634
GPATCH3	-0.37875
AGL	0.3225
QRICH2	-0.2455
PSD4	-0.404333333333333
CCNB1IP1	-0.0285
ENPP7	1.68475
OBFC1	0.01625
KCNG3	-2.526
C14orf79	0.325916666666667
ENPEP	6.20933333333333
SCT	0.2235
SKI	0.616
SEC61G	-0.7145
CAPN11	0.05875
ATXN7L3	-0.91775
DBNDD1	-0.745166666666667
FAIM	1.60125
ANKRD36	0.6495
GABRP	-0.423833333333333
TACSTD2	-1.6015
EIF3J	-1.32225
PPP2R2A	-0.04725
TEKT4	-0.0863333333333333
PVALB	-4.72983333333333
F10	-1.49383333333333
FAM134C	0.7038
COMP	0.4155
EFCBP1	-0.3969375
SCLT1	0.670625
TAL1	0.7593
ACSL1	2.38
ABCC5	-0.483416666666667
ABL1	-0.505944444444444
RBBP7	-0.61725
PTPRG	2.969375
NCOR1	-0.2121
SPINK4	-2.77416666666667
TXNRD1	-1.7862
TNRC15	0.410875
C9orf138	0.538625
UBE2H	0.1465
BRDT	-0.336333333333333
C8orf31	0.377
CCNE2	-3.10427272727273
SLC6A8	-0.228625
CALCR	1.375
PPP1CB	1.45275
ABHD8	-1.58225
ARF5	-1.8325
SLC24A4	1.32175
CCT3	-1.52275
ZNF121	-0.226625
SLC3A2	-1.169
OR13A1	0
SLC5A10	4.10775
RAD50	0.773125
IER5	-0.22125
MTHFD1L	-2.14575
MBTPS2	0.40125
MVK	-0.486625
NCL	-0.1601
PSMD10	-0.5075
MOBP	0.085625
FLJ32894	0.9055
HRH1	0.217666666666667
C5orf30	-0.769
NUDT16L1	0.2053
RASGRP3	5.34366666666667
PRKRIP1	-0.3604
CCDC75	-0.3875
LOC253970	0.0195
KIAA1239	0.03525
MED21	-0.425
SYT11	1.6135
NTSR2	-0.519
EGFL11	-1.826
CXorf59	0.763
OR2A25	0.11675
SPTBN2	-2.1575
LRMP	0.708166666666667
RNF111	0.70025
PTH	-1.457
LOC619208	0.314833333333333
KIAA0895	0.376
RANBP5	-0.18275
P2RY10	0.764
NME5	4.61683333333333
DDX21	-1.6345
LRSAM1	-0.7315
HDAC11	-0.358833333333333
VMO1	1.80025
NOLA2	-0.480333333333333
ADAR	-0.465083333333333
MTO1	-0.512
SF4	-0.8625
P2RX1	0.566166666666667
HBM	0.15325
EN2	0.349
C14orf172	-0.497
TM9SF2	0.2392
INHBE	-0.833333333333333
TCTE3	-0.276916666666667
TOX2	0.0665
CTAGE3	0.564625
HBB	5.5623
MED15	-0.951666666666667
CASR	4.7345
C6orf66	-1.02733333333333
MTPN	-0.7245
UNC50	0.13575
C21orf33	0.4505
IRF2	0.55975
PGR	-2.41433333333333
GPR84	0.47775
CROCCL1	-1.55725
SRPX	-2.427
BRE	0.281666666666667
FGF10	-0.524
SDC3	0.0371666666666667
ZRSR1	0.092
DKFZP434P211	-0.12375
SOX6	1.3525
RPUSD2	-0.90575
C14orf173	-0.0831666666666667
MAPK11	0.237666666666667
TBC1D22A	0.682
FAM123A	-1.29
COL4A6	-3.7185
TOMM70A	0.1305
NAB1	0.384125
MGC16385	-0.934875
TSPAN18	1.31733333333333
MED31	-0.023
PLG	5.217
CAPSL	0.3025
ZNF532	1.1197
ASB14	0.19525
CA8	-1.6545
NUDT16P	2.77966666666667
SLFN11	0.6665
LRRIQ2	-1.13825
NOL7	-0.454833333333333
BRMS1L	-0.362
JARID1A	0.214
PANK2	-0.027
ICAM3	-0.553
MDS1	1.2045
TAF8	-0.65975
RNF139	0.28275
ZNF594	0.720333333333333
ADAM8	0.534375
SFTPC	-0.24525
MAN2B2	0.83975
RGS12	0.7521875
EIF1AY	0.99675
LRRIQ1	0.7365
GPR150	0.3755
CCDC21	-2.533
PRRG3	0.7535
SAA4	-5.02675
RAPGEF5	4.508625
ZCCHC2	0.791416666666667
MGC39372	0.483
PPP4R2	-1.16866666666667
CDCA2	-2.179
OR4D5	0.247
PTGFRN	-0.7871
SIGLEC5	0.526833333333333
C19orf61	-1.54
NMUR2	0.013
KIAA1586	-0.786833333333333
DAGLA	-0.317166666666667
CHCHD6	-1.161
GPR32	0.069
NEUROD6	0.0616666666666667
SLC2A4RG	0.604
CA5B	0.57575
FBXL3	2.0575
MPHOSPH9	-1.0715
HMG2L1	-0.26325
HCN4	0.293
CEACAM19	0.4065
SH2D4B	0.890666666666667
HFE2	-0.677
TGM4	0.355666666666667
LYPD2	0.2445
TBC1D15	0.3865
MRPS21	-0.5486
NONO	-0.7819
CLEC5A	0.92725
ITCH	0.0547
MGAT3	0.714166666666667
MBP	0.4855
RPP25	-1.29175
SOSTDC1	-1.39975
HRC	1.311
TRIM48	0.332
TMEM133	3.57325
ECEL1P2	-0.72925
HOXC11	-0.951
DOK5	-0.56575
HELZ	0.480666666666667
LOC348180	-1.16075
MGC33894	0.103
ADRB3	0.0935
DMD	0.651083333333333
PTRH2	-0.87775
MPEG1	3.50033333333333
NDUFA12	0.302166666666667
KRTAP2-4	0.0834166666666667
STAMBPL1	-0.491666666666667
ADCY2	0.620166666666667
UNQ6125	0.612
KLHL20	0.916
SRM	-2.28025
OTC	0.67975
TMIE	0.3275
SNX8	-0.1675
LIPK	0.381
CHURC1	0.347916666666667
KLC2	0.216666666666667
HDAC1	-0.6205
FAM128A	0.370333333333333
FNDC3B	0.3527
MTCP1	0.903166666666667
WFDC10B	0.0988
PCDHGB3	0.819
ATRNL1	-1.6116
CAV2	2.56275
MED26	-0.230166666666667
DUS1L	-0.887
CHRM3	0.33825
NEK9	0.39325
WARS2	0.0915
TBX22	-0.4855
TOMM40	-1.70225
RP6-213H19.1	-2.99266666666667
TUBGCP5	-0.799
IGSF6	5.2885
TPPP	2.29966666666667
UNQ6190	-0.51
GSTM5	-0.587875
BTD	0.244333333333333
PDCD1LG2	0.906
SNRPB2	-0.2665
ERICH1	0.983125
APOA4	-2.305625
HOXA11	-1.45975
NARG1	-1.04
MKX	-0.01275
RAB28	-0.195
PKP3	-4.46275
SH3GL2	-2.041
CTSO	3.583
RPN2	-0.7000625
IL28RA	0.520333333333333
SFMBT1	-0.56625
WDR57	-1.449875
FER1L3	0.621666666666667
HSF5	0.307666666666667
TTC9B	-0.4025
C4BPA	-4.64683333333333
ALB	-4.46285714285714
SORBS3	0.87325
UPF2	0.417
JPH1	-0.837
AGBL2	1.1815
DOPEY1	1.5615
TERF1	-0.237833333333333
KIF22	-2.05883333333333
NINJ1	-0.101
SEC61A2	-0.769
HIST1H1D	-2.07133333333333
SFXN4	-0.608625
UCP3	0.2709
ZNF703	-0.193166666666667
MYL6B	-0.1395
TREM1	1.38225
OR52E6	0.2855
CKMT2	1.18375
HLA-C	2.60725
SLC13A3	-2.65983333333333
TIMP4	-0.43225
SLIT2	1.324
RSF1	-0.162111111111111
LONRF1	0.376428571428571
MON1A	-0.730666666666667
CACNG6	-2.17633333333333
DPPA4	-6.35783333333333
ZSWIM3	0.05825
ZNF804A	0.0508333333333333
CCIN	0.466
SLC25A31	0.0425
KCNMB4	1.14575
RABL5	0.41075
GALNS	0.0648
STX6	0.043
HIST1H1C	-1.26883333333333
CIDEB	1.157125
CASP4	1.38783333333333
PDK3	-1.3349
KCNJ11	0.021
TPR	-0.83175
ZSCAN20	-0.6265
MTX2	-0.461
HIST1H2BH	-0.9615
LOC283767	2.55775
LYRM7	-0.636444444444444
BRD3	-2.03016666666667
HIST1H2BO	-0.86925
MAGEB10	-0.0945
SLC45A1	1.27225
SERPINA3	-4.05205
KIAA0143	0.9405
KCNJ16	7.51533333333333
KRT79	-0.443
FABP2	-0.7605
NUT	-0.60125
ZNF57	0.098
FBXL4	0.27975
CLEC9A	1.965
UGT8	0.885833333333333
BMP2K	0.1325
MAPK4	-3.75025
SLC25A23	-0.2894
HINT1	0.8458
KRTAP13-1	1.1735
SFXN5	-0.0483
CHCHD2	-0.423916666666667
FAM3D	1.335
NDP	-3.67375
RHOBTB1	1.54533333333333
SLC4A4	4.10225
RPL38	0.50625
HTF9C	-0.763
AP2A2	0.749375
ZBTB46	0.3775
MAP7D1	-0.934
AOX1	0.9295
CYR61	-0.601166666666667
DTNA	-0.819285714285714
JRKL	1.31525
TMOD3	-0.47
EEA1	-0.1544
ADCK5	-0.85525
IL1R1	1.969
KLK3	0.0464285714285714
HRSP12	1.908
KTN1	-0.055
LOH11CR2A	-0.3248
RELL2	-2.408
MAB21L1	0.0825
C20orf59	-0.813
PHKB	0.32
ADAM2	-1.9256
TBC1D8B	3.40616666666667
FAM13A1	1.53775
LAPTM4B	-1.34283333333333
LCN8	-0.0785
TMEM147	-0.5535
SYT4	-0.517333333333333
XPO7	-1.1275
C9orf62	0.411
GPR75	0.316
TRIM5	0.94925
APOC1	1.28783333333333
RNASE4	2.6335
PARD6B	-1.10875
ARID1A	-0.736583333333333
TPD52L3	0.1654
RRAGB	0.884333333333333
RCN2	-1.00433333333333
HIST2H2BE	-1.5008125
STARD7	-0.272
SHMT2	0.37375
KIAA1751	0.300166666666667
MLYCD	0.91475
LOC162632	-0.1736
UQCRH	-1.5025
RP11-217H1.1	0.505875
SDHA	-0.916
NCLN	-0.9665
ZNF17	0.888
RCBTB2	1.232
VEGFB	0.4464
RP4-747L4.3	0.716
COLQ	0.0363
MPN2	-0.240166666666667
DRG2	-0.8625
KLRB1	6.4825
ALPK2	3.33475
DNASE2B	3.47325
FLJ23834	0.545666666666667
AXUD1	0.96
SAFB	-0.3055
NSUN4	-0.2505
RFX2	1.42466666666667
MAPK8IP1	-0.239
FANCD2	-2.6425
ANKZF1	-1.49
C19orf50	-0.693625
DUSP8	0.754125
SENP5	-0.45575
NFKBIL2	-1.4495
LBR	-0.748875
IGFL1	0.588
LZTS2	-1.5245
IL2RG	-0.564125
CCDC51	-0.8445
KLF3	0.354375
ANKRD37	0.05875
KCTD14	1.1035
FZR1	-0.764333333333333
SLC44A4	1.5846
ESPL1	-1.726875
GMPR2	-0.2218
TBC1D19	0.325
ERGIC1	2.19162962962963
ERBB4	-0.4389
TSPAN32	0.12125
MAP4	0.165375
GPHN	0.01675
SLC6A2	-0.371875
HIVEP1	0.52175
DFFB	-0.4491
EIF4EBP2	0.58225
DMRT1	-0.74
HSPB6	-0.43475
IER2	-1.15933333333333
AIFM1	0.066
WWC2	1.1315
MRPL4	-1.01925
FLJ21062	1.462
EPB41L4A	3.18175
SH2D6	0.04575
TAF4B	-0.68525
GAL3ST3	-0.177
MALT1	-0.258166666666667
RTDR1	2.9425
ARVCF	-0.606125
MEX3B	-1.3275
FBXO16	0.5335
KIF7	-3.38875
C1QC	4.62816666666667
ZNF783	-0.534833333333333
ZNF85	-0.296
MMP13	-0.421
KIAA0329	0.4655
RTP3	-0.3865
ZBED3	0.407
CLGN	-3.2255
SLC25A37	-0.861708333333334
hCG_18290	-0.334
OR5AS1	-0.315
SMARCC2	0.47075
FAM109A	-0.366333333333333
CCDC12	-1.57625
USF2	-0.1142
DEPDC7	0.01625
C20orf24	-1.46283333333333
JMJD3	0.4775
DSP	-0.317071428571429
SLIC1	0.25925
FAM20A	0.547875
IRF2BP2	0.753125
ZNF230	0.2735
MSN	0.958142857142857
SLC9A5	-1.3075
EPDR1	0.252
MUSK	0.0923333333333333
ZNF434	0.53
SMARCD1	-0.650333333333333
ZFP106	-0.251
ZNF347	0.2815
GTF2E1	-0.67175
RY1	-0.123333333333333
ATAD2B	-0.036
ARHGAP17	0.4033
