Hybridization REF	TCGA-A3-3324-01A-01R-0864-07
LRRTM3	-0.905166666666667
GPHB5	0.07575
OR4C13	-0.0235
EIF3EIP	0.423
HABP4	1.0365
TMEM125	3.765
CNTN2	-0.112625
ASNSD1	0.0355
FUT4	-0.589375
ACF	0.66825
LOC158381	0.493
CDH8	0.96975
AGPS	0.223
C4orf18	1.78275
PECI	0.281083333333333
UNG	-0.54575
GSTP1	-0.914
DCUN1D5	-1.57633333333333
DKFZP564J0863	-0.62625
SLC9A3R1	0.749375
BCDO2	-0.217625
CHMP7	0.035
REM2	-0.4875
DNHD1	-0.1805
FKBP4	-2.132875
ZNF350	1.13575
MGC11102	-0.166875
BST1	0.49275
KISS1R	0.879
NCR2	0.451
DEFB125	0.139
UBE2W	1.6645
KRT15	-3.738125
C10orf99	3.927
SCN11A	0.2165
GFI1	-0.8775
RDHE2	-1.15783333333333
FHL1	1.74733333333333
OSGEP	-0.524
GATA1	-3.91666666666667
SMC6	-1.29375
TTTY14	-0.1235
LPIN3	0.4415
RPL4	-0.8204
RBPMS	1.8462
PRPF3	-1.05533333333333
EMR1	-0.794
SPATA19	0.087
XCR1	-0.0435
IRX3	2.4021
RBM6	-0.95275
KLF4	-0.3743
UNC5CL	4.205
SEBOX	-0.01
BTK	0.15275
KRCC1	1.64175
C6orf27	0.1405
SYTL5	-0.177
PRND	2.10475
LOC653319	-0.2845
PIGL	-0.553625
HUS1	-0.179666666666667
SFRS6	-0.401083333333333
C17orf77	-0.0235
UIMC1	0.578666666666667
FXYD2	4.4244
LOC283152	-0.08375
ZNF667	-1.8685
ZCCHC12	-0.48175
TFEC	5.7121
ATP7B	0.883
POLD2	-1.3495
RG9MTD1	-0.80075
ACOT2	0.0733333333333333
HIST1H4I	-0.669125
PPARGC1A	1.3641
ETFA	-0.708
POLRMT	-0.9095
ZNF146	-1.33225
MIA2	2.975
KLHL6	-0.313666666666667
HOXB5	-0.14975
NENF	0.8155
CUGBP1	-0.279
PRSS22	-1.103
CASC4	1.541
CUL4B	0.573
CENPJ	-2.1524
PITX1	-1.94616666666667
FLJ31033	0.378
CELSR3	-2.921
ZNF568	0.77875
ITSN1	-1.03025
EHBP1L1	-0.527
C19orf2	-0.376
DCTN1	-0.991
LIN28B	-4.29416666666667
TNKS2	-0.08475
C1QBP	-0.75425
CADPS2	1.43675
SRMS	0.255
GJA9	0.453166666666667
MGC24975	-0.234666666666667
TRIM45	-0.700166666666667
TSP50	-0.03475
TCP1	-0.8745
TMED7	1.1577
CMA1	0.4055
CENPL	-1.33883333333333
PTCRA	0.302
FST	-5.22275
VWCE	-0.96575
PAWR	-1.0395
ABCC12	-0.0065
LDLR	-3.5137
ASTN2	1.0382
LOC441212	0.191125
GPATCH8	-0.455
TANC2	-1.21375
KIF4A	-3.61125
C18orf18	-0.356
PGM1	-0.1465
KIAA0258	0.704
CPD	0.119625
SNCAIP	-1.21425
DCT	-4.35733333333333
HLA-DOA	3.27936363636364
OR11L1	0.4605
UPK1B	0.12
DNAJB4	1.14075
UGT1A8	5.5555
HIST1H4L	-0.511
PECR	0.3075
HSPA2	0.413
WFIKKN1	-0.406
SERP1	-0.53
SYDE2	0.29575
TACR2	0.067
NUP85	-0.884
CD177	-0.4825
LGR5	-1.57616666666667
PIGG	-0.0464166666666667
PTHR1	-0.740666666666667
RAB5A	-0.6444
FLJ13224	-0.0415
USP9Y	0.101666666666667
C7orf53	0.979
LRP1B	-0.67625
XAF1	2.3143
ABCG8	-0.8705
ANKDD1A	-0.692
DAND5	-1.774
SPAG6	0.344333333333333
LINCR	3.7275
ZDHHC22	-0.999625
CCDC60	0.2955
THOC7	-1.61883333333333
TCTA	0.8159
OR8K3	0.18325
NY-REN-7	2.02225
B2M	2.66766666666667
C6orf141	-3.217375
LPPR4	-0.2105
SQLE	-3.139875
SEPHS1	-0.8665
BTBD14B	-0.127428571428571
PLRG1	0.2595
SPG7	-0.3108125
ZNF614	-0.2175
PARD6G	0.942833333333333
INPP5B	-0.9162
GRPEL2	0.580625
PPID	-0.9837
TRIM56	0.3705
UBE2J1	0.521125
IL20RA	-1.53275
LOC387856	-0.0895
C1orf107	0.271916666666667
UTS2R	1.1435
C19orf22	-0.3675
SAFB2	-0.379375
KIAA0652	0.050875
KLRG1	0.756
MS4A8B	-0.00766666666666668
FRAG1	0.51775
KIAA1546	0.201
E2F4	-0.9477
CLEC4M	0.141166666666667
BTBD14A	-1.12575
KIAA0999	0.5194
GYPA	-3.3355
TAC1	-0.471777777777778
TRAIP	-2.27716666666667
KIAA0232	0.7161
ERCC8	-0.891125
GPX4	1.2765
KIAA0368	-0.018125
GPR157	-0.932333333333333
CTAGE4	1.425
C9orf30	-0.226
OR52A1	0.321
HSP90B3P	-0.3485
ALG9	-0.00079999999999999
BTBD10	0.714
SDK2	-0.204
BAIAP3	-1.64425
RABGGTB	0.208625
ANKRD40	-0.3795
KRT74	0.7175
CALCOCO2	0.757785714285714
SNCA	-3.1825
TMSL8	-4.851375
C2orf53	0.618
ESRRB	-0.102
ARHGAP26	0.638625
TDRD9	-0.26925
HRAS	-0.343333333333333
KLRC4	-0.931
JAGN1	-0.275166666666667
BSDC1	0.427
RNF43	-2.1752
NDUFAF1	0.23625
PHF12	0.031
OR1L3	0.3505
FOLR2	2.34766666666667
LYZL6	0.104833333333333
tcag7.1260	-0.4675
WSB1	0.321333333333333
PROS1	1.4888
OSTN	0.395
PSMB8	2.499
SOCS4	-0.513875
DDIT4L	6.51575
MAS1	-0.4875
MGC34796	1.0895
CSHL1	0.224
TBCCD1	-0.443166666666667
ZBTB7C	-0.6955
AP2S1	-0.600375
P15RS	-0.0163
VAT1	0.0121
SHANK3	1.988
TUFM	-0.107
THEG	-0.63025
KRT34	-1.2215
SGSM3	-0.955875
TOMM22	0.46275
SOCS3	0.5445
CPO	1.469
POP4	0.71825
BHLHB3	4.09275
MALL	0.75575
OR1B1	0.4675
PARK2	1.191
GPR124	0.115625
LCE1E	0.6725
RUVBL2	-0.8315
CGRRF1	0.8363
ACPL2	-0.36675
WNT10B	-1.493375
BAIAP2L2	0.66725
ISCA1	1.7355
C1orf125	1.167375
RPAP1	-0.6945
RAI16	-0.730166666666667
RPL27	0.428875
NLRP9	0.0785
EPN1	0.0695
LOC388610	-3.035625
SLC35A1	0.8927
GAL	-4.618
SLC14A2	0.2455
RDH11	-0.12
FAM138F	-0.0375
AUH	1.48525
FLJ40243	0.23675
C14orf129	-0.0936666666666667
MBD2	-0.720666666666667
ABHD14B	-0.030375
PIGT	-0.42525
ALS2CR4	-0.42625
ALAS1	-0.7883
FOXO1	0.699666666666667
CRLF3	-0.098
C20orf107	-0.016
FARS2	0.11025
CCDC28A	2.05375
NPHP3	-0.49475
OR13F1	0.2385
TSEN54	-0.73475
DEFB106B	-0.1332
OR8B4	0.5695
STH	0.95025
ZC3H14	-1.162625
CBX2	-0.267
TMEM49	-0.4695
C6orf21	0.211
FLJ20920	-1.762125
CRTAP	0.0890714285714286
DDX50	0.17375
STYXL1	0.19075
BLVRB	0.154333333333333
LOC147650	-1.14266666666667
MMP24	0.27125
GRID1	2.56666666666667
BANF1	-0.827166666666667
CTAGEP	0.66025
HMBS	-1.9355
SLC25A24	-0.17
C14orf50	0.222
MRO	1.74966666666667
SLC25A15	-1.074
FAM84B	0.7185
TDP1	-1.3665
C16orf78	0.217333333333333
C11orf57	0.576375
RFK	0.736625
ZFYVE9	-1.0095
STCH	-0.2802
WIBG	0.1795
LOC283871	-1.42733333333333
GBA2	-0.749
NDUFB3	0.00124999999999999
HSD17B13	0.33025
GRIN3A	1.24983333333333
FMNL1	-0.948833333333333
SEPT7	0.098
GNLY	4.358
GRAMD1C	2.04683333333333
ZNF165	-0.38575
USP38	0.0745
FAM83A	-3.79133333333333
C14orf24	0.300333333333333
ARMCX3	0.977625
ARHGDIB	0.520166666666667
AK1	-0.954375
KIAA1045	-0.05275
DNAJB13	1.63466666666667
NEU2	0.1895
HIST1H4B	-0.971166666666667
FAM20B	-1.3148
HES2	-0.2015
FAM73B	-0.5833
LOC388381	-0.429
INTS7	-1.45936363636364
AMPH	-0.963
ZNF775	-0.496625
UCKL1	-0.351333333333333
C10orf97	0.865
C1orf161	0.1015
ALDH1L1	2.49675
FLJ39378	-0.339875
SLC23A1	-0.1015
RBM4B	-0.293
THAP4	0.218666666666667
OGFRL1	1.061
KIAA0831	0.083
PPP1R15A	-0.6505
C1orf96	-1.71314285714286
C12orf11	-0.814
BMF	0.018
MAN1A1	-0.766875
KIAA1600	0.644333333333333
NLGN4X	-1.42525
ALOX12	-0.678
RB1CC1	0.0321
NEIL2	0.2803
EIF4E	0.0235909090909091
ABHD5	-0.7545
EXOC4	0.760333333333333
CIP29	-0.320333333333333
BATF2	3.27975
SLC29A4	0.36275
HTR4	0.54475
EMB	-0.74525
TRAF6	1.0455
LMNB1	-2.83625
FAM19A5	-0.294125
SHE	1.97525
PIK3C2B	0.3685
C15orf15	0.2425
USP15	0.1851
TCEAL2	-0.804
C5orf39	0.0196666666666667
PTGER2	-0.85375
SLC31A1	-0.891
IFT172	0.4675
ADAM29	0.23375
GFOD1	-0.29975
ST7L	1.00633333333333
C15orf26	-2.36875
PKN3	-1.71775
CNTD1	-0.142333333333333
COMMD1	1.019125
NTRK2	1.7095
FOXN3	0.417625
MFGE8	-0.6719
PFKFB2	0.6385
TAS2R4	0.28075
ENTHD1	-0.7805
PRMT5	-1.392125
MGC16384	0.423
LOC442229	-0.72775
TSKU	-1.779875
KRTCAP3	1.100875
PDLIM1	1.1923
KCNS2	0.35275
RNF126	0.026
CEP63	-0.8975
CLIC4	1.76125
hCG_1990170	6.2915
ACR	0.7742
KLK7	-1.031
ALOX5AP	3.465
RIPK3	2.89825
TAS2R9	0.185
C19orf18	0.867
BIRC6	-0.310142857142857
ZNF16	0.273
RFT1	-1.95125
SLC8A2	-0.4955
TACC1	0.522875
ITGAD	1.9785
SAMHD1	1.74925
SH3PXD2B	-0.4594
EPC2	0.364
C20orf85	0.21575
ATP13A2	-0.6935
KRT4	0.639
CAPNS1	-0.289
MDM2	0.312916666666667
PCDH20	0.56425
KCNK9	0.4735
OR2C1	-0.0995
KLHDC3	-0.949833333333333
IPPK	-0.578
EFHD2	0.031
GALR3	1.0905
NBEA	1.47166666666667
ABCA6	1.0021
CLDN3	0.800833333333333
AKT2	-0.468785714285714
EGFR	1.9539
RBM16	0.283
ZDHHC3	-0.5886
SLC25A4	1.047
CYB5B	-0.577
CPXM1	-1.98725
NDRG1	2.57676923076923
FLJ43826	0.228
OR5L2	0.223333333333333
FARP2	-0.1959
MRPL46	-0.0913333333333333
LDHAL6B	0.4405
MAPKAPK3	-0.809
NCAM2	-4.42725
PRKD2	-0.27
ZFP36L1	0.3313
CYSLTR1	-0.2115
OR4C3	0.42625
HIST1H2AJ	-0.0135
CCNB2	-4.439
ZNF10	0.104625
TMEM175	0.1915
FAM134A	0.3625
TIGD4	1.008
PCNP	0.24725
MGC39715	-0.15175
LQK1	-2.7315
CREB1	0.0194
TMPRSS3	-2.5045
C4orf32	0.00512499999999996
LAT	-0.749333333333333
KCNA3	-0.3705
SKIV2L2	-0.29
ROPN1B	-5.04725
tcag7.23	0.0275
CDT1	-4.03725
ZHX2	1.026625
CD28	-2.9705
ZNF624	0.73425
SEPT2	-0.277416666666667
SOHLH2	0.45375
MCOLN3	-0.397
UNQ1945	0.687
MASP2	-1.6955
ZNRF3	0.4186
GPATCH3	-0.19275
AGL	0.361875
QRICH2	-0.356
PSD4	-0.862666666666667
CCNB1IP1	-0.515
ENPP7	0.30675
OBFC1	0.74525
KCNG3	-2.1825
C14orf79	0.397
ENPEP	7.09833333333333
SCT	0.367
SKI	0.561
SEC61G	-0.071
CAPN11	-0.09325
ATXN7L3	-0.88175
DBNDD1	-1.2985
FAIM	0.00525
ANKRD36	-0.7955
GABRP	-0.374666666666667
TACSTD2	-1.73383333333333
EIF3J	-0.92075
PPP2R2A	0.21525
TEKT4	-1.1095
PVALB	-4.1005
F10	-3.17366666666667
FAM134C	0.7028
COMP	-0.8585
EFCBP1	-2.61975
SCLT1	0.22125
TAL1	-0.5073
ACSL1	2.345
ABCC5	-0.870583333333333
ABL1	-0.578333333333333
RBBP7	-0.7935
PTPRG	0.485625
NCOR1	-0.2861
SPINK4	-2.26583333333333
TXNRD1	-0.9335
TNRC15	-0.1825
C9orf138	0.64125
UBE2H	0.511666666666667
BRDT	0.0363333333333333
C8orf31	0.19325
CCNE2	-3.27327272727273
SLC6A8	1.271
CALCR	-2.649
PPP1CB	0.861333333333333
ABHD8	-0.399
ARF5	-0.7636
SLC24A4	0.90875
CCT3	-0.839
ZNF121	-0.299375
SLC3A2	-0.8115
OR13A1	0.3125
SLC5A10	4.1545
RAD50	0.914125
IER5	-0.0881249999999999
MTHFD1L	-1.322125
MBTPS2	-0.001
MVK	0.5615
NCL	-0.7048
PSMD10	-0.5175
MOBP	0.13025
FLJ32894	0.6355
HRH1	0.611833333333333
C5orf30	-0.08825
NUDT16L1	1.5305
RASGRP3	4.67016666666667
PRKRIP1	-0.1252
CCDC75	-0.7895
LOC253970	0.179
KIAA1239	0.00549999999999998
MED21	-0.29025
SYT11	1.21408333333333
NTSR2	0.051
EGFL11	0.235
CXorf59	0.53
OR2A25	0.489666666666667
SPTBN2	-2.20375
LRMP	0.811
RNF111	0.71675
PTH	-0.6935
LOC619208	2.162
KIAA0895	2.66925
RANBP5	-0.500625
P2RY10	1.63083333333333
NME5	5.3655
DDX21	-1.06275
LRSAM1	-0.6205
HDAC11	-0.235833333333333
VMO1	2.4585
NOLA2	-0.202
ADAR	-0.244166666666667
MTO1	-0.238833333333333
SF4	-0.754666666666667
P2RX1	0.00566666666666668
HBM	0.999
EN2	1.3685
C14orf172	-0.874
TM9SF2	0.344
INHBE	-0.209333333333333
TCTE3	0.0520833333333333
TOX2	-1.0575
CTAGE3	0.438375
HBB	5.8412
MED15	-1.035
CASR	0.0945
C6orf66	-0.213333333333333
MTPN	-0.26625
UNC50	0.3455
C21orf33	0.73675
IRF2	1.152125
PGR	-3.02366666666667
GPR84	1.2755
CROCCL1	-0.7765
SRPX	-3.5075
BRE	0.833166666666667
FGF10	0.0543333333333333
SDC3	-0.875
ZRSR1	-0.267166666666667
DKFZP434P211	-0.1765
SOX6	0.8405
RPUSD2	-0.59675
C14orf173	-0.046
MAPK11	-0.151333333333333
TBC1D22A	0.2905
FAM123A	-0.7945
COL4A6	-3.8385
TOMM70A	0.2835
NAB1	0.7325
MGC16385	-0.93475
TSPAN18	0.768833333333333
MED31	0.498
PLG	0.02575
CAPSL	1.28
ZNF532	0.6388
ASB14	0.06875
CA8	-3.05975
NUDT16P	1.85383333333333
SLFN11	0.6485
LRRIQ2	-1.429625
NOL7	-0.3645
BRMS1L	-0.5895
JARID1A	-0.557166666666667
PANK2	-0.39175
ICAM3	0.39025
MDS1	0.038
TAF8	-0.23575
RNF139	0.0685
ZNF594	-0.375333333333333
ADAM8	0.82225
SFTPC	-0.20575
MAN2B2	0.485375
RGS12	1.2718125
EIF1AY	-1.07
LRRIQ1	1.095
GPR150	1.472
CCDC21	-1.26183333333333
PRRG3	0.396
SAA4	-4.466
RAPGEF5	3.277375
ZCCHC2	-0.0683333333333333
MGC39372	2.4895
PPP4R2	-1.28766666666667
CDCA2	-1.76766666666667
OR4D5	0.255333333333333
PTGFRN	-1.4322
SIGLEC5	1.73433333333333
C19orf61	-1.32066666666667
NMUR2	0.168
KIAA1586	-0.691166666666667
DAGLA	-0.339333333333333
CHCHD6	-0.89275
GPR32	0.4375
NEUROD6	0.117666666666667
SLC2A4RG	0.3528125
CA5B	0.60575
FBXL3	1.36325
MPHOSPH9	-0.30875
HMG2L1	-0.3235
HCN4	0.932666666666667
CEACAM19	0.3975
SH2D4B	0.463166666666667
HFE2	-0.132
TGM4	0.246166666666667
LYPD2	0.5185
TBC1D15	0.643
MRPS21	-0.1645
NONO	-1.2303
CLEC5A	1.525125
ITCH	0.178
MGAT3	0.259
MBP	0.28
RPP25	-0.97925
SOSTDC1	-1.974
HRC	-0.59475
TRIM48	0.1765
TMEM133	2.72525
ECEL1P2	-0.7125
HOXC11	-0.3355
DOK5	-0.583
HELZ	-0.315333333333333
LOC348180	-0.3535
MGC33894	0.4875
ADRB3	0.0125
DMD	0.728583333333333
PTRH2	-1.1335
MPEG1	3.29916666666667
NDUFA12	0.487
KRTAP2-4	0.292833333333333
STAMBPL1	1.014
ADCY2	2.20216666666667
UNQ6125	0.385
KLHL20	0.151333333333333
SRM	-1.65025
OTC	-0.018
TMIE	0.394833333333333
SNX8	0.889
LIPK	-0.00800000000000001
CHURC1	-0.4955
KLC2	0.234833333333333
HDAC1	-0.625
FAM128A	-0.368333333333333
FNDC3B	0.7058
MTCP1	1.51516666666667
WFDC10B	0.115
PCDHGB3	0.0695
ATRNL1	-2.1927
CAV2	2.930625
MED26	-0.622333333333333
DUS1L	-1.023
CHRM3	-1.2745
NEK9	-0.329
WARS2	0.18375
TBX22	0.1255
TOMM40	-1.596
RP6-213H19.1	-3.312
TUBGCP5	-0.52325
IGSF6	5.27875
TPPP	1.53866666666667
UNQ6190	0.1975
GSTM5	-0.450875
BTD	0.150833333333333
PDCD1LG2	0.467333333333333
SNRPB2	-0.472833333333333
ERICH1	0.069375
APOA4	-1.621375
HOXA11	-1.19633333333333
NARG1	-0.23
MKX	-0.19075
RAB28	0.265428571428571
PKP3	-4.254
SH3GL2	-2.096
CTSO	4.15275
RPN2	-0.20875
IL28RA	0.431333333333333
SFMBT1	-0.3915
WDR57	-0.797125
FER1L3	1.00041666666667
HSF5	0.3655
TTC9B	0.165
C4BPA	-3.1625
ALB	-3.98214285714286
SORBS3	-0.484875
UPF2	-0.011
JPH1	-0.436
AGBL2	2.4365
DOPEY1	1.7795
TERF1	-0.48425
KIF22	-1.45866666666667
NINJ1	1.131
SEC61A2	-0.609916666666667
HIST1H1D	-1.75066666666667
SFXN4	0.822375
UCP3	0.6279
ZNF703	-0.0498333333333333
MYL6B	0.824
TREM1	1.12125
OR52E6	0.356
CKMT2	1.92025
HLA-C	3.29175
SLC13A3	-2.2155
TIMP4	-1.56475
SLIT2	-0.6645
RSF1	-0.476888888888889
LONRF1	-0.721714285714286
MON1A	-1.18033333333333
CACNG6	-1.42033333333333
DPPA4	-5.7315
ZSWIM3	0.09125
ZNF804A	0.124833333333333
CCIN	0.49925
SLC25A31	0.00924999999999999
KCNMB4	-0.45075
RABL5	1.49475
GALNS	-0.4545
STX6	-0.151375
HIST1H1C	-2.51316666666667
CIDEB	0.915375
CASP4	1.68866666666667
PDK3	-0.567
KCNJ11	0.018
TPR	-1.010625
ZSCAN20	-1.2795
MTX2	-0.2695
HIST1H2BH	-1.27925
LOC283767	3.21875
LYRM7	0.316
BRD3	-2.684
HIST1H2BO	-1.1175
MAGEB10	0.1215
SLC45A1	0.3325
SERPINA3	-3.101
KIAA0143	0.84275
KCNJ16	6.9345
KRT79	-0.367
FABP2	-0.23875
NUT	-0.16075
ZNF57	-0.6185
FBXL4	0.588125
CLEC9A	3.497
UGT8	1.92116666666667
BMP2K	0.756
MAPK4	-3.526
SLC25A23	0.47
HINT1	1.0044
KRTAP13-1	0.5535
SFXN5	-0.6932
CHCHD2	0.771666666666667
FAM3D	0.9025
NDP	-3.31675
RHOBTB1	2.00766666666667
SLC4A4	4.25075
RPL38	0.42375
HTF9C	-0.650666666666667
AP2A2	0.3085
ZBTB46	-0.2525
MAP7D1	-1.00375
AOX1	2.69966666666667
CYR61	1.14716666666667
DTNA	-1.52757142857143
JRKL	1.03275
TMOD3	-0.611
EEA1	-0.5403
ADCK5	-0.5145
IL1R1	0.991166666666667
KLK3	0.469
HRSP12	2.0485
KTN1	-0.9635
LOH11CR2A	-0.4264
RELL2	-1.93
MAB21L1	-0.01075
C20orf59	-0.5825
PHKB	0.15075
ADAM2	-2.1132
TBC1D8B	2.28166666666667
FAM13A1	1.374375
LAPTM4B	-1.89475
LCN8	0.064
TMEM147	-0.0405
SYT4	-0.146166666666667
XPO7	-1.2365
C9orf62	1.41975
GPR75	0.55
TRIM5	1.03425
APOC1	1.59133333333333
RNASE4	1.0885
PARD6B	-0.66575
ARID1A	-1.09983333333333
TPD52L3	0.0859
RRAGB	1.19333333333333
RCN2	-0.79
HIST2H2BE	-1.559
STARD7	-0.046
SHMT2	-0.49975
KIAA1751	0.26
MLYCD	1.152125
LOC162632	-0.8523
UQCRH	-3.4145
RP11-217H1.1	1.154125
SDHA	-0.545166666666667
NCLN	-0.839
ZNF17	0.528166666666667
RCBTB2	1.17475
VEGFB	0.9324
RP4-747L4.3	0.87
COLQ	-0.0864
MPN2	-0.7225
DRG2	-1.0285
KLRB1	5.54925
ALPK2	3.72975
DNASE2B	1.16575
FLJ23834	1.07733333333333
AXUD1	0.0573333333333333
SAFB	-0.7363
NSUN4	0.535
RFX2	1.78483333333333
MAPK8IP1	0.0065
FANCD2	-2.62778571428571
ANKZF1	-1.2485
C19orf50	-0.693875
DUSP8	0.083125
SENP5	-0.790875
NFKBIL2	-1.16925
LBR	-0.638125
IGFL1	0.535
LZTS2	-1.43775
IL2RG	0.000499999999999997
CCDC51	-0.66125
KLF3	0.091875
ANKRD37	1.8955
KCTD14	1.80183333333333
FZR1	-0.0930833333333333
SLC44A4	-0.8022
ESPL1	-1.3625
GMPR2	-0.7488
TBC1D19	0.838
ERGIC1	2.14403703703704
ERBB4	-1.3435
TSPAN32	0.4385
MAP4	-0.514625
GPHN	-1.0635
SLC6A2	-0.1735
HIVEP1	-0.05175
DFFB	-0.0284
EIF4EBP2	0.677875
DMRT1	0.14575
HSPB6	-0.20375
IER2	-0.1835
AIFM1	0.511
WWC2	0.836166666666667
MRPL4	-0.196
FLJ21062	2.54666666666667
EPB41L4A	3.02858333333333
SH2D6	0.22675
TAF4B	-0.54975
GAL3ST3	-0.044
MALT1	0.417833333333333
RTDR1	3.568
ARVCF	-0.81225
MEX3B	-2.18366666666667
FBXO16	1.633
KIF7	-3.394
C1QC	4.4885
ZNF783	-0.529333333333333
ZNF85	-1.204
MMP13	-0.682
KIAA0329	-0.336875
RTP3	-0.54
ZBED3	0.25025
CLGN	-1.423
SLC25A37	-1.22875
hCG_18290	-0.47525
OR5AS1	-0.028
SMARCC2	0.360083333333333
FAM109A	-0.3305
CCDC12	-1.07425
USF2	0.0988
DEPDC7	0.552
C20orf24	-0.888333333333333
JMJD3	0.0995
DSP	-3.80114285714286
SLIC1	0.561875
FAM20A	0.228625
IRF2BP2	0.34025
ZNF230	0.283
MSN	0.413
SLC9A5	-1.6445
EPDR1	0.8808
MUSK	0.236666666666667
ZNF434	-0.5985
