Hybridization REF	TCGA-A3-3336-01A-01R-0864-07
RP5-1077B9.4	-1.46416666666667
FPGT	0.28825
GDF10	-0.795166666666667
COQ9	1.38875
GCC2	0.492214285714286
RARRES3	3.94775
PLXNA1	-0.3027
KIAA0100	-0.3463
PMF1	0.412
FNDC1	2.3925
HS2ST1	-0.3195
CRELD2	-0.53325
C8G	0.1635
CD82	0.66275
LIM2	-0.8275
UNQ6490	0.235
MMP16	-0.1335
DRD3	0.3055
C5orf26	1.3035
C11orf73	-0.884625
PTP4A2	0.0285
OR4M2	0.5625
HPCA	-0.8105
SEC14L1	0.0825
CHFR	0.2575
EMILIN1	0.48975
NDUFS4	0.895
COL18A1	-1.502625
PDZD3	0.0552
C9orf16	0.175
ERBB2IP	0.670666666666667
EMX2	7.061
FUS	-2.0865
TF	-3.6995
CLCN4	0.9695
CXorf56	-0.0545
C11orf72	0.44575
ELAC2	-1.56458333333333
NPR1	-0.55775
ASS1	-3.38766666666667
USP42	-0.6535
POLR2J	0.301
SEC23IP	0.185666666666667
UQCRC1	1.178
LOC729603	-0.0305
C1orf71	-1.31375
POLG	-2.866
ADAM23	-4.0425
TFR2	-0.82025
RICTOR	0.1177
MGC39606	3.12975
C19orf55	-0.272375
SNAPC1	0.178666666666667
GNA11	2.288625
CCDC52	-0.0246666666666667
FSIP1	-1.6085
UPF3A	-0.506875
IGSF11	-1.4265
LAGE3	-0.3645
CHST6	-3.394
UNC13B	0.695125
TTLL4	-1.55575
ZNF687	-0.51075
SDC2	1.6588
COX7A2	0.948
LAMB4	1.905
FAM24A	0.5105
LRRTM3	-1.273
GPHB5	0.35725
OR4C13	-0.204
EIF3EIP	1.39335714285714
HABP4	0.087
TMEM125	0.75375
CNTN2	0.19075
ASNSD1	-1.4305
FUT4	-0.205875
ACF	-2.59275
LOC158381	0.467
CDH8	-0.12075
AGPS	-0.8375
C4orf18	3.648
PECI	0.0165
UNG	0.045125
GSTP1	0.00925000000000002
DCUN1D5	-1.20083333333333
DKFZP564J0863	-0.5665
SLC9A3R1	-0.223
BCDO2	1.239875
CHMP7	-0.00475
REM2	-0.5025
DNHD1	-0.293875
FKBP4	-1.350875
ZNF350	1.82975
MGC11102	0.0895
BST1	0.89875
KISS1R	0.1345
NCR2	-0.146
DEFB125	0.2385
UBE2W	0.669625
KRT15	-3.413625
C10orf99	0.3175
SCN11A	0.084625
GFI1	-2.08825
RDHE2	-0.363333333333333
FHL1	-1.11216666666667
OSGEP	0.00866666666666667
GATA1	-3.56533333333333
SMC6	-2.74775
TTTY14	-0.39675
LPIN3	0.807
RPL4	-0.4891
RBPMS	0.7277
PRPF3	-1.72633333333333
EMR1	-0.798
SPATA19	-0.2895
XCR1	0.462
IRX3	-1.88
RBM6	-0.066
KLF4	-0.8453
UNC5CL	-0.851
SEBOX	-0.0745
BTK	0.63925
KRCC1	0.73525
C6orf27	0.458
SYTL5	-0.3175
PRND	0.794375
LOC653319	-0.933
PIGL	-0.133875
HUS1	0.701666666666667
SFRS6	-0.62625
C17orf77	0.5445
UIMC1	0.136833333333333
FXYD2	4.9085
LOC283152	-0.24
ZNF667	-0.6445
ZCCHC12	-0.87625
TFEC	3.7432
ATP7B	-0.3085
POLD2	-2.00433333333333
RG9MTD1	-0.12525
ACOT2	2.41616666666667
HIST1H4I	-1.2935
PPARGC1A	5.6762
ETFA	-0.5066
POLRMT	-0.3115
ZNF146	-0.442
MIA2	-0.3565
KLHL6	2.35433333333333
HOXB5	0.95725
NENF	0.131166666666667
CUGBP1	1.0065
PRSS22	0.595
CASC4	1.9294
CUL4B	0.3547
CENPJ	-2.5486
PITX1	-1.883
FLJ31033	0.433166666666667
CELSR3	-1.65816666666667
ZNF568	0.24
ITSN1	-1.20233333333333
EHBP1L1	-1.39733333333333
C19orf2	-0.80925
DCTN1	-0.68775
LIN28B	-3.8045
TNKS2	-0.43575
C1QBP	-1.25225
CADPS2	1.734
SRMS	0.07175
GJA9	0.423333333333333
MGC24975	0.0616666666666667
TRIM45	-0.925833333333333
TSP50	0.43625
TCP1	-1.78025
TMED7	0.9012
CMA1	0.8935
CENPL	-1.669
PTCRA	1.6895
FST	-3.35725
VWCE	-1.951
PAWR	-0.286
ABCC12	0.2655
LDLR	-1.7968
ASTN2	3.1235
LOC441212	-0.885
GPATCH8	-0.1175
TANC2	-0.922583333333333
KIF4A	-3.54375
C18orf18	-1.15075
PGM1	0.08475
KIAA0258	2.77
CPD	0.246625
SNCAIP	1.18025
DCT	-4.0375
HLA-DOA	2.47595454545455
OR11L1	0.4625
UPK1B	-0.0581666666666667
DNAJB4	0.528875
UGT1A8	0.0165
HIST1H4L	-2.4235
PECR	-0.457833333333333
HSPA2	3.3325
WFIKKN1	-1.112
SERP1	0.395
SYDE2	-1.42725
TACR2	0.673
NUP85	-1.897
CD177	0.047
LGR5	-1.579
PIGG	0.186583333333333
PTHR1	-1.834
RAB5A	0.4294
FLJ13224	0.9185
USP9Y	-0.977
C7orf53	1.567
LRP1B	-0.1955
XAF1	0.7511
ABCG8	-1.58
ANKDD1A	-0.792333333333333
DAND5	-2.499
SPAG6	0.168166666666667
LINCR	0.8915
ZDHHC22	-0.664625
CCDC60	0.3695
THOC7	-1.509
TCTA	1.2774
OR8K3	0.18975
NY-REN-7	0.0345
B2M	3.05383333333333
C6orf141	-2.8135
LPPR4	0.851
SQLE	-2.85725
SEPHS1	-0.9255
BTBD14B	0.137071428571429
PLRG1	-0.05825
SPG7	-0.1075625
ZNF614	0.492666666666667
PARD6G	-0.425333333333333
INPP5B	-1.0053
GRPEL2	1.331125
PPID	-0.3635
TRIM56	0.08
UBE2J1	-0.30425
IL20RA	3.643
LOC387856	0.3095
C1orf107	-0.229083333333333
UTS2R	0.2315
C19orf22	0.0965
SAFB2	-0.276375
KIAA0652	0.031375
KLRG1	-0.376166666666667
MS4A8B	0.333166666666667
FRAG1	0.2505
KIAA1546	0.6385
E2F4	-0.8506
CLEC4M	0.283
BTBD14A	-1.0355
KIAA0999	1.2278
GYPA	-3.25816666666667
TAC1	1.2048
TRAIP	-1.95766666666667
KIAA0232	1.5433
ERCC8	-0.67075
GPX4	1.473625
KIAA0368	-0.298
GPR157	-0.00233333333333334
CTAGE4	0.684
C9orf30	-0.691166666666667
OR52A1	1.0335
HSP90B3P	-0.6785
ALG9	-0.2266
BTBD10	0.53625
SDK2	0.48
BAIAP3	-0.652
RABGGTB	-0.595125
ANKRD40	-0.658166666666667
KRT74	1.0975
CALCOCO2	-0.160571428571429
SNCA	0.62075
TMSL8	-4.605125
C2orf53	0.585
ESRRB	-0.04775
ARHGAP26	-0.748
TDRD9	0.19625
HRAS	-1.091
KLRC4	-1.066
JAGN1	-0.737166666666667
BSDC1	0.99075
RNF43	-1.9647
NDUFAF1	1.1885
PHF12	0.20125
OR1L3	0.2765
FOLR2	1.73325
LYZL6	0.233166666666667
tcag7.1260	0.02
WSB1	0.176833333333333
PROS1	-1.0507
OSTN	0.7655
PSMB8	0.75925
SOCS4	-0.14175
DDIT4L	4.7545
MAS1	-0.189
MGC34796	0.12125
CSHL1	0.130333333333333
TBCCD1	-0.454166666666667
ZBTB7C	-0.1005
AP2S1	-0.490375
P15RS	0.0992
VAT1	0.2859
SHANK3	0.252666666666667
TUFM	-0.100833333333333
THEG	-0.0385
KRT34	-0.71175
SGSM3	0.524125
TOMM22	0.5285
SOCS3	0.994166666666667
CPO	0.2485
POP4	0.95025
BHLHB3	1.22
MALL	0.7685
OR1B1	0.234
PARK2	0.554333333333333
GPR124	-0.109
LCE1E	-0.1315
RUVBL2	-1.41475
CGRRF1	1.0041
ACPL2	-1.051
WNT10B	-1.73925
BAIAP2L2	-1.979625
ISCA1	1.509
C1orf125	-0.068875
RPAP1	-0.2865
RAI16	0.0178333333333333
RPL27	-0.6205
NLRP9	0.069
EPN1	0.147
LOC388610	-1.464625
SLC35A1	-0.4542
GAL	-1.1645
SLC14A2	0.52875
RDH11	2.78816666666667
FAM138F	0.2165
AUH	2.5875
FLJ40243	0.328
C14orf129	-0.22
MBD2	-0.469833333333333
ABHD14B	0.505125
PIGT	0.284625
ALS2CR4	-1.239
ALAS1	0.5625
FOXO1	1.79916666666667
CRLF3	-1.163
C20orf107	0.342
FARS2	-0.14675
CCDC28A	1.289
NPHP3	-0.7395
OR13F1	0.4345
TSEN54	-1.57
DEFB106B	-0.0303
OR8B4	0.577
STH	0.59675
ZC3H14	-0.4765
CBX2	-0.3515
TMEM49	-1.1345
C6orf21	0.605
FLJ20920	-0.426625
CRTAP	0.724428571428571
DDX50	-0.6445
STYXL1	-0.16275
BLVRB	0.4425
LOC147650	-0.874
MMP24	0.61775
GRID1	0.448333333333333
BANF1	-0.523666666666667
CTAGEP	0.6395
HMBS	-1.70375
SLC25A24	-0.7755
C14orf50	0.8145
MRO	0.853
SLC25A15	-1.866
FAM84B	-0.8034
TDP1	-1.243
C16orf78	0.143833333333333
C11orf57	-0.09875
RFK	1.7835
ZFYVE9	-0.073875
STCH	0.2146
WIBG	0.28675
LOC283871	-0.3905
GBA2	0.6362
NDUFB3	0.355
HSD17B13	-0.46725
GRIN3A	1.00483333333333
FMNL1	-1.00116666666667
SEPT7	-0.714
GNLY	3.0665
GRAMD1C	2.45416666666667
ZNF165	2.607
USP38	0.3425
FAM83A	-2.75333333333333
C14orf24	0.673583333333333
ARMCX3	1.997375
ARHGDIB	0.1995
AK1	0.30625
KIAA1045	0.1265
DNAJB13	0.0271666666666667
NEU2	0.219
HIST1H4B	-1.58366666666667
FAM20B	-0.8232
HES2	1.73507142857143
FAM73B	-0.0459
LOC388381	-0.4605
INTS7	-1.52718181818182
AMPH	-0.061
ZNF775	-0.353375
UCKL1	0.0968333333333333
C10orf97	-0.32675
C1orf161	1.1615
ALDH1L1	3.59525
FLJ39378	0.19375
SLC23A1	-1.6315
RBM4B	-1.14825
THAP4	0.214666666666667
OGFRL1	1.19675
KIAA0831	0.867125
PPP1R15A	0.604666666666667
C1orf96	-1.01742857142857
C12orf11	-1.492
BMF	1.309375
MAN1A1	1.077
KIAA1600	-0.347833333333333
NLGN4X	1.17
ALOX12	-0.331333333333333
RB1CC1	0.7454
NEIL2	0.6898
EIF4E	0.939636363636364
ABHD5	0.179
EXOC4	-0.521333333333333
CIP29	0.474333333333333
BATF2	-0.31
SLC29A4	0.537875
HTR4	1.27275
EMB	-0.56975
TRAF6	1.0855
LMNB1	-3.7325
FAM19A5	-1.589625
SHE	1.94125
PIK3C2B	-0.9435
C15orf15	0.0073
USP15	-0.18
TCEAL2	0.3965
C5orf39	-1.62683333333333
PTGER2	-0.4425
SLC31A1	-0.053125
IFT172	-0.466
ADAM29	0.02975
GFOD1	-0.23375
ST7L	-0.262
C15orf26	-2.26425
PKN3	-1.81075
CNTD1	0.499166666666667
COMMD1	0.109
NTRK2	0.829333333333333
FOXN3	2.155125
MFGE8	-1.2948
PFKFB2	2.53233333333333
TAS2R4	-0.20325
ENTHD1	1.21133333333333
PRMT5	-1.412625
MGC16384	0.73925
LOC442229	0.76275
TSKU	-0.64575
KRTCAP3	0.82525
PDLIM1	-0.9124
KCNS2	0.35575
RNF126	-0.383
CEP63	-0.440875
CLIC4	-1.701125
hCG_1990170	3.6045
ACR	0.395
KLK7	-1.157
ALOX5AP	3.62
RIPK3	2.6305
TAS2R9	0.0375
C19orf18	0.788
BIRC6	-0.372714285714286
ZNF16	0.518
RFT1	-0.3735
SLC8A2	-0.257
TACC1	2.054
ITGAD	1.7145
SAMHD1	1.301
SH3PXD2B	0.7939
EPC2	0.55825
C20orf85	0.137125
ATP13A2	-0.6535
KRT4	0.6995
CAPNS1	0.22
MDM2	0.3355
PCDH20	0.35575
KCNK9	0.2515
OR2C1	-0.085
KLHDC3	-1.23116666666667
IPPK	-0.192
EFHD2	-0.093375
GALR3	0.211
NBEA	1.27483333333333
ABCA6	0.8419
CLDN3	-1.48383333333333
AKT2	-0.125214285714286
EGFR	1.298
RBM16	-0.26025
ZDHHC3	2.1398
SLC25A4	2.16116666666667
CYB5B	-0.6995
CPXM1	-1.25275
NDRG1	0.669076923076923
FLJ43826	0.106
OR5L2	0.5575
FARP2	0.1443
MRPL46	0.162083333333333
LDHAL6B	0.3135
MAPKAPK3	0.952333333333333
NCAM2	-3.524
PRKD2	-0.853333333333333
ZFP36L1	0.6666
CYSLTR1	-0.57325
OR4C3	0.3525
HIST1H2AJ	0.84
CCNB2	-4.26177777777778
ZNF10	1.946875
TMEM175	0.218
FAM134A	0.5005
TIGD4	-0.5595
PCNP	0.17125
MGC39715	0.45025
LQK1	-2.77925
CREB1	-0.756
TMPRSS3	-1.241
C4orf32	-0.753625
LAT	-0.61025
KCNA3	-0.2195
SKIV2L2	-0.60425
ROPN1B	-3.32675
tcag7.23	-0.269
CDT1	-3.679375
ZHX2	1.47525
CD28	-2.367
ZNF624	-0.48825
SEPT2	-1.03008333333333
SOHLH2	-2.066625
MCOLN3	1.28875
UNQ1945	0.812
MASP2	-0.7495
ZNRF3	0.4938
GPATCH3	-0.3445
AGL	0.343625
QRICH2	-0.402
PSD4	-1.3645
CCNB1IP1	0.27775
ENPP7	0.533
OBFC1	-0.0595
KCNG3	-1.3865
C14orf79	0.155166666666667
ENPEP	0.571833333333333
SCT	0.1435
SKI	-0.631875
SEC61G	-0.8945
CAPN11	0.4565
ATXN7L3	-0.5915
DBNDD1	-0.4865
FAIM	0.3105
ANKRD36	-1.3735
GABRP	-0.697833333333333
TACSTD2	-0.869
EIF3J	-1.2775
PPP2R2A	-0.42325
TEKT4	0.472
PVALB	4.77933333333333
F10	-3.062
FAM134C	0.3729
COMP	1.373625
EFCBP1	-0.9835
SCLT1	0.138875
TAL1	-0.2369
ACSL1	4.40325
ABCC5	1.48583333333333
ABL1	-0.296722222222222
RBBP7	-0.602
PTPRG	2.059875
NCOR1	-0.7904
SPINK4	1.5465
TXNRD1	0.6741
TNRC15	-0.30975
C9orf138	1.137
UBE2H	2.40266666666667
BRDT	-0.00333333333333334
C8orf31	0.25
CCNE2	-3.622
SLC6A8	-0.442625
CALCR	-3.54975
PPP1CB	1.06608333333333
ABHD8	-0.51725
ARF5	0.2541
SLC24A4	0.74775
CCT3	-1.40375
ZNF121	-0.14075
SLC3A2	0.3852
OR13A1	0.297
SLC5A10	-0.02925
RAD50	0.116375
IER5	-0.48575
MTHFD1L	-1.839375
MBTPS2	0.4055
MVK	-0.199
NCL	-0.4768
PSMD10	-0.48825
MOBP	0.277625
FLJ32894	-0.147
HRH1	-2.15416666666667
C5orf30	0.359
NUDT16L1	0.7833
RASGRP3	4.84433333333333
PRKRIP1	-0.1803
CCDC75	-1.40475
LOC253970	0.346
KIAA1239	0.3065
MED21	0.824
SYT11	0.498083333333333
NTSR2	0.1905
EGFL11	-1.025
CXorf59	0.5755
OR2A25	0.78325
SPTBN2	0.43825
LRMP	0.149
RNF111	0.527
PTH	0.64
LOC619208	0.0246666666666667
KIAA0895	-0.764
RANBP5	-0.837875
P2RY10	0.297833333333333
NME5	2.7005
DDX21	-1.82725
LRSAM1	-0.4125
HDAC11	0.728333333333333
VMO1	3.24625
NOLA2	-0.712333333333333
ADAR	-0.812083333333333
MTO1	-1.41933333333333
SF4	-0.358833333333333
P2RX1	0.712166666666667
HBM	0.2615
EN2	0.5745
C14orf172	0.22825
TM9SF2	0.5685
INHBE	-0.279666666666667
TCTE3	-0.0818333333333333
TOX2	-1.4745
CTAGE3	0.17025
HBB	5.2946
MED15	-1.01783333333333
CASR	0.67725
C6orf66	0.586333333333333
MTPN	-0.292625
UNC50	-0.16775
C21orf33	0.650375
IRF2	1.4005
PGR	-2.3585
GPR84	1.70175
CROCCL1	0.35975
SRPX	0.49375
BRE	-0.0328333333333333
FGF10	0.693
SDC3	-0.708666666666667
ZRSR1	-0.382
DKFZP434P211	-0.4715
SOX6	1.4795
RPUSD2	-0.35825
C14orf173	-0.551666666666667
MAPK11	-0.8
TBC1D22A	0.748
FAM123A	0.1565
COL4A6	-3.69666666666667
TOMM70A	0.14175
NAB1	0.259875
MGC16385	-0.010125
TSPAN18	-1.129
MED31	-0.69975
PLG	-0.22125
CAPSL	0.3575
ZNF532	1.3029
ASB14	0.2645
CA8	0.163
NUDT16P	3.35916666666667
SLFN11	-1.392
LRRIQ2	-1.68225
NOL7	-0.7565
BRMS1L	-0.45575
JARID1A	0.175
PANK2	-0.6515
ICAM3	-1.22475
MDS1	2.00225
TAF8	-0.8445
RNF139	-0.356
ZNF594	-0.512
ADAM8	2.521
SFTPC	0.02875
MAN2B2	1.11325
RGS12	-0.07375
EIF1AY	-4.58825
LRRIQ1	-0.724333333333333
GPR150	0.3775
CCDC21	-0.0656666666666667
PRRG3	0.20875
SAA4	-4.13325
RAPGEF5	1.207125
ZCCHC2	0.401666666666667
MGC39372	0.5295
PPP4R2	0.0193333333333333
CDCA2	-3.2985
OR4D5	0.417666666666667
PTGFRN	-0.7034
SIGLEC5	0.482333333333333
C19orf61	-1.039
NMUR2	0.117
KIAA1586	-0.658
DAGLA	-0.084
CHCHD6	0.20875
GPR32	0.129
NEUROD6	0.246166666666667
SLC2A4RG	-0.33075
CA5B	1.266
FBXL3	0.30625
MPHOSPH9	-0.973
HMG2L1	-0.0335
HCN4	0.4025
CEACAM19	0.5835
SH2D4B	0.232
HFE2	-0.0055
TGM4	1.0395
LYPD2	0.1945
TBC1D15	1.05425
MRPS21	-0.0654
NONO	-1.2368
CLEC5A	2.577375
ITCH	0.4918
MGAT3	-1.68683333333333
MBP	1.54875
RPP25	0.2495
SOSTDC1	-1.41575
HRC	-1.0245
TRIM48	0.542
TMEM133	1.37
ECEL1P2	-0.4715
HOXC11	-0.2045
DOK5	-1.19825
HELZ	-0.413833333333333
LOC348180	-0.78125
MGC33894	0.196
ADRB3	0.1675
DMD	0.4015
PTRH2	-1.23825
MPEG1	3.47
NDUFA12	1.61866666666667
KRTAP2-4	0.640666666666667
STAMBPL1	-1.01666666666667
ADCY2	-0.872
UNQ6125	0.584
KLHL20	0.04
SRM	-1.92375
OTC	0.451
TMIE	1.581
SNX8	0.217
LIPK	0.1105
CHURC1	0.5775
KLC2	0.425
HDAC1	-1.21233333333333
FAM128A	-1.3
FNDC3B	0.0717
MTCP1	0.334
WFDC10B	0.1145
PCDHGB3	-0.419
ATRNL1	0.8626
CAV2	2.311875
MED26	-0.0615
DUS1L	-0.56575
CHRM3	-0.80625
NEK9	0.2285
WARS2	-0.99125
TBX22	-0.5125
TOMM40	-0.466
RP6-213H19.1	-3.6835
TUBGCP5	-0.459
IGSF6	5.5475
TPPP	1.08066666666667
UNQ6190	-0.171
GSTM5	1.172125
BTD	0.961833333333333
PDCD1LG2	0.2935
SNRPB2	-0.0245
ERICH1	0.29075
APOA4	-1.19925
HOXA11	-1.24166666666667
NARG1	-0.2655
MKX	0.99125
RAB28	0.0212142857142857
PKP3	-4.0475
SH3GL2	5.7305
CTSO	2.94125
RPN2	0.38925
IL28RA	0.933
SFMBT1	0.323
WDR57	-0.9985
FER1L3	-0.232
HSF5	-0.117833333333333
TTC9B	0.36625
C4BPA	-3.1685
ALB	-3.83721428571429
SORBS3	-0.556125
UPF2	-0.688
JPH1	0.0735
AGBL2	-1.7675
DOPEY1	0.719
TERF1	-0.66225
KIF22	-2.12183333333333
NINJ1	0.46625
SEC61A2	-1.36566666666667
HIST1H1D	-2.76783333333333
SFXN4	0.834875
UCP3	-0.0709
ZNF703	0.0876666666666667
MYL6B	-0.4295
TREM1	2.4965
OR52E6	0.5035
CKMT2	5.97225
HLA-C	3.2075
SLC13A3	-1.29633333333333
TIMP4	-2.0225
SLIT2	4.76375
RSF1	-0.3485
LONRF1	2.27521428571429
MON1A	-0.46
CACNG6	-1.80816666666667
DPPA4	-5.25516666666667
ZSWIM3	-0.0035
ZNF804A	0.445
CCIN	0.70175
SLC25A31	-0.1535
KCNMB4	1.39925
RABL5	-0.06075
GALNS	0.5496
STX6	-0.195375
HIST1H1C	-3.2575
CIDEB	-0.52625
CASP4	0.337166666666667
PDK3	-0.2349
KCNJ11	0.835
TPR	-0.827875
ZSCAN20	0.1
MTX2	0.00200000000000001
HIST1H2BH	-1.90425
LOC283767	0.4925
LYRM7	-0.815333333333333
BRD3	-1.257
HIST1H2BO	-1.93275
MAGEB10	-0.1495
SLC45A1	0.205
SERPINA3	-2.62455
KIAA0143	0.752
KCNJ16	0.3995
KRT79	0.0595
FABP2	-0.48025
NUT	0.00974999999999999
ZNF57	0.784
FBXL4	-0.6775
CLEC9A	0.991
UGT8	3.5705
BMP2K	0.93325
MAPK4	-1.1055
SLC25A23	0.3796
HINT1	0.0973999999999999
KRTAP13-1	0.6085
SFXN5	-0.3431
CHCHD2	0.740666666666667
FAM3D	0.7405
NDP	-2.175625
RHOBTB1	-0.766666666666667
SLC4A4	-0.072625
RPL38	-0.00675
HTF9C	-0.809166666666667
AP2A2	0.0515
ZBTB46	0.2865
MAP7D1	-0.36675
AOX1	-2.078
CYR61	-0.9565
DTNA	0.710714285714286
JRKL	0.107
TMOD3	-0.59175
EEA1	-0.351
ADCK5	-0.7195
IL1R1	1.3465
KLK3	1.31164285714286
HRSP12	-0.7085
KTN1	0.8195
LOH11CR2A	1.3298
RELL2	-1.4915
MAB21L1	0.4785
C20orf59	-0.312833333333333
PHKB	0.65575
ADAM2	-0.748833333333333
TBC1D8B	-0.925666666666667
FAM13A1	0.9589375
LAPTM4B	-0.66375
LCN8	0.2275
TMEM147	0.939
SYT4	0.738
XPO7	-1.0165
C9orf62	0.67625
GPR75	0.042
TRIM5	-0.284875
APOC1	3.19166666666667
RNASE4	-2.6505
PARD6B	-1.117375
ARID1A	-1.03216666666667
TPD52L3	0.1869
RRAGB	1.62466666666667
RCN2	-0.223
HIST2H2BE	-1.0528125
STARD7	0.83725
SHMT2	-1.714
KIAA1751	0.0766666666666667
MLYCD	0.764625
LOC162632	0.6625
UQCRH	-0.50475
RP11-217H1.1	0.7643125
SDHA	-0.274333333333333
NCLN	0.1857
ZNF17	1.054
RCBTB2	-0.73225
VEGFB	1.332
RP4-747L4.3	-0.86675
COLQ	0.4497
MPN2	-0.407
DRG2	-0.6145
KLRB1	4.3395
ALPK2	-3.2145
DNASE2B	4.91375
FLJ23834	-0.1675
AXUD1	2.11533333333333
SAFB	-0.4543
NSUN4	0.05375
RFX2	-0.372166666666667
MAPK8IP1	-0.2015
FANCD2	-1.89228571428571
ANKZF1	-2.4745
C19orf50	-0.4545
DUSP8	2.894375
SENP5	0.67375
NFKBIL2	-0.6065
LBR	-1.8445
IGFL1	0.2665
LZTS2	-0.655125
IL2RG	0.234625
CCDC51	-1.1245
KLF3	0.87225
ANKRD37	1.21475
KCTD14	-1.09166666666667
FZR1	0.501916666666667
SLC44A4	-1.0559
ESPL1	-1.262875
GMPR2	-0.4459
TBC1D19	0.231166666666667
ERGIC1	1.00377777777778
ERBB4	2.0356
TSPAN32	0.515166666666667
MAP4	-0.274875
GPHN	0.7015
SLC6A2	3.301
HIVEP1	-0.28175
DFFB	-1.3585
EIF4EBP2	0.840875
DMRT1	0.28825
HSPB6	-0.19675
IER2	0.214833333333333
AIFM1	1.1375
WWC2	0.605416666666667
MRPL4	-0.12475
FLJ21062	-0.509666666666667
EPB41L4A	2.51383333333333
SH2D6	0.22875
TAF4B	-0.7795
GAL3ST3	-0.0275
MALT1	-0.7505
RTDR1	2.065
ARVCF	-0.902875
MEX3B	-2.12683333333333
FBXO16	-1.534
KIF7	-1.945
C1QC	4.67016666666667
ZNF783	-0.916
ZNF85	-0.31075
MMP13	-0.293
KIAA0329	0.45375
RTP3	-0.168
ZBED3	0.65775
CLGN	-0.3265
SLC25A37	-2.07779166666667
hCG_18290	0.46175
OR5AS1	0.123
SMARCC2	0.0138333333333334
FAM109A	0.441
CCDC12	0.11075
USF2	1.3917
DEPDC7	-3.8025
C20orf24	-0.272333333333333
JMJD3	0.062
DSP	0.114071428571429
SLIC1	0.4205
FAM20A	0.635875
IRF2BP2	-0.163625
ZNF230	0.0955
MSN	0.0162142857142857
SLC9A5	-1.3245
EPDR1	2.2894
MUSK	0.242833333333333
ZNF434	0.383333333333333
SMARCD1	-0.509
ZFP106	-0.30625
ZNF347	-0.1218
GTF2E1	-0.0225
RY1	-0.0541666666666667
