Hybridization REF	TCGA-B2-3924-01A-01R-1188-07
SDC2	0.4529
COX7A2	0.36475
LAMB4	0.056
FAM24A	1.851
LRRTM3	0.876666666666667
GPHB5	-1.54466666666667
OR4C13	2.259
EIF3EIP	-0.682214285714286
HABP4	0.536
TMEM125	2.56175
CNTN2	0.417
ASNSD1	0.67825
FUT4	-0.588571428571429
ACF	1.06875
LOC158381	-0.7725
CDH8	-0.80025
AGPS	-0.595833333333333
C4orf18	2.053375
PECI	0.252666666666667
UNG	-0.86175
GSTP1	-0.742375
DCUN1D5	-1.8355
DKFZP564J0863	-0.4705
SLC9A3R1	0.551875
BCDO2	-0.243166666666667
CHMP7	0.249857142857143
REM2	1.003
DNHD1	0.940666666666667
FKBP4	-1.31075
ZNF350	1.3035
MGC11102	-0.58275
BST1	1.618
KISS1R	-0.516
NCR2	-0.046
DEFB125	null
UBE2W	1.274125
KRT15	-3.631
C10orf99	0.832
SCN11A	0.2956
GFI1	-0.23575
RDHE2	-2.082
FHL1	1.219
OSGEP	0.189333333333333
GATA1	-3.1246
SMC6	-1.085
TTTY14	-0.16875
LPIN3	0.201
RPL4	-1.2427
RBPMS	1.3218
PRPF3	0.079
EMR1	-1.3125
SPATA19	-0.015
XCR1	-0.4145
IRX3	0.5158
RBM6	-0.41925
KLF4	-0.0448
UNC5CL	1.77525
SEBOX	0.8115
BTK	0.84325
KRCC1	1.75225
C6orf27	-0.2035
SYTL5	-0.999
PRND	0.939
LOC653319	-0.1575
PIGL	-1.206375
HUS1	0.371333333333333
SFRS6	-0.0907500000000001
C17orf77	1.356
UIMC1	0.4515
FXYD2	2.9958
LOC283152	0.48125
ZNF667	-0.584
ZCCHC12	-0.7665
TFEC	4.4851
ATP7B	0.273666666666667
POLD2	-1.10983333333333
RG9MTD1	-0.93825
ACOT2	0.5715
HIST1H4I	-0.681571428571429
PPARGC1A	0.3497
ETFA	-0.5828
POLRMT	-0.79125
ZNF146	-0.912571428571429
MIA2	-1.4025
KLHL6	-0.153833333333333
HOXB5	-0.284125
NENF	1.03533333333333
CUGBP1	-2.0505
PRSS22	-1.24533333333333
CASC4	0.265
CUL4B	0.3117
CENPJ	-1.8357
PITX1	-1.6265
FLJ31033	0.765666666666667
CELSR3	-2.6934
ZNF568	-0.21025
ITSN1	-1.92354545454545
EHBP1L1	-0.258666666666667
C19orf2	-0.296
DCTN1	-0.7735
LIN28B	0.331
TNKS2	0.14175
C1QBP	-0.402125
CADPS2	1.4725
SRMS	0.748666666666667
GJA9	0.4452
MGC24975	-0.5256
TRIM45	-1.64216666666667
TSP50	0.17975
TCP1	-1.1235
TMED7	0.4134
CMA1	2.843
CENPL	-0.945333333333333
PTCRA	-0.601
FST	-5.131
VWCE	-0.68825
PAWR	-1.39375
ABCC12	1.2768
LDLR	-2.7892
ASTN2	0.9207
LOC441212	-0.522
GPATCH8	-0.11625
TANC2	-1.46155555555556
KIF4A	-2.919
C18orf18	0.188
PGM1	-0.24575
KIAA0258	0.222
CPD	-1.121875
SNCAIP	-2.88825
DCT	-3.139
HLA-DOA	3.2925
OR11L1	-0.092
UPK1B	0.0753333333333334
DNAJB4	1.076
UGT1A8	3.9925
HIST1H4L	-1.0165
PECR	0.466
HSPA2	-0.18875
WFIKKN1	-0.969
SERP1	0.378
SYDE2	-0.2905
TACR2	-0.4815
NUP85	-1.05975
CD177	-0.60175
LGR5	-2.03975
PIGG	-0.61175
PTHR1	1.7005
RAB5A	-0.7738
FLJ13224	0.301
USP9Y	0.3362
C7orf53	-1.4195
LRP1B	-0.7995
XAF1	2.7097
ABCG8	-0.583
ANKDD1A	-1.1168
DAND5	-1.6015
SPAG6	0.0395
LINCR	3.05775
ZDHHC22	0.320166666666667
CCDC60	3.667
THOC7	-1.516
TCTA	0.1582
OR8K3	-0.874
NY-REN-7	0.622
B2M	1.5235
C6orf141	-2.35975
LPPR4	-0.439666666666667
SQLE	-3.520625
SEPHS1	-0.737
BTBD14B	-0.382714285714286
PLRG1	-0.02625
SPG7	-0.3085
ZNF614	0.268
PARD6G	0.545333333333333
INPP5B	-1.347125
GRPEL2	0.55575
PPID	-0.6294
TRIM56	-0.2295
UBE2J1	1.175625
IL20RA	-0.764333333333333
LOC387856	2.64066666666667
C1orf107	-0.523090909090909
UTS2R	-0.4495
C19orf22	-0.70125
SAFB2	-0.636428571428571
KIAA0652	0.01225
KLRG1	0.1796
MS4A8B	1.1684
FRAG1	0.25575
KIAA1546	0.1385
E2F4	-0.6651
CLEC4M	0.48
BTBD14A	-1.49275
KIAA0999	-0.2063
GYPA	-1.29875
TAC1	0.662444444444444
TRAIP	-2.1575
KIAA0232	-0.363
ERCC8	0.151857142857143
GPX4	1.01825
KIAA0368	-0.349
GPR157	-1.592
CTAGE4	0.8235
C9orf30	-0.156333333333333
OR52A1	0.497
HSP90B3P	0.7135
ALG9	-0.608
BTBD10	0.9385
SDK2	0.718
BAIAP3	-1.83766666666667
RABGGTB	0.2195
ANKRD40	-0.980666666666667
KRT74	0.8335
CALCOCO2	0.8965
SNCA	-2.878
TMSL8	-4.7425
C2orf53	0.2325
ESRRB	-0.420333333333333
ARHGAP26	-0.088
TDRD9	-0.14675
HRAS	-0.6635
KLRC4	-1.7095
JAGN1	-0.4375
BSDC1	-0.04775
RNF43	-1.57455555555556
NDUFAF1	0.30125
PHF12	-0.7645
OR1L3	2.392
FOLR2	2.78263636363636
LYZL6	0.66
tcag7.1260	0.6625
WSB1	0.833166666666667
PROS1	1.5043
OSTN	null
PSMB8	2.74625
SOCS4	-0.0561428571428572
DDIT4L	3.57875
MAS1	-0.613
MGC34796	0.0299999999999999
CSHL1	1.4134
TBCCD1	-0.619166666666667
ZBTB7C	0.5845
AP2S1	-0.56625
P15RS	-0.1577
VAT1	-0.3399
SHANK3	2.60025
TUFM	-0.771
THEG	0.674
KRT34	-0.849
SGSM3	-0.448375
TOMM22	0.618625
SOCS3	-0.421666666666667
CPO	-4.009
POP4	0.55225
BHLHB3	3.1495
MALL	1.411
OR1B1	0.882
PARK2	0.4054
GPR124	0.791
LCE1E	0.638
RUVBL2	-0.779
CGRRF1	1.8679
ACPL2	-0.17725
WNT10B	-1.43175
BAIAP2L2	1.305125
ISCA1	2.313
C1orf125	0.8092
RPAP1	-1.54825
RAI16	-0.5165
RPL27	-0.711
NLRP9	1.734
EPN1	0.7505
LOC388610	-2.081125
SLC35A1	0.9845
GAL	-3.9435
SLC14A2	-0.417666666666667
RDH11	-0.4825
FAM138F	-0.532
AUH	1.53875
FLJ40243	1.3825
C14orf129	0.228166666666667
MBD2	-0.892333333333333
ABHD14B	0.00128571428571418
PIGT	-0.284375
ALS2CR4	-1.117375
ALAS1	-0.455444444444444
FOXO1	0.796666666666667
CRLF3	-0.521625
C20orf107	0.068
FARS2	0.543
CCDC28A	1.7565
NPHP3	-0.2795
OR13F1	0.736
TSEN54	-0.33525
DEFB106B	-0.366
OR8B4	-3.271
STH	-1.56725
ZC3H14	-1.482625
CBX2	-0.103
TMEM49	0.261
C6orf21	-0.912
FLJ20920	0.4025
CRTAP	-0.465142857142857
DDX50	0.34125
STYXL1	-0.40725
BLVRB	0.0511666666666667
LOC147650	-1.35683333333333
MMP24	0.63975
GRID1	-0.658
BANF1	0.6315
CTAGEP	0.884
HMBS	-2.46
SLC25A24	-0.127666666666667
C14orf50	0.7975
MRO	1.67966666666667
SLC25A15	-1.127
FAM84B	-1.0527
TDP1	-0.734
C16orf78	0.6135
C11orf57	-0.025875
RFK	0.40675
ZFYVE9	-0.72975
STCH	-0.1579
WIBG	0.0885
LOC283871	-1.2198
GBA2	-0.6508
NDUFB3	-0.583
HSD17B13	1.894
GRIN3A	-1.0215
FMNL1	-0.0448333333333334
SEPT7	-0.1526
GNLY	3.5285
GRAMD1C	1.21066666666667
ZNF165	-1.2825
USP38	-0.4745
FAM83A	-1.83083333333333
C14orf24	-0.438416666666667
ARMCX3	0.42675
ARHGDIB	1.1065
AK1	-0.7935
KIAA1045	1.5575
DNAJB13	0.579166666666667
NEU2	0.751
HIST1H4B	-1.6738
FAM20B	-1.34244444444444
HES2	0.2465
FAM73B	0.1597
LOC388381	-0.422666666666667
INTS7	-0.702636363636364
AMPH	1.509
ZNF775	-0.72625
UCKL1	-0.469166666666667
C10orf97	0.19325
C1orf161	-1.11633333333333
ALDH1L1	4.32975
FLJ39378	-2.13828571428571
SLC23A1	0.997
RBM4B	0.197
THAP4	0.263
OGFRL1	1.095
KIAA0831	0.218714285714286
PPP1R15A	0.0756666666666667
C1orf96	-0.606571428571429
C12orf11	-0.32225
BMF	0.189375
MAN1A1	-2.4465
KIAA1600	-0.7334
NLGN4X	-0.0882500000000001
ALOX12	-0.41175
RB1CC1	-0.224
NEIL2	0.6471
EIF4E	-0.121105263157895
ABHD5	-1.21
EXOC4	0.518
CIP29	0.3555
BATF2	3.51225
SLC29A4	-1.01157142857143
HTR4	-2.438
EMB	0.15875
TRAF6	1.22075
LMNB1	-0.92625
FAM19A5	-1.8745
SHE	1.8485
PIK3C2B	1.23975
C15orf15	0.385555555555556
USP15	-0.2456
TCEAL2	0.053
C5orf39	0.211833333333333
PTGER2	-1.1325
SLC31A1	-0.771
IFT172	-0.25225
ADAM29	-1.066
GFOD1	-0.36625
ST7L	-1.7868
C15orf26	-1.63975
PKN3	-1.52025
CNTD1	0.2525
COMMD1	0.671375
NTRK2	0.600555555555556
FOXN3	0.356
MFGE8	-1.3079
PFKFB2	-0.606166666666667
TAS2R4	1.225
ENTHD1	-1.5382
PRMT5	-0.95325
MGC16384	-0.224428571428571
LOC442229	0.219
TSKU	-0.5105
KRTCAP3	0.257714285714286
PDLIM1	0.5541
KCNS2	0.25925
RNF126	-0.2465
CEP63	-0.672125
CLIC4	1.27575
hCG_1990170	4.263
ACR	0.574875
KLK7	1.09566666666667
ALOX5AP	2.326125
RIPK3	2.9645
TAS2R9	-0.7305
C19orf18	-0.4775
BIRC6	0.2295
ZNF16	-0.347
RFT1	-1.46275
SLC8A2	0.28675
TACC1	0.591625
ITGAD	2.21825
SAMHD1	1.3245
SH3PXD2B	-0.3984
EPC2	0.598
C20orf85	0.2184
ATP13A2	-0.6925
KRT4	-0.509625
CAPNS1	0.26575
MDM2	-1.07754545454545
PCDH20	1.446
KCNK9	0.978
OR2C1	-0.434
KLHDC3	-0.386333333333333
IPPK	-0.1935
EFHD2	0.095125
GALR3	-0.34075
NBEA	-1.4405
ABCA6	0.8376
CLDN3	-0.565833333333333
AKT2	-0.806846153846154
EGFR	1.6956
RBM16	0.026125
ZDHHC3	-0.3443
SLC25A4	1.13483333333333
CYB5B	-0.318166666666667
CPXM1	-1.3835
NDRG1	2.23423076923077
FLJ43826	0.773
OR5L2	1.82333333333333
FARP2	-0.473555555555556
MRPL46	-0.400909090909091
LDHAL6B	-0.7352
MAPKAPK3	-0.682333333333333
NCAM2	-0.2505
PRKD2	-0.342666666666667
ZFP36L1	-0.5121
CYSLTR1	-0.138
OR4C3	0.141
HIST1H2AJ	0.1765
CCNB2	-3.425
ZNF10	-0.0125
TMEM175	0.376
FAM134A	0.952
TIGD4	0.239
PCNP	0.357
MGC39715	1.466
LQK1	-1.119
CREB1	-1.22266666666667
TMPRSS3	0.35875
C4orf32	0.263125
LAT	0.48375
KCNA3	0.5765
SKIV2L2	-0.37
ROPN1B	-3.871
tcag7.23	0.5425
CDT1	-3.041875
ZHX2	1.163375
CD28	-0.964
ZNF624	1.19675
SEPT2	0.170166666666667
SOHLH2	-1.0486
MCOLN3	-0.9062
UNQ1945	-1.291
MASP2	-0.593
ZNRF3	-1.4688
GPATCH3	-0.18325
AGL	0.503
QRICH2	0.599
PSD4	-0.518666666666667
CCNB1IP1	0.817
ENPP7	-0.63875
OBFC1	0.175
KCNG3	-1.73
C14orf79	-0.593
ENPEP	6.2135
SCT	0.238
SKI	-0.763375
SEC61G	-0.6155
CAPN11	0.964666666666667
ATXN7L3	-0.205
DBNDD1	-1.06916666666667
FAIM	-0.45075
ANKRD36	-4.9725
GABRP	-0.2725
TACSTD2	-2.6402
EIF3J	-1.19425
PPP2R2A	0.64325
TEKT4	-0.1735
PVALB	-3.58433333333333
F10	-3.00366666666667
FAM134C	0.276555555555556
COMP	-0.530625
EFCBP1	-1.81616666666667
SCLT1	-0.37425
TAL1	-0.2752
ACSL1	2.948
ABCC5	-1.502
ABL1	-0.879733333333333
RBBP7	-0.491090909090909
PTPRG	-0.491428571428571
NCOR1	-1.0617
SPINK4	-1.37716666666667
TXNRD1	-0.845333333333333
TNRC15	-0.772125
C9orf138	0.26725
UBE2H	-0.356166666666667
BRDT	-0.1108
C8orf31	-0.8205
CCNE2	-1.56466666666667
SLC6A8	0.662125
CALCR	2.30675
PPP1CB	0.156
ABHD8	-1.27533333333333
ARF5	0.2493
SLC24A4	1.334
CCT3	-0.97125
ZNF121	0.107714285714286
SLC3A2	-1.0776
OR13A1	-1.505
SLC5A10	3.3145
RAD50	0.736375
IER5	-1.290125
MTHFD1L	-1.922
MBTPS2	-0.40475
MVK	-0.540142857142857
NCL	-1.0652
PSMD10	0.0255
MOBP	-0.0142
FLJ32894	null
HRH1	-1.39383333333333
C5orf30	-4.83033333333333
NUDT16L1	0.1922
RASGRP3	4.34433333333333
PRKRIP1	-0.5381
CCDC75	-0.5715
LOC253970	1.0965
KIAA1239	1.22733333333333
MED21	-0.52425
SYT11	0.454333333333333
NTSR2	-1.3705
EGFL11	0.3385
CXorf59	4.222
OR2A25	-1.81225
SPTBN2	-0.6475
LRMP	0.169166666666667
RNF111	-0.1785
PTH	2.51
LOC619208	0.705
KIAA0895	-2.0325
RANBP5	-0.278625
P2RY10	1.5175
NME5	3.53666666666667
DDX21	-1.034
LRSAM1	-2.6655
HDAC11	-0.384
VMO1	2.651
NOLA2	0.00566666666666667
ADAR	-0.7465
MTO1	-0.407
SF4	-0.1915
P2RX1	0.2116
HBM	-1.7535
EN2	-0.2185
C14orf172	0.10575
TM9SF2	-0.2796
INHBE	0.4918
TCTE3	-1.2255
TOX2	-0.53525
CTAGE3	0.0997142857142857
HBB	4.4531
MED15	-0.8778
CASR	0.612
C6orf66	-0.444166666666667
MTPN	-0.24025
UNC50	-0.0745
C21orf33	0.86025
IRF2	0.439
PGR	-1.5675
GPR84	-0.00149999999999995
CROCCL1	-2.2535
SRPX	-4.448
BRE	0.324166666666667
FGF10	0.56475
SDC3	-0.475666666666667
ZRSR1	-0.125166666666667
DKFZP434P211	-1.34585714285714
SOX6	-0.747
RPUSD2	-0.9805
C14orf173	-0.369363636363636
MAPK11	0.490833333333333
TBC1D22A	0.137
FAM123A	-0.253
COL4A6	-3.03
TOMM70A	0.647
NAB1	0.52375
MGC16385	-1.502
TSPAN18	0.102166666666667
MED31	0.5595
PLG	4.3965
CAPSL	0.0835
ZNF532	0.00133333333333319
ASB14	-0.66225
CA8	-1.87633333333333
NUDT16P	0.842833333333333
SLFN11	0.067
LRRIQ2	-1.448
NOL7	-0.88
BRMS1L	-0.2065
JARID1A	-0.4725
PANK2	-0.546
ICAM3	0.68925
MDS1	0.6965
TAF8	-0.05225
RNF139	0.161
ZNF594	-2.11
ADAM8	-0.0285000000000001
SFTPC	-0.255333333333333
MAN2B2	0.86775
RGS12	0.201466666666667
EIF1AY	-0.973
LRRIQ1	-0.30825
GPR150	-0.604
CCDC21	-1.5475
PRRG3	0.915
SAA4	-5.041
RAPGEF5	0.856125
ZCCHC2	-0.67575
MGC39372	-0.649
PPP4R2	-1.29466666666667
CDCA2	-0.0945
OR4D5	-0.8518
PTGFRN	-1.23466666666667
SIGLEC5	1.19016666666667
C19orf61	-1.07116666666667
NMUR2	-0.5795
KIAA1586	-1.0324
DAGLA	-0.665
CHCHD6	-0.4605
GPR32	-0.1225
NEUROD6	1.771
SLC2A4RG	0.0375625
CA5B	0.600333333333333
FBXL3	1.78525
MPHOSPH9	-0.90325
HMG2L1	-0.50175
HCN4	-0.809
CEACAM19	0.17525
SH2D4B	-0.9474
HFE2	0.276
TGM4	1.50133333333333
LYPD2	1.21725
TBC1D15	0.50675
MRPS21	-1.46511111111111
NONO	-0.6638
CLEC5A	-0.579
ITCH	-0.2451
MGAT3	0.915
MBP	0.338142857142857
RPP25	-1.231
SOSTDC1	-0.2425
HRC	0.97925
TRIM48	0.3125
TMEM133	1.7155
ECEL1P2	-1.962
HOXC11	0.246
DOK5	-0.13525
HELZ	-1.25083333333333
LOC348180	-0.97525
MGC33894	-0.692
ADRB3	-1.4365
DMD	-0.1965
PTRH2	-0.93625
MPEG1	2.78583333333333
NDUFA12	0.454666666666667
KRTAP2-4	0.0557272727272727
STAMBPL1	0.9185
ADCY2	-0.867166666666667
UNQ6125	1.01
KLHL20	0.5652
SRM	-1.702
OTC	-0.93425
TMIE	0.1114
SNX8	0.49525
LIPK	0.564
CHURC1	0.313833333333333
KLC2	0.7515
HDAC1	-0.308666666666667
FAM128A	-0.210833333333333
FNDC3B	-0.8906
MTCP1	0.6292
WFDC10B	0.585571428571429
PCDHGB3	0.339
ATRNL1	-0.504285714285714
CAV2	2.143625
MED26	-0.356
DUS1L	-0.38025
CHRM3	-0.932666666666667
NEK9	-1.20766666666667
WARS2	-0.4695
TBX22	5.103
TOMM40	-1.03275
RP6-213H19.1	-3.04766666666667
TUBGCP5	-1.3585
IGSF6	4.93025
TPPP	1.5852
UNQ6190	0.0675
GSTM5	-0.658666666666667
BTD	0.0756666666666667
PDCD1LG2	-0.8664
SNRPB2	-0.986833333333333
ERICH1	0.17625
APOA4	-0.329
HOXA11	-0.294
NARG1	-0.639375
MKX	-0.143
RAB28	-0.230923076923077
PKP3	-3.38475
SH3GL2	-2.2485
CTSO	3.504
RPN2	-1.79113333333333
IL28RA	0.6
SFMBT1	-0.647
WDR57	-0.81125
FER1L3	-0.227090909090909
HSF5	0.465
TTC9B	-1.18766666666667
C4BPA	-2.41783333333333
ALB	-2.78783333333333
SORBS3	0.335
UPF2	0.434
JPH1	1.1105
AGBL2	-1.17233333333333
DOPEY1	1.7255
TERF1	-0.0695
KIF22	-1.46916666666667
NINJ1	0.58125
SEC61A2	-1.02827272727273
HIST1H1D	-1.0654
SFXN4	1.269375
UCP3	-0.343888888888889
ZNF703	-0.1774
MYL6B	0.70775
TREM1	0.589
OR52E6	0.889
CKMT2	0.46475
HLA-C	2.8025
SLC13A3	-0.5755
TIMP4	-1.566
SLIT2	-0.8365
RSF1	-0.429444444444444
LONRF1	-0.955615384615385
MON1A	-0.623333333333333
CACNG6	-1.481
DPPA4	-4.1174
ZSWIM3	1.1825
ZNF804A	0.8105
CCIN	0.174
SLC25A31	2.85166666666667
KCNMB4	-1.46775
RABL5	0.843125
GALNS	0.419555555555556
STX6	-0.0155714285714286
HIST1H1C	-1.06733333333333
CIDEB	0.666875
CASP4	1.51316666666667
PDK3	-1.5864
KCNJ11	-2.937
TPR	-1.218625
ZSCAN20	-4.044
MTX2	-0.01875
HIST1H2BH	-0.82925
LOC283767	2.058
LYRM7	-0.0841666666666667
BRD3	-2.06116666666667
HIST1H2BO	-0.29175
MAGEB10	0.431
SLC45A1	-0.363
SERPINA3	-2.9724
KIAA0143	0.85375
KCNJ16	6.17183333333333
KRT79	0.318
FABP2	1.789
NUT	-0.0782499999999999
ZNF57	-0.64275
FBXL4	-0.16625
CLEC9A	2.2205
UGT8	0.71
BMP2K	-0.2825
MAPK4	-2.027
SLC25A23	-0.697555555555556
HINT1	0.6821
KRTAP13-1	-0.853
SFXN5	-0.6641
CHCHD2	-0.601545454545454
FAM3D	1.6265
NDP	-2.44385714285714
RHOBTB1	1.0705
SLC4A4	2.294625
RPL38	0.2025
HTF9C	-0.8814
AP2A2	-0.209625
ZBTB46	1.585
MAP7D1	-0.327
AOX1	0.833
CYR61	0.405181818181818
DTNA	-1.00325
JRKL	0.24325
TMOD3	-1.163
EEA1	-1.62177777777778
ADCK5	-0.21975
IL1R1	0.033
KLK3	-0.710357142857143
HRSP12	2.099
KTN1	-0.77675
LOH11CR2A	-0.819142857142857
RELL2	-0.041
MAB21L1	0.238666666666667
C20orf59	-0.778166666666667
PHKB	0.15725
ADAM2	-0.41075
TBC1D8B	0.466166666666667
FAM13A1	0.714733333333333
LAPTM4B	-1.71816666666667
LCN8	-2.557
TMEM147	-0.2235
SYT4	1.8884
XPO7	-1.1305
C9orf62	-1.0455
GPR75	-0.741
TRIM5	0.382285714285714
APOC1	2.803
RNASE4	1.41983333333333
PARD6B	-0.881833333333333
ARID1A	-0.40475
TPD52L3	0.8668
RRAGB	-0.712833333333333
RCN2	-1.0115
HIST2H2BE	-1.48671428571429
STARD7	-0.103
SHMT2	0.05275
KIAA1751	-0.0471666666666667
MLYCD	1.737125
LOC162632	-0.168222222222222
UQCRH	-2.50275
RP11-217H1.1	0.6556875
SDHA	-0.8005
NCLN	-1.0842
ZNF17	0.205
RCBTB2	0.28275
VEGFB	1.2261
RP4-747L4.3	-1.8405
COLQ	-0.195375
MPN2	-0.89825
DRG2	-0.41425
KLRB1	2.62625
ALPK2	2.5765
DNASE2B	1.5455
FLJ23834	1.3695
AXUD1	1.63833333333333
SAFB	-0.640222222222222
NSUN4	0.59625
RFX2	0.872166666666667
MAPK8IP1	-1.15
FANCD2	-2.79264285714286
ANKZF1	-1.13283333333333
C19orf50	-0.3545
DUSP8	-0.5315
SENP5	-1.122
NFKBIL2	-0.634
LBR	-1.3225
IGFL1	0.1075
LZTS2	-0.46975
IL2RG	0.399375
CCDC51	-0.408
KLF3	-0.738375
ANKRD37	0.51575
KCTD14	0.9365
FZR1	-0.506454545454545
SLC44A4	0.140777777777778
ESPL1	-1.09585714285714
GMPR2	0.4462
TBC1D19	-0.0521666666666667
ERGIC1	1.51496296296296
ERBB4	-1.04642857142857
TSPAN32	0.210583333333333
MAP4	-0.562125
GPHN	-0.3335
SLC6A2	-1.22133333333333
HIVEP1	-0.6375
DFFB	-1.13833333333333
EIF4EBP2	0.7965
DMRT1	-0.205666666666667
HSPB6	-2.01966666666667
IER2	-0.235
AIFM1	-0.067
WWC2	1.206
MRPL4	-0.2685
FLJ21062	1.1555
EPB41L4A	1.60208333333333
SH2D6	-3.34766666666667
TAF4B	-0.933
GAL3ST3	0.672
MALT1	0.175
RTDR1	1.98525
ARVCF	-1.4328
MEX3B	-2.5855
FBXO16	-0.21975
KIF7	-1.57133333333333
C1QC	4.53616666666667
ZNF783	-0.578833333333333
ZNF85	-0.64575
MMP13	-0.769
KIAA0329	-0.00475000000000006
RTP3	1.022
ZBED3	-0.651
CLGN	-4.27525
SLC25A37	-0.806454545454545
hCG_18290	-0.42925
OR5AS1	1.8685
SMARCC2	-0.137818181818182
FAM109A	-0.616833333333333
CCDC12	-0.8305
