Hybridization REF	TCGA-B2-3923-01A-01R-1188-07
LOC653319	-0.541
PIGL	-0.02025
HUS1	1.5985
SFRS6	0.112
C17orf77	-0.6145
UIMC1	-0.226166666666667
FXYD2	4.973
LOC283152	-0.2945
ZNF667	-0.26175
ZCCHC12	-1.03875
TFEC	2.0366
ATP7B	-0.0446666666666667
POLD2	-2.05483333333333
RG9MTD1	0.70575
ACOT2	2.87283333333333
HIST1H4I	-0.730375
PPARGC1A	4.363
ETFA	0.5914
POLRMT	-0.6565
ZNF146	-0.505625
MIA2	-0.5375
KLHL6	-1.53916666666667
HOXB5	1.8325
NENF	-0.2435
CUGBP1	0.6805
PRSS22	0.3545
CASC4	2.2729
CUL4B	0.3482
CENPJ	-1.9519
PITX1	-1.94516666666667
FLJ31033	0.585833333333333
CELSR3	-1.999
ZNF568	1.043
ITSN1	-0.839916666666667
EHBP1L1	-2.59283333333333
C19orf2	-0.42875
DCTN1	-1.352
LIN28B	-3.254
TNKS2	-0.5815
C1QBP	-0.596125
CADPS2	2.48575
SRMS	0.4105
GJA9	0.121333333333333
MGC24975	-1.00416666666667
TRIM45	-2.44516666666667
TSP50	-0.26025
TCP1	-1.6765
TMED7	1.7822
CMA1	-0.1665
CENPL	-1.7605
PTCRA	0.354
FST	-4.5555
VWCE	-3.82425
PAWR	-0.223
ABCC12	0.0971666666666667
LDLR	-0.6509
ASTN2	3.2509
LOC441212	-0.566125
GPATCH8	-1.02075
TANC2	-1.952
KIF4A	-3.60975
C18orf18	-0.57525
PGM1	-0.2485
KIAA0258	2.48525
CPD	0.205625
SNCAIP	1.9255
DCT	-3.92066666666667
HLA-DOA	2.56818181818182
OR11L1	0.71
UPK1B	-0.0131666666666667
DNAJB4	0.12975
UGT1A8	-0.987
HIST1H4L	-1.753
PECR	-0.752
HSPA2	1.24475
WFIKKN1	-0.9415
SERP1	0.917
SYDE2	-0.90275
TACR2	0.659
NUP85	-1.9795
CD177	1.16933333333333
LGR5	-2.10833333333333
PIGG	-0.104083333333333
PTHR1	-1.84016666666667
RAB5A	0.6482
FLJ13224	0.2685
USP9Y	-1.24566666666667
C7orf53	0.2315
LRP1B	-1.28025
XAF1	-0.0993
ABCG8	1.1075
ANKDD1A	-0.984166666666667
DAND5	-2.9495
SPAG6	0.3265
LINCR	2.45075
ZDHHC22	-1.70285714285714
CCDC60	0.228
THOC7	-0.836
TCTA	2.0874
OR8K3	0.554
NY-REN-7	0.1735
B2M	2.81666666666667
C6orf141	-2.663875
LPPR4	-0.5455
SQLE	-1.869625
SEPHS1	-0.58825
BTBD14B	0.0475
PLRG1	0.168
SPG7	-0.23925
ZNF614	0.812166666666667
PARD6G	-0.229833333333333
INPP5B	-1.3691
GRPEL2	1.586625
PPID	-0.2182
TRIM56	-0.60975
UBE2J1	-0.543875
IL20RA	2.83075
LOC387856	-0.26325
C1orf107	-0.804083333333333
UTS2R	1.0325
C19orf22	-0.0245
SAFB2	0.238375
KIAA0652	0.112
KLRG1	-0.746333333333333
MS4A8B	0.4285
FRAG1	-0.527
KIAA1546	0.887
E2F4	-0.1273
CLEC4M	0.540666666666667
BTBD14A	-1.29325
KIAA0999	0.9495
GYPA	-2.31316666666667
TAC1	2.1124
TRAIP	-2.0465
KIAA0232	1.1519
ERCC8	0.1545
GPX4	1.255625
KIAA0368	0.111625
GPR157	-1.11433333333333
CTAGE4	0.5795
C9orf30	-1.19933333333333
OR52A1	1.9865
HSP90B3P	-0.0265
ALG9	-0.3425
BTBD10	0.721
SDK2	0.56925
BAIAP3	-0.85925
RABGGTB	-0.642375
ANKRD40	-0.931833333333333
KRT74	1.443
CALCOCO2	0.0659285714285714
SNCA	-1.209
TMSL8	-3.039375
C2orf53	-0.387
ESRRB	-0.24525
ARHGAP26	-1.78625
TDRD9	-3.09375
HRAS	-0.388166666666667
KLRC4	-0.889
JAGN1	0.0331666666666667
BSDC1	-0.29875
RNF43	-1.8177
NDUFAF1	1.5225
PHF12	0.053
OR1L3	-0.1145
FOLR2	2.727
LYZL6	0.1592
tcag7.1260	-0.6645
WSB1	-0.898333333333333
PROS1	-1.8178
OSTN	0.727
PSMB8	1.3185
SOCS4	0.69025
DDIT4L	5.234
MAS1	0.064
MGC34796	0.6675
CSHL1	-0.109
TBCCD1	-1.26633333333333
ZBTB7C	-0.4675
AP2S1	-0.512625
P15RS	0.34
VAT1	-1.1873
SHANK3	1.2265
TUFM	-0.0175
THEG	-0.3255
KRT34	-1.88375
SGSM3	0.10225
TOMM22	1.458875
SOCS3	0.859166666666667
CPO	1.2735
POP4	1.796
BHLHB3	-1.0545
MALL	-0.02325
OR1B1	0.4895
PARK2	1.45133333333333
GPR124	-0.155
LCE1E	0.0455
RUVBL2	-1.058
CGRRF1	2.2322
ACPL2	-1.10675
WNT10B	-2.7755
BAIAP2L2	-1.679
ISCA1	2.094
C1orf125	0.315875
RPAP1	-1.255
RAI16	-0.6435
RPL27	-0.09975
NLRP9	0.4725
EPN1	0.4255
LOC388610	-0.384
SLC35A1	0.3201
GAL	-4.1015
SLC14A2	0.7055
RDH11	2.58983333333333
FAM138F	-0.162
AUH	3.33675
FLJ40243	0.08
C14orf129	1.0045
MBD2	-1.052
ABHD14B	1.012125
PIGT	0.209375
ALS2CR4	-1.090875
ALAS1	1.7595
FOXO1	2.77166666666667
CRLF3	-1.533875
C20orf107	0.433
FARS2	-0.058
CCDC28A	1.63375
NPHP3	-0.19425
OR13F1	1.308
TSEN54	-1.525
DEFB106B	-0.0919
OR8B4	0.6485
STH	-0.03525
ZC3H14	-0.314
CBX2	-0.713
TMEM49	-1.63725
C6orf21	0.6135
FLJ20920	-1.55775
CRTAP	0.161071428571429
DDX50	-1.4095
STYXL1	0.97125
BLVRB	0.351833333333333
LOC147650	-0.197
MMP24	0.9305
GRID1	-0.0703333333333334
BANF1	0.173166666666667
CTAGEP	0.749
HMBS	-1.38175
SLC25A24	-0.486166666666667
C14orf50	2.97
MRO	2.028
SLC25A15	-0.08875
FAM84B	0.1705
TDP1	-2.035
C16orf78	0.111333333333333
C11orf57	-0.269625
RFK	2.343125
ZFYVE9	-1.2105
STCH	0.8623
WIBG	0.1225
LOC283871	0.0845
GBA2	0.8718
NDUFB3	0.75
HSD17B13	0.17475
GRIN3A	0.727833333333333
FMNL1	-2.17283333333333
SEPT7	-0.3149
GNLY	4.701
GRAMD1C	2.919
ZNF165	1.17225
USP38	0.25025
FAM83A	-2.99816666666667
C14orf24	0.972833333333333
ARMCX3	2.156375
ARHGDIB	-1.23283333333333
AK1	0.661125
KIAA1045	-0.22675
DNAJB13	-0.275666666666667
NEU2	0.324
HIST1H4B	-1.26383333333333
FAM20B	-1.1127
HES2	-0.512785714285714
FAM73B	0.0053
LOC388381	-0.894
INTS7	-0.877181818181818
AMPH	-0.84675
ZNF775	-0.046875
UCKL1	0.753
C10orf97	0.45025
C1orf161	1.94575
ALDH1L1	4.64875
FLJ39378	0.2455
SLC23A1	-1.8135
RBM4B	-0.6425
THAP4	0.658833333333333
OGFRL1	-0.175
KIAA0831	0.623125
PPP1R15A	-1.00266666666667
C1orf96	-1.79742857142857
C12orf11	-1.404
BMF	0.99075
MAN1A1	1.05275
KIAA1600	-0.636333333333333
NLGN4X	1.318
ALOX12	-0.889666666666667
RB1CC1	0.6576
NEIL2	1.0172
EIF4E	1.286
ABHD5	0.44825
EXOC4	-0.505166666666667
CIP29	0.888166666666667
BATF2	0.204
SLC29A4	0.9965
HTR4	-0.01575
EMB	-1.4375
TRAF6	1.0555
LMNB1	-4.51925
FAM19A5	-1.254875
SHE	3.24325
PIK3C2B	-0.62075
C15orf15	0.8988
USP15	0.1176
TCEAL2	0.24125
C5orf39	-1.34283333333333
PTGER2	-2.25275
SLC31A1	0.9493125
IFT172	-1.435
ADAM29	0.13325
GFOD1	-1.23275
ST7L	0.497666666666667
C15orf26	-2.242
PKN3	-2.07075
CNTD1	0.755166666666667
COMMD1	1.059625
NTRK2	1.429
FOXN3	1.1275
MFGE8	-1.0467
PFKFB2	2.905
TAS2R4	-0.3525
ENTHD1	-0.382333333333333
PRMT5	-1.25625
MGC16384	-0.94475
LOC442229	1.12725
TSKU	-1.728125
KRTCAP3	2.594
PDLIM1	-1.0585
KCNS2	-0.12225
RNF126	-0.561833333333333
CEP63	0.69575
CLIC4	-2.212375
hCG_1990170	0.841
ACR	0.1926
KLK7	-1.32375
ALOX5AP	3.51725
RIPK3	3.32025
TAS2R9	0.268
C19orf18	1.0055
BIRC6	-0.539785714285714
ZNF16	0.9305
RFT1	-0.65475
SLC8A2	-0.70125
TACC1	1.10025
ITGAD	1.517
SAMHD1	-0.27925
SH3PXD2B	-1.368
EPC2	-0.17725
C20orf85	-0.258875
ATP13A2	-1.18483333333333
KRT4	0.756375
CAPNS1	-0.14225
MDM2	-0.868666666666667
PCDH20	1.68375
KCNK9	0.673
OR2C1	0.38
KLHDC3	-1.32233333333333
IPPK	-0.746
EFHD2	-0.600625
GALR3	0.99775
NBEA	4.29783333333333
ABCA6	1.2329
CLDN3	-1.35166666666667
AKT2	0.503857142857143
EGFR	0.9167
RBM16	-0.1985
ZDHHC3	1.6952
SLC25A4	2.81416666666667
CYB5B	-0.0988333333333333
CPXM1	-2.2565
NDRG1	0.861615384615385
FLJ43826	-0.1035
OR5L2	0.620666666666667
FARP2	-0.1949
MRPL46	0.54125
LDHAL6B	-0.1528
MAPKAPK3	0.557
NCAM2	-3.04266666666667
PRKD2	-0.775666666666667
ZFP36L1	0.6377
CYSLTR1	0.195
OR4C3	0.92875
HIST1H2AJ	1.44
CCNB2	-4.01988888888889
ZNF10	1.216625
TMEM175	0.6015
FAM134A	-0.122
TIGD4	-0.6815
PCNP	0.44825
MGC39715	-0.36575
LQK1	-1.39525
CREB1	-0.3169
TMPRSS3	-1.4715
C4orf32	1.415125
LAT	-1.77566666666667
KCNA3	-0.195
SKIV2L2	-0.3945
ROPN1B	-2.3405
tcag7.23	-0.027
CDT1	-3.541125
ZHX2	-0.006625
CD28	-2.57125
ZNF624	0.06925
SEPT2	-0.681333333333333
SOHLH2	-0.945875
MCOLN3	1.670875
UNQ1945	0.9935
MASP2	-1.2945
ZNRF3	0.8949
GPATCH3	-0.72425
AGL	1.1655
QRICH2	-0.6825
PSD4	-2.11366666666667
CCNB1IP1	0.79025
ENPP7	0.163
OBFC1	1.11025
KCNG3	-2.50175
C14orf79	-0.569583333333333
ENPEP	1.04733333333333
SCT	0.4615
SKI	-0.0177500000000001
SEC61G	-0.46675
CAPN11	-0.154
ATXN7L3	-0.84975
DBNDD1	-0.4365
FAIM	0.628
ANKRD36	-1.049
GABRP	-0.676833333333334
TACSTD2	-2.67183333333333
EIF3J	-1.3475
PPP2R2A	-0.26325
TEKT4	0.553333333333333
PVALB	4.13283333333333
F10	-2.643
FAM134C	0.1805
COMP	0.84575
EFCBP1	-1.7579375
SCLT1	0.920125
TAL1	-0.4997
ACSL1	4.16575
ABCC5	0.877833333333333
ABL1	-0.649277777777778
RBBP7	-0.04325
PTPRG	0.833375
NCOR1	-1.0376
SPINK4	1.48416666666667
TXNRD1	-1.217
TNRC15	0.31325
C9orf138	0.412625
UBE2H	1.85216666666667
BRDT	-0.119333333333333
C8orf31	-0.14025
CCNE2	-3.60990909090909
SLC6A8	-0.568625
CALCR	-0.292
PPP1CB	1.14341666666667
ABHD8	-0.883
ARF5	0.334
SLC24A4	0.16
CCT3	-1.69875
ZNF121	-0.263
SLC3A2	0.00889999999999999
OR13A1	0.8335
SLC5A10	-1.30625
RAD50	0.605
IER5	-0.81125
MTHFD1L	-2.650625
MBTPS2	-0.063
MVK	-0.1145
NCL	-1.5139
PSMD10	0.1565
MOBP	0.6915
FLJ32894	0.52
HRH1	-1.3795
C5orf30	1.91575
NUDT16L1	1.7407
RASGRP3	4.32416666666667
PRKRIP1	0.055
CCDC75	-0.30125
LOC253970	1.01175
KIAA1239	-0.48975
MED21	1.4335
SYT11	0.94775
NTSR2	-0.451
EGFL11	0.0725
CXorf59	-0.904
OR2A25	0.21875
SPTBN2	0.08225
LRMP	0.00433333333333334
RNF111	0.339
PTH	0.5285
LOC619208	1.138
KIAA0895	-1.5105
RANBP5	-0.081375
P2RY10	-0.9765
NME5	2.3725
DDX21	-2.469
LRSAM1	-0.362
HDAC11	2.185
VMO1	1.5805
NOLA2	-0.483333333333333
ADAR	-1.22241666666667
MTO1	-0.9205
SF4	0.130166666666667
P2RX1	-0.2655
HBM	2.00725
EN2	1.29
C14orf172	-0.03125
TM9SF2	0.8835
INHBE	-1.671
TCTE3	-0.14625
TOX2	-3.08425
CTAGE3	0.571
HBB	5.7059
MED15	-1.47016666666667
CASR	2.8135
C6orf66	1.5565
MTPN	0.1715
UNC50	0.40775
C21orf33	1.038375
IRF2	1.139875
PGR	0.660666666666667
GPR84	0.35775
CROCCL1	-1.147
SRPX	-3.289
BRE	-0.332833333333333
FGF10	0.29075
SDC3	-2.58116666666667
ZRSR1	0.222
DKFZP434P211	-0.685375
SOX6	-0.1935
RPUSD2	-0.32475
C14orf173	-1.0125
MAPK11	-0.6125
TBC1D22A	0.786
FAM123A	-1.8735
COL4A6	-3.4185
TOMM70A	0.478
NAB1	-0.64425
MGC16385	-0.351875
TSPAN18	-0.7175
MED31	0.5805
PLG	0.216
CAPSL	0.4165
ZNF532	1.4459
ASB14	-0.02425
CA8	1.60325
NUDT16P	2.90666666666667
SLFN11	-2.128
LRRIQ2	-1.029
NOL7	-0.299
BRMS1L	1.01675
JARID1A	-0.218666666666667
PANK2	-0.945
ICAM3	-0.24225
MDS1	1.9485
TAF8	-0.608
RNF139	0.10525
ZNF594	-1.262
ADAM8	-0.6565
SFTPC	0.052875
MAN2B2	0.447
RGS12	-0.5684375
EIF1AY	-1.98216666666667
LRRIQ1	-1.46766666666667
GPR150	0.75625
CCDC21	-0.793833333333334
PRRG3	0.184
SAA4	-3.28225
RAPGEF5	1.908125
ZCCHC2	-0.256833333333333
MGC39372	-0.1805
PPP4R2	0.458
CDCA2	-2.7855
OR4D5	0.263833333333333
PTGFRN	-1.8609
SIGLEC5	1.01633333333333
C19orf61	-0.741833333333333
NMUR2	-0.137
KIAA1586	-0.782833333333333
DAGLA	-2.49916666666667
CHCHD6	-0.168
GPR32	0.4025
NEUROD6	0.822666666666667
SLC2A4RG	-0.577875
CA5B	1.15575
FBXL3	1.788
MPHOSPH9	-1.0155
HMG2L1	-0.21125
HCN4	0.515666666666667
CEACAM19	0.6485
SH2D4B	0.076
HFE2	-0.6225
TGM4	0.9586
LYPD2	0.7395
TBC1D15	1.76
MRPS21	0.0078
NONO	-1.5003
CLEC5A	0.171125
ITCH	0.5146
MGAT3	-1.35483333333333
MBP	1.0085
RPP25	-0.305
SOSTDC1	-1.92975
HRC	-0.472
TRIM48	0.349
TMEM133	0.84425
ECEL1P2	-0.698
HOXC11	-0.56
DOK5	-1.11125
HELZ	-1.019
LOC348180	-0.02225
MGC33894	0.542
ADRB3	0.1915
DMD	-0.415363636363636
PTRH2	-0.976
MPEG1	3.40116666666667
NDUFA12	2.219
KRTAP2-4	0.1345
STAMBPL1	-0.376166666666667
ADCY2	-1.40666666666667
UNQ6125	0.0525
KLHL20	-0.0368
SRM	-1.961
OTC	-0.326
TMIE	1.96716666666667
SNX8	0.436
LIPK	-0.436
CHURC1	1.3155
KLC2	0.395833333333333
HDAC1	-1.876
FAM128A	-2.14116666666667
FNDC3B	0.2794
MTCP1	0.264
WFDC10B	0.1812
PCDHGB3	-0.1615
ATRNL1	1.4651
CAV2	3.2995
MED26	-0.658333333333333
DUS1L	-1.1355
CHRM3	-1.686375
NEK9	0.35375
WARS2	-0.48225
TBX22	0.899
TOMM40	-0.682
RP6-213H19.1	-2.10383333333333
TUBGCP5	-0.3785
IGSF6	5.88675
TPPP	1.012
UNQ6190	0.209
GSTM5	0.56675
BTD	1.18633333333333
PDCD1LG2	0.09925
SNRPB2	0.1505
ERICH1	0.29125
APOA4	-1.192375
HOXA11	-2.117
NARG1	-0.50175
MKX	-0.2395
RAB28	0.462357142857143
PKP3	-1.18275
SH3GL2	3.62425
CTSO	3.74075
RPN2	0.266
IL28RA	-0.745833333333333
SFMBT1	-0.11875
WDR57	-0.91225
FER1L3	-1.92183333333333
HSF5	0.789666666666667
TTC9B	0.38175
C4BPA	-2.7978
ALB	-4.29784615384615
SORBS3	-1.203125
UPF2	-1.34
JPH1	0.0645
AGBL2	-1.857
DOPEY1	0.6285
TERF1	-0.162833333333333
KIF22	-1.946
NINJ1	0.2305
SEC61A2	-1.662
HIST1H1D	-1.00483333333333
SFXN4	1.647375
UCP3	1.1083
ZNF703	0.029
MYL6B	-1.119
TREM1	0.8265
OR52E6	0.519
CKMT2	6.157
HLA-C	2.477375
SLC13A3	-2.99883333333333
TIMP4	-1.818
SLIT2	4.5825
RSF1	-0.120944444444444
LONRF1	1.63057142857143
MON1A	-0.6175
CACNG6	-1.20433333333333
DPPA4	-4.65666666666667
ZSWIM3	1.00725
ZNF804A	0.208666666666667
CCIN	-0.41275
SLC25A31	-0.51
KCNMB4	0.388
RABL5	-0.219875
GALNS	-0.8225
STX6	-0.321125
HIST1H1C	-1.71666666666667
CIDEB	-1.067375
CASP4	0.398666666666667
PDK3	0.0339
KCNJ11	2
TPR	-1.7315
ZSCAN20	-0.8025
MTX2	0.12
HIST1H2BH	-1.541
LOC283767	0.37225
LYRM7	0.576055555555556
BRD3	-1.131
HIST1H2BO	-1.42025
MAGEB10	0.6995
SLC45A1	-0.134
SERPINA3	-3.09505
KIAA0143	1.41225
KCNJ16	0.356833333333333
KRT79	0.41025
FABP2	-1.21775
NUT	0.00125
ZNF57	0.16225
FBXL4	-0.0265
CLEC9A	2.713
UGT8	4.89066666666667
BMP2K	1.2755
MAPK4	-2.2975
SLC25A23	0.6731
HINT1	0.3761
KRTAP13-1	0.824
SFXN5	-0.368
CHCHD2	1.07725
FAM3D	0.4165
NDP	-1.874625
RHOBTB1	-0.702
SLC4A4	2.145
RPL38	-0.64575
HTF9C	-0.712333333333333
AP2A2	-0.317625
ZBTB46	-0.3115
MAP7D1	-1.43675
AOX1	-1.8415
CYR61	-1.82758333333333
DTNA	0.562142857142857
JRKL	0.412
TMOD3	0.40475
EEA1	-0.2317
ADCK5	-0.00475
IL1R1	-0.7835
KLK3	2.89907142857143
HRSP12	0.10475
KTN1	0.37975
LOH11CR2A	-0.4213
RELL2	-1.2325
MAB21L1	-0.351333333333333
C20orf59	-0.959
PHKB	1.29875
ADAM2	1.2465
TBC1D8B	1.33416666666667
FAM13A1	1.0779375
LAPTM4B	-0.554166666666667
LCN8	0.6425
TMEM147	0.434
SYT4	0.2636
XPO7	-1.138
C9orf62	1.467
GPR75	-0.4655
TRIM5	-0.421375
APOC1	-0.574166666666667
RNASE4	-2.65733333333333
PARD6B	-0.96475
ARID1A	-1.20191666666667
TPD52L3	0.5332
RRAGB	2.582
RCN2	0.232166666666667
HIST2H2BE	-0.6634375
STARD7	0.24225
SHMT2	-2.2745
KIAA1751	-0.239833333333333
MLYCD	1.69075
LOC162632	2.7805
UQCRH	-0.17425
RP11-217H1.1	1.478375
SDHA	0.731166666666667
NCLN	-0.1895
ZNF17	0.864166666666667
RCBTB2	0.38275
VEGFB	1.7824
RP4-747L4.3	-0.96875
COLQ	-0.0213
MPN2	-0.883166666666667
DRG2	-1.07875
KLRB1	5.4925
ALPK2	-3.73075
DNASE2B	1.1615
FLJ23834	-0.538166666666667
AXUD1	0.1995
SAFB	-0.4342
NSUN4	-0.8
RFX2	-0.935166666666667
MAPK8IP1	-0.355
FANCD2	-2.3585
ANKZF1	-2.525
C19orf50	-0.591125
DUSP8	2.4275
SENP5	0.7025
NFKBIL2	-0.9335
LBR	-2.156
IGFL1	-0.003
LZTS2	-1.4645
IL2RG	-1.42425
CCDC51	-0.5125
KLF3	0.06225
ANKRD37	-0.53
KCTD14	2.51133333333333
FZR1	-0.0225833333333334
SLC44A4	-0.3895
ESPL1	-1.600375
GMPR2	-0.0427
TBC1D19	1.36516666666667
ERGIC1	1.02937037037037
ERBB4	2.4753
TSPAN32	0.3915
MAP4	-0.1045
GPHN	1.188
SLC6A2	3.18
HIVEP1	-0.217
DFFB	-1.0523
EIF4EBP2	1.13325
DMRT1	0.50675
HSPB6	-0.6315
IER2	-1.00483333333333
AIFM1	1.23375
WWC2	-0.39075
MRPL4	0.374
FLJ21062	-0.683666666666667
EPB41L4A	3.111
SH2D6	0.40475
TAF4B	-1.53775
GAL3ST3	-0.1345
MALT1	-0.512166666666667
RTDR1	0.93775
ARVCF	-1.14625
MEX3B	-2.6885
FBXO16	-2.037
KIF7	-2.37025
C1QC	4.6735
ZNF783	-1.37
ZNF85	0.52625
MMP13	-1.08
KIAA0329	-0.0335714285714286
RTP3	1.1675
ZBED3	-0.2025
CLGN	0.849
SLC25A37	-2.073125
hCG_18290	0.149
OR5AS1	-0.1755
SMARCC2	0.07475
FAM109A	-0.344
CCDC12	0.55575
USF2	1.4159
DEPDC7	-4.55575
C20orf24	-0.377333333333333
JMJD3	-0.161
DSP	-0.400428571428571
SLIC1	0.075125
FAM20A	-0.20275
IRF2BP2	-1.45525
ZNF230	0.429
MSN	-1.51714285714286
SLC9A5	-1.6705
EPDR1	2.3131
MUSK	0.0953333333333333
ZNF434	0.786333333333333
SMARCD1	-0.381666666666667
ZFP106	-0.72625
