Hybridization REF	TCGA-AK-3456-01A-01R-1188-07
EIF1	0.4405
RP5-1077B9.4	-0.893
FPGT	2.385
GDF10	-2.514
COQ9	1.96175
GCC2	-0.00771428571428572
RARRES3	3.49475
PLXNA1	-1.2775
KIAA0100	-1.6095
PMF1	1.02875
FNDC1	1.1915
HS2ST1	0.0308333333333334
CRELD2	-0.243
C8G	-1.5805
CD82	-1.211
LIM2	-0.885
UNQ6490	-0.6585
MMP16	-0.6455
DRD3	-0.04
C5orf26	-0.504
C11orf73	0.6685
PTP4A2	-0.800125
OR4M2	1.144
HPCA	-1.38633333333333
SEC14L1	-0.914
CHFR	-0.34425
EMILIN1	-0.36675
NDUFS4	0.97375
COL18A1	0.561
PDZD3	2.6773
C9orf16	0.4785
ERBB2IP	0.322166666666667
EMX2	7.71675
FUS	-3.61225
TF	-3.3355
CLCN4	1.386
CXorf56	0.3155
C11orf72	1.005
ELAC2	-1.77116666666667
NPR1	0.34425
ASS1	-1.161
USP42	-0.885125
POLR2J	-0.324
SEC23IP	0.593166666666667
UQCRC1	0.7325
LOC729603	-0.4205
C1orf71	-0.597375
POLG	-3.63
ADAM23	-3.88825
TFR2	-0.16375
RICTOR	-0.7176
MGC39606	3.61075
C19orf55	0.00525000000000003
SNAPC1	-0.1915
GNA11	-0.8045
CCDC52	0.00366666666666667
FSIP1	1.826
UPF3A	-1.103
IGSF11	0.224166666666667
LAGE3	-1.11325
CHST6	-2.9275
UNC13B	0.577375
TTLL4	-2.349375
ZNF687	-0.685125
SDC2	1.4118
COX7A2	1.47425
LAMB4	-0.08425
FAM24A	1.282
LRRTM3	0.1718
GPHB5	1.388
OR4C13	0.568
EIF3EIP	1.24457142857143
HABP4	0.0545
TMEM125	3.59875
CNTN2	-0.022875
ASNSD1	0.10475
FUT4	-0.04075
ACF	-2.38975
LOC158381	1.414
CDH8	-0.18225
AGPS	0.418833333333333
C4orf18	-0.17775
PECI	1.14808333333333
UNG	-0.711375
GSTP1	1.18075
DCUN1D5	-1.3805
DKFZP564J0863	-0.31525
SLC9A3R1	0.335
BCDO2	-0.268625
CHMP7	-0.42625
REM2	-0.213
DNHD1	-0.51125
FKBP4	-1.629125
ZNF350	0.48325
MGC11102	0.129125
BST1	1.5485
KISS1R	1.5225
NCR2	0.142
DEFB125	1.429
UBE2W	2.43875
KRT15	-3.34425
C10orf99	0.0385
SCN11A	1.62142857142857
GFI1	-2.52
RDHE2	-1.15366666666667
FHL1	1.20116666666667
OSGEP	0.348666666666667
GATA1	-3.38666666666667
SMC6	-1.75975
TTTY14	3.286
LPIN3	-0.0653333333333334
RPL4	-0.9187
RBPMS	1.2389
PRPF3	-1.17166666666667
EMR1	-0.7305
SPATA19	0.53875
XCR1	0.6745
IRX3	-0.4319
RBM6	-1.06875
KLF4	-2.05477777777778
UNC5CL	2.7265
SEBOX	-0.202
BTK	-0.80525
KRCC1	1.531
C6orf27	1.327
SYTL5	-0.856
PRND	1.335
LOC653319	-1.1285
PIGL	-0.97575
HUS1	1.23616666666667
SFRS6	0.0945
C17orf77	-0.0475
UIMC1	-0.553833333333333
FXYD2	4.3698
LOC283152	0.11275
ZNF667	-0.32225
ZCCHC12	-1.29733333333333
TFEC	5.3055
ATP7B	0.827833333333333
POLD2	-1.88416666666667
RG9MTD1	-0.18775
ACOT2	0.725833333333333
HIST1H4I	-0.512
PPARGC1A	3.4326
ETFA	0.161
POLRMT	-1.02775
ZNF146	-2.039625
MIA2	3.2975
KLHL6	-0.0586666666666667
HOXB5	0.0535
NENF	1.4545
CUGBP1	0.72725
PRSS22	-0.602166666666667
CASC4	1.8736
CUL4B	0.4442
CENPJ	-2.6562
PITX1	-1.71566666666667
FLJ31033	0.434
CELSR3	-2.15816666666667
ZNF568	-0.046
ITSN1	-0.482666666666667
EHBP1L1	-1.81766666666667
C19orf2	-0.94525
DCTN1	-1.26325
LIN28B	-2.2448
TNKS2	-0.66325
C1QBP	-0.192375
CADPS2	0.8435
SRMS	2.5685
GJA9	0.118333333333333
MGC24975	-0.782166666666667
TRIM45	-0.558333333333333
TSP50	0.09625
TCP1	-1.8355
TMED7	1.5304
CMA1	0.355
CENPL	-0.881833333333333
PTCRA	2.034
FST	-2.27025
VWCE	-1.73575
PAWR	-0.67525
ABCC12	0.184333333333333
LDLR	-3.7866
ASTN2	0.3415
LOC441212	-0.855625
GPATCH8	-0.22175
TANC2	-1.938
KIF4A	-3.8795
C18orf18	1.154
PGM1	0.1415
KIAA0258	1.8
CPD	1.4005
SNCAIP	-3.47075
DCT	-3.23283333333333
HLA-DOA	3.48077272727273
OR11L1	1.1875
UPK1B	0.812166666666667
DNAJB4	2.237375
UGT1A8	4.07875
HIST1H4L	0.2525
PECR	1.352
HSPA2	2.401
WFIKKN1	-1.4155
SERP1	0.07975
SYDE2	-0.514
TACR2	0.2325
NUP85	-1.39825
CD177	-0.363833333333333
LGR5	-1.62483333333333
PIGG	-0.00924999999999999
PTHR1	1.0365
RAB5A	-0.5891
FLJ13224	0.2715
USP9Y	1.80033333333333
C7orf53	-1.065
LRP1B	-1.95475
XAF1	-0.5689
ABCG8	0.0760000000000001
ANKDD1A	-0.570833333333333
DAND5	-0.558
SPAG6	4.91983333333333
LINCR	3.194
ZDHHC22	-0.99225
CCDC60	0.2335
THOC7	-0.875666666666667
TCTA	1.901
OR8K3	1.0505
NY-REN-7	-0.58
B2M	2.32816666666667
C6orf141	-2.92325
LPPR4	0.35075
SQLE	-3.996125
SEPHS1	0.07625
BTBD14B	-0.419928571428571
PLRG1	-0.23225
SPG7	-1.1885625
ZNF614	1.39633333333333
PARD6G	1.52266666666667
INPP5B	-0.789
GRPEL2	0.648875
PPID	-0.9001
TRIM56	-2.14475
UBE2J1	0.6555
IL20RA	-0.64975
LOC387856	-2.05566666666667
C1orf107	-0.700818181818182
UTS2R	1.37625
C19orf22	-1.0205
SAFB2	-0.787125
KIAA0652	-0.296875
KLRG1	0.506333333333333
MS4A8B	1.3165
FRAG1	-0.16225
KIAA1546	-1.26175
E2F4	-1.6557
CLEC4M	0.2874
BTBD14A	-1.81075
KIAA0999	-0.1359
GYPA	-3.6666
TAC1	-0.247555555555556
TRAIP	-2.29866666666667
KIAA0232	0.6579
ERCC8	-0.468375
GPX4	1.855375
KIAA0368	-1.518
GPR157	-0.883666666666667
CTAGE4	0.743
C9orf30	0.713666666666667
OR52A1	1.612
HSP90B3P	-0.186
ALG9	0.1057
BTBD10	0.83775
SDK2	0.079
BAIAP3	-1.13475
RABGGTB	0.367375
ANKRD40	-0.436
KRT74	-0.0525
CALCOCO2	0.4745
SNCA	-1.473
TMSL8	-2.978125
C2orf53	-0.2205
ESRRB	-1.008
ARHGAP26	-0.011875
TDRD9	-2.0535
HRAS	-0.716
KLRC4	-0.9695
JAGN1	0.231166666666667
BSDC1	-0.0205
RNF43	-1.5587
NDUFAF1	0.45875
PHF12	-0.5455
OR1L3	0.583
FOLR2	2.43425
LYZL6	0.041
tcag7.1260	3.048
WSB1	-0.544
PROS1	1.5376
OSTN	1.2095
PSMB8	1.56425
SOCS4	-0.332857142857143
DDIT4L	6.34825
MAS1	-2.393
MGC34796	1.221
CSHL1	-0.2462
TBCCD1	-0.754666666666667
ZBTB7C	-1.1465
AP2S1	-0.23875
P15RS	0.5588
VAT1	-0.2474
SHANK3	1.63466666666667
TUFM	-0.620833333333333
THEG	0.2745
KRT34	-1.9045
SGSM3	-1.385125
TOMM22	1.551
SOCS3	0.324666666666667
CPO	-0.06
POP4	1.24425
BHLHB3	4.25875
MALL	-1.0325
OR1B1	1.227
PARK2	1.73133333333333
GPR124	-1.039625
LCE1E	0.128
RUVBL2	-1.222
CGRRF1	2.1555
ACPL2	-0.07725
WNT10B	-2.120125
BAIAP2L2	2.805
ISCA1	1.977
C1orf125	1.06871428571429
RPAP1	-1.44
RAI16	-1.235
RPL27	1.063125
NLRP9	1.9355
EPN1	0.166
LOC388610	-2.783625
SLC35A1	0.7785
GAL	-4.2305
SLC14A2	0.68
RDH11	0.919
FAM138F	-0.5755
AUH	1.411
FLJ40243	-0.58775
C14orf129	1.65266666666667
MBD2	-1.17016666666667
ABHD14B	0.428375
PIGT	-0.458625
ALS2CR4	-0.3945
ALAS1	-0.0813
FOXO1	0.297166666666667
CRLF3	-0.656125
C20orf107	-0.214
FARS2	0.3465
CCDC28A	2.59725
NPHP3	-0.694
OR13F1	-0.229
TSEN54	-1.113
DEFB106B	0.0917777777777777
OR8B4	0.686
STH	0.03175
ZC3H14	-0.455625
CBX2	-0.08
TMEM49	-1.1945
C6orf21	1.0845
FLJ20920	0.136
CRTAP	0.336571428571429
DDX50	-0.548
STYXL1	-0.49525
BLVRB	-0.079
LOC147650	-1.62166666666667
MMP24	0.53375
GRID1	2.9955
BANF1	-0.2445
CTAGEP	1.245
HMBS	-1.585
SLC25A24	-0.611166666666667
C14orf50	0.029
MRO	3.18583333333333
SLC25A15	-0.41175
FAM84B	-0.00890000000000004
TDP1	-1.8755
C16orf78	0.7025
C11orf57	0.50475
RFK	0.25775
ZFYVE9	-1.418375
STCH	0.1542
WIBG	-0.19325
LOC283871	-0.956
GBA2	-0.0264
NDUFB3	1.7255
HSD17B13	-0.11975
GRIN3A	1.50783333333333
FMNL1	-2.5105
SEPT7	-0.2665
GNLY	2.1855
GRAMD1C	1.6675
ZNF165	-1.891
USP38	0.00475
FAM83A	-3.633
C14orf24	0.352333333333333
ARMCX3	0.864
ARHGDIB	-1.1785
AK1	0.057625
KIAA1045	0.1135
DNAJB13	-0.303333333333333
NEU2	1.247
HIST1H4B	-0.9675
FAM20B	-0.7181
HES2	-0.209384615384615
FAM73B	-0.7127
LOC388381	0.11025
INTS7	-1.63618181818182
AMPH	3.67775
ZNF775	-0.030625
UCKL1	0.0075
C10orf97	1.36825
C1orf161	0.80325
ALDH1L1	4.74225
FLJ39378	-0.257375
SLC23A1	2.5265
RBM4B	0.16525
THAP4	1.16966666666667
OGFRL1	0.9965
KIAA0831	0.934375
PPP1R15A	-1.39933333333333
C1orf96	-1.46885714285714
C12orf11	-1.35775
BMF	-0.559125
MAN1A1	-0.897
KIAA1600	0.919166666666667
NLGN4X	-2.364
ALOX12	-0.514166666666667
RB1CC1	0.7767
NEIL2	0.029
EIF4E	0.832681818181818
ABHD5	0.61625
EXOC4	-0.7735
CIP29	0.384666666666667
BATF2	0.83675
SLC29A4	-0.64
HTR4	0.27125
EMB	-2.05825
TRAF6	0.60125
LMNB1	-2.33225
FAM19A5	-0.245
SHE	1.46
PIK3C2B	-0.4265
C15orf15	0.8974
USP15	0.15
TCEAL2	-0.841
C5orf39	-1.088
PTGER2	-0.578
SLC31A1	-0.48425
IFT172	-0.27275
ADAM29	0.457
GFOD1	-2.78625
ST7L	1.00733333333333
C15orf26	-2.985
PKN3	-2.07025
CNTD1	0.715166666666667
COMMD1	1.798875
NTRK2	4.09391666666667
FOXN3	-0.874375
MFGE8	-1.0982
PFKFB2	3.85383333333333
TAS2R4	-0.19775
ENTHD1	-0.362166666666667
PRMT5	-1.35775
MGC16384	-0.701625
LOC442229	0.53825
TSKU	1.0915
KRTCAP3	-2.54875
PDLIM1	0.8432
KCNS2	-0.1095
RNF126	-1.18283333333333
CEP63	-0.392375
CLIC4	1.616625
hCG_1990170	5.70425
ACR	0.169
KLK7	-1.05166666666667
ALOX5AP	3.654125
RIPK3	2.001
TAS2R9	1.319
C19orf18	0.1005
BIRC6	0.00750000000000001
ZNF16	-0.1345
RFT1	-1.03025
SLC8A2	0.588
TACC1	0.3665
ITGAD	1.23675
SAMHD1	0.67275
SH3PXD2B	0.8649
EPC2	0.53775
C20orf85	0.245
ATP13A2	-0.125333333333333
KRT4	0.660125
CAPNS1	-0.5825
MDM2	1.41658333333333
PCDH20	6.7345
KCNK9	1.057
OR2C1	0.2545
KLHDC3	-0.986166666666667
IPPK	-1.0015
EFHD2	-0.68425
GALR3	1.47625
NBEA	1.25416666666667
ABCA6	0.0678
CLDN3	0.0373333333333333
AKT2	-0.569714285714286
EGFR	-0.8124
RBM16	0.45325
ZDHHC3	0.0694
SLC25A4	1.59933333333333
CYB5B	-0.603
CPXM1	-2.59025
NDRG1	-0.317538461538462
FLJ43826	-0.39275
OR5L2	0.9815
FARP2	0.0576
MRPL46	-0.06025
LDHAL6B	0.284
MAPKAPK3	0.578166666666667
NCAM2	-4.631
PRKD2	-1.91466666666667
ZFP36L1	0.6724
CYSLTR1	-0.4545
OR4C3	0.899
HIST1H2AJ	0.305
CCNB2	-4.39888888888889
ZNF10	0.32875
TMEM175	0.29
FAM134A	0.189166666666667
TIGD4	1.2795
PCNP	-0.0975
MGC39715	-0.347333333333333
LQK1	0.44475
CREB1	-0.0715
TMPRSS3	-3.07125
C4orf32	-1.9505
LAT	-1.85016666666667
KCNA3	0.8395
SKIV2L2	-0.78875
ROPN1B	-3.46675
tcag7.23	-0.206
CDT1	-3.987125
ZHX2	1.289125
CD28	-2.75525
ZNF624	0.59125
SEPT2	0.349
SOHLH2	-0.535125
MCOLN3	0.169
UNQ1945	1.613
MASP2	-1.102
ZNRF3	0.6789
GPATCH3	-0.7315
AGL	1.018125
QRICH2	-0.509
PSD4	-2.30766666666667
CCNB1IP1	0.69425
ENPP7	0.972
OBFC1	0.716
KCNG3	-2.949
C14orf79	1.09075
ENPEP	4.9275
SCT	0.462
SKI	-0.315875
SEC61G	-1.019
CAPN11	0.58875
ATXN7L3	-1.3235
DBNDD1	-0.491
FAIM	0.2855
ANKRD36	-0.631
GABRP	-0.0191666666666666
TACSTD2	-3.98883333333333
EIF3J	-1.5375
PPP2R2A	-0.62525
TEKT4	0.0703333333333333
PVALB	-2.2305
F10	0.647333333333333
FAM134C	-0.3806
COMP	-1.11042857142857
EFCBP1	2.374125
SCLT1	0.235125
TAL1	-0.513333333333333
ACSL1	3.00275
ABCC5	-0.426833333333333
ABL1	-0.725555555555556
RBBP7	-0.357833333333333
PTPRG	1.744
NCOR1	-0.9758
SPINK4	-2.32633333333333
TXNRD1	-0.00720000000000001
TNRC15	0.305125
C9orf138	0.254285714285714
UBE2H	0.797833333333333
BRDT	-0.6606
C8orf31	-0.62275
CCNE2	-3.4503
SLC6A8	-0.759125
CALCR	-3.23925
PPP1CB	1.3425
ABHD8	-0.0977499999999999
ARF5	-0.6596
SLC24A4	1.0085
CCT3	-0.78575
ZNF121	-0.764125
SLC3A2	-0.8387
OR13A1	1.0875
SLC5A10	4.0955
RAD50	0.327375
IER5	-0.0655000000000001
MTHFD1L	-1.253625
MBTPS2	0.0115
MVK	0.503375
NCL	-1.1681
PSMD10	-0.47525
MOBP	0.14175
FLJ32894	-0.072
HRH1	-0.175166666666667
C5orf30	-1.1555
NUDT16L1	1.4691
RASGRP3	3.2955
PRKRIP1	-0.6934
CCDC75	-0.32675
LOC253970	0.883
KIAA1239	3.2685
MED21	0.91925
SYT11	3.24725
NTSR2	2.7085
EGFL11	0.9465
CXorf59	1.793
OR2A25	0.73325
SPTBN2	-1.47875
LRMP	0.672833333333333
RNF111	0.83075
PTH	1.9285
LOC619208	3.70283333333333
KIAA0895	1.34225
RANBP5	-0.27125
P2RY10	0.3315
NME5	6.27616666666667
DDX21	-2.082
LRSAM1	-1.482
HDAC11	-0.0393333333333333
VMO1	3.425
NOLA2	-0.393333333333333
ADAR	-1.1395
MTO1	-0.774166666666667
SF4	-0.639666666666667
P2RX1	0.524833333333333
HBM	1.91275
EN2	1.663
C14orf172	-0.258
TM9SF2	0.1529
INHBE	-0.6126
TCTE3	-0.320916666666667
TOX2	-3.57175
CTAGE3	1.23975
HBB	5.705
MED15	-1.5355
CASR	0.51075
C6orf66	0.687666666666667
MTPN	-0.33325
UNC50	0.19175
C21orf33	0.631625
IRF2	1.065625
PGR	-2.0145
GPR84	0.6355
CROCCL1	-2.4365
SRPX	-4.7835
BRE	-0.003
FGF10	-0.36525
SDC3	-1.37333333333333
ZRSR1	-1.44816666666667
DKFZP434P211	-0.63325
SOX6	1.145
RPUSD2	-0.99125
C14orf173	-0.617583333333333
MAPK11	-0.810833333333333
TBC1D22A	-0.489
FAM123A	-3.34
COL4A6	-2.73933333333333
TOMM70A	0.87675
NAB1	0.650875
MGC16385	-1.05425
TSPAN18	0.6215
MED31	1.01875
PLG	2.4195
CAPSL	-0.293
ZNF532	0.012
ASB14	0.911666666666667
CA8	-3.24225
NUDT16P	1.89216666666667
SLFN11	-1.3045
LRRIQ2	-0.121375
NOL7	-0.446833333333333
BRMS1L	0.53225
JARID1A	-0.886
PANK2	-1.05825
ICAM3	-0.09075
MDS1	-0.83025
TAF8	-0.46625
RNF139	0.64525
ZNF594	-1.70733333333333
ADAM8	0.2785
SFTPC	-0.308625
MAN2B2	-0.008875
RGS12	0.76775
EIF1AY	0.855166666666667
LRRIQ1	0.6375
GPR150	1.0155
CCDC21	-2.21683333333333
PRRG3	-0.289
SAA4	-3.959
RAPGEF5	1.055875
ZCCHC2	-0.8825
MGC39372	-0.5165
PPP4R2	-0.4535
CDCA2	-3.17466666666667
OR4D5	0.7416
PTGFRN	0.2344
SIGLEC5	2.74133333333333
C19orf61	-1.69333333333333
NMUR2	-0.211
KIAA1586	-0.148166666666667
DAGLA	-0.475333333333333
CHCHD6	0.90475
GPR32	-0.226
NEUROD6	-0.6306
SLC2A4RG	-0.3594375
CA5B	0.01375
FBXL3	1.569
MPHOSPH9	-0.37625
HMG2L1	0.1545
HCN4	0.497333333333333
CEACAM19	-1.33125
SH2D4B	0.026
HFE2	-0.75
TGM4	-0.083
LYPD2	-0.2195
TBC1D15	0.808
MRPS21	0.6467
NONO	-1.1775
CLEC5A	1.50642857142857
ITCH	0.2798
MGAT3	-2.2805
MBP	1.9245
RPP25	-0.49975
SOSTDC1	0.1
HRC	-1.34125
TRIM48	0.1305
TMEM133	2.31775
ECEL1P2	-1.12375
HOXC11	-0.652
DOK5	2.158
HELZ	-0.6415
LOC348180	-0.67475
MGC33894	0.9645
ADRB3	0.747
DMD	-0.103083333333333
PTRH2	-0.7615
MPEG1	2.5655
NDUFA12	1.06033333333333
KRTAP2-4	0.692666666666667
STAMBPL1	0.723833333333333
ADCY2	1.6486
UNQ6125	1.1475
KLHL20	0.317666666666667
SRM	-1.776
OTC	0.655
TMIE	1.1045
SNX8	1.79825
LIPK	0.189
CHURC1	1.02425
KLC2	0.591166666666667
HDAC1	-1.09683333333333
FAM128A	-0.503833333333333
FNDC3B	0.8858
MTCP1	0.593833333333333
WFDC10B	0.1636
PCDHGB3	1.1845
ATRNL1	-0.3798
CAV2	0.99575
MED26	-1.0052
DUS1L	-0.76725
CHRM3	-1.621875
NEK9	-0.37225
WARS2	0.6135
TBX22	-0.604
TOMM40	-1.03125
RP6-213H19.1	-4.47416666666667
TUBGCP5	-0.6615
IGSF6	6.25375
TPPP	0.689333333333333
UNQ6190	0.179
GSTM5	0.0434285714285714
BTD	1.10583333333333
PDCD1LG2	-0.664
SNRPB2	-0.268
ERICH1	1.167125
APOA4	-1.468625
HOXA11	-1.08375
NARG1	-0.62575
MKX	-1.082
RAB28	0.262785714285714
PKP3	-3.65175
SH3GL2	3.59325
CTSO	2.67325
RPN2	0.347875
IL28RA	-0.0926666666666667
SFMBT1	-0.12325
WDR57	-0.220625
FER1L3	-0.366083333333333
HSF5	0.718
TTC9B	1.0085
C4BPA	-1.40716666666667
ALB	-4.39161538461538
SORBS3	-0.05925
UPF2	-0.9865
JPH1	0.1275
AGBL2	-0.028
DOPEY1	1.8105
TERF1	-0.1305
KIF22	-0.5585
NINJ1	0.6485
SEC61A2	-0.453333333333333
HIST1H1D	-1.489
SFXN4	0.824
UCP3	0.0851
ZNF703	0.500333333333333
MYL6B	0.724
TREM1	2.04075
OR52E6	0.0315
CKMT2	6.33925
HLA-C	2.19875
SLC13A3	-0.7315
TIMP4	-0.105
SLIT2	1.57925
RSF1	-0.5105
LONRF1	-0.629785714285714
MON1A	-0.199
CACNG6	-1.20733333333333
DPPA4	-4.946
ZSWIM3	0.39925
ZNF804A	-0.291333333333333
CCIN	0.34575
SLC25A31	0.65575
KCNMB4	-0.47275
RABL5	1.56975
GALNS	0.0857
STX6	-0.4405
HIST1H1C	-3.13866666666667
CIDEB	-0.19
CASP4	0.303166666666667
PDK3	0.238
KCNJ11	-0.194
TPR	-1.376
ZSCAN20	-1.334
MTX2	0.7735
HIST1H2BH	-0.94
LOC283767	-0.464
LYRM7	-0.342388888888889
BRD3	-2.686
HIST1H2BO	-0.92575
MAGEB10	0.638
SLC45A1	0.25925
SERPINA3	-1.7667
KIAA0143	1.24825
KCNJ16	8.11983333333333
KRT79	-0.267
FABP2	-0.0965
NUT	-0.249
ZNF57	0.10725
FBXL4	0.8105
CLEC9A	0.9185
UGT8	-0.1645
BMP2K	0.89625
MAPK4	-3.011
SLC25A23	0.1757
HINT1	1.4567
KRTAP13-1	0.0195
SFXN5	-0.9474
CHCHD2	0.8745
FAM3D	0.904
NDP	-3.17825
RHOBTB1	1.2015
SLC4A4	5.358
RPL38	-0.1175
HTF9C	-0.786666666666667
AP2A2	0.28075
ZBTB46	0.611
MAP7D1	-0.91225
AOX1	-0.00349999999999998
CYR61	-0.877583333333333
DTNA	-0.0179285714285715
JRKL	0.02125
TMOD3	-0.84325
EEA1	-0.2419
ADCK5	-0.1755
IL1R1	1.59083333333333
KLK3	1.03642857142857
HRSP12	2.316
KTN1	-0.5145
LOH11CR2A	0.5301
RELL2	-1.28975
MAB21L1	0.5695
C20orf59	-0.681333333333333
PHKB	1.156
ADAM2	-2.169
TBC1D8B	2.53616666666667
FAM13A1	0.803
LAPTM4B	-0.93625
LCN8	0.6665
TMEM147	0.8505
SYT4	0.409333333333333
XPO7	-1.047
C9orf62	1.6725
GPR75	0.157
TRIM5	0.295875
APOC1	3.71266666666667
RNASE4	0.716
PARD6B	-1.11525
ARID1A	-1.71781818181818
TPD52L3	0.343
RRAGB	1.6635
RCN2	0.351666666666667
HIST2H2BE	-1.5448125
STARD7	0.2715
SHMT2	-1.09475
KIAA1751	-0.0502
MLYCD	-0.273125
LOC162632	-0.4955
UQCRH	0.2635
RP11-217H1.1	2.0930625
SDHA	-0.911833333333333
NCLN	-1.0714
ZNF17	0.229666666666667
RCBTB2	0.74075
VEGFB	1.0568
RP4-747L4.3	-0.3645
COLQ	-0.00430000000000001
MPN2	-0.63425
DRG2	-1.2175
KLRB1	6.53175
ALPK2	0.7345
DNASE2B	3.451
FLJ23834	1.09083333333333
AXUD1	-0.747833333333333
SAFB	-1.2095
NSUN4	0.96425
RFX2	0.391833333333333
MAPK8IP1	-0.233833333333333
FANCD2	-1.92285714285714
ANKZF1	-2.27933333333333
C19orf50	-1.35425
DUSP8	0.952
SENP5	0.153
NFKBIL2	-0.90225
LBR	-0.891625
IGFL1	-0.1985
LZTS2	-0.81
IL2RG	-0.959375
CCDC51	2.26225
KLF3	-1.06425
ANKRD37	0.00925000000000001
KCTD14	2.221
FZR1	-0.2565
SLC44A4	-2.354875
ESPL1	-1.8705
GMPR2	-0.1711
TBC1D19	1.897
ERGIC1	1.07285185185185
ERBB4	-0.8025
TSPAN32	-0.184090909090909
MAP4	-0.96075
GPHN	1.163
SLC6A2	0.7155
HIVEP1	0.206
DFFB	-1.157
EIF4EBP2	0.71325
DMRT1	0.54075
HSPB6	-0.364
IER2	-2.57266666666667
AIFM1	1.26625
WWC2	0.5018
MRPL4	0.137
FLJ21062	1.04216666666667
EPB41L4A	1.87841666666667
SH2D6	0.7115
TAF4B	-1.58175
GAL3ST3	1.5775
MALT1	0.109833333333333
RTDR1	4.14375
ARVCF	-1.0795
MEX3B	-1.40933333333333
FBXO16	1.7865
KIF7	-2.9755
C1QC	4.865
ZNF783	-1.545
ZNF85	-0.84875
MMP13	-0.664
KIAA0329	-0.102625
RTP3	-3.488
ZBED3	0.50775
CLGN	-1.5855
SLC25A37	-1.82229166666667
hCG_18290	0.318
OR5AS1	0.806
SMARCC2	0.0074166666666667
FAM109A	0.0138333333333333
CCDC12	-0.11025
USF2	0.3879
DEPDC7	-0.4235
C20orf24	-0.188333333333333
JMJD3	-1.1955
DSP	-1.243
SLIC1	0.173875
FAM20A	0.152375
IRF2BP2	-0.23775
ZNF230	-0.3245
MSN	-0.3785
SLC9A5	-1.769
