Hybridization REF	TCGA-A3-3349-01A-01R-1188-07
RBM6	-0.313
KLF4	-0.6934
UNC5CL	3.67675
SEBOX	0.4865
BTK	-0.25475
KRCC1	1.142
C6orf27	0.2345
SYTL5	-1.7965
PRND	4.431
LOC653319	0.1465
PIGL	-1.007
HUS1	-0.334
SFRS6	-0.979666666666667
C17orf77	0.3045
UIMC1	0.139666666666667
FXYD2	3.7632
LOC283152	-0.07125
ZNF667	0.684
ZCCHC12	-0.77325
TFEC	5.0924
ATP7B	0.000333333333333334
POLD2	-1.9995
RG9MTD1	-0.52225
ACOT2	-0.894833333333333
HIST1H4I	-1.10875
PPARGC1A	1.6818
ETFA	-0.8176
POLRMT	-1.293
ZNF146	-0.822625
MIA2	3.7115
KLHL6	-0.0065
HOXB5	1.07575
NENF	0.5255
CUGBP1	-0.09375
PRSS22	-1.062
CASC4	1.3843
CUL4B	0.3561
CENPJ	-1.2984
PITX1	-2.761
FLJ31033	0.702833333333333
CELSR3	-3.01883333333333
ZNF568	0.74375
ITSN1	-0.16725
EHBP1L1	-0.573833333333333
C19orf2	-0.43125
DCTN1	-0.5705
LIN28B	-3.7225
TNKS2	0.0995
C1QBP	-1.01725
CADPS2	1.45125
SRMS	0.41325
GJA9	0.104333333333333
MGC24975	-0.518
TRIM45	-1.65316666666667
TSP50	-0.388
TCP1	-1.043
TMED7	0.5735
CMA1	-0.056
CENPL	-1.90133333333333
PTCRA	-0.254
FST	-4.55625
VWCE	-1.8995
PAWR	-0.3715
ABCC12	-0.773666666666667
LDLR	-2.4845
ASTN2	0.6689
LOC441212	-0.259
GPATCH8	-0.22175
TANC2	-0.830666666666667
KIF4A	-3.30325
C18orf18	0.101
PGM1	-0.22025
KIAA0258	0.7965
CPD	0.32175
SNCAIP	-0.7165
DCT	-4.23433333333333
HLA-DOA	2.58959090909091
OR11L1	0.61
UPK1B	1.20033333333333
DNAJB4	1.045875
UGT1A8	2.56475
HIST1H4L	0.415
PECR	0.0133333333333333
HSPA2	0.061
WFIKKN1	-1.493
SERP1	-0.57625
SYDE2	0.71525
TACR2	0.42
NUP85	-1.01625
CD177	-0.618833333333333
LGR5	-2.574
PIGG	-0.176916666666667
PTHR1	1.32166666666667
RAB5A	-0.1547
FLJ13224	-0.607
USP9Y	-1.90416666666667
C7orf53	-0.18
LRP1B	-0.54025
XAF1	2.8144
ABCG8	0.0225
ANKDD1A	-0.327333333333333
DAND5	-0.3715
SPAG6	0.611666666666667
LINCR	2.77525
ZDHHC22	-1.061875
CCDC60	0.6765
THOC7	-1.241
TCTA	0.55
OR8K3	0.12725
NY-REN-7	3.5025
B2M	1.95466666666667
C6orf141	-3.018375
LPPR4	2.306
SQLE	-2.88375
SEPHS1	-1.26325
BTBD14B	0.134857142857143
PLRG1	-0.04225
SPG7	-0.1370625
ZNF614	-0.136
PARD6G	1.464
INPP5B	-0.4935
GRPEL2	0.331125
PPID	-0.737
TRIM56	0.39475
UBE2J1	0.193
IL20RA	-1.408
LOC387856	0.53825
C1orf107	0.31325
UTS2R	1.213
C19orf22	-0.5235
SAFB2	0.19875
KIAA0652	-0.28575
KLRG1	0.871833333333333
MS4A8B	-0.236
FRAG1	-0.303
KIAA1546	0.28925
E2F4	-1.031
CLEC4M	-0.0718333333333333
BTBD14A	-1.02775
KIAA0999	0.5485
GYPA	-3.65583333333333
TAC1	-0.4993
TRAIP	-2.70266666666667
KIAA0232	0.407
ERCC8	-1.1115
GPX4	-0.070375
KIAA0368	0.117875
GPR157	-1.22816666666667
CTAGE4	0.92
C9orf30	-0.494333333333333
OR52A1	0.1805
HSP90B3P	-0.0715
ALG9	-0.5702
BTBD10	0.70025
SDK2	-0.384
BAIAP3	-1.1525
RABGGTB	-0.16325
ANKRD40	-0.580166666666667
KRT74	0.8535
CALCOCO2	0.871928571428571
SNCA	-2.9675
TMSL8	-3.045
C2orf53	-0.0565
ESRRB	-0.52525
ARHGAP26	-0.14625
TDRD9	-3.552
HRAS	-0.631166666666667
KLRC4	-1.7185
JAGN1	-0.432833333333333
BSDC1	0.7125
RNF43	-1.7011
NDUFAF1	0.02725
PHF12	0.035
OR1L3	0.29375
FOLR2	3.22733333333333
LYZL6	0.317666666666667
tcag7.1260	0.5355
WSB1	0.410333333333333
PROS1	2.5007
OSTN	0.693
PSMB8	1.12475
SOCS4	-0.753875
DDIT4L	5.3385
MAS1	-1.418
MGC34796	-0.2755
CSHL1	-0.184166666666667
TBCCD1	-0.228666666666667
ZBTB7C	-0.8555
AP2S1	-0.662
P15RS	-0.6832
VAT1	0.1348
SHANK3	2.5935
TUFM	-0.881333333333333
THEG	-0.997
KRT34	-2.0555
SGSM3	-0.708125
TOMM22	0.01375
SOCS3	0.838833333333333
CPO	1.0795
POP4	0.09725
BHLHB3	3.34225
MALL	2.52875
OR1B1	0.312
PARK2	1.7475
GPR124	1.991
LCE1E	0.08
RUVBL2	-1.323
CGRRF1	0.9071
ACPL2	0.63275
WNT10B	-2.503375
BAIAP2L2	0.11125
ISCA1	0.889
C1orf125	0.216875
RPAP1	-0.4345
RAI16	-0.0545
RPL27	-0.128375
NLRP9	-0.1905
EPN1	0.212
LOC388610	-2.513375
SLC35A1	0.936
GAL	-4.4205
SLC14A2	-0.03675
RDH11	-0.585
FAM138F	-1.0325
AUH	1.19825
FLJ40243	0.00450000000000003
C14orf129	-0.713666666666667
MBD2	-0.609833333333333
ABHD14B	-0.18125
PIGT	0.00350000000000001
ALS2CR4	-0.5775
ALAS1	-1.0502
FOXO1	1.53266666666667
CRLF3	-0.616875
C20orf107	-0.394
FARS2	-0.151
CCDC28A	2.1195
NPHP3	0.65825
OR13F1	0.356
TSEN54	-1.343
DEFB106B	-0.0493
OR8B4	0.1485
STH	1.144
ZC3H14	-1.339875
CBX2	-0.847
TMEM49	-1.19325
C6orf21	0.0715
FLJ20920	-1.890625
CRTAP	0.0867142857142857
DDX50	0.292
STYXL1	-1.1715
BLVRB	-0.789
LOC147650	0.244333333333333
MMP24	0.42725
GRID1	1.78083333333333
BANF1	-0.876
CTAGEP	0.43575
HMBS	-2.64575
SLC25A24	-0.250166666666667
C14orf50	-0.94125
MRO	1.0595
SLC25A15	-2.3535
FAM84B	0.4777
TDP1	-1.7145
C16orf78	0.0278333333333333
C11orf57	0.701125
RFK	-0.4095
ZFYVE9	-0.892375
STCH	-0.9146
WIBG	-0.40775
LOC283871	-1.46316666666667
GBA2	-0.5178
NDUFB3	-0.20725
HSD17B13	-0.0235
GRIN3A	0.951
FMNL1	-1.02883333333333
SEPT7	0.7214
GNLY	4.6515
GRAMD1C	1.97683333333333
ZNF165	-0.599
USP38	-0.00525
FAM83A	-3.933
C14orf24	0.902
ARMCX3	1.377125
ARHGDIB	1.2695
AK1	-0.1665
KIAA1045	-0.07075
DNAJB13	-0.034
NEU2	0.755
HIST1H4B	-0.476
FAM20B	-1.1217
HES2	-0.490642857142857
FAM73B	-0.6976
LOC388381	0.026
INTS7	-1.80109090909091
AMPH	-0.27775
ZNF775	-0.211
UCKL1	-0.462166666666667
C10orf97	0.5465
C1orf161	-0.29175
ALDH1L1	3.4595
FLJ39378	0.058625
SLC23A1	0.4095
RBM4B	0.00900000000000002
THAP4	-0.154333333333333
OGFRL1	0.14325
KIAA0831	0.389375
PPP1R15A	-0.8345
C1orf96	-1.41485714285714
C12orf11	-1.34175
BMF	0.66675
MAN1A1	-0.598625
KIAA1600	1.47883333333333
NLGN4X	-0.00625
ALOX12	-1.28316666666667
RB1CC1	0.5851
NEIL2	0.3807
EIF4E	-0.336727272727273
ABHD5	-1.0435
EXOC4	-0.0966666666666667
CIP29	-0.138
BATF2	1.88625
SLC29A4	0.673625
HTR4	0.80175
EMB	-0.59125
TRAF6	1.23775
LMNB1	-2.67225
FAM19A5	0.90725
SHE	3.911
PIK3C2B	1.91675
C15orf15	-0.2855
USP15	0.0292
TCEAL2	-0.63925
C5orf39	0.691833333333333
PTGER2	-0.82275
SLC31A1	-1.2058125
IFT172	0.65725
ADAM29	0.228
GFOD1	1.603
ST7L	0.596666666666667
C15orf26	-2.27675
PKN3	-1.1525
CNTD1	-0.533
COMMD1	0.762375
NTRK2	3.87525
FOXN3	0.776625
MFGE8	0.377
PFKFB2	0.3295
TAS2R4	0.325
ENTHD1	-0.707333333333333
PRMT5	-1.44175
MGC16384	0.963
LOC442229	-1.1135
TSKU	-1.445
KRTCAP3	-0.317875
PDLIM1	0.5725
KCNS2	0.214
RNF126	-0.550666666666667
CEP63	0.014875
CLIC4	1.9915
hCG_1990170	5.0945
ACR	1.8163
KLK7	-0.79175
ALOX5AP	3.220125
RIPK3	3.15625
TAS2R9	0.154
C19orf18	1.1215
BIRC6	-0.438928571428571
ZNF16	0.178
RFT1	-1.899
SLC8A2	-1.22425
TACC1	2.04675
ITGAD	1.76825
SAMHD1	1.07725
SH3PXD2B	0.0662
EPC2	0.768
C20orf85	-0.0705714285714286
ATP13A2	-0.5115
KRT4	0.146
CAPNS1	-0.20675
MDM2	-0.332333333333333
PCDH20	3.7055
KCNK9	0.001
OR2C1	-0.263
KLHDC3	-1.051
IPPK	-1.255
EFHD2	-0.0905
GALR3	1.142
NBEA	2.07716666666667
ABCA6	2.6627
CLDN3	-0.477166666666667
AKT2	-1.11028571428571
EGFR	0.8243
RBM16	0.450875
ZDHHC3	0.00349999999999999
SLC25A4	0.692166666666667
CYB5B	-1.402
CPXM1	-1.6705
NDRG1	2.77561538461538
FLJ43826	0.22825
OR5L2	-0.117166666666667
FARP2	-0.377
MRPL46	-0.4905
LDHAL6B	0.139333333333333
MAPKAPK3	-1.503
NCAM2	-3.0115
PRKD2	0.0866666666666667
ZFP36L1	1.3787
CYSLTR1	0.848
OR4C3	-0.2355
HIST1H2AJ	-0.558
CCNB2	-3.88844444444444
ZNF10	0.313875
TMEM175	0.745
FAM134A	0.365166666666667
TIGD4	-0.00349999999999999
PCNP	0.36975
MGC39715	0.366
LQK1	-3.29975
CREB1	0.4644
TMPRSS3	-2.54125
C4orf32	1.04525
LAT	-0.989083333333333
KCNA3	0.3065
SKIV2L2	-0.6445
ROPN1B	-4.186
tcag7.23	-0.421
CDT1	-3.55275
ZHX2	1.294875
CD28	-2.201
ZNF624	1.644
SEPT2	-0.185666666666667
SOHLH2	-2.18925
MCOLN3	-1.311375
UNQ1945	0.453
MASP2	-1.386
ZNRF3	0.5089
GPATCH3	-0.32775
AGL	0.412
QRICH2	-0.2525
PSD4	-1.16983333333333
CCNB1IP1	-0.34075
ENPP7	-0.053
OBFC1	0.31525
KCNG3	-3.07675
C14orf79	-0.138416666666667
ENPEP	6.16766666666667
SCT	0.1315
SKI	1.231875
SEC61G	-0.76525
CAPN11	1.478
ATXN7L3	-1.32475
DBNDD1	-0.974166666666667
FAIM	0.43525
ANKRD36	0.3345
GABRP	-0.382166666666667
TACSTD2	-1.84733333333333
EIF3J	-0.9285
PPP2R2A	-0.32175
TEKT4	-0.3265
PVALB	-4.1175
F10	-3.158
FAM134C	0.6269
COMP	0.45775
EFCBP1	-0.7436875
SCLT1	1.377625
TAL1	0.3003
ACSL1	1.57775
ABCC5	-0.0504166666666667
ABL1	-0.4255
RBBP7	-0.510416666666667
PTPRG	2.087375
NCOR1	-0.076
SPINK4	-2.63666666666667
TXNRD1	-1.5232
TNRC15	0.807875
C9orf138	0.78
UBE2H	0.411166666666667
BRDT	-0.4138
C8orf31	-0.33525
CCNE2	-3.10072727272727
SLC6A8	-0.567875
CALCR	-2.04525
PPP1CB	0.924083333333333
ABHD8	-1.0275
ARF5	-1.4033
SLC24A4	0.9575
CCT3	-1.19425
ZNF121	-0.211
SLC3A2	-1.3724
OR13A1	0.31
SLC5A10	3.20625
RAD50	-0.071875
IER5	0.614
MTHFD1L	-1.79975
MBTPS2	-0.20975
MVK	0.2485
NCL	-0.1686
PSMD10	-0.42575
MOBP	0.42075
FLJ32894	0.1615
HRH1	1.22983333333333
C5orf30	-0.78925
NUDT16L1	0.0291
RASGRP3	5.598
PRKRIP1	-0.298
CCDC75	0.59225
LOC253970	0.28525
KIAA1239	-0.20775
MED21	-0.28225
SYT11	2.33366666666667
NTSR2	-0.661
EGFL11	0.078
CXorf59	0.035
OR2A25	-0.1165
SPTBN2	-2.643
LRMP	1.2285
RNF111	0.503
PTH	0.0885
LOC619208	1.5265
KIAA0895	0.55725
RANBP5	-1.00775
P2RY10	0.379833333333333
NME5	4.2585
DDX21	-1.271
LRSAM1	-0.7405
HDAC11	-0.5085
VMO1	2.169
NOLA2	-0.999666666666667
ADAR	-0.0433333333333333
MTO1	-0.429833333333333
SF4	-0.541333333333333
P2RX1	0.455833333333333
HBM	1.6515
EN2	1.491
C14orf172	-0.73075
TM9SF2	0.1314
INHBE	-1.05166666666667
TCTE3	-0.216166666666667
TOX2	-0.0815
CTAGE3	0.770875
HBB	4.7476
MED15	-0.789166666666667
CASR	-0.1005
C6orf66	-1.289
MTPN	-0.34175
UNC50	-0.159
C21orf33	0.19175
IRF2	1.114375
PGR	-1.59183333333333
GPR84	1.514
CROCCL1	-0.6215
SRPX	-2.882
BRE	0.318333333333333
FGF10	0.25875
SDC3	-0.1515
ZRSR1	0.391166666666667
DKFZP434P211	0.093625
SOX6	0.309
RPUSD2	-0.80125
C14orf173	0.2685
MAPK11	0.452666666666667
TBC1D22A	0.1825
FAM123A	-0.593
COL4A6	-3.63333333333333
TOMM70A	0.4325
NAB1	0.82425
MGC16385	-0.5025
TSPAN18	2.039
MED31	-0.16475
PLG	0.87675
CAPSL	0.3475
ZNF532	1.9115
ASB14	0.2475
CA8	-1.567
NUDT16P	0.841833333333333
SLFN11	0.492
LRRIQ2	-0.433
NOL7	-0.170666666666667
BRMS1L	-0.313375
JARID1A	0.4475
PANK2	-0.186
ICAM3	-0.783
MDS1	1.13575
TAF8	-0.401
RNF139	0.16075
ZNF594	0.308166666666667
ADAM8	0.74375
SFTPC	-0.33675
MAN2B2	0.427375
RGS12	1.0795625
EIF1AY	-4.76833333333333
LRRIQ1	0.854166666666667
GPR150	1.2725
CCDC21	-2.545
PRRG3	1.2415
SAA4	-4.3365
RAPGEF5	5.372875
ZCCHC2	0.3215
MGC39372	1.5595
PPP4R2	-0.512666666666667
CDCA2	-1.87216666666667
OR4D5	-0.1685
PTGFRN	-0.1011
SIGLEC5	1.46316666666667
C19orf61	-1.48633333333333
NMUR2	0.0735
KIAA1586	-0.341
DAGLA	0.399666666666667
CHCHD6	-0.969
GPR32	0.283
NEUROD6	-0.0533333333333333
SLC2A4RG	0.3480625
CA5B	0.6735
FBXL3	1.64325
MPHOSPH9	-1.49175
HMG2L1	-0.194
HCN4	0.855333333333333
CEACAM19	0.8355
SH2D4B	1.15533333333333
HFE2	-0.5765
TGM4	0.00683333333333333
LYPD2	0.23
TBC1D15	0.29575
MRPS21	0.1499
NONO	-0.8548
CLEC5A	1.169
ITCH	0.1541
MGAT3	1.02866666666667
MBP	-0.04975
RPP25	-1.4225
SOSTDC1	0.441
HRC	1.6525
TRIM48	0.148
TMEM133	3.3655
ECEL1P2	-0.80575
HOXC11	-0.3045
DOK5	0.72
HELZ	0.259833333333333
LOC348180	-0.95025
MGC33894	0.0675
ADRB3	-0.1025
DMD	0.749916666666667
PTRH2	-1.13575
MPEG1	3.34116666666667
NDUFA12	0.552166666666667
KRTAP2-4	-0.1615
STAMBPL1	0.654166666666667
ADCY2	1.188
UNQ6125	1.0765
KLHL20	0.9575
SRM	-2.15575
OTC	-0.14325
TMIE	0.9255
SNX8	-0.46925
LIPK	-0.0775
CHURC1	-0.0903333333333333
KLC2	0.273
HDAC1	-0.454333333333333
FAM128A	0.0778333333333333
FNDC3B	0.5548
MTCP1	0.165166666666667
WFDC10B	-0.2482
PCDHGB3	0.5145
ATRNL1	-0.1642
CAV2	2.211375
MED26	-0.326333333333333
DUS1L	-0.70075
CHRM3	0.41225
NEK9	-0.12825
WARS2	0.11325
TBX22	0.018
TOMM40	-1.729
RP6-213H19.1	-3.17266666666667
TUBGCP5	-1.4635
IGSF6	4.78925
TPPP	1.62383333333333
UNQ6190	0.3315
GSTM5	0.7225
BTD	-0.2835
PDCD1LG2	-0.0875
SNRPB2	-0.4615
ERICH1	0.89325
APOA4	-2.043375
HOXA11	-1.04725
NARG1	-0.591125
MKX	-1.28975
RAB28	-0.0607857142857142
PKP3	-4.03025
SH3GL2	-2.5555
CTSO	3.73575
RPN2	-0.3725
IL28RA	0.195833333333333
SFMBT1	-1.27025
WDR57	-1.3515
FER1L3	0.84875
HSF5	0.392166666666667
TTC9B	-0.207
C4BPA	-3.91683333333333
ALB	-4.655
SORBS3	0.775125
UPF2	0.6425
JPH1	-1.069
AGBL2	1.22775
DOPEY1	1.9135
TERF1	0.093
KIF22	-1.8615
NINJ1	0.41475
SEC61A2	-0.595166666666667
HIST1H1D	-0.7825
SFXN4	-0.030875
UCP3	0.2502
ZNF703	-0.144833333333333
MYL6B	0.367
TREM1	1.707
OR52E6	0.917
CKMT2	1.40425
HLA-C	2.672
SLC13A3	-1.74816666666667
TIMP4	-0.88875
SLIT2	2.29875
RSF1	0.194611111111111
LONRF1	-0.940857142857143
MON1A	-0.1695
CACNG6	-1.68733333333333
DPPA4	-5.548
ZSWIM3	0.25575
ZNF804A	0.2825
CCIN	0.5615
SLC25A31	0.86925
KCNMB4	0.836
RABL5	0.542625
GALNS	-0.2708
STX6	0.437125
HIST1H1C	-1.59633333333333
CIDEB	1.271125
CASP4	1.56283333333333
PDK3	-1.3708
KCNJ11	-0.31
TPR	-0.63575
ZSCAN20	-0.1105
MTX2	-0.13925
HIST1H2BH	-0.96375
LOC283767	2.43475
LYRM7	-0.517555555555556
BRD3	-0.690166666666667
HIST1H2BO	-0.9865
MAGEB10	0.1415
SLC45A1	1.102
SERPINA3	-3.2956
KIAA0143	0.8895
KCNJ16	6.69683333333333
KRT79	-0.71625
FABP2	-1.04075
NUT	-0.208
ZNF57	-0.60175
FBXL4	0.234625
CLEC9A	1.7415
UGT8	1.12583333333333
BMP2K	0.6925
MAPK4	-3.82125
SLC25A23	0.2136
HINT1	0.1705
KRTAP13-1	1.247
SFXN5	-0.6577
CHCHD2	-0.15375
FAM3D	1.756
NDP	-3.73475
RHOBTB1	1.60416666666667
SLC4A4	3.9885
RPL38	0.166
HTF9C	-0.754333333333333
AP2A2	0.5365
ZBTB46	0.399
MAP7D1	-0.264
AOX1	-0.891333333333333
CYR61	0.268083333333333
DTNA	-1.365
JRKL	1.18075
TMOD3	-0.462
EEA1	-0.0117
ADCK5	-0.4455
IL1R1	1.5485
KLK3	0.414642857142857
HRSP12	1.51875
KTN1	0.347
LOH11CR2A	0.2506
RELL2	-2.09375
MAB21L1	0.32
C20orf59	-1.09116666666667
PHKB	0.11625
ADAM2	-2.2455
TBC1D8B	2.01983333333333
FAM13A1	1.2668125
LAPTM4B	-1.23933333333333
LCN8	-0.19
TMEM147	-0.712
SYT4	0.172333333333333
XPO7	-1.251
C9orf62	1.4385
GPR75	-0.00600000000000001
TRIM5	0.569375
APOC1	-1.36816666666667
RNASE4	1.35466666666667
PARD6B	-1.02175
ARID1A	-0.392583333333333
TPD52L3	0.2815
RRAGB	1.32733333333333
RCN2	-0.734833333333333
HIST2H2BE	-1.0526875
STARD7	-0.434
SHMT2	-0.14125
KIAA1751	0.0178333333333333
MLYCD	0.918625
LOC162632	-0.5332
UQCRH	-0.894
RP11-217H1.1	0.8024375
SDHA	-1.18883333333333
NCLN	-0.649
ZNF17	0.811
RCBTB2	1.062
VEGFB	0.2518
RP4-747L4.3	1.13575
COLQ	0.0702
MPN2	-0.937166666666667
DRG2	-1.0585
KLRB1	6.02925
ALPK2	3.368
DNASE2B	0.267
FLJ23834	0.916333333333333
AXUD1	-0.599833333333333
SAFB	-0.2066
NSUN4	-0.39075
RFX2	1.73
MAPK8IP1	-0.352
FANCD2	-2.47421428571429
ANKZF1	-1.579
C19orf50	-0.68025
DUSP8	0.74625
SENP5	-0.4655
NFKBIL2	-1.16825
LBR	-0.220125
IGFL1	0.368
LZTS2	-0.315625
IL2RG	-0.78325
CCDC51	-1.10225
KLF3	0.81475
ANKRD37	0.729
KCTD14	1.287
FZR1	-0.8415
SLC44A4	-0.1475
ESPL1	-1.63525
GMPR2	-0.3829
TBC1D19	0.280333333333333
ERGIC1	1.1407037037037
ERBB4	-1.1981
TSPAN32	0.296916666666667
MAP4	0.074375
GPHN	-0.9195
SLC6A2	-0.320375
HIVEP1	-0.02275
DFFB	-0.3611
EIF4EBP2	0.680125
DMRT1	-1.02075
HSPB6	-0.51175
IER2	0.2955
AIFM1	-0.02025
WWC2	1.0505
MRPL4	-1.191
FLJ21062	1.58266666666667
EPB41L4A	2.71066666666667
SH2D6	0.256
TAF4B	-0.80175
GAL3ST3	-0.457
MALT1	-0.239166666666667
RTDR1	3.01775
ARVCF	0.343375
MEX3B	0.0375
FBXO16	0.325
KIF7	-2.41825
C1QC	4.2525
ZNF783	-0.540666666666667
ZNF85	-0.534
MMP13	-0.2655
KIAA0329	0.821125
RTP3	-0.9545
ZBED3	0.225
CLGN	-5.655
SLC25A37	-0.688833333333334
hCG_18290	-0.4895
OR5AS1	-0.474
SMARCC2	0.856583333333333
FAM109A	-0.195
CCDC12	-1.12875
USF2	0.3156
DEPDC7	0.8235
C20orf24	-1.40083333333333
JMJD3	1.236
DSP	-1.0715
SLIC1	0.07025
FAM20A	0.627125
IRF2BP2	1.14025
ZNF230	0.337
MSN	1.22378571428571
SLC9A5	-0.8505
EPDR1	0.4399
MUSK	-0.079
