Hybridization REF	TCGA-B8-4143-01A-01R-1188-07
WSB1	0.529833333333333
PROS1	1.5497
OSTN	0.2215
PSMB8	2.2425
SOCS4	-1.00025
DDIT4L	5.51575
MAS1	-0.621
MGC34796	0.29
CSHL1	0.0953333333333333
TBCCD1	-0.4495
ZBTB7C	-0.3875
AP2S1	-0.226875
P15RS	-0.5996
VAT1	0.0573
SHANK3	2.2195
TUFM	-0.655
THEG	-0.36575
KRT34	-1.31625
SGSM3	-0.57425
TOMM22	-0.041375
SOCS3	1.65716666666667
CPO	1.2015
POP4	0.521
BHLHB3	3.47925
MALL	1.0975
OR1B1	0.3955
PARK2	0.6378
GPR124	1.387625
LCE1E	-0.381
RUVBL2	-0.76425
CGRRF1	-0.1663
ACPL2	-0.50275
WNT10B	-1.295625
BAIAP2L2	1.26075
ISCA1	1.1515
C1orf125	0.35525
RPAP1	-0.34275
RAI16	-0.532166666666667
RPL27	0.15125
NLRP9	-0.3335
EPN1	-0.22
LOC388610	-1.03
SLC35A1	0.3498
GAL	-2.7585
SLC14A2	0.14925
RDH11	-1.55583333333333
FAM138F	-0.01
AUH	0.12325
FLJ40243	0.166
C14orf129	-0.542
MBD2	-0.1275
ABHD14B	-0.22225
PIGT	-0.2305
ALS2CR4	-1.127375
ALAS1	-0.8906
FOXO1	1.63066666666667
CRLF3	-0.136125
C20orf107	0.499
FARS2	0.074
CCDC28A	1.2205
NPHP3	1.22875
OR13F1	0.1805
TSEN54	-0.48625
DEFB106B	0.079375
OR8B4	0.395
STH	0.24575
ZC3H14	-1.077875
CBX2	-0.3305
TMEM49	1.4295
C6orf21	0.7835
FLJ20920	-0.90075
CRTAP	-0.105285714285714
DDX50	-0.167
STYXL1	-0.7325
BLVRB	-0.425666666666667
LOC147650	0.6525
MMP24	0.6435
GRID1	0.558166666666667
BANF1	-0.183666666666667
CTAGEP	0.525
HMBS	-1.5795
SLC25A24	-0.284333333333333
C14orf50	-0.973
MRO	2.4235
SLC25A15	-1.41275
FAM84B	-1.4724
TDP1	-1.3425
C16orf78	0.115833333333333
C11orf57	1.0195
RFK	-0.191
ZFYVE9	-0.508375
STCH	-0.836
WIBG	0.285
LOC283871	-1.30366666666667
GBA2	-0.5725
NDUFB3	-0.4915
HSD17B13	-0.52975
GRIN3A	2.9695
FMNL1	-0.415
SEPT7	-0.3614
GNLY	4.327
GRAMD1C	0.696666666666667
ZNF165	-0.55575
USP38	-0.0285
FAM83A	-2.91383333333333
C14orf24	-0.13025
ARMCX3	0.412
ARHGDIB	0.332
AK1	-0.739375
KIAA1045	-0.295
DNAJB13	0.783333333333333
NEU2	0.153
HIST1H4B	-0.757666666666667
FAM20B	-1.2636
HES2	0.386928571428571
FAM73B	-0.702
LOC388381	-0.011
INTS7	-0.613636363636364
AMPH	-0.3165
ZNF775	0.32825
UCKL1	-0.0766666666666667
C10orf97	0.14225
C1orf161	-0.28825
ALDH1L1	-1.144
FLJ39378	0.084125
SLC23A1	0.932
RBM4B	-0.10375
THAP4	-0.0278333333333333
OGFRL1	0.4015
KIAA0831	-0.026875
PPP1R15A	-0.1095
C1orf96	-0.646928571428571
C12orf11	-1.87575
BMF	0.40725
MAN1A1	-0.175125
KIAA1600	0.791166666666667
NLGN4X	-2.26125
ALOX12	-1.40933333333333
RB1CC1	0.3929
NEIL2	-0.6938
EIF4E	-0.626
ABHD5	-1.36075
EXOC4	0.256
CIP29	0.061
BATF2	3.1765
SLC29A4	-0.2035
HTR4	0.20925
EMB	-0.33025
TRAF6	0.67475
LMNB1	-1.14825
FAM19A5	-0.744875
SHE	2.26325
PIK3C2B	0.663
C15orf15	0.0922
USP15	0.4497
TCEAL2	-1.66125
C5orf39	0.6415
PTGER2	-0.9085
SLC31A1	-1.171875
IFT172	-0.3595
ADAM29	0.085
GFOD1	0.144
ST7L	0.294166666666667
C15orf26	-3.15425
PKN3	-0.9625
CNTD1	-0.591166666666667
COMMD1	0.259
NTRK2	0.90475
FOXN3	0.08
MFGE8	-0.4949
PFKFB2	0.472
TAS2R4	0.349
ENTHD1	0.577
PRMT5	-1.334625
MGC16384	3.333875
LOC442229	-0.64625
TSKU	0.402875
KRTCAP3	3.216375
PDLIM1	1.3798
KCNS2	-0.29525
RNF126	-0.383166666666667
CEP63	0.186
CLIC4	-0.326375
hCG_1990170	1.897
ACR	1.1043
KLK7	-1.3595
ALOX5AP	2.334625
RIPK3	3.446
TAS2R9	0.317
C19orf18	1.0625
BIRC6	-0.0267857142857143
ZNF16	-0.238
RFT1	-1.06675
SLC8A2	-0.32625
TACC1	0.298
ITGAD	1.20975
SAMHD1	2.1825
SH3PXD2B	-0.1818
EPC2	0.8665
C20orf85	0.051375
ATP13A2	-0.401833333333333
KRT4	0.5445
CAPNS1	-0.0905
MDM2	0.893166666666667
PCDH20	1.554
KCNK9	1.9195
OR2C1	-0.079
KLHDC3	-0.849
IPPK	-1.4745
EFHD2	0.473875
GALR3	1.627
NBEA	1.52866666666667
ABCA6	3.2209
CLDN3	-2.3615
AKT2	-0.231571428571429
EGFR	1.5045
RBM16	-0.124
ZDHHC3	-0.3447
SLC25A4	-1.13966666666667
CYB5B	-1.40033333333333
CPXM1	-0.23125
NDRG1	2.40515384615385
FLJ43826	-0.0545
OR5L2	0.406
FARP2	-0.235
MRPL46	-0.513833333333333
LDHAL6B	0.5305
MAPKAPK3	-0.748166666666667
NCAM2	-4.10875
PRKD2	0.460666666666667
ZFP36L1	0.6401
CYSLTR1	0.12675
OR4C3	-0.79625
HIST1H2AJ	0.421
CCNB2	-1.91755555555556
ZNF10	-0.573875
TMEM175	0.842
FAM134A	0.027
TIGD4	-0.884
PCNP	0.339
MGC39715	0.895
LQK1	-2.08475
CREB1	-0.2947
TMPRSS3	-0.73125
C4orf32	0.393125
LAT	-0.2055
KCNA3	0.2815
SKIV2L2	-1.2915
ROPN1B	-3.92225
tcag7.23	0.2625
CDT1	-2.030875
ZHX2	2.095875
CD28	-2.21875
ZNF624	0.624
SEPT2	-0.221333333333333
SOHLH2	-1.927875
MCOLN3	-0.86975
UNQ1945	0.6245
MASP2	-1.1915
ZNRF3	-1.5503
GPATCH3	-0.4835
AGL	1.49875
QRICH2	0.2555
PSD4	-0.725333333333333
CCNB1IP1	-0.3615
ENPP7	-0.102
OBFC1	-0.0175
KCNG3	-2.839
C14orf79	-0.683
ENPEP	5.38983333333333
SCT	0.5615
SKI	0.798375
SEC61G	-0.73175
CAPN11	0.08775
ATXN7L3	-1.01975
DBNDD1	-0.772833333333333
FAIM	0.95
ANKRD36	1.567
GABRP	-1.122
TACSTD2	-2.46033333333333
EIF3J	-1.0125
PPP2R2A	-0.71975
TEKT4	0.187666666666667
PVALB	-2.53933333333333
F10	-0.2195
FAM134C	0.4279
COMP	0.06225
EFCBP1	-2.083
SCLT1	0.942625
TAL1	-0.6347
ACSL1	0.751
ABCC5	0.231083333333333
ABL1	-0.401611111111111
RBBP7	-0.977916666666667
PTPRG	0.965875
NCOR1	-0.0667
SPINK4	-2.43566666666667
TXNRD1	-1.4525
TNRC15	0.901375
C9orf138	1.237
UBE2H	0.289833333333333
BRDT	-0.408333333333333
C8orf31	0.11875
CCNE2	-1.94909090909091
SLC6A8	1.353625
CALCR	-3.93225
PPP1CB	0.173833333333333
ABHD8	-1.63875
ARF5	-0.0844
SLC24A4	1.581
CCT3	-0.817
ZNF121	0.277875
SLC3A2	-1.2867
OR13A1	0.5455
SLC5A10	0.53825
RAD50	0.320625
IER5	0.318625
MTHFD1L	-1.093125
MBTPS2	-0.08575
MVK	-0.719
NCL	-0.5948
PSMD10	-0.6885
MOBP	0.434125
FLJ32894	-1.272
HRH1	0.701
C5orf30	-1.21925
NUDT16L1	0.4202
RASGRP3	5.0205
PRKRIP1	0.0546
CCDC75	0.023
LOC253970	-0.45075
KIAA1239	-0.725
MED21	-1.318
SYT11	2.81625
NTSR2	-0.525
EGFL11	-0.3225
CXorf59	0.028
OR2A25	0.3545
SPTBN2	-1.171
LRMP	0.467666666666667
RNF111	0.345
PTH	0.399
LOC619208	0.498
KIAA0895	-0.568
RANBP5	-0.85325
P2RY10	2.40766666666667
NME5	3.84
DDX21	-1.27025
LRSAM1	-0.1995
HDAC11	-0.932833333333333
VMO1	3.4515
NOLA2	-0.571833333333333
ADAR	0.12725
MTO1	-0.768166666666667
SF4	0.0895
P2RX1	0.1515
HBM	0.52325
EN2	1.623
C14orf172	-0.481
TM9SF2	-0.4758
INHBE	-0.116166666666667
TCTE3	-0.270583333333333
TOX2	-0.95025
CTAGE3	0.20575
HBB	4.8225
MED15	-0.802833333333333
CASR	0.615
C6orf66	-0.993
MTPN	-0.49025
UNC50	-0.068
C21orf33	0.0255
IRF2	1.191625
PGR	-2.77083333333333
GPR84	3.097
CROCCL1	-1.08275
SRPX	-2.57325
BRE	0.259833333333333
FGF10	-0.74125
SDC3	0.243333333333333
ZRSR1	0.563333333333333
DKFZP434P211	0.522
SOX6	-0.5465
RPUSD2	-0.70275
C14orf173	-0.241083333333333
MAPK11	0.798333333333333
TBC1D22A	0.512
FAM123A	-1.5875
COL4A6	-4.02716666666667
TOMM70A	0.6425
NAB1	0.68475
MGC16385	-1.3145
TSPAN18	-0.122833333333333
MED31	0.53425
PLG	-0.319
CAPSL	-0.3495
ZNF532	2.0337
ASB14	0.136
CA8	-3.40425
NUDT16P	2.66516666666667
SLFN11	0.718
LRRIQ2	-0.46425
NOL7	-0.235166666666667
BRMS1L	-1.475625
JARID1A	0.435833333333333
PANK2	-0.066
ICAM3	0.275
MDS1	0.60825
TAF8	-0.38475
RNF139	0.00025
ZNF594	0.2065
ADAM8	1.26525
SFTPC	-0.347125
MAN2B2	0.07725
RGS12	0.6685625
EIF1AY	-4.45325
LRRIQ1	0.455333333333333
GPR150	1.67175
CCDC21	-1.91583333333333
PRRG3	0.05725
SAA4	-3.23625
RAPGEF5	3.3175
ZCCHC2	0.965583333333333
MGC39372	2.435
PPP4R2	-0.470666666666667
CDCA2	-1.02916666666667
OR4D5	-0.0716666666666667
PTGFRN	-1.2002
SIGLEC5	1.5025
C19orf61	-0.726333333333333
NMUR2	0.3035
KIAA1586	-0.826
DAGLA	-0.721666666666667
CHCHD6	-0.53575
GPR32	0.076
NEUROD6	-0.1025
SLC2A4RG	-0.1959375
CA5B	0.3085
FBXL3	1.151
MPHOSPH9	-0.23775
HMG2L1	0.233
HCN4	0.746666666666667
CEACAM19	1.01875
SH2D4B	0.808333333333333
HFE2	-0.865
TGM4	0.1556
LYPD2	0.46625
TBC1D15	0.293
MRPS21	-1.3229
NONO	-0.8149
CLEC5A	0.6905
ITCH	-0.4887
MGAT3	-0.324
MBP	-0.486
RPP25	-1.50275
SOSTDC1	-3.87475
HRC	0.2975
TRIM48	-1.0315
TMEM133	3.9285
ECEL1P2	-1.4915
HOXC11	-0.2675
DOK5	-0.57525
HELZ	0.957666666666667
LOC348180	-0.6045
MGC33894	0.39425
ADRB3	0.087
DMD	-0.153166666666667
PTRH2	-0.345
MPEG1	4.01816666666667
NDUFA12	0.3265
KRTAP2-4	0.02175
STAMBPL1	-0.344166666666667
ADCY2	-1.1815
UNQ6125	0.6995
KLHL20	0.553166666666667
SRM	-1.14
OTC	-0.3575
TMIE	1.85483333333333
SNX8	0.1935
LIPK	-0.248
CHURC1	-0.667333333333333
KLC2	0.656
HDAC1	-0.682666666666667
FAM128A	0.534166666666667
FNDC3B	1.174
MTCP1	2.97933333333333
WFDC10B	3.532
PCDHGB3	1.108
ATRNL1	-2.1432
CAV2	2.13025
MED26	-0.0408333333333333
DUS1L	0.25375
CHRM3	-0.884625
NEK9	-0.506
WARS2	0.72625
TBX22	0.405
TOMM40	-0.88
RP6-213H19.1	-2.15683333333333
TUBGCP5	-0.92475
IGSF6	5.95675
TPPP	0.136166666666667
UNQ6190	-0.3185
GSTM5	-0.90775
BTD	-0.591666666666667
PDCD1LG2	0.816333333333333
SNRPB2	-0.384833333333333
ERICH1	0.545375
APOA4	-0.623625
HOXA11	-1.832
NARG1	-0.731375
MKX	-1.524
RAB28	-0.628
PKP3	-2.525
SH3GL2	-1.76775
CTSO	3.304
RPN2	-0.3720625
IL28RA	-0.485833333333333
SFMBT1	-0.27675
WDR57	-1.544875
FER1L3	1.99458333333333
HSF5	0.105833333333333
TTC9B	-0.23575
C4BPA	-3.47883333333333
ALB	-4.18771428571429
SORBS3	0.52
UPF2	0.33
JPH1	-1.1015
AGBL2	2.04575
DOPEY1	0.827
TERF1	-0.718166666666667
KIF22	-1.32333333333333
NINJ1	1.56625
SEC61A2	-0.567583333333333
HIST1H1D	-0.700833333333333
SFXN4	0.070875
UCP3	0.4673
ZNF703	0.0853333333333333
MYL6B	-0.32025
TREM1	4.10775
OR52E6	0.364
CKMT2	-0.36575
HLA-C	3.168875
SLC13A3	-2.727
TIMP4	-1.3195
SLIT2	1.10725
RSF1	-0.214111111111111
LONRF1	-0.819571428571429
MON1A	-0.576
CACNG6	-1.06383333333333
DPPA4	-4.19116666666667
ZSWIM3	0.4085
ZNF804A	0.249833333333333
CCIN	0.16325
SLC25A31	0.51775
KCNMB4	1.30575
RABL5	0.147625
GALNS	-0.0037
STX6	0.36475
HIST1H1C	-2.03716666666667
CIDEB	0.747625
CASP4	2.4915
PDK3	-1.3054
KCNJ11	-0.2565
TPR	-0.4355
ZSCAN20	-0.8305
MTX2	-0.4195
HIST1H2BH	-0.38825
LOC283767	2.76175
LYRM7	-1.33627777777778
BRD3	-0.1675
HIST1H2BO	-0.512
MAGEB10	0.7185
SLC45A1	0.0675
SERPINA3	-1.3905
KIAA0143	0.75375
KCNJ16	6.41633333333333
KRT79	-0.89525
FABP2	-1.51925
NUT	-0.635
ZNF57	0.08675
FBXL4	0.1895
CLEC9A	2.9085
UGT8	1.24533333333333
BMP2K	1.44125
MAPK4	-3.01775
SLC25A23	-1.1906
HINT1	0.0159
KRTAP13-1	0.2715
SFXN5	-0.0185
CHCHD2	-0.01375
FAM3D	1.227
NDP	-0.959
RHOBTB1	0.483166666666667
SLC4A4	3.387125
RPL38	0.83525
HTF9C	-0.6585
AP2A2	0.088125
ZBTB46	-0.328
MAP7D1	0.268875
AOX1	-2.16183333333333
CYR61	0.45375
DTNA	-1.82871428571429
JRKL	1.19275
TMOD3	-0.67575
EEA1	0.1855
ADCK5	-0.2215
IL1R1	0.611166666666667
KLK3	0.8655
HRSP12	0.3825
KTN1	-0.88575
LOH11CR2A	-0.2202
RELL2	-1.2665
MAB21L1	-0.19
C20orf59	-0.578666666666667
PHKB	-0.30975
ADAM2	-3.16366666666667
TBC1D8B	0.779833333333333
FAM13A1	1.860625
LAPTM4B	-2.17908333333333
LCN8	0.242
TMEM147	-0.079
SYT4	0.237333333333333
XPO7	-1.0115
C9orf62	1.896
GPR75	0.463
TRIM5	0.88425
APOC1	1.54366666666667
RNASE4	-0.283333333333333
PARD6B	-1.309
ARID1A	-0.974166666666667
TPD52L3	-0.6179
RRAGB	0.709
RCN2	-1.467
HIST2H2BE	-0.8058125
STARD7	-0.58425
SHMT2	0.1195
KIAA1751	0.216666666666667
MLYCD	0.318625
LOC162632	-0.0834
UQCRH	-1.06775
RP11-217H1.1	0.1214375
SDHA	-1.09566666666667
NCLN	-0.2444
ZNF17	0.779333333333333
RCBTB2	-0.555
VEGFB	0.4237
RP4-747L4.3	1.09175
COLQ	0.3315
MPN2	-0.895
DRG2	-0.54675
KLRB1	6.112
ALPK2	3.116
DNASE2B	2.03425
FLJ23834	1.29733333333333
AXUD1	-0.0436666666666667
SAFB	-0.0515
NSUN4	0.1385
RFX2	0.593333333333333
MAPK8IP1	0.804333333333333
FANCD2	-1.77821428571429
ANKZF1	-1.17183333333333
C19orf50	-0.414375
DUSP8	0.94025
SENP5	-0.08975
NFKBIL2	-0.599
LBR	-1.210375
IGFL1	1.6525
LZTS2	-0.0835
IL2RG	0.979625
CCDC51	-0.29925
KLF3	-0.209375
ANKRD37	0.85725
KCTD14	1.16966666666667
FZR1	0.132833333333333
SLC44A4	-1.5922
ESPL1	-1.091625
GMPR2	-1.1897
TBC1D19	-0.3795
ERGIC1	1.797
ERBB4	-1.1064
TSPAN32	0.801083333333333
MAP4	-0.158625
GPHN	-1.612
SLC6A2	-0.6925
HIVEP1	0.5565
DFFB	-0.3592
EIF4EBP2	-0.0955
DMRT1	-1.259
HSPB6	-0.576
IER2	-0.9125
AIFM1	-0.80275
WWC2	0.378166666666667
MRPL4	-0.2845
FLJ21062	0.312
EPB41L4A	2.19716666666667
SH2D6	0.04225
TAF4B	-0.62725
GAL3ST3	-0.2135
MALT1	0.383166666666667
RTDR1	2.5645
ARVCF	-1.065
MEX3B	0.650333333333333
FBXO16	-1.15
KIF7	-1.7765
C1QC	5.1995
ZNF783	-1.01466666666667
ZNF85	-0.13475
MMP13	-0.4045
KIAA0329	-0.658125
RTP3	0.8885
ZBED3	0.6695
CLGN	-3.84725
SLC25A37	-1.28975
hCG_18290	0.20675
OR5AS1	-0.6005
SMARCC2	0.683
FAM109A	-0.0216666666666667
CCDC12	-0.78025
USF2	0.3018
DEPDC7	-0.81575
C20orf24	-0.747
JMJD3	0.099
DSP	-0.251214285714286
SLIC1	1.07825
FAM20A	2.3
IRF2BP2	0.1765
ZNF230	0.1605
MSN	0.358857142857143
SLC9A5	-0.7055
EPDR1	0.5167
