Hybridization REF	TCGA-CJ-4644-01A-01R-1188-07
COX7A2	-0.64625
LAMB4	0.434
FAM24A	-0.97
LRRTM3	-1.973
GPHB5	-0.392
OR4C13	0.217
EIF3EIP	-0.47
HABP4	1.916
TMEM125	2.88825
CNTN2	0.13375
ASNSD1	0.015
FUT4	0.42775
ACF	2.14525
LOC158381	0.6015
CDH8	0.3965
AGPS	-0.0643333333333333
C4orf18	1.982375
PECI	0.0130833333333333
UNG	-0.2235
GSTP1	1.567
DCUN1D5	-1.89633333333333
DKFZP564J0863	-0.53725
SLC9A3R1	1.442625
BCDO2	-0.664375
CHMP7	0.16275
REM2	0.1365
DNHD1	-0.224375
FKBP4	-1.37375
ZNF350	1.62225
MGC11102	-0.1805
BST1	1.12475
KISS1R	0.1235
NCR2	0.289
DEFB125	1.784
UBE2W	0.719
KRT15	-4.035125
C10orf99	1.0655
SCN11A	0.062375
GFI1	-1.072
RDHE2	-0.9345
FHL1	1.23516666666667
OSGEP	-0.245
GATA1	-3.88316666666667
SMC6	-1.41325
TTTY14	-0.62775
LPIN3	0.73775
RPL4	-0.6842
RBPMS	1.2652
PRPF3	-0.983333333333333
EMR1	-1.4805
SPATA19	0.06075
XCR1	0.3485
IRX3	1.8061
RBM6	-0.7515
KLF4	-0.4439
UNC5CL	3.00425
SEBOX	0.1665
BTK	0.0325
KRCC1	0.67225
C6orf27	0.287
SYTL5	-0.8015
PRND	3.27225
LOC653319	0.0215
PIGL	-1.15875
HUS1	0.0985
SFRS6	-1.46316666666667
C17orf77	0.641
UIMC1	-0.270666666666667
FXYD2	4.0574
LOC283152	0.11175
ZNF667	0.47275
ZCCHC12	-1.102
TFEC	5.1504
ATP7B	1.769
POLD2	-0.458166666666667
RG9MTD1	-1.15175
ACOT2	1.2905
HIST1H4I	-0.883125
PPARGC1A	1.5094
ETFA	-0.554
POLRMT	-0.2885
ZNF146	-0.447625
MIA2	4.037
KLHL6	-0.151166666666667
HOXB5	-0.509875
NENF	0.728833333333333
CUGBP1	-0.64875
PRSS22	-1.4155
CASC4	1.1597
CUL4B	-0.6907
CENPJ	-2.1343
PITX1	-1.70016666666667
FLJ31033	0.5925
CELSR3	-1.6075
ZNF568	0.81675
ITSN1	-0.339
EHBP1L1	-0.517833333333333
C19orf2	-0.23425
DCTN1	0.14525
LIN28B	-4.11966666666667
TNKS2	-0.88825
C1QBP	-1.032
CADPS2	1.499
SRMS	0.3615
GJA9	0.273166666666667
MGC24975	-0.775333333333333
TRIM45	-1.08633333333333
TSP50	0.768
TCP1	-1.066
TMED7	0.8491
CMA1	0.398
CENPL	-1.83666666666667
PTCRA	0.01
FST	-5.1165
VWCE	-0.35625
PAWR	-1.57725
ABCC12	-0.5825
LDLR	-3.0806
ASTN2	1.0593
LOC441212	-0.2505
GPATCH8	-0.326
TANC2	-1.13366666666667
KIF4A	-3.45
C18orf18	0.4655
PGM1	0.832
KIAA0258	1.03625
CPD	0.656375
SNCAIP	-1.397
DCT	-4.416
HLA-DOA	4.03477272727273
OR11L1	0.5885
UPK1B	-0.379
DNAJB4	1.449
UGT1A8	5.08575
HIST1H4L	-2.108
PECR	1.14116666666667
HSPA2	0.29975
WFIKKN1	0.7545
SERP1	0.187125
SYDE2	0.56925
TACR2	0.6125
NUP85	-1.237
CD177	-0.504
LGR5	-2.32183333333333
PIGG	-0.511916666666667
PTHR1	2.14766666666667
RAB5A	-0.0906
FLJ13224	-0.223
USP9Y	-1.8885
C7orf53	0.328
LRP1B	-1.3645
XAF1	2.3134
ABCG8	-0.782
ANKDD1A	-0.547333333333333
DAND5	-1.5835
SPAG6	0.0591666666666667
LINCR	3.09625
ZDHHC22	-1.614125
CCDC60	0.596
THOC7	-1.22583333333333
TCTA	1.8907
OR8K3	-0.152
NY-REN-7	2.13075
B2M	2.13616666666667
C6orf141	-3.591125
LPPR4	1.2625
SQLE	-3.07
SEPHS1	-0.72
BTBD14B	-0.0970714285714286
PLRG1	-0.61375
SPG7	0.1734375
ZNF614	-0.0916666666666667
PARD6G	1.34133333333333
INPP5B	-0.7077
GRPEL2	-0.2295
PPID	-0.6494
TRIM56	0.68175
UBE2J1	0.453875
IL20RA	-1.03975
LOC387856	0.194
C1orf107	0.08675
UTS2R	-0.24025
C19orf22	0.11725
SAFB2	0.1495
KIAA0652	0.364375
KLRG1	0.605833333333333
MS4A8B	-0.2635
FRAG1	0.41725
KIAA1546	-0.03525
E2F4	-0.2627
CLEC4M	0.051
BTBD14A	-1.109
KIAA0999	0.8103
GYPA	-4.02466666666667
TAC1	-0.637666666666667
TRAIP	-2.6895
KIAA0232	0.7148
ERCC8	-0.59375
GPX4	1.266875
KIAA0368	-0.547375
GPR157	-1.20133333333333
CTAGE4	1.7625
C9orf30	-0.232333333333333
OR52A1	-0.2645
HSP90B3P	0.3275
ALG9	0.0897
BTBD10	0.50475
SDK2	0.06
BAIAP3	-0.33625
RABGGTB	-0.701
ANKRD40	0.353
KRT74	0.336
CALCOCO2	1.16242857142857
SNCA	-3.10025
TMSL8	-3.3185
C2orf53	0.4575
ESRRB	-0.20725
ARHGAP26	0.993
TDRD9	-0.1265
HRAS	0.6185
KLRC4	-1.23
JAGN1	-0.332833333333333
BSDC1	0.502
RNF43	-1.8827
NDUFAF1	0.33325
PHF12	0.09425
OR1L3	0.366
FOLR2	2.76491666666667
LYZL6	0.372166666666667
tcag7.1260	-0.3055
WSB1	-0.183666666666667
PROS1	1.4324
OSTN	0.698
PSMB8	1.9395
SOCS4	-0.31375
DDIT4L	5.36275
MAS1	2.2565
MGC34796	1.878
CSHL1	0.157333333333333
TBCCD1	0.357333333333333
ZBTB7C	-0.3975
AP2S1	-0.866625
P15RS	-0.5091
VAT1	0.2936
SHANK3	1.72366666666667
TUFM	-0.149166666666667
THEG	-0.7035
KRT34	-2.33625
SGSM3	-0.20525
TOMM22	-0.016625
SOCS3	0.582833333333333
CPO	0.608
POP4	0.4245
BHLHB3	2.77775
MALL	2.451
OR1B1	0.542
PARK2	1.492
GPR124	1.591625
LCE1E	0.103
RUVBL2	-0.73575
CGRRF1	0.6012
ACPL2	0.25275
WNT10B	-2.77125
BAIAP2L2	1.17425
ISCA1	0.751
C1orf125	0.1315
RPAP1	-0.748
RAI16	-0.812333333333333
RPL27	-0.58
NLRP9	-0.125
EPN1	0.023
LOC388610	-2.979375
SLC35A1	0.9121
GAL	-4.717
SLC14A2	0.30325
RDH11	0.391166666666667
FAM138F	-0.6
AUH	1.69375
FLJ40243	0.12675
C14orf129	-0.536333333333333
MBD2	-0.6185
ABHD14B	0.312375
PIGT	-0.176375
ALS2CR4	-0.27525
ALAS1	0.1777
FOXO1	1.218
CRLF3	-0.06425
C20orf107	-0.6335
FARS2	0.6655
CCDC28A	0.93875
NPHP3	-0.2485
OR13F1	0.248
TSEN54	-0.558
DEFB106B	0.1552
OR8B4	0.656
STH	1.7275
ZC3H14	-0.695375
CBX2	-0.9165
TMEM49	-0.75725
C6orf21	0.467
FLJ20920	-0.878125
CRTAP	0.159357142857143
DDX50	-0.16625
STYXL1	-0.38975
BLVRB	0.0341666666666667
LOC147650	-0.5935
MMP24	0.51175
GRID1	2.093
BANF1	-0.719166666666667
CTAGEP	1.02475
HMBS	-1.5805
SLC25A24	-0.601
C14orf50	0.20875
MRO	2.21683333333333
SLC25A15	-1.40025
FAM84B	0.5678
TDP1	-1.454
C16orf78	0.0955
C11orf57	0.034875
RFK	0.154875
ZFYVE9	-0.6015
STCH	-0.2819
WIBG	-0.12275
LOC283871	-0.714666666666667
GBA2	0.3145
NDUFB3	0.61325
HSD17B13	-0.41925
GRIN3A	1.724
FMNL1	0.00666666666666667
SEPT7	-0.0327
GNLY	5.1805
GRAMD1C	0.5108
ZNF165	-0.81575
USP38	0.298
FAM83A	-3.86083333333333
C14orf24	0.742666666666667
ARMCX3	1.010375
ARHGDIB	1.215
AK1	-0.17
KIAA1045	-0.2375
DNAJB13	-0.266666666666667
NEU2	1.764
HIST1H4B	-1.756
FAM20B	-1.1424
HES2	-0.130714285714286
FAM73B	-0.7689
LOC388381	-0.242
INTS7	-1.50590909090909
AMPH	-0.70225
ZNF775	-0.68425
UCKL1	-0.797833333333334
C10orf97	-0.238
C1orf161	0.158
ALDH1L1	4.32725
FLJ39378	-0.157375
SLC23A1	1.254
RBM4B	0.4465
THAP4	0.324166666666667
OGFRL1	0.57325
KIAA0831	-0.4435
PPP1R15A	0.0186666666666667
C1orf96	-1.31728571428571
C12orf11	-0.607
BMF	0.1135
MAN1A1	-1.258625
KIAA1600	0.563
NLGN4X	-0.7315
ALOX12	-1.366
RB1CC1	-0.6493
NEIL2	0.2349
EIF4E	-0.505727272727273
ABHD5	-0.79
EXOC4	0.169
CIP29	-0.2025
BATF2	2.434
SLC29A4	1.385
HTR4	0.34825
EMB	-1.02975
TRAF6	0.85375
LMNB1	-3.4815
FAM19A5	-2.364875
SHE	3.76975
PIK3C2B	1.41475
C15orf15	-1.0212
USP15	-0.2341
TCEAL2	-0.31875
C5orf39	0.8975
PTGER2	0.0785
SLC31A1	-0.8483125
IFT172	0.27175
ADAM29	0.3235
GFOD1	0.552
ST7L	0.642
C15orf26	-2.5735
PKN3	-1.1995
CNTD1	-0.134166666666667
COMMD1	0.458
NTRK2	2.64383333333333
FOXN3	0.73925
MFGE8	-0.4708
PFKFB2	0.410166666666667
TAS2R4	-0.25875
ENTHD1	-0.771333333333333
PRMT5	-0.841125
MGC16384	-0.095
LOC442229	-0.64325
TSKU	0.81975
KRTCAP3	0.685
PDLIM1	1.174
KCNS2	0.06
RNF126	-0.517333333333333
CEP63	-0.12225
CLIC4	1.713
hCG_1990170	5.401
ACR	1.9181
KLK7	-1.3475
ALOX5AP	2.906375
RIPK3	3.101
TAS2R9	0.155
C19orf18	0.576
BIRC6	0.3585
ZNF16	0.4445
RFT1	-1.05825
SLC8A2	-0.3355
TACC1	0.934625
ITGAD	2.10875
SAMHD1	1.73025
SH3PXD2B	0.00539999999999999
EPC2	0.6675
C20orf85	0.426
ATP13A2	-0.243833333333333
KRT4	0.328125
CAPNS1	0.05325
MDM2	-0.338583333333333
PCDH20	-0.131666666666667
KCNK9	0.416
OR2C1	0.1595
KLHDC3	-0.691833333333333
IPPK	-0.184
EFHD2	0.20425
GALR3	-0.2975
NBEA	1.4735
ABCA6	0.2709
CLDN3	0.4635
AKT2	-0.622642857142857
EGFR	2.0736
RBM16	0.224875
ZDHHC3	-0.2889
SLC25A4	0.611
CYB5B	-0.008
CPXM1	-2.50375
NDRG1	3.04346153846154
FLJ43826	0.586
OR5L2	0.401666666666667
FARP2	0.9218
MRPL46	-0.409333333333333
LDHAL6B	0.435166666666667
MAPKAPK3	0.430333333333333
NCAM2	-4.911
PRKD2	0.1665
ZFP36L1	0.6539
CYSLTR1	-0.27325
OR4C3	0.38925
HIST1H2AJ	0.3785
CCNB2	-4.03655555555556
ZNF10	-0.096375
TMEM175	-0.00750000000000001
FAM134A	1.83
TIGD4	0.3285
PCNP	-0.50925
MGC39715	1.4305
LQK1	0.886
CREB1	0.2808
TMPRSS3	-2.28275
C4orf32	0.457125
LAT	-0.996833333333333
KCNA3	0.347
SKIV2L2	-0.4095
ROPN1B	-4.35875
tcag7.23	-0.4425
CDT1	-2.782875
ZHX2	0.508
CD28	-3.00525
ZNF624	0.5375
SEPT2	0.853833333333334
SOHLH2	-3.11675
MCOLN3	-1.348625
UNQ1945	0.5
MASP2	-0.9505
ZNRF3	0.5688
GPATCH3	-0.175
AGL	0.117625
QRICH2	-0.0175
PSD4	1.41783333333333
CCNB1IP1	-1.395
ENPP7	1.311
OBFC1	0.34475
KCNG3	-2.908
C14orf79	0.152166666666667
ENPEP	6.958
SCT	0.3595
SKI	0.260125
SEC61G	-0.2555
CAPN11	0.65425
ATXN7L3	-0.36325
DBNDD1	-0.595333333333333
FAIM	-0.04
ANKRD36	-1.0005
GABRP	-0.9195
TACSTD2	-1.855
EIF3J	-0.73525
PPP2R2A	-0.63025
TEKT4	-0.492833333333333
PVALB	-3.75333333333333
F10	-1.0075
FAM134C	0.9493
COMP	-1.300625
EFCBP1	-2.7819375
SCLT1	-0.40925
TAL1	-0.1853
ACSL1	2.74625
ABCC5	-0.572666666666667
ABL1	-0.438555555555556
RBBP7	-1.05175
PTPRG	0.838125
NCOR1	-0.1504
SPINK4	-2.4685
TXNRD1	-1.6442
TNRC15	0.863625
C9orf138	0.9275
UBE2H	0.496666666666667
BRDT	-0.332833333333333
C8orf31	-0.1875
CCNE2	-2.60936363636364
SLC6A8	-0.072125
CALCR	-1.5685
PPP1CB	0.6685
ABHD8	0.16
ARF5	0.2376
SLC24A4	1.441
CCT3	-0.6435
ZNF121	-0.893875
SLC3A2	-0.2701
OR13A1	0.053
SLC5A10	3.847
RAD50	0.38325
IER5	-0.3725
MTHFD1L	-1.72725
MBTPS2	0.139
MVK	0.442125
NCL	-0.3397
PSMD10	-0.53275
MOBP	0.411
FLJ32894	2.9455
HRH1	-0.098
C5orf30	-0.48075
NUDT16L1	0.5283
RASGRP3	4.688
PRKRIP1	-0.3539
CCDC75	-0.025
LOC253970	-0.15825
KIAA1239	-0.297
MED21	-0.74225
SYT11	1.23483333333333
NTSR2	1.688
EGFL11	-0.3635
CXorf59	1.2165
OR2A25	0.47875
SPTBN2	-0.58925
LRMP	0.670166666666667
RNF111	0.28175
PTH	-1.9425
LOC619208	1.11183333333333
KIAA0895	1.484
RANBP5	-0.92875
P2RY10	1.31033333333333
NME5	3.317
DDX21	-1.2345
LRSAM1	-0.2615
HDAC11	0.330666666666667
VMO1	2.49475
NOLA2	-0.315666666666667
ADAR	0.121333333333333
MTO1	-0.494333333333333
SF4	0.2155
P2RX1	0.256833333333333
HBM	0.5595
EN2	-0.3315
C14orf172	-0.17475
TM9SF2	0.2521
INHBE	-0.5465
TCTE3	-0.00750000000000002
TOX2	-1.19925
CTAGE3	0.8825
HBB	4.239
MED15	-0.580166666666667
CASR	0.663
C6orf66	-0.906666666666667
MTPN	0.218375
UNC50	0.6475
C21orf33	0.595625
IRF2	1.02475
PGR	-2.59383333333333
GPR84	1.459
CROCCL1	-1.514
SRPX	-3.3215
BRE	0.525333333333333
FGF10	0.378333333333333
SDC3	0.0651666666666667
ZRSR1	0.846833333333333
DKFZP434P211	-0.0118749999999999
SOX6	1.799
RPUSD2	-0.40725
C14orf173	0.119833333333333
MAPK11	0.296333333333333
TBC1D22A	0.4745
FAM123A	-0.511
COL4A6	-4.004
TOMM70A	-0.5385
NAB1	1.0065
MGC16385	0.35825
TSPAN18	2.27666666666667
MED31	-0.858
PLG	-0.044
CAPSL	4.17
ZNF532	0.8356
ASB14	-0.0025
CA8	-2.703
NUDT16P	2.522
SLFN11	0.981
LRRIQ2	-1.516625
NOL7	-0.5175
BRMS1L	-0.4295
JARID1A	-0.224333333333333
PANK2	-0.137
ICAM3	-0.29775
MDS1	0.099
TAF8	-0.35825
RNF139	-0.036
ZNF594	-0.366333333333333
ADAM8	0.910125
SFTPC	-0.067125
MAN2B2	0.8485
RGS12	0.7573125
EIF1AY	-4.81566666666667
LRRIQ1	0.333166666666667
GPR150	0.00274999999999999
CCDC21	-1.80016666666667
PRRG3	0.24275
SAA4	-4.327
RAPGEF5	2.04275
ZCCHC2	-0.118916666666667
MGC39372	1.523
PPP4R2	-0.873833333333333
CDCA2	-1.50616666666667
OR4D5	0.0735
PTGFRN	0.1211
SIGLEC5	1.73666666666667
C19orf61	-0.965166666666667
NMUR2	0.328
KIAA1586	-0.434833333333333
DAGLA	0.453333333333333
CHCHD6	-0.94425
GPR32	0.726
NEUROD6	0.031
SLC2A4RG	0.961
CA5B	0.21075
FBXL3	1.1235
MPHOSPH9	-1.64075
HMG2L1	-1.13525
HCN4	-0.246
CEACAM19	-0.1585
SH2D4B	1.19983333333333
HFE2	-0.6485
TGM4	0.2252
LYPD2	-0.217
TBC1D15	-0.0875
MRPS21	-0.5716
NONO	-1.7044
CLEC5A	2.147625
ITCH	0.0332999999999999
MGAT3	2.27066666666667
MBP	1.163625
RPP25	-0.2495
SOSTDC1	-2.0945
HRC	1.003
TRIM48	0.272
TMEM133	3.265
ECEL1P2	-1.0725
HOXC11	-0.896
DOK5	-1.3095
HELZ	-0.0165
LOC348180	-0.80325
MGC33894	0.3135
ADRB3	0.11
DMD	-0.02025
PTRH2	-0.5995
MPEG1	3.5675
NDUFA12	0.136333333333333
KRTAP2-4	0.13025
STAMBPL1	-0.323833333333333
ADCY2	-0.860833333333333
UNQ6125	0.5525
KLHL20	0.024
SRM	-1.3445
OTC	1.271
TMIE	0.607166666666667
SNX8	0.30475
LIPK	-1.363
CHURC1	-0.398333333333333
KLC2	0.27
HDAC1	-0.730333333333333
FAM128A	0.525
FNDC3B	1.1607
MTCP1	1.03433333333333
WFDC10B	-0.2083
PCDHGB3	0.161
ATRNL1	-3.2435
CAV2	2.70225
MED26	-0.286666666666667
DUS1L	-0.3185
CHRM3	-0.884875
NEK9	0.84725
WARS2	-0.127
TBX22	-1.1095
TOMM40	-0.6485
RP6-213H19.1	-3.87033333333333
TUBGCP5	-0.86125
IGSF6	5.1625
TPPP	3.1985
UNQ6190	-1.079
GSTM5	1.51075
BTD	0.686
PDCD1LG2	0.953333333333333
SNRPB2	-0.690833333333333
ERICH1	0.174375
APOA4	-1.573375
HOXA11	-3.161
NARG1	-0.622125
MKX	-2.65075
RAB28	-0.235142857142857
PKP3	-4.00525
SH3GL2	-3.17425
CTSO	3.81925
RPN2	0.1195625
IL28RA	0.6105
SFMBT1	0.3025
WDR57	-0.661625
FER1L3	0.815333333333333
HSF5	0.378
TTC9B	-0.427
C4BPA	-3.6025
ALB	-5.46492307692308
SORBS3	0.44625
UPF2	-0.1335
JPH1	-1.017
AGBL2	0.8945
DOPEY1	1.767
TERF1	-0.395833333333333
KIF22	-1.69633333333333
NINJ1	1.301
SEC61A2	-0.75525
HIST1H1D	-1.12433333333333
SFXN4	0.164625
UCP3	-0.1104
ZNF703	-0.151166666666667
MYL6B	0.63075
TREM1	2.26575
OR52E6	0.95
CKMT2	5.28725
HLA-C	2.85075
SLC13A3	-3.45866666666667
TIMP4	-0.17875
SLIT2	0.585
RSF1	0.0428888888888889
LONRF1	-1.08364285714286
MON1A	-0.1125
CACNG6	-2.14116666666667
DPPA4	-5.65216666666667
ZSWIM3	-0.07875
ZNF804A	0.588833333333333
CCIN	0.663
SLC25A31	0.32525
KCNMB4	-0.75575
RABL5	0.907
GALNS	0.3506
STX6	0.378875
HIST1H1C	0.358666666666667
CIDEB	1.9015
CASP4	0.515333333333333
PDK3	-0.4944
KCNJ11	-0.148
TPR	-0.801
ZSCAN20	-1.111
MTX2	0.0075
HIST1H2BH	-0.42025
LOC283767	2.17475
LYRM7	-0.043
BRD3	-0.8105
HIST1H2BO	-0.5145
MAGEB10	-0.3235
SLC45A1	0.94175
SERPINA3	-3.62785
KIAA0143	1.00575
KCNJ16	6.94766666666667
KRT79	-0.7155
FABP2	-0.77525
NUT	-0.4255
ZNF57	-0.424
FBXL4	0.099125
CLEC9A	3.3895
UGT8	2.4455
BMP2K	0.291
MAPK4	-3.7555
SLC25A23	0.3342
HINT1	0.2829
KRTAP13-1	0.8875
SFXN5	0.6585
CHCHD2	0.235083333333333
FAM3D	1.015
NDP	-4.40525
RHOBTB1	1.54533333333333
SLC4A4	4.56225
RPL38	-0.25425
HTF9C	-0.571
AP2A2	1.275625
ZBTB46	0.714
MAP7D1	-0.40975
AOX1	3.09116666666667
CYR61	0.114666666666667
DTNA	-1.94421428571429
JRKL	1.30975
TMOD3	-0.40275
EEA1	-0.3461
ADCK5	-0.68875
IL1R1	2.09016666666667
KLK3	0.1475
HRSP12	3.16725
KTN1	-0.27875
LOH11CR2A	-1.1666
RELL2	-2.29375
MAB21L1	0.0545
C20orf59	-0.7695
PHKB	0.42125
ADAM2	-2.27233333333333
TBC1D8B	1.40283333333333
FAM13A1	0.795125
LAPTM4B	-1.406
LCN8	0.02
TMEM147	0.2085
SYT4	0.369
XPO7	-0.738
C9orf62	-0.2615
GPR75	0.6645
TRIM5	1.52975
APOC1	0.783333333333333
RNASE4	0.993833333333333
PARD6B	-1.558625
ARID1A	-0.496333333333333
TPD52L3	0.4874
RRAGB	0.270166666666667
RCN2	-0.941833333333333
HIST2H2BE	-0.990375
STARD7	0.5085
SHMT2	0.2355
KIAA1751	0.323
MLYCD	3.02325
LOC162632	-0.5562
UQCRH	-1.21075
RP11-217H1.1	0.1678125
SDHA	0.069
NCLN	-0.2154
ZNF17	0.0958333333333333
RCBTB2	0.77125
VEGFB	1.3339
RP4-747L4.3	1.1265
COLQ	0.0806
MPN2	-0.790333333333333
DRG2	-0.40575
KLRB1	5.15475
ALPK2	2.91875
DNASE2B	1.62125
FLJ23834	0.449
AXUD1	0.8305
SAFB	-0.3197
NSUN4	-0.49925
RFX2	1.886
MAPK8IP1	0.631333333333333
FANCD2	-2.36128571428571
ANKZF1	-0.488
C19orf50	0.178625
DUSP8	-0.0105
SENP5	-0.192375
NFKBIL2	-1.06525
LBR	-0.934
IGFL1	-1.756
LZTS2	-0.125125
IL2RG	0.462125
CCDC51	-0.2055
KLF3	0.275125
ANKRD37	-0.094
KCTD14	2.11633333333333
FZR1	-0.10375
SLC44A4	0.1872
ESPL1	-1.701875
GMPR2	0.0542
TBC1D19	-0.123333333333333
ERGIC1	0.762148148148148
ERBB4	-1.4487
TSPAN32	0.6895
MAP4	0.009125
GPHN	-0.21775
SLC6A2	-0.20675
HIVEP1	0.344
DFFB	-0.95
EIF4EBP2	0.662875
DMRT1	0.01125
HSPB6	-0.4995
IER2	-0.660166666666667
AIFM1	1.3375
WWC2	0.914916666666667
MRPL4	-0.84075
FLJ21062	2.11
EPB41L4A	2.52608333333333
SH2D6	0.2675
TAF4B	-0.9235
GAL3ST3	0.214
MALT1	0.0966666666666666
RTDR1	3.264
ARVCF	0.403625
MEX3B	-2.60433333333333
FBXO16	1.63675
KIF7	-1.31825
C1QC	3.94733333333333
ZNF783	-0.469
ZNF85	0.10025
MMP13	-1.846
KIAA0329	0.452125
RTP3	-1.004
ZBED3	1.07
CLGN	-4.64375
SLC25A37	-0.890583333333333
hCG_18290	-0.95675
OR5AS1	0.0015
SMARCC2	0.474583333333333
FAM109A	0.127
CCDC12	-0.284
USF2	0.277
DEPDC7	0.95375
C20orf24	-0.7375
JMJD3	-0.175
DSP	-3.5275
SLIC1	0.698375
FAM20A	3.244875
IRF2BP2	0.621875
ZNF230	0.014
MSN	0.705714285714286
SLC9A5	-1.7095
EPDR1	1.9084
MUSK	0.3925
ZNF434	-0.1455
SMARCD1	-0.352666666666667
ZFP106	0.041
ZNF347	0.1482
GTF2E1	-0.4865
RY1	-0.240333333333333
ATAD2B	-0.34875
