Hybridization REF	TCGA-A3-3346-01A-01R-0864-07
ERBB2IP	-0.0593333333333333
EMX2	2.773
FUS	-2.59275
TF	2.5383
CLCN4	2.45466666666667
CXorf56	-0.30025
C11orf72	0.3525
ELAC2	-1.63775
NPR1	-0.256
ASS1	-0.763833333333333
USP42	-1.15225
POLR2J	-0.7275
SEC23IP	0.0416666666666667
UQCRC1	-0.56725
LOC729603	-0.45725
C1orf71	-0.87575
POLG	-2.1
ADAM23	-4.71
TFR2	0.3375
RICTOR	-0.5613
MGC39606	0.46575
C19orf55	-0.16025
SNAPC1	-0.1485
GNA11	0.2635
CCDC52	0.464833333333333
FSIP1	0.0335
UPF3A	-0.687
IGSF11	-1.8356
LAGE3	-0.0555
CHST6	-0.9315
UNC13B	-1.003
TTLL4	-2.543375
ZNF687	-0.425375
SDC2	0.5631
COX7A2	-0.18625
LAMB4	0.0605
FAM24A	0.503
LRRTM3	-0.4738
GPHB5	0.4945
OR4C13	-0.0475
EIF3EIP	0.143428571428572
HABP4	-0.772
TMEM125	0.72975
CNTN2	0.76175
ASNSD1	-0.16425
FUT4	-0.051375
ACF	0.30575
LOC158381	0.5035
CDH8	-0.3905
AGPS	-0.5775
C4orf18	1.52175
PECI	-0.570666666666667
UNG	-0.653875
GSTP1	-1.115625
DCUN1D5	-1.04033333333333
DKFZP564J0863	-0.6795
SLC9A3R1	1.102
BCDO2	0.327375
CHMP7	-0.1435
REM2	0.3955
DNHD1	0.237375
FKBP4	-1.671
ZNF350	-0.658
MGC11102	0.25875
BST1	2.212
KISS1R	1.311
NCR2	0.191
DEFB125	0.5335
UBE2W	0.91875
KRT15	-2.814
C10orf99	3.4305
SCN11A	0.110571428571429
GFI1	-1.33225
RDHE2	-0.239166666666667
FHL1	-0.271333333333333
OSGEP	-0.564333333333333
GATA1	-3.8664
SMC6	-1.314
TTTY14	-0.45075
LPIN3	0.41875
RPL4	-0.9151
RBPMS	0.8674
PRPF3	-1.09566666666667
EMR1	1.355
SPATA19	-0.084
XCR1	0.2595
IRX3	2.3856
RBM6	-1.0715
KLF4	-0.9237
UNC5CL	2.675
SEBOX	-0.076
BTK	-0.15525
KRCC1	2.0145
C6orf27	0.502
SYTL5	-0.1925
PRND	0.0151428571428571
LOC653319	-0.3725
PIGL	-0.359875
HUS1	0.749666666666667
SFRS6	-0.396666666666667
C17orf77	0.163
UIMC1	0.147333333333333
FXYD2	2.4527
LOC283152	0.1855
ZNF667	-1.75325
ZCCHC12	-0.7195
TFEC	3.2963
ATP7B	-1.28883333333333
POLD2	-1.17533333333333
RG9MTD1	-1.348
ACOT2	-0.0201666666666667
HIST1H4I	-1.232625
PPARGC1A	1.1049
ETFA	-0.6319
POLRMT	-0.812
ZNF146	-0.793375
MIA2	1.8525
KLHL6	-0.247833333333333
HOXB5	0.788
NENF	1.40083333333333
CUGBP1	0.264
PRSS22	-1.00066666666667
CASC4	1.662
CUL4B	0.536
CENPJ	-1.8648
PITX1	-2.0925
FLJ31033	1.268
CELSR3	-2.06233333333333
ZNF568	-0.51825
ITSN1	-0.53175
EHBP1L1	-1.05166666666667
C19orf2	0.10875
DCTN1	-1.16875
LIN28B	-3.33983333333333
TNKS2	-1.0945
C1QBP	-0.905875
CADPS2	2.2905
SRMS	0.47525
GJA9	0.380333333333333
MGC24975	0.360333333333333
TRIM45	0.0871666666666667
TSP50	0.95275
TCP1	-1.693
TMED7	1.0787
CMA1	0.8225
CENPL	-0.555666666666667
PTCRA	0.2805
FST	-5.15725
VWCE	-4.42975
PAWR	-1.22325
ABCC12	0.0328333333333334
LDLR	-3.3801
ASTN2	-0.5721
LOC441212	-0.20125
GPATCH8	-0.67725
TANC2	-0.01225
KIF4A	-1.46675
C18orf18	-0.5965
PGM1	0.80675
KIAA0258	-0.50575
CPD	0.2335
SNCAIP	-1.484
DCT	-4.03833333333333
HLA-DOA	2.80268181818182
OR11L1	0.5455
UPK1B	0.1416
DNAJB4	0.562375
UGT1A8	5.831
HIST1H4L	-2.7425
PECR	0.112166666666667
HSPA2	2.64275
WFIKKN1	0.6485
SERP1	0.446625
SYDE2	-0.094
TACR2	0.2645
NUP85	-0.67375
CD177	0.413166666666667
LGR5	-1.947
PIGG	0.306583333333333
PTHR1	-0.778333333333333
RAB5A	-0.6557
FLJ13224	0.1805
USP9Y	-1.08733333333333
C7orf53	-0.072
LRP1B	-0.22625
XAF1	3.5727
ABCG8	-0.1425
ANKDD1A	-0.942
DAND5	1.084
SPAG6	0.410666666666667
LINCR	3.763
ZDHHC22	-0.92575
CCDC60	0.934
THOC7	-1.002
TCTA	0.8219
OR8K3	1.05925
NY-REN-7	0.39225
B2M	3.10183333333333
C6orf141	-1.324125
LPPR4	0.9415
SQLE	-2.110625
SEPHS1	-1.2045
BTBD14B	0.254357142857143
PLRG1	-0.55175
SPG7	-0.1998125
ZNF614	-1.137
PARD6G	-0.6625
INPP5B	-0.4557
GRPEL2	0.2635
PPID	-0.7847
TRIM56	-0.11125
UBE2J1	-0.164625
IL20RA	-0.6895
LOC387856	0.43725
C1orf107	0.566333333333333
UTS2R	0.85175
C19orf22	0.4975
SAFB2	-0.67475
KIAA0652	0.1785
KLRG1	-0.0121666666666667
MS4A8B	1.743
FRAG1	0.57925
KIAA1546	-0.4855
E2F4	-0.7891
CLEC4M	0.202666666666667
BTBD14A	-1.469
KIAA0999	-0.1389
GYPA	-3.359
TAC1	-0.1176
TRAIP	-1.72033333333333
KIAA0232	0.6919
ERCC8	-0.011
GPX4	0.31975
KIAA0368	-0.881875
GPR157	-0.769
CTAGE4	0.693
C9orf30	0.311833333333333
OR52A1	0.7305
HSP90B3P	1.039
ALG9	-0.5978
BTBD10	0.9935
SDK2	0.07525
BAIAP3	-2.01575
RABGGTB	0.054125
ANKRD40	-1.03533333333333
KRT74	0.52
CALCOCO2	0.491571428571429
SNCA	-2.71725
TMSL8	-5.433125
C2orf53	0.4445
ESRRB	-0.07075
ARHGAP26	-0.171
TDRD9	-1.407
HRAS	-1.175
KLRC4	-0.5025
JAGN1	-0.393
BSDC1	0.80525
RNF43	-1.238
NDUFAF1	0.54575
PHF12	0.21275
OR1L3	0.54875
FOLR2	2.48766666666667
LYZL6	0.1195
tcag7.1260	0.501
WSB1	-0.273
PROS1	0.8178
OSTN	0.584
PSMB8	2.14325
SOCS4	-0.65425
DDIT4L	5.04225
MAS1	-0.781
MGC34796	0.98325
CSHL1	0.422166666666667
TBCCD1	0.474333333333333
ZBTB7C	-0.2715
AP2S1	-0.325875
P15RS	-0.5295
VAT1	-0.9138
SHANK3	0.0633333333333333
TUFM	-0.439833333333333
THEG	-0.259
KRT34	-0.574
SGSM3	-0.784
TOMM22	0.587375
SOCS3	1.64316666666667
CPO	0.6435
POP4	1.18475
BHLHB3	4.79875
MALL	1.891
OR1B1	0.892
PARK2	0.5795
GPR124	-1.201875
LCE1E	0.279
RUVBL2	-0.763
CGRRF1	-0.0105
ACPL2	0.522
WNT10B	-1.592375
BAIAP2L2	1.157125
ISCA1	1.396
C1orf125	0.904
RPAP1	-0.219
RAI16	-0.184833333333333
RPL27	-0.5385
NLRP9	-0.229
EPN1	0.027
LOC388610	0.609125
SLC35A1	0.3333
GAL	-4.74575
SLC14A2	0.452
RDH11	-0.787666666666667
FAM138F	0.461
AUH	0.011
FLJ40243	0.34375
C14orf129	-0.3175
MBD2	-1.28066666666667
ABHD14B	-0.281875
PIGT	0.745875
ALS2CR4	0.672
ALAS1	-0.8239
FOXO1	-0.0946666666666667
CRLF3	-0.563625
C20orf107	-0.2085
FARS2	-0.5055
CCDC28A	1.009
NPHP3	-0.045
OR13F1	0.6255
TSEN54	-1.15225
DEFB106B	-0.0323999999999999
OR8B4	0.875
STH	-0.313
ZC3H14	-1.085875
CBX2	-0.028
TMEM49	-0.375
C6orf21	0.716
FLJ20920	-1.4535
CRTAP	-0.0248571428571428
DDX50	-0.78275
STYXL1	-0.30625
BLVRB	1.35816666666667
LOC147650	-0.418
MMP24	0.3805
GRID1	-0.4356
BANF1	-0.705
CTAGEP	0.15075
HMBS	-2.0895
SLC25A24	0.0526666666666667
C14orf50	-0.16675
MRO	2.663
SLC25A15	-1.25725
FAM84B	-0.0727
TDP1	-0.9865
C16orf78	-0.0878333333333333
C11orf57	-0.63125
RFK	-0.751125
ZFYVE9	-0.5175
STCH	0.3678
WIBG	-0.021
LOC283871	-0.853
GBA2	-1.5278
NDUFB3	0.6495
HSD17B13	0.01225
GRIN3A	1.7842
FMNL1	-1.27483333333333
SEPT7	-0.3772
GNLY	5.285
GRAMD1C	1.60483333333333
ZNF165	-2.13175
USP38	-0.21975
FAM83A	-2.02066666666667
C14orf24	0.206416666666667
ARMCX3	1.49925
ARHGDIB	-0.408333333333333
AK1	-0.327125
KIAA1045	0.17275
DNAJB13	0.743333333333333
NEU2	0.366
HIST1H4B	-1.625
FAM20B	-0.8208
HES2	-0.169428571428571
FAM73B	-0.7673
LOC388381	-0.18125
INTS7	-0.332272727272727
AMPH	0.53825
ZNF775	-0.482375
UCKL1	-0.184833333333333
C10orf97	-0.425
C1orf161	0.51825
ALDH1L1	-0.98225
FLJ39378	0.17725
SLC23A1	0.824
RBM4B	-0.82575
THAP4	-0.383
OGFRL1	0.77725
KIAA0831	-0.503125
PPP1R15A	-0.698
C1orf96	-0.324142857142857
C12orf11	0.43975
BMF	-0.75925
MAN1A1	-1.55425
KIAA1600	0.138
NLGN4X	-2.2565
ALOX12	-0.540166666666667
RB1CC1	-0.2803
NEIL2	0.1624
EIF4E	0.121772727272727
ABHD5	-0.53625
EXOC4	-0.160833333333333
CIP29	0.511666666666667
BATF2	3.39875
SLC29A4	0.7805
HTR4	0.09875
EMB	-1.21575
TRAF6	0.075
LMNB1	-1.01
FAM19A5	-2.39875
SHE	0.54075
PIK3C2B	-0.345
C15orf15	-0.3215
USP15	0.4726
TCEAL2	-0.4785
C5orf39	1.25833333333333
PTGER2	3.2685
SLC31A1	-1.2668125
IFT172	-0.4015
ADAM29	0.11775
GFOD1	-2.15175
ST7L	1.159
C15orf26	-1.93725
PKN3	-1.785
CNTD1	0.279833333333333
COMMD1	0.724375
NTRK2	3.22325
FOXN3	-0.137375
MFGE8	-1.4901
PFKFB2	0.447833333333333
TAS2R4	-0.4385
ENTHD1	1.24666666666667
PRMT5	-1.28825
MGC16384	0.3105
LOC442229	-0.75575
TSKU	0.68875
KRTCAP3	-1.730125
PDLIM1	1.0101
KCNS2	0.418
RNF126	0.116
CEP63	-0.550375
CLIC4	1.1505
hCG_1990170	2.38375
ACR	0.3639
KLK7	-0.15475
ALOX5AP	4.726
RIPK3	2.36025
TAS2R9	0.4305
C19orf18	-1.1465
BIRC6	0.202428571428571
ZNF16	0.1845
RFT1	-1.145
SLC8A2	-0.66925
TACC1	-1.180125
ITGAD	1.50925
SAMHD1	2.4435
SH3PXD2B	0.5233
EPC2	0.31
C20orf85	0.451125
ATP13A2	-0.2155
KRT4	0.85625
CAPNS1	-0.4555
MDM2	-0.704
PCDH20	0.966
KCNK9	0.821
OR2C1	0.7395
KLHDC3	-2.27183333333333
IPPK	-0.7575
EFHD2	0.039
GALR3	0.743
NBEA	-0.273
ABCA6	0.2699
CLDN3	-0.736666666666667
AKT2	-0.4775
EGFR	1.2305
RBM16	-0.086
ZDHHC3	-0.4204
SLC25A4	0.298333333333333
CYB5B	-0.550833333333333
CPXM1	-1.61625
NDRG1	2.49476923076923
FLJ43826	0.39475
OR5L2	0.057
FARP2	-0.0488
MRPL46	-0.184916666666667
LDHAL6B	0.82
MAPKAPK3	-0.6265
NCAM2	-2.72825
PRKD2	-0.618666666666667
ZFP36L1	1.5724
CYSLTR1	-0.69125
OR4C3	0.31375
HIST1H2AJ	0.3215
CCNB2	-1.71844444444444
ZNF10	0.10475
TMEM175	-0.0675
FAM134A	-0.0361666666666667
TIGD4	-0.1235
PCNP	-0.611
MGC39715	-0.38175
LQK1	-0.16175
CREB1	0.0814999999999999
TMPRSS3	0.22675
C4orf32	-1.91175
LAT	-1.22266666666667
KCNA3	-0.303
SKIV2L2	-0.23825
ROPN1B	-4.788
tcag7.23	0.059
CDT1	-2.624625
ZHX2	2.142125
CD28	-1.8595
ZNF624	-0.5795
SEPT2	0.616166666666667
SOHLH2	-1.80257142857143
MCOLN3	-0.2955
UNQ1945	0.743
MASP2	-1.179
ZNRF3	-0.1186
GPATCH3	-0.745
AGL	-0.2305
QRICH2	0.0455
PSD4	-0.848166666666667
CCNB1IP1	-2.00125
ENPP7	1.36825
OBFC1	0.42025
KCNG3	-1.49925
C14orf79	-0.165
ENPEP	6.91583333333333
SCT	0.4385
SKI	-0.316375
SEC61G	1.25225
CAPN11	0.493
ATXN7L3	-0.9185
DBNDD1	-1.33633333333333
FAIM	1.244
ANKRD36	-0.0455
GABRP	-0.5304
TACSTD2	0.5884
EIF3J	-0.1165
PPP2R2A	0.081
TEKT4	-0.4995
PVALB	-2.9595
F10	-3.44783333333333
FAM134C	9.99999999999779e-05
COMP	-0.69925
EFCBP1	-1.906125
SCLT1	-0.115625
TAL1	-1.7285
ACSL1	2.207
ABCC5	-1.15283333333333
ABL1	-0.753055555555556
RBBP7	0.36925
PTPRG	0.434875
NCOR1	-1.6304
SPINK4	-2.0195
TXNRD1	-0.2684
TNRC15	-0.935625
C9orf138	0.661875
UBE2H	0.5625
BRDT	0.158
C8orf31	0.49425
CCNE2	-2.36136363636364
SLC6A8	1.792125
CALCR	-2.1305
PPP1CB	1.77583333333333
ABHD8	0.03025
ARF5	-0.7194
SLC24A4	0.86525
CCT3	-0.7195
ZNF121	-0.254375
SLC3A2	-1.0949
OR13A1	0.6545
SLC5A10	1.14175
RAD50	-0.038375
IER5	-0.6525
MTHFD1L	-1.6425
MBTPS2	0.61925
MVK	0.451625
NCL	-0.1776
PSMD10	0.29725
MOBP	0.167625
FLJ32894	1.2115
HRH1	0.364
C5orf30	-3.0585
NUDT16L1	0.6933
RASGRP3	3.42516666666667
PRKRIP1	-0.2115
CCDC75	-0.677
LOC253970	0.23075
KIAA1239	0.895
MED21	-0.35675
SYT11	1.80708333333333
NTSR2	0.714
EGFL11	-3.908
CXorf59	-0.348
OR2A25	0.57175
SPTBN2	-1.87325
LRMP	-0.252
RNF111	0.5835
PTH	-0.986
LOC619208	1.33933333333333
KIAA0895	1.1205
RANBP5	-1.051375
P2RY10	0.690666666666667
NME5	3.34933333333333
DDX21	-1.762
LRSAM1	-1.013
HDAC11	-0.528333333333333
VMO1	3.79975
NOLA2	-0.238166666666667
ADAR	-0.403083333333333
MTO1	-1.116
SF4	-0.623333333333333
P2RX1	0.128
HBM	0.91275
EN2	1.0695
C14orf172	-0.3705
TM9SF2	0.2253
INHBE	0.548
TCTE3	-0.0468333333333333
TOX2	-2.8995
CTAGE3	-0.366
HBB	5.8617
MED15	-1.06533333333333
CASR	1.413
C6orf66	-0.8105
MTPN	-0.96975
UNC50	0.58825
C21orf33	0.105
IRF2	1.612625
PGR	-3.062
GPR84	2.70525
CROCCL1	-1.044
SRPX	-3.08825
BRE	0.800166666666667
FGF10	-0.527
SDC3	0.0460000000000001
ZRSR1	0.152666666666667
DKFZP434P211	-0.1545
SOX6	0.8075
RPUSD2	-0.88125
C14orf173	-0.210083333333333
MAPK11	0.0461666666666667
TBC1D22A	0.301
FAM123A	-0.3595
COL4A6	-4.475
TOMM70A	-0.678
NAB1	0.49675
MGC16385	-1.002125
TSPAN18	-1.7765
MED31	0.007
PLG	0.242
CAPSL	0.8665
ZNF532	1.2732
ASB14	-0.08475
CA8	-2.9325
NUDT16P	2.60516666666667
SLFN11	1.186
LRRIQ2	-1.38925
NOL7	-0.843
BRMS1L	-0.784
JARID1A	-0.295333333333333
PANK2	-0.13175
ICAM3	0.90625
MDS1	0.0385
TAF8	-1.08775
RNF139	0.176
ZNF594	-1.69433333333333
ADAM8	3.5355
SFTPC	0.0645
MAN2B2	0.463375
RGS12	0.41275
EIF1AY	-1.01483333333333
LRRIQ1	-0.384666666666667
GPR150	0.79825
CCDC21	-1.10183333333333
PRRG3	0.41175
SAA4	-0.28
RAPGEF5	1.227625
ZCCHC2	-0.0369166666666667
MGC39372	0.932
PPP4R2	-1.12716666666667
CDCA2	-1.1765
OR4D5	0.4365
PTGFRN	-0.6894
SIGLEC5	2.18183333333333
C19orf61	-0.842166666666667
NMUR2	0.1645
KIAA1586	-1.78816666666667
DAGLA	-0.228166666666667
CHCHD6	0.14575
GPR32	0.4665
NEUROD6	0.291833333333333
SLC2A4RG	-0.1903125
CA5B	0.70725
FBXL3	-0.00149999999999999
MPHOSPH9	-0.554
HMG2L1	-0.07375
HCN4	0.752666666666667
CEACAM19	0.8585
SH2D4B	0.738666666666667
HFE2	-0.3295
TGM4	0.2895
LYPD2	0.00174999999999997
TBC1D15	0.358
MRPS21	-0.4362
NONO	-1.2642
CLEC5A	2.97875
ITCH	-0.092
MGAT3	2.97883333333333
MBP	0.020375
RPP25	-2.02225
SOSTDC1	-2.278
HRC	-2.05275
TRIM48	0.0925
TMEM133	1.35
ECEL1P2	-0.4125
HOXC11	-0.433
DOK5	1.83075
HELZ	0.453166666666667
LOC348180	-0.2595
MGC33894	0.394
ADRB3	0.3925
DMD	0.151583333333333
PTRH2	-1.14025
MPEG1	3.65216666666667
NDUFA12	0.692666666666667
KRTAP2-4	0.464083333333333
STAMBPL1	-0.3995
ADCY2	-0.849666666666667
UNQ6125	0.2665
KLHL20	0.223333333333333
SRM	-0.73725
OTC	-0.0765
TMIE	3.01183333333333
SNX8	0.62125
LIPK	0.231
CHURC1	0.173333333333333
KLC2	0.4045
HDAC1	-0.143666666666667
FAM128A	0.242666666666667
FNDC3B	1.2614
MTCP1	3.56233333333333
WFDC10B	2.2112
PCDHGB3	-0.2165
ATRNL1	-2.4619
CAV2	2.3685
MED26	-0.171833333333333
DUS1L	-0.48425
CHRM3	-1.783125
NEK9	-0.64775
WARS2	0.38225
TBX22	0.4885
TOMM40	-0.977
RP6-213H19.1	-3.6795
TUBGCP5	-0.0445
IGSF6	4.466
TPPP	0.610333333333333
UNQ6190	0.495
GSTM5	-0.7715
BTD	-0.0496666666666667
PDCD1LG2	0.315
SNRPB2	0.0398333333333333
ERICH1	-0.35825
APOA4	-1.418375
HOXA11	0.3005
NARG1	-0.510375
MKX	-0.175
RAB28	0.767142857142857
PKP3	-3.5135
SH3GL2	-1.637
CTSO	2.961
RPN2	0.4634375
IL28RA	-0.230333333333333
SFMBT1	-0.1735
WDR57	0.7665
FER1L3	0.456666666666667
HSF5	-0.473833333333333
TTC9B	0.3215
C4BPA	-1.03066666666667
ALB	-4.10384615384615
SORBS3	0.0785
UPF2	-0.421
JPH1	-0.339
AGBL2	2.358
DOPEY1	0.3875
TERF1	0.232833333333333
KIF22	-0.679666666666667
NINJ1	0.45775
SEC61A2	-0.612916666666667
HIST1H1D	-2.29283333333333
SFXN4	-0.1945
UCP3	-0.0554000000000001
ZNF703	0.0378333333333333
MYL6B	0.44475
TREM1	4.27225
OR52E6	0.5275
CKMT2	1.05525
HLA-C	3.10725
SLC13A3	-2.37616666666667
TIMP4	-3.266
SLIT2	-0.8525
RSF1	-1.1385
LONRF1	0.323357142857143
MON1A	-0.861166666666667
CACNG6	-1.12616666666667
DPPA4	-5.99716666666667
ZSWIM3	0.31375
ZNF804A	0.234166666666667
CCIN	0.55825
SLC25A31	0.573
KCNMB4	-1.2115
RABL5	1.167125
GALNS	0.2424
STX6	-0.337
HIST1H1C	-1.50533333333333
CIDEB	0.832625
CASP4	1.88233333333333
PDK3	0.9889
KCNJ11	0.236
TPR	-1.1685
ZSCAN20	-0.5615
MTX2	0.3905
HIST1H2BH	-0.4365
LOC283767	2.4285
LYRM7	-0.360722222222222
BRD3	-3.259
HIST1H2BO	-0.55225
MAGEB10	0.1555
SLC45A1	0.96325
SERPINA3	2.2755
KIAA0143	1.163
KCNJ16	6.542
KRT79	-0.43525
FABP2	-0.2805
NUT	-0.043
ZNF57	-0.20975
FBXL4	-0.403125
CLEC9A	1.0355
UGT8	0.265666666666667
BMP2K	0.2815
MAPK4	-3.044
SLC25A23	0.4205
HINT1	1.0234
KRTAP13-1	0.4775
SFXN5	-0.6279
CHCHD2	0.866916666666667
FAM3D	0.7935
NDP	-3.094375
RHOBTB1	-0.5185
SLC4A4	3.98875
RPL38	0.15675
HTF9C	-0.473
AP2A2	0.284125
ZBTB46	-0.605
MAP7D1	-0.491875
AOX1	-0.2905
CYR61	-0.918833333333333
DTNA	0.384142857142857
JRKL	0.1245
TMOD3	-0.1815
EEA1	0.4176
ADCK5	-0.4325
IL1R1	2.21316666666667
KLK3	0.356
HRSP12	1.00925
KTN1	-1.0505
LOH11CR2A	0.7039
RELL2	-1.87125
MAB21L1	-0.217666666666667
C20orf59	0.112333333333333
PHKB	0.7565
ADAM2	-2.0225
TBC1D8B	3.14866666666667
FAM13A1	1.8024375
LAPTM4B	0.09075
LCN8	0.4125
TMEM147	0.3305
SYT4	1.04916666666667
XPO7	-1.7255
C9orf62	1.27475
GPR75	0.174
TRIM5	0.91
APOC1	0.9375
RNASE4	1.67066666666667
PARD6B	-1.25525
ARID1A	-0.71775
TPD52L3	0.1276
RRAGB	1.27233333333333
RCN2	-0.35
HIST2H2BE	-1.0791875
STARD7	-0.0715
SHMT2	0.6155
KIAA1751	0.317166666666667
MLYCD	2.3825
LOC162632	-0.3217
UQCRH	-4.247
RP11-217H1.1	1.498
SDHA	-1.55033333333333
NCLN	-0.4317
ZNF17	0.1255
RCBTB2	1.3185
VEGFB	0.1597
RP4-747L4.3	0.827
COLQ	0.0255
MPN2	-0.843833333333333
DRG2	-1.275
KLRB1	3.36875
ALPK2	3.3445
DNASE2B	0.31725
FLJ23834	0.465666666666667
AXUD1	-0.482166666666667
SAFB	-0.7854
NSUN4	0.4575
RFX2	1.59933333333333
MAPK8IP1	0.0308333333333333
FANCD2	-1.41021428571429
ANKZF1	-0.8355
C19orf50	-0.41175
DUSP8	0.237
SENP5	0.012125
NFKBIL2	-0.7575
LBR	-0.984875
IGFL1	-0.983
LZTS2	-1.681
IL2RG	-0.30125
CCDC51	-0.54025
KLF3	-0.40675
ANKRD37	0.7735
KCTD14	2.0085
FZR1	0.222416666666667
SLC44A4	-1.2938
ESPL1	-0.893125
GMPR2	-1.0814
TBC1D19	0.421166666666667
ERGIC1	2.26218518518519
ERBB4	-0.856
TSPAN32	0.22525
MAP4	-0.45625
GPHN	-1.13425
SLC6A2	-0.077375
HIVEP1	0.42
DFFB	-0.0931
EIF4EBP2	-0.280375
DMRT1	-0.016
HSPB6	-0.136
IER2	-0.821
AIFM1	0.7405
WWC2	0.7275
MRPL4	0.05675
FLJ21062	1.25283333333333
EPB41L4A	1.34558333333333
SH2D6	0.61675
TAF4B	-0.47425
GAL3ST3	0.16
MALT1	0.497833333333333
RTDR1	3.24375
ARVCF	-1.18925
MEX3B	-1.02416666666667
FBXO16	2.32175
KIF7	-2.39325
C1QC	5.008
ZNF783	-0.568
ZNF85	-1.51425
MMP13	0.3905
KIAA0329	-0.99575
RTP3	0.5795
ZBED3	0.62675
CLGN	0.06175
SLC25A37	-0.50825
hCG_18290	-0.6
OR5AS1	0.257
SMARCC2	0.0703333333333333
FAM109A	-0.214666666666667
CCDC12	-1.38325
USF2	0.1643
DEPDC7	0.407
C20orf24	0.786
JMJD3	-0.8075
DSP	-1.57492857142857
SLIC1	0.453375
FAM20A	4.68525
IRF2BP2	0.59925
ZNF230	0.001
MSN	0.3685
SLC9A5	-1.681
EPDR1	1.1034
MUSK	0.2905
ZNF434	0.355833333333333
SMARCD1	-0.252
