Hybridization REF	TCGA-CJ-4634-01A-01R-1188-07
EXOSC7	-1.19766666666667
ROR2	-1.028375
MAOA	0.698875
TNNT3	0.218166666666667
GYPC	0.18525
C7orf33	0.3025
PLIN	0.849666666666667
LOC90826	0.46425
RNF4	-0.2982
F8A1	0.589666666666667
PLEKHG4	-1.60475
GRB2	-0.1993
HIST1H2AD	0.5345
DUS3L	-0.971
EIF1	0.324166666666667
RP5-1077B9.4	-1.81783333333333
FPGT	1.7885
GDF10	-2.3225
COQ9	0.484
GCC2	0.439785714285714
RARRES3	1.708875
PLXNA1	-0.8371
KIAA0100	-0.5522
PMF1	0.2865
FNDC1	5.40225
HS2ST1	-0.898333333333333
CRELD2	-0.60675
C8G	-1.9215
CD82	-0.52575
LIM2	-0.807
UNQ6490	0.4445
MMP16	-0.341
DRD3	0.17275
C5orf26	0.66125
C11orf73	-0.344375
PTP4A2	-0.232875
OR4M2	0.301
HPCA	0.189666666666667
SEC14L1	0.9325
CHFR	-0.656
EMILIN1	-0.057875
NDUFS4	0.5085
COL18A1	0.5355
PDZD3	3.3126
C9orf16	-0.986166666666667
ERBB2IP	0.244166666666667
EMX2	6.889
FUS	-1.18175
TF	-3.9825
CLCN4	1.94483333333333
CXorf56	0.32475
C11orf72	0.4805
ELAC2	-0.816833333333333
NPR1	1.26825
ASS1	-0.533166666666667
USP42	-0.396875
POLR2J	-0.6845
SEC23IP	0.443166666666667
UQCRC1	-0.77925
LOC729603	-0.27375
C1orf71	-0.066125
POLG	-3.1665
ADAM23	-3.55025
TFR2	-1.09425
RICTOR	0.0135
MGC39606	1.69175
C19orf55	-0.39825
SNAPC1	-0.3225
GNA11	0.198
CCDC52	-0.353166666666667
FSIP1	0.8865
UPF3A	-0.10525
IGSF11	-2.534
LAGE3	-1.5305
CHST6	-3.432
UNC13B	0.4975
TTLL4	-1.733
ZNF687	-0.048
SDC2	1.5413
COX7A2	-1.04475
LAMB4	0.842
FAM24A	0.916
LRRTM3	-1.0015
GPHB5	-0.33125
OR4C13	0.033
EIF3EIP	0.0438571428571429
HABP4	0.4895
TMEM125	3.0675
CNTN2	-0.252
ASNSD1	0.29725
FUT4	-0.0675
ACF	2.08225
LOC158381	0.7475
CDH8	1.84425
AGPS	0.0055
C4orf18	3.030125
PECI	0.388166666666667
UNG	-0.59475
GSTP1	-0.404
DCUN1D5	-1.85933333333333
DKFZP564J0863	-1.316
SLC9A3R1	0.77525
BCDO2	-0.106125
CHMP7	0.15025
REM2	-1.239
DNHD1	-0.62075
FKBP4	-1.662625
ZNF350	1.938
MGC11102	-0.7
BST1	2.846
KISS1R	-0.652
NCR2	0.6925
DEFB125	0.426
UBE2W	0.818625
KRT15	-3.921875
C10orf99	-0.164
SCN11A	0.613625
GFI1	-2.10425
RDHE2	-0.575666666666667
FHL1	1.45783333333333
OSGEP	-0.013
GATA1	-3.8875
SMC6	-0.72775
TTTY14	-0.97
LPIN3	0.185
RPL4	-0.6089
RBPMS	1.7775
PRPF3	-0.19
EMR1	-1.054
SPATA19	-0.37325
XCR1	-0.1795
IRX3	0.6542
RBM6	-0.82225
KLF4	0.5989
UNC5CL	3.20075
SEBOX	0.4995
BTK	0.095
KRCC1	1.07975
C6orf27	-0.277
SYTL5	-0.098
PRND	3.92525
LOC653319	0.4705
PIGL	-1.21625
HUS1	-0.123833333333333
SFRS6	-1.15041666666667
C17orf77	0.406
UIMC1	-0.048
FXYD2	4.015
LOC283152	-0.26375
ZNF667	0.3935
ZCCHC12	-0.95325
TFEC	5.8012
ATP7B	1.1265
POLD2	-1.51266666666667
RG9MTD1	-0.46075
ACOT2	0.866
HIST1H4I	-1.01425
PPARGC1A	1.6086
ETFA	0.0391
POLRMT	-0.9395
ZNF146	0.00687500000000001
MIA2	4.4685
KLHL6	0.000499999999999989
HOXB5	0.32225
NENF	0.613833333333333
CUGBP1	-0.2795
PRSS22	-1.43666666666667
CASC4	1.7205
CUL4B	0.4228
CENPJ	-1.6686
PITX1	-3.29816666666667
FLJ31033	0.703333333333333
CELSR3	-3.14933333333333
ZNF568	1.199
ITSN1	0.1285
EHBP1L1	-1.02683333333333
C19orf2	-0.3655
DCTN1	-0.43525
LIN28B	-3.45283333333333
TNKS2	-0.247
C1QBP	-0.8875
CADPS2	1.422
SRMS	-0.47675
GJA9	0.474
MGC24975	-0.9955
TRIM45	-2.1565
TSP50	-0.67375
TCP1	-1.58475
TMED7	1.1147
CMA1	2.465
CENPL	-1.83433333333333
PTCRA	0.623
FST	-3.56
VWCE	-0.7095
PAWR	-1.15675
ABCC12	0.0911666666666667
LDLR	-2.2602
ASTN2	0.9105
LOC441212	-0.6115
GPATCH8	-0.14975
TANC2	-0.964083333333333
KIF4A	-3.641
C18orf18	0.659
PGM1	-0.054
KIAA0258	1.176
CPD	0.525375
SNCAIP	-0.53175
DCT	-4.5625
HLA-DOA	3.34481818181818
OR11L1	0.2755
UPK1B	-0.7746
DNAJB4	2.177625
UGT1A8	4.83025
HIST1H4L	-0.8045
PECR	0.727666666666667
HSPA2	0.6235
WFIKKN1	-2.6615
SERP1	0.534
SYDE2	1.18525
TACR2	0.2105
NUP85	-1.01325
CD177	-0.687333333333333
LGR5	-0.918833333333333
PIGG	0.201333333333333
PTHR1	1.8205
RAB5A	0.2316
FLJ13224	-0.6975
USP9Y	-1.5174
C7orf53	-0.327
LRP1B	-1.188
XAF1	1.9063
ABCG8	0.1625
ANKDD1A	-0.150333333333333
DAND5	0.3275
SPAG6	0.29
LINCR	2.63525
ZDHHC22	-1.54775
CCDC60	0.9245
THOC7	-1.433
TCTA	1.4977
OR8K3	-0.115
NY-REN-7	0.896
B2M	2.10716666666667
C6orf141	-3.544
LPPR4	1.546
SQLE	-2.181125
SEPHS1	-0.8075
BTBD14B	-0.785214285714286
PLRG1	0.23125
SPG7	-0.6115625
ZNF614	0.296
PARD6G	0.537333333333333
INPP5B	-0.4618
GRPEL2	0.09225
PPID	-0.5304
TRIM56	-0.1655
UBE2J1	0.559375
IL20RA	-1.222
LOC387856	0.386
C1orf107	0.64475
UTS2R	-2.404
C19orf22	-1.3525
SAFB2	0.20075
KIAA0652	-0.483625
KLRG1	0.657166666666667
MS4A8B	-0.392666666666667
FRAG1	0.09525
KIAA1546	1.0185
E2F4	-1.0647
CLEC4M	-0.407833333333333
BTBD14A	-1.25825
KIAA0999	0.5107
GYPA	-3.217
TAC1	-0.2734
TRAIP	-2.65366666666667
KIAA0232	0.876
ERCC8	-0.836875
GPX4	0.874125
KIAA0368	0.061
GPR157	-1.699
CTAGE4	0.793
C9orf30	-0.3235
OR52A1	0.121
HSP90B3P	-0.0805
ALG9	-0.0683
BTBD10	0.95725
SDK2	-0.896
BAIAP3	-0.69375
RABGGTB	-0.36775
ANKRD40	0.2285
KRT74	0.894
CALCOCO2	0.963428571428571
SNCA	-2.12425
TMSL8	-3.931875
C2orf53	0.0285
ESRRB	-0.656
ARHGAP26	0.37225
TDRD9	-3.3165
HRAS	-0.145666666666667
KLRC4	-1.7745
JAGN1	-0.735166666666667
BSDC1	0.4565
RNF43	-1.9486
NDUFAF1	0.2495
PHF12	-0.04625
OR1L3	-0.476
FOLR2	3.46841666666667
LYZL6	-0.0128333333333333
tcag7.1260	0.1135
WSB1	-0.208166666666667
PROS1	3.1308
OSTN	0.3115
PSMB8	1.6245
SOCS4	0.248625
DDIT4L	4.7115
MAS1	0.3925
MGC34796	0.8065
CSHL1	0.184333333333333
TBCCD1	0.0838333333333333
ZBTB7C	-0.844
AP2S1	-0.60475
P15RS	0.0643
VAT1	-0.2095
SHANK3	1.781
TUFM	-1.30233333333333
THEG	-0.97975
KRT34	-0.4285
SGSM3	-0.601
TOMM22	-0.261125
SOCS3	1.19266666666667
CPO	1.4075
POP4	0.32475
BHLHB3	3.97575
MALL	2.4725
OR1B1	-0.986
PARK2	1.21483333333333
GPR124	1.207625
LCE1E	-0.024
RUVBL2	-1.52325
CGRRF1	1.2338
ACPL2	0.6365
WNT10B	-2.764125
BAIAP2L2	1.0755
ISCA1	1.266
C1orf125	-0.091875
RPAP1	-0.60175
RAI16	-0.459833333333333
RPL27	-0.18525
NLRP9	-1.0385
EPN1	-0.782
LOC388610	-1.860875
SLC35A1	1.0179
GAL	-4.8335
SLC14A2	0.237
RDH11	0.346
FAM138F	-0.5125
AUH	1.91375
FLJ40243	0.077
C14orf129	-0.0136666666666667
MBD2	-0.587333333333333
ABHD14B	-0.383875
PIGT	-0.84075
ALS2CR4	-0.440375
ALAS1	-0.5385
FOXO1	1.61816666666667
CRLF3	0.215375
C20orf107	0.0175
FARS2	0.808
CCDC28A	1.2855
NPHP3	0.537
OR13F1	0.2955
TSEN54	-1.08475
DEFB106B	-0.5562
OR8B4	0.5215
STH	2.044
ZC3H14	-0.565375
CBX2	-0.283
TMEM49	-0.7845
C6orf21	0.0875
FLJ20920	-1.861625
CRTAP	0.267857142857143
DDX50	0.11075
STYXL1	-0.59125
BLVRB	0.189833333333333
LOC147650	-0.460166666666667
MMP24	0.373
GRID1	1.789
BANF1	-1.11766666666667
CTAGEP	1.2145
HMBS	-2.63
SLC25A24	0.491666666666667
C14orf50	-0.57275
MRO	3.29783333333333
SLC25A15	-1.76525
FAM84B	0.7601
TDP1	-1.244
C16orf78	0.3975
C11orf57	0.33125
RFK	-0.075625
ZFYVE9	-0.454375
STCH	-0.3908
WIBG	-0.3515
LOC283871	-1.18966666666667
GBA2	-0.052
NDUFB3	0.24275
HSD17B13	-0.44625
GRIN3A	2.2625
FMNL1	-1.39833333333333
SEPT7	0.7227
GNLY	5.016
GRAMD1C	2.24666666666667
ZNF165	-0.872
USP38	0.85575
FAM83A	-3.84766666666667
C14orf24	1.15166666666667
ARMCX3	1.412625
ARHGDIB	1.3685
AK1	-0.512
KIAA1045	-0.038
DNAJB13	-0.571166666666667
NEU2	0.705
HIST1H4B	-0.553833333333333
FAM20B	-0.9144
HES2	0.413357142857143
FAM73B	-1.1917
LOC388381	-0.208
INTS7	-1.40254545454545
AMPH	-0.40675
ZNF775	-1.57325
UCKL1	-0.6525
C10orf97	1.339
C1orf161	-0.343
ALDH1L1	4.30675
FLJ39378	-0.2425
SLC23A1	0.1385
RBM4B	0.92975
THAP4	-0.190833333333333
OGFRL1	0.311
KIAA0831	0.6245
PPP1R15A	-0.0643333333333333
C1orf96	-1.43371428571429
C12orf11	-1.727
BMF	0.0115
MAN1A1	-0.78125
KIAA1600	0.824666666666667
NLGN4X	0.844
ALOX12	-1.284
RB1CC1	0.0512
NEIL2	0.0424
EIF4E	0.0685454545454546
ABHD5	-1.1435
EXOC4	-0.199
CIP29	-0.278
BATF2	1.421
SLC29A4	1.304625
HTR4	1.09525
EMB	-0.12025
TRAF6	1.533
LMNB1	-4.2165
FAM19A5	-1.672125
SHE	4.07725
PIK3C2B	1.371
C15orf15	-0.342
USP15	0.2369
TCEAL2	-0.43725
C5orf39	1.019
PTGER2	-0.283
SLC31A1	-0.650125
IFT172	0.072
ADAM29	0.0835
GFOD1	0.80725
ST7L	0.4295
C15orf26	-1.88875
PKN3	-1.18325
CNTD1	-0.360833333333333
COMMD1	0.6605
NTRK2	3.15591666666667
FOXN3	1.112125
MFGE8	-0.5158
PFKFB2	0.231333333333333
TAS2R4	0.197
ENTHD1	-1.6345
PRMT5	-0.920125
MGC16384	0.852125
LOC442229	-0.68075
TSKU	-1.7855
KRTCAP3	-3.20625
PDLIM1	0.7829
KCNS2	0.12775
RNF126	-0.953833333333333
CEP63	-0.163
CLIC4	1.67825
hCG_1990170	5.27275
ACR	1.5564
KLK7	-0.7635
ALOX5AP	3.213
RIPK3	3.20475
TAS2R9	-0.3125
C19orf18	0.6995
BIRC6	-0.0493571428571429
ZNF16	0.5225
RFT1	-1.0045
SLC8A2	-1.57675
TACC1	0.838875
ITGAD	0.6445
SAMHD1	1.669
SH3PXD2B	0.2328
EPC2	1.081
C20orf85	0.097125
ATP13A2	-0.471666666666667
KRT4	0.181625
CAPNS1	-0.1135
MDM2	-0.120916666666667
PCDH20	1.01125
KCNK9	0.224
OR2C1	0.477
KLHDC3	-1.259
IPPK	-0.6715
EFHD2	-0.246875
GALR3	-2.12925
NBEA	1.342
ABCA6	2.5493
CLDN3	-0.612833333333333
AKT2	-1.10407142857143
EGFR	1.9375
RBM16	0.133875
ZDHHC3	-0.0923
SLC25A4	1.0055
CYB5B	-0.388833333333333
CPXM1	-2.0585
NDRG1	2.40015384615385
FLJ43826	0.4305
OR5L2	0.0925
FARP2	-0.7044
MRPL46	-0.123916666666667
LDHAL6B	-0.308166666666667
MAPKAPK3	-0.363166666666667
NCAM2	-4.295
PRKD2	-0.321833333333333
ZFP36L1	1.4251
CYSLTR1	1.041
OR4C3	0.43325
HIST1H2AJ	-0.0685
CCNB2	-4.14955555555556
ZNF10	0.2405
TMEM175	-0.516
FAM134A	0.8855
TIGD4	0.6655
PCNP	0.42075
MGC39715	0.70175
LQK1	-0.2005
CREB1	1.0042
TMPRSS3	-3.06775
C4orf32	1.236375
LAT	-1.68166666666667
KCNA3	0.2335
SKIV2L2	-0.6115
ROPN1B	-4.2295
tcag7.23	-0.241
CDT1	-4.082625
ZHX2	1.78375
CD28	-2.19125
ZNF624	1.549
SEPT2	0.52575
SOHLH2	-3.541875
MCOLN3	-1.55685714285714
UNQ1945	-0.192
MASP2	-1.4945
ZNRF3	0.9777
GPATCH3	-0.5825
AGL	0.313125
QRICH2	-0.513
PSD4	-0.217333333333333
CCNB1IP1	-0.323
ENPP7	-0.3765
OBFC1	0.63
KCNG3	-3.71575
C14orf79	-0.194416666666667
ENPEP	6.9205
SCT	0.513
SKI	0.17575
SEC61G	-1.03925
CAPN11	1.34175
ATXN7L3	-1.1765
DBNDD1	-1.27
FAIM	0.87325
ANKRD36	-0.713
GABRP	-0.447
TACSTD2	-2.05366666666667
EIF3J	-0.90875
PPP2R2A	0.1545
TEKT4	0.302
PVALB	-4.32683333333333
F10	-2.19
FAM134C	0.3643
COMP	3.17075
EFCBP1	-0.623
SCLT1	0.840875
TAL1	-0.1944
ACSL1	3.2445
ABCC5	-0.228416666666667
ABL1	-0.928277777777778
RBBP7	-0.502916666666667
PTPRG	1.89325
NCOR1	0.1355
SPINK4	-2.48966666666667
TXNRD1	-0.6472
TNRC15	0.771125
C9orf138	0.645875
UBE2H	0.2795
BRDT	-0.000833333333333334
C8orf31	-0.085
CCNE2	-2.66872727272727
SLC6A8	-0.9885
CALCR	-2.573
PPP1CB	1.09291666666667
ABHD8	-0.6485
ARF5	-0.0359
SLC24A4	1.24725
CCT3	-1.148
ZNF121	0.0374999999999999
SLC3A2	-1.3198
OR13A1	-0.257
SLC5A10	3.68275
RAD50	-0.575875
IER5	-1.733625
MTHFD1L	-1.906625
MBTPS2	-0.1805
MVK	-0.509
NCL	-0.2784
PSMD10	0.257
MOBP	0.261142857142857
FLJ32894	0.904
HRH1	0.447833333333333
C5orf30	-1.649
NUDT16L1	-0.1078
RASGRP3	5.9055
PRKRIP1	-0.5553
CCDC75	-0.18475
LOC253970	-0.48175
KIAA1239	0.201
MED21	-0.1605
SYT11	1.306
NTSR2	-0.5565
EGFL11	-1.699
CXorf59	-0.6685
OR2A25	0.29975
SPTBN2	-2.5535
LRMP	0.84
RNF111	0.62575
PTH	0.711
LOC619208	0.9265
KIAA0895	1.25275
RANBP5	-0.605375
P2RY10	0.614333333333333
NME5	4.10433333333333
DDX21	-0.956
LRSAM1	-0.9295
HDAC11	-0.548833333333333
VMO1	2.20325
NOLA2	-0.791833333333333
ADAR	-0.044
MTO1	-0.567333333333333
SF4	-0.210166666666667
P2RX1	0.131833333333333
HBM	2.08375
EN2	-1.896
C14orf172	-0.4795
TM9SF2	0.5166
INHBE	-0.757833333333333
TCTE3	-0.721916666666667
TOX2	-0.979
CTAGE3	1.578375
HBB	4.9239
MED15	-0.9815
CASR	0.27875
C6orf66	-1.24266666666667
MTPN	-0.23525
UNC50	0.54275
C21orf33	0.649125
IRF2	1.406125
PGR	-2.68433333333333
GPR84	1.41275
CROCCL1	-1.4425
SRPX	-2.6145
BRE	0.777833333333333
FGF10	0.588
SDC3	0.671833333333333
ZRSR1	0.144166666666667
DKFZP434P211	-0.678625
SOX6	0.5555
RPUSD2	-0.539
C14orf173	-0.45025
MAPK11	0.124666666666667
TBC1D22A	-0.0935
FAM123A	-0.3125
COL4A6	-3.77833333333333
TOMM70A	0.78675
NAB1	0.643375
MGC16385	-0.16025
TSPAN18	2.45433333333333
MED31	0.00575
PLG	0.785
CAPSL	0.4175
ZNF532	1.7656
ASB14	-0.0745
CA8	-1.811
NUDT16P	1.609
SLFN11	1.1945
LRRIQ2	-0.383
NOL7	-0.6395
BRMS1L	0.693
JARID1A	0.0835
PANK2	-0.19475
ICAM3	-0.93025
MDS1	0.657
TAF8	-0.32825
RNF139	0.3205
ZNF594	0.196166666666667
ADAM8	-0.339
SFTPC	-0.529875
MAN2B2	0.2055
RGS12	0.4558125
EIF1AY	-4.53775
LRRIQ1	0.787333333333333
GPR150	-3.35675
CCDC21	-2.37116666666667
PRRG3	0.57725
SAA4	-4.24375
RAPGEF5	2.092625
ZCCHC2	0.1675
MGC39372	-0.6965
PPP4R2	-0.108
CDCA2	-1.5825
OR4D5	-0.0681666666666667
PTGFRN	-1.2591
SIGLEC5	1.60866666666667
C19orf61	-1.54016666666667
NMUR2	0.2005
KIAA1586	-0.0898333333333334
DAGLA	-0.106833333333333
CHCHD6	-0.547
GPR32	0.1475
NEUROD6	0.3766
SLC2A4RG	0.2331875
CA5B	0.69375
FBXL3	2.0605
MPHOSPH9	-1.0315
HMG2L1	-0.00549999999999999
HCN4	-2.5265
CEACAM19	0.108
SH2D4B	1.15066666666667
HFE2	-0.9565
TGM4	-0.0478333333333333
LYPD2	0.85225
TBC1D15	0.45
MRPS21	-0.0697
NONO	-0.7576
CLEC5A	2.443
ITCH	0.2264
MGAT3	0.762166666666667
MBP	0.278375
RPP25	-1.82925
SOSTDC1	2.945
HRC	0.79875
TRIM48	0.7315
TMEM133	3.627
ECEL1P2	-0.446
HOXC11	-1.4115
DOK5	1.1685
HELZ	0.383333333333333
LOC348180	-1.4565
MGC33894	0.38
ADRB3	0.21
DMD	0.428583333333333
PTRH2	-1.0165
MPEG1	3.959
NDUFA12	0.483833333333333
KRTAP2-4	-0.569916666666667
STAMBPL1	0.356166666666667
ADCY2	-1.20566666666667
UNQ6125	0.5905
KLHL20	0.735666666666667
SRM	-1.72575
OTC	0.012
TMIE	0.316333333333333
SNX8	-0.75975
LIPK	0.238
CHURC1	0.534166666666667
KLC2	-0.0611666666666667
HDAC1	-0.436833333333333
FAM128A	-0.296
FNDC3B	0.4068
MTCP1	1.47633333333333
WFDC10B	-0.0707
PCDHGB3	1.0785
ATRNL1	-2.1933
CAV2	2.707875
MED26	-0.745833333333333
DUS1L	-0.96525
CHRM3	-0.23125
NEK9	0.41525
WARS2	-0.43675
TBX22	-0.526
TOMM40	-1.55375
RP6-213H19.1	-3.91116666666667
TUBGCP5	-0.483
IGSF6	5.65025
TPPP	1.2425
UNQ6190	0.1655
GSTM5	2.33975
BTD	0.649
PDCD1LG2	0.839666666666667
SNRPB2	-0.4875
ERICH1	0.588
APOA4	-1.529375
HOXA11	-2.60975
NARG1	0.106625
MKX	-1.25225
RAB28	0.421785714285714
PKP3	-3.9895
SH3GL2	-1.712
CTSO	4.71775
RPN2	-0.293875
IL28RA	0.697333333333333
SFMBT1	-0.2065
WDR57	-0.6485
FER1L3	1.04241666666667
HSF5	-0.873333333333333
TTC9B	-0.86
C4BPA	-3.80633333333333
ALB	-4.82738461538462
SORBS3	0.532875
UPF2	0.4935
JPH1	-1.3255
AGBL2	1.05125
DOPEY1	1.4945
TERF1	0.439833333333333
KIF22	-1.57133333333333
NINJ1	0.90825
SEC61A2	-0.863083333333333
HIST1H1D	-1.003
SFXN4	0.251125
UCP3	-0.1623
ZNF703	-0.890166666666667
MYL6B	0.557
TREM1	1.9065
OR52E6	0.2785
CKMT2	-0.25725
HLA-C	2.3975
SLC13A3	-3.075
TIMP4	0.47525
SLIT2	1.00575
RSF1	0.0882222222222222
LONRF1	-0.472071428571429
MON1A	-0.646166666666667
CACNG6	-3.12783333333333
DPPA4	-5.628
ZSWIM3	0.18775
ZNF804A	0.399833333333333
CCIN	0.854
SLC25A31	0.126
KCNMB4	0.705
RABL5	0.198375
GALNS	-0.7126
STX6	0.159125
HIST1H1C	0.992166666666667
CIDEB	2.41675
CASP4	0.935833333333333
PDK3	-0.5964
KCNJ11	-0.3815
TPR	-0.649125
ZSCAN20	-0.2795
MTX2	0.10675
HIST1H2BH	0.618
LOC283767	2.8525
LYRM7	-0.211388888888889
BRD3	-0.866
HIST1H2BO	0.44925
MAGEB10	0.694
SLC45A1	0.8585
SERPINA3	-3.5113
KIAA0143	1.1025
KCNJ16	7.96066666666667
KRT79	-0.472
FABP2	-1.68775
NUT	-0.064
ZNF57	-0.66375
FBXL4	0.9125
CLEC9A	2.2405
UGT8	0.979666666666667
BMP2K	1.415
MAPK4	-3.75325
SLC25A23	0.2279
HINT1	0.1746
KRTAP13-1	0.9085
SFXN5	-0.8048
CHCHD2	-0.329916666666667
FAM3D	1.836
NDP	-3.284125
RHOBTB1	1.5015
SLC4A4	4.864375
RPL38	-0.02875
HTF9C	-0.736833333333333
AP2A2	0.824
ZBTB46	-0.285
MAP7D1	-0.383125
AOX1	0.257333333333333
CYR61	1.83283333333333
DTNA	-1.6835
JRKL	1.36575
TMOD3	-0.33825
EEA1	0.4533
ADCK5	-1.069
IL1R1	1.23083333333333
KLK3	-0.550428571428571
HRSP12	3.1095
KTN1	0.47525
LOH11CR2A	-0.3652
RELL2	-2.40025
MAB21L1	0.00700000000000003
C20orf59	-1.21316666666667
PHKB	0.5555
ADAM2	-2.70316666666667
TBC1D8B	2.46983333333333
FAM13A1	1.534375
LAPTM4B	-0.957833333333333
LCN8	0.068
TMEM147	0.0855
SYT4	0.220666666666667
XPO7	-0.6205
C9orf62	-3.858
GPR75	-0.2025
TRIM5	1.10175
APOC1	0.0626666666666667
RNASE4	2.168
PARD6B	-1.669
ARID1A	-0.469833333333333
TPD52L3	-0.0897
RRAGB	1.833
RCN2	-0.783
HIST2H2BE	-0.2585625
STARD7	-0.456
SHMT2	0.418
KIAA1751	0.104666666666667
MLYCD	2.491875
LOC162632	-0.1702
UQCRH	-1.139
RP11-217H1.1	0.9156875
SDHA	-0.973
NCLN	-0.8272
ZNF17	0.988833333333333
RCBTB2	1.54875
VEGFB	0.5802
RP4-747L4.3	1.61125
COLQ	-0.1963
MPN2	-0.96
DRG2	-0.5625
KLRB1	6.1155
ALPK2	3.612
DNASE2B	1.3845
FLJ23834	0.76
AXUD1	0.5265
SAFB	-0.6523
NSUN4	-0.414
RFX2	1.44866666666667
MAPK8IP1	0.263333333333333
FANCD2	-2.77214285714286
ANKZF1	-1.62716666666667
C19orf50	-0.594375
DUSP8	0.144875
SENP5	-0.3855
NFKBIL2	-1.626
LBR	-0.751375
IGFL1	0.272
LZTS2	-0.218875
IL2RG	-0.75425
CCDC51	-0.5815
KLF3	1.0865
ANKRD37	0.77725
KCTD14	1.6985
FZR1	-0.7875
SLC44A4	-0.9189
ESPL1	-2.13225
GMPR2	0.3668
TBC1D19	0.6945
ERGIC1	0.272888888888889
ERBB4	-1.6257
TSPAN32	0.310583333333333
MAP4	-1.041875
GPHN	0.27125
SLC6A2	-0.352375
HIVEP1	-0.0435
DFFB	0.0639
EIF4EBP2	1.230625
DMRT1	-0.75175
HSPB6	-0.3975
IER2	0.0531666666666667
AIFM1	0.77525
WWC2	1.29325
MRPL4	-0.87875
FLJ21062	1.32
EPB41L4A	2.72341666666667
SH2D6	0.12775
TAF4B	-0.073
GAL3ST3	-0.3925
MALT1	0.1495
RTDR1	3.166
ARVCF	-0.421875
MEX3B	-0.730333333333333
FBXO16	0.05275
KIF7	-2.1565
C1QC	4.58766666666667
ZNF783	-1.03466666666667
ZNF85	0.18975
MMP13	-0.3345
KIAA0329	0.679375
RTP3	-0.976
ZBED3	0.48275
CLGN	-5.49625
SLC25A37	-0.811541666666666
hCG_18290	-0.44175
OR5AS1	-0.186
SMARCC2	-0.331333333333333
FAM109A	-0.641333333333333
CCDC12	-0.37775
USF2	-0.2007
DEPDC7	1.1335
C20orf24	-1.08133333333333
JMJD3	0.299
DSP	-4.05721428571429
SLIC1	-0.192
FAM20A	1.640125
IRF2BP2	0.592875
ZNF230	0.846
MSN	0.640071428571429
SLC9A5	-1.6265
EPDR1	1.487
MUSK	-0.0998333333333333
