Hybridization REF	TCGA-AK-3447-01A-01R-0864-07
ELAC2	-2.08791666666667
NPR1	-0.831
ASS1	-3.07683333333333
USP42	-1.263375
POLR2J	0.276
SEC23IP	0.2538
UQCRC1	1.8225
LOC729603	-0.57775
C1orf71	-1.06914285714286
POLG	-1.435
ADAM23	-4.251
TFR2	0.949
RICTOR	-0.661625
MGC39606	1.28125
C19orf55	-0.807375
SNAPC1	-0.302666666666667
GNA11	0.41975
CCDC52	-0.537666666666667
FSIP1	0.473
UPF3A	-1.456875
IGSF11	-0.3026
LAGE3	-0.54125
CHST6	-2.968
UNC13B	-0.35875
TTLL4	-1.896
ZNF687	-0.604375
SDC2	2.855
COX7A2	2.3395
LAMB4	0.793
FAM24A	0.7515
LRRTM3	-0.0577500000000001
GPHB5	1.022
OR4C13	-0.089
EIF3EIP	0.421
HABP4	-2.049
TMEM125	1.549
CNTN2	-0.656666666666667
ASNSD1	-1.076
FUT4	-0.663333333333333
ACF	-2.14875
LOC158381	-1.1195
CDH8	0.5835
AGPS	-2.11783333333333
C4orf18	-0.25175
PECI	1.41016666666667
UNG	-0.798625
GSTP1	-0.194375
DCUN1D5	-0.937
DKFZP564J0863	0.26975
SLC9A3R1	0.16275
BCDO2	0.8
CHMP7	-2.183375
REM2	-0.51
DNHD1	0.264285714285714
FKBP4	-1.49175
ZNF350	0.7165
MGC11102	-0.07575
BST1	-2.59733333333333
KISS1R	1.661
NCR2	0.0725
DEFB125	1.569
UBE2W	0.76975
KRT15	-1.71971428571429
C10orf99	0.7225
SCN11A	0.507
GFI1	-1.81925
RDHE2	-0.27725
FHL1	-0.7714
OSGEP	0.2075
GATA1	-1.9534
SMC6	-4.09725
TTTY14	2.56025
LPIN3	0.7115
RPL4	-1.357
RBPMS	0.689555555555556
PRPF3	-2.03316666666667
EMR1	-0.701
SPATA19	-1.02066666666667
XCR1	0.948
IRX3	0.3036
RBM6	-2.6075
KLF4	-0.468857142857143
UNC5CL	-0.758
SEBOX	-0.919
BTK	-0.96825
KRCC1	0.7865
C6orf27	1.0105
SYTL5	-0.232
PRND	1.4115
LOC653319	-2.271
PIGL	-0.94825
HUS1	0.0725
SFRS6	-1.41690909090909
C17orf77	-0.071
UIMC1	-0.717166666666667
FXYD2	5.3552
LOC283152	-1.1885
ZNF667	-0.855333333333333
ZCCHC12	0.27125
TFEC	0.484833333333333
ATP7B	-0.2532
POLD2	-1.605
RG9MTD1	0.08675
ACOT2	2.596
HIST1H4I	-0.241833333333333
PPARGC1A	3.4086
ETFA	-0.1038
POLRMT	-0.8095
ZNF146	-2.852375
MIA2	0.1915
KLHL6	-0.8634
HOXB5	0.86025
NENF	1.163
CUGBP1	-0.59675
PRSS22	0.5502
CASC4	1.383
CUL4B	0.2665
CENPJ	-1.93566666666667
PITX1	-0.157
FLJ31033	-0.98925
CELSR3	-2.07633333333333
ZNF568	-1.55475
ITSN1	-0.944090909090909
EHBP1L1	-2.16316666666667
C19orf2	-1.005
DCTN1	-1.21025
LIN28B	-0.5295
TNKS2	-0.78975
C1QBP	-1.202375
CADPS2	-0.60525
SRMS	0.679333333333333
GJA9	0.677166666666667
MGC24975	-0.479666666666667
TRIM45	-1.93083333333333
TSP50	0.04825
TCP1	-3.22425
TMED7	0.9905
CMA1	0.733
CENPL	-1.6045
PTCRA	-1.137
FST	-3.78525
VWCE	-3.194
PAWR	-0.367
ABCC12	0.969
LDLR	-0.1471
ASTN2	3.1554
LOC441212	-1.014375
GPATCH8	-2.1675
TANC2	-1.3835
KIF4A	-3.11525
C18orf18	0.658333333333333
PGM1	-0.38725
KIAA0258	1.6915
CPD	0.03725
SNCAIP	-1.41775
DCT	-2.22
HLA-DOA	1.15163157894737
OR11L1	1.317
UPK1B	1.1315
DNAJB4	-0.806375
UGT1A8	-0.28275
HIST1H4L	-0.378
PECR	-0.912
HSPA2	3.04175
WFIKKN1	-1.6325
SERP1	0.47975
SYDE2	-0.4335
TACR2	0.359
NUP85	-2.01925
CD177	-0.299666666666667
LGR5	0.026
PIGG	-0.597333333333333
PTHR1	-0.280166666666667
RAB5A	-0.134888888888889
FLJ13224	0.137
USP9Y	-0.3968
C7orf53	-1.622
LRP1B	0.3095
XAF1	-1.4855
ABCG8	2.458
ANKDD1A	-0.6178
DAND5	0.74
SPAG6	1.74875
LINCR	0.0125
ZDHHC22	-0.209428571428571
CCDC60	-0.5675
THOC7	-0.7125
TCTA	1.4231
OR8K3	0.47025
NY-REN-7	-0.05525
B2M	2.49633333333333
C6orf141	-1.3618
LPPR4	-0.66
SQLE	-1.314375
SEPHS1	0.26175
BTBD14B	-0.264928571428572
PLRG1	-0.50125
SPG7	-1.0590625
ZNF614	-0.70275
PARD6G	0.803333333333333
INPP5B	-0.725428571428571
GRPEL2	-0.158857142857143
PPID	-0.4042
TRIM56	-2.5435
UBE2J1	-0.973666666666667
IL20RA	1.07375
LOC387856	0.589666666666667
C1orf107	-1.32136363636364
UTS2R	1.82175
C19orf22	-0.648
SAFB2	-0.930625
KIAA0652	-1.998125
KLRG1	-0.667833333333333
MS4A8B	-0.000800000000000034
FRAG1	-0.967
KIAA1546	-0.6465
E2F4	-1.09277777777778
CLEC4M	1.39016666666667
BTBD14A	-2.508
KIAA0999	-0.9445
GYPA	-0.44075
TAC1	-0.169
TRAIP	-2.16533333333333
KIAA0232	-1.32133333333333
ERCC8	-0.00700000000000001
GPX4	1.979875
KIAA0368	-1.226875
GPR157	0.638666666666667
CTAGE4	-0.7945
C9orf30	-2.2565
OR52A1	1.3335
HSP90B3P	-1.791
ALG9	-1.1844
BTBD10	0.0455
SDK2	1.0195
BAIAP3	-3.874
RABGGTB	-1.897875
ANKRD40	-2.28
KRT74	0.8155
CALCOCO2	-0.849785714285714
SNCA	-1.95925
TMSL8	-0.795
C2orf53	-0.6595
ESRRB	0.211
ARHGAP26	-1.07475
TDRD9	-2.42125
HRAS	-0.262833333333333
KLRC4	-0.468
JAGN1	-0.1135
BSDC1	-0.65125
RNF43	-1.865375
NDUFAF1	0.1695
PHF12	0.302
OR1L3	-0.62775
FOLR2	0.4682
LYZL6	0.2934
tcag7.1260	-0.153
WSB1	-2.08616666666667
PROS1	-2.179375
OSTN	1.008
PSMB8	1.76925
SOCS4	-0.154
DDIT4L	3.223
MAS1	2.8385
MGC34796	1.15975
CSHL1	0.874666666666667
TBCCD1	-2.023
ZBTB7C	0.164
AP2S1	0.172125
P15RS	-0.403111111111111
VAT1	-1.1754
SHANK3	0.4145
TUFM	-0.129333333333333
THEG	1.08
KRT34	-0.9575
SGSM3	-0.826
TOMM22	1.732375
SOCS3	-1.0256
CPO	-0.368
POP4	1.1665
BHLHB3	-2.37433333333333
MALL	-0.154
OR1B1	1.364
PARK2	-0.1896
GPR124	-1.028375
LCE1E	0.626
RUVBL2	-1.3405
CGRRF1	2.4294
ACPL2	-0.6405
WNT10B	0.57025
BAIAP2L2	-0.63925
ISCA1	2.1715
C1orf125	-0.920166666666667
RPAP1	-1.0235
RAI16	-0.8766
RPL27	-0.00400000000000002
NLRP9	-0.247
EPN1	-0.62
LOC388610	1.029625
SLC35A1	-1.4345
GAL	-3.50325
SLC14A2	-0.854666666666667
RDH11	1.80183333333333
FAM138F	0.679
AUH	3.24575
FLJ40243	-0.65425
C14orf129	2.0725
MBD2	-1.81916666666667
ABHD14B	0.134125
PIGT	-0.637
ALS2CR4	-0.9715
ALAS1	0.2357
FOXO1	0.631833333333333
CRLF3	-0.891833333333333
C20orf107	-1.813
FARS2	0.209
CCDC28A	1.63425
NPHP3	-4.7905
OR13F1	0.1305
TSEN54	-0.88575
DEFB106B	0.297555555555556
OR8B4	-0.293
STH	0.355333333333333
ZC3H14	-1.7195
CBX2	1.299
TMEM49	-2.3635
C6orf21	0.167
FLJ20920	-1.64175
CRTAP	0.246928571428571
DDX50	-0.51225
STYXL1	0.0825
BLVRB	0.475166666666667
LOC147650	-0.5595
MMP24	-0.286
GRID1	-0.8775
BANF1	0.586666666666667
CTAGEP	-0.89125
HMBS	-0.81175
SLC25A24	-0.4744
C14orf50	0.728
MRO	0.426
SLC25A15	0.153
FAM84B	0.77325
TDP1	-1.531
C16orf78	0.0915
C11orf57	-0.23725
RFK	3.40675
ZFYVE9	-1.21966666666667
STCH	0.7293
WIBG	0.30375
LOC283871	0.9065
GBA2	-1.466875
NDUFB3	1.245
HSD17B13	0.126
GRIN3A	1.00383333333333
FMNL1	-2.7552
SEPT7	-1.1315
GNLY	2.2465
GRAMD1C	4.354
ZNF165	0.417
USP38	-1.307
FAM83A	-1.77916666666667
C14orf24	0.4805
ARMCX3	0.202
ARHGDIB	-1.71683333333333
AK1	1.377875
KIAA1045	0.235
DNAJB13	-0.752166666666667
NEU2	2.368
HIST1H4B	-0.592333333333333
FAM20B	-1.2004
HES2	-0.3755
FAM73B	-1.5191
LOC388381	0.1095
INTS7	-1.459
AMPH	0.717
ZNF775	0.133375
UCKL1	-0.170166666666667
C10orf97	0.328
C1orf161	0.849
ALDH1L1	4.2785
FLJ39378	-0.364625
SLC23A1	0.895
RBM4B	-1.51366666666667
THAP4	0.897833333333333
OGFRL1	-1
KIAA0831	-0.762
PPP1R15A	-1.1525
C1orf96	-1.13364285714286
C12orf11	-2.188
BMF	-1.09425
MAN1A1	-0.34775
KIAA1600	0.4828
NLGN4X	1.44475
ALOX12	0.258166666666667
RB1CC1	0.366
NEIL2	-0.51275
EIF4E	1.13036363636364
ABHD5	-0.32025
EXOC4	-1.10983333333333
CIP29	0.0898333333333333
BATF2	-1.4255
SLC29A4	0.307333333333333
HTR4	0.00366666666666671
EMB	-4.21325
TRAF6	-0.14525
LMNB1	-2.48975
FAM19A5	-0.848
SHE	-1.68133333333333
PIK3C2B	-1.6415
C15orf15	0.643888888888889
USP15	0.106333333333333
TCEAL2	-0.155
C5orf39	-1.227
PTGER2	-1.65666666666667
SLC31A1	-0.389875
IFT172	-1.32975
ADAM29	0.614
GFOD1	-0.5455
ST7L	-0.624833333333333
C15orf26	-1.772
PKN3	-0.7725
CNTD1	0.504
COMMD1	0.768
NTRK2	0.838363636363636
FOXN3	-0.8345
MFGE8	-1.5074
PFKFB2	1.73983333333333
TAS2R4	1.3135
ENTHD1	0.4296
PRMT5	-1.205125
MGC16384	-1.4108
LOC442229	0.5635
TSKU	0.86
KRTCAP3	4.4165
PDLIM1	-1.00455555555556
KCNS2	0.85025
RNF126	-0.307666666666667
CEP63	-0.666875
CLIC4	-1.8125
hCG_1990170	-0.74125
ACR	0.3427
KLK7	1.3275
ALOX5AP	2.059375
RIPK3	0.416333333333333
TAS2R9	1.064
C19orf18	0.5465
BIRC6	-0.95775
ZNF16	0.0795
RFT1	-0.78475
SLC8A2	0.104
TACC1	1.08875
ITGAD	1.409
SAMHD1	-1.57425
SH3PXD2B	-0.657333333333333
EPC2	0.1315
C20orf85	0.215333333333333
ATP13A2	-0.2905
KRT4	0.446857142857143
CAPNS1	-0.299
MDM2	0.778555555555556
PCDH20	0.969
KCNK9	-2.1185
OR2C1	-1.609
KLHDC3	-3.26325
IPPK	-3.596
EFHD2	-1.007125
GALR3	1.6285
NBEA	3.438
ABCA6	0.185875
CLDN3	-1.28566666666667
AKT2	-0.580214285714286
EGFR	0.0549999999999999
RBM16	-1.257375
ZDHHC3	2.5558
SLC25A4	3.43916666666667
CYB5B	-0.693
CPXM1	-0.696333333333333
NDRG1	-0.810153846153846
FLJ43826	-0.172
OR5L2	1.03716666666667
FARP2	-0.0313333333333333
MRPL46	0.265636363636364
LDHAL6B	0.86025
MAPKAPK3	0.697833333333333
NCAM2	-2.339
PRKD2	-2.16466666666667
ZFP36L1	0.8363
CYSLTR1	-0.97175
OR4C3	0.24225
HIST1H2AJ	2.0375
CCNB2	-3.676
ZNF10	-0.0645714285714285
TMEM175	0.6135
FAM134A	-0.6465
TIGD4	1.8755
PCNP	0.853
MGC39715	-1.085
LQK1	-1.17425
CREB1	-1.6725
TMPRSS3	0.76375
C4orf32	-1.103125
LAT	-3.02091666666667
KCNA3	0.777
SKIV2L2	-0.248
ROPN1B	-1.52566666666667
tcag7.23	0.0095
CDT1	-3.224
ZHX2	-1.156875
CD28	-1.2405
ZNF624	-4.24025
SEPT2	-1.17963636363636
SOHLH2	0.739571428571429
MCOLN3	0.6605
UNQ1945	-0.212
MASP2	0.33
ZNRF3	-0.927222222222222
GPATCH3	-0.34
AGL	1.303125
QRICH2	-0.8375
PSD4	-2.52133333333333
CCNB1IP1	2.23425
ENPP7	-0.11
OBFC1	1.08725
KCNG3	-0.661
C14orf79	0.0597777777777778
ENPEP	-1.0182
SCT	0.1165
SKI	-0.54925
SEC61G	-1.4855
CAPN11	1.04475
ATXN7L3	-2.391
DBNDD1	-0.7696
FAIM	-1.85025
ANKRD36	-1.6195
GABRP	0.1322
TACSTD2	-0.784833333333333
EIF3J	-1.5405
PPP2R2A	-0.62
TEKT4	-0.828166666666667
PVALB	5.67616666666667
F10	-2.04166666666667
FAM134C	-1.0334
COMP	1.320875
EFCBP1	-0.976181818181818
SCLT1	-0.084375
TAL1	0.3045
ACSL1	2.4765
ABCC5	0.1265
ABL1	-1.35164705882353
RBBP7	-1.66727272727273
PTPRG	-0.544625
NCOR1	-1.4426
SPINK4	0.36725
TXNRD1	-2.1401
TNRC15	-0.965375
C9orf138	1.34233333333333
UBE2H	1.001
BRDT	0.72075
C8orf31	-0.39875
CCNE2	-1.8784
SLC6A8	-0.525625
CALCR	-2.5975
PPP1CB	1.70641666666667
ABHD8	-0.862666666666667
ARF5	-0.2707
SLC24A4	0.568666666666667
CCT3	-1.7
ZNF121	-1.1404
SLC3A2	-0.7264
OR13A1	0.583
SLC5A10	1.20825
RAD50	-0.263
IER5	-0.280875
MTHFD1L	-3.29457142857143
MBTPS2	1.27775
MVK	0.027125
NCL	-2.5744
PSMD10	-0.3415
MOBP	0.982428571428572
FLJ32894	-1.5115
HRH1	-1.64266666666667
C5orf30	1.16625
NUDT16L1	2.2716
RASGRP3	0.4615
PRKRIP1	-0.686
CCDC75	-0.0330000000000001
LOC253970	0.638333333333333
KIAA1239	1.23425
MED21	0.5265
SYT11	0.1765
NTSR2	1.121
EGFL11	1.7865
CXorf59	0.907
OR2A25	0.377666666666667
SPTBN2	0.18775
LRMP	-0.6888
RNF111	0.4475
PTH	0.6335
LOC619208	1.621
KIAA0895	-0.0926666666666667
RANBP5	-0.243375
P2RY10	0.022
NME5	0.044
DDX21	-2.32575
LRSAM1	-0.072
HDAC11	-0.357833333333333
VMO1	-0.091
NOLA2	-0.375833333333333
ADAR	-1.78781818181818
MTO1	-1.924
SF4	-1.296
P2RX1	-2.67016666666667
HBM	1.44875
EN2	2.2325
C14orf172	-1.2715
TM9SF2	1.0583
INHBE	0.724333333333333
TCTE3	0.00559999999999996
TOX2	-1.6755
CTAGE3	-0.96275
HBB	6.9683
MED15	-1.3064
CASR	0.999333333333333
C6orf66	0.654166666666667
MTPN	0.077625
UNC50	-0.94275
C21orf33	0.73575
IRF2	0.597285714285714
PGR	-1.35366666666667
GPR84	1.03433333333333
CROCCL1	-2.90075
SRPX	-3.847
BRE	-2.41766666666667
FGF10	0.986666666666667
SDC3	-0.8155
ZRSR1	-0.450333333333333
DKFZP434P211	-0.0901428571428572
SOX6	0.748
RPUSD2	-0.42275
C14orf173	-0.567916666666667
MAPK11	-0.6155
TBC1D22A	0.2955
FAM123A	0.634
COL4A6	-1.7484
TOMM70A	-0.53825
NAB1	-1.65916666666667
MGC16385	-1.014
TSPAN18	-0.3238
MED31	1.19275
PLG	0.71175
CAPSL	1.3845
ZNF532	-1.2423
ASB14	-0.793
CA8	-2.99833333333333
NUDT16P	1.47733333333333
SLFN11	-1.0195
LRRIQ2	-1.015875
NOL7	-1.19966666666667
BRMS1L	-0.765
JARID1A	-1.143
PANK2	-1.922
ICAM3	2.1585
MDS1	0.982
TAF8	-0.818
RNF139	-0.1535
ZNF594	-1.5988
ADAM8	-1.889125
SFTPC	0.312625
MAN2B2	-0.902
RGS12	-0.424428571428571
EIF1AY	0.50025
LRRIQ1	0.0238
GPR150	1.7815
CCDC21	0.2065
PRRG3	-0.2935
SAA4	-1.76933333333333
RAPGEF5	0.177142857142857
ZCCHC2	-1.07254545454545
MGC39372	-1.595
PPP4R2	-0.3836
CDCA2	-1.2826
OR4D5	1.0165
PTGFRN	-1.367625
SIGLEC5	-0.684333333333333
C19orf61	-1.1865
NMUR2	-0.112
KIAA1586	-1.33375
DAGLA	-4.74825
CHCHD6	0.472
GPR32	-0.429
NEUROD6	-0.411
SLC2A4RG	-0.2759375
CA5B	-1.22725
FBXL3	2.7385
MPHOSPH9	-0.128
HMG2L1	0.0185
HCN4	1.41533333333333
CEACAM19	-0.3
SH2D4B	-0.4348
HFE2	-4.265
TGM4	2.0846
LYPD2	0.790333333333333
TBC1D15	1.377
MRPS21	-0.5626
NONO	-3.1035
CLEC5A	0.527166666666667
ITCH	0.3443
MGAT3	-2.2088
MBP	0.742875
RPP25	-2.45375
SOSTDC1	-2.5045
HRC	-0.39475
TRIM48	-1.444
TMEM133	-0.09075
ECEL1P2	1.2565
HOXC11	null
DOK5	-0.760666666666667
HELZ	-2.4046
LOC348180	-0.3155
MGC33894	1.193
ADRB3	0.0145
DMD	-0.647
PTRH2	-1.435
MPEG1	2.90366666666667
NDUFA12	2.05216666666667
KRTAP2-4	1.2319
STAMBPL1	-1.08083333333333
ADCY2	-0.636
UNQ6125	0.175
KLHL20	-0.400333333333333
SRM	-1.5185
OTC	-0.1065
TMIE	2.23266666666667
SNX8	0.68025
LIPK	-1.739
CHURC1	0.275666666666667
KLC2	0.7915
HDAC1	-2.51316666666667
FAM128A	-2.3205
FNDC3B	-0.5524
MTCP1	0.262333333333333
WFDC10B	0.7107
PCDHGB3	0.2305
ATRNL1	-1.17725
CAV2	2.46475
MED26	-0.796
DUS1L	-1.1015
CHRM3	-2.302
NEK9	-1.465
WARS2	-0.93525
TBX22	null
TOMM40	-1.2275
RP6-213H19.1	-2.823
TUBGCP5	-1.4445
IGSF6	2.241
TPPP	0.66925
UNQ6190	0.531
GSTM5	0.1656
BTD	0.381333333333333
PDCD1LG2	-0.0474
SNRPB2	-0.313666666666667
ERICH1	-0.74975
APOA4	-1.3325
HOXA11	0.346666666666667
NARG1	-0.367625
MKX	-0.163
RAB28	-0.991909090909091
PKP3	-2.21125
SH3GL2	2.499
CTSO	0.50425
RPN2	-0.475375
IL28RA	-1.3395
SFMBT1	0.2515
WDR57	-2.0278
FER1L3	-1.37608333333333
HSF5	-0.2002
TTC9B	0.536333333333333
C4BPA	-2.2215
ALB	-2.73435714285714
SORBS3	-0.86475
UPF2	0.3025
JPH1	0.2725
AGBL2	-1.29833333333333
DOPEY1	0.307
TERF1	-0.9755
KIF22	-2.09433333333333
NINJ1	0.4915
SEC61A2	-0.777
HIST1H1D	-0.820833333333333
SFXN4	1.666125
UCP3	1.0788
ZNF703	0.113
MYL6B	-1.33025
TREM1	1.0825
OR52E6	1.634
CKMT2	6.9915
HLA-C	1.625125
SLC13A3	-2.9084
TIMP4	0.11175
SLIT2	3.553
RSF1	-0.736235294117647
LONRF1	0.756642857142857
MON1A	-0.5792
CACNG6	-0.0463333333333333
DPPA4	-2.998
ZSWIM3	-0.73775
ZNF804A	0.0258333333333334
CCIN	1.261
SLC25A31	0.791333333333333
KCNMB4	0.739
RABL5	0.205
GALNS	-0.8084
STX6	-0.49175
HIST1H1C	-2.932
CIDEB	-0.673142857142857
CASP4	-0.3876
PDK3	-0.491666666666667
KCNJ11	0.6195
TPR	-1.396875
ZSCAN20	-0.491
MTX2	0.77325
HIST1H2BH	-2.992
LOC283767	0.391666666666667
LYRM7	0.938875
BRD3	-3.03483333333333
HIST1H2BO	-1.65025
MAGEB10	0.0125
SLC45A1	-0.409
SERPINA3	-2.216
KIAA0143	1.09475
KCNJ16	0.9384
KRT79	-1.0765
FABP2	-0.3345
NUT	-0.2515
ZNF57	1.6145
FBXL4	-0.448125
CLEC9A	0.952
UGT8	2.99766666666667
BMP2K	0.0515
MAPK4	-1.4575
SLC25A23	0.0341
HINT1	0.6701
KRTAP13-1	0.1355
SFXN5	-0.687
CHCHD2	1.3755
FAM3D	1.696
NDP	-1.61
RHOBTB1	-0.536333333333333
SLC4A4	0.0845
RPL38	-1.11675
HTF9C	-0.3094
AP2A2	-1.718
ZBTB46	0.548
MAP7D1	-1.61925
AOX1	-1.36116666666667
CYR61	-2.42391666666667
DTNA	0.0836666666666667
JRKL	0.0746666666666667
TMOD3	-0.8165
EEA1	0.255625
ADCK5	0.2265
IL1R1	-0.7728
KLK3	0.839
HRSP12	0.011
KTN1	0.02375
LOH11CR2A	-0.743444444444445
RELL2	-2.0405
MAB21L1	0.52175
C20orf59	0.371333333333333
PHKB	0.61425
ADAM2	0.9872
TBC1D8B	-1.119
FAM13A1	-0.0233571428571428
LAPTM4B	-1.10325
LCN8	0.874
TMEM147	2.1585
SYT4	0.643833333333333
XPO7	-4.173
C9orf62	2.1655
GPR75	3.031
TRIM5	-0.0793750000000001
APOC1	-0.417666666666667
RNASE4	-3.57025
PARD6B	-1.22285714285714
ARID1A	-2.4228
TPD52L3	0.259777777777778
RRAGB	0.579
RCN2	-0.273166666666667
HIST2H2BE	-1.55464285714286
STARD7	0.42675
SHMT2	-1.72825
KIAA1751	-0.604
MLYCD	-0.947
LOC162632	-0.9718
UQCRH	-0.764
RP11-217H1.1	0.69525
SDHA	-0.825666666666667
NCLN	-0.4491
ZNF17	-1.1145
RCBTB2	-1.13475
VEGFB	1.3632
RP4-747L4.3	-0.82225
COLQ	-0.477
MPN2	-0.3195
DRG2	-1.33425
KLRB1	1.1795
ALPK2	-3.35325
DNASE2B	-0.743333333333333
FLJ23834	0.24925
AXUD1	0.659666666666667
SAFB	-1.0434
NSUN4	-1.643
RFX2	-0.913833333333333
MAPK8IP1	-0.3086
FANCD2	-1.84407142857143
ANKZF1	-3.54833333333333
C19orf50	-1.184625
DUSP8	-0.257428571428572
SENP5	-0.105
NFKBIL2	-1.0315
LBR	-2.83642857142857
IGFL1	1.1245
LZTS2	-1.527
IL2RG	-0.697285714285714
CCDC51	-0.8015
KLF3	-0.343857142857143
ANKRD37	-0.252
KCTD14	-1.617
FZR1	0.16075
SLC44A4	-0.00142857142857141
ESPL1	-1.2375
GMPR2	-1.6377
TBC1D19	0.209166666666667
ERGIC1	0.0632916666666668
ERBB4	1.8365
TSPAN32	-0.667818181818182
MAP4	-0.783875
GPHN	-0.0635
SLC6A2	1.081875
HIVEP1	0.09875
DFFB	-0.467571428571429
EIF4EBP2	1.53525
DMRT1	0.43025
HSPB6	0.143
IER2	-1.47233333333333
AIFM1	0.18625
WWC2	0.382
MRPL4	0.68
FLJ21062	-0.539166666666667
EPB41L4A	0.719083333333333
SH2D6	0.47925
TAF4B	-1.397
GAL3ST3	0.767
MALT1	-1.092
RTDR1	2.09225
ARVCF	-1.93728571428571
MEX3B	-3.93675
FBXO16	-2.8025
KIF7	-1.43275
C1QC	2.25033333333333
ZNF783	-0.5694
ZNF85	-0.96425
MMP13	-0.845
KIAA0329	-0.361285714285714
RTP3	null
ZBED3	-1.34775
CLGN	-1.121
SLC25A37	-1.22013043478261
hCG_18290	0.13675
OR5AS1	0.57
SMARCC2	-0.283666666666667
FAM109A	-0.0905
