Hybridization REF	TCGA-A3-3322-01A-01R-0864-07
PHF20	-0.877875
CPNE4	-1.244
GTPBP1	-1.21521428571429
RAB33B	1.74533333333333
ALDOC	0.112875
ZNF212	0.14675
NUDT1	-1.6985
RFPL2	-1.25475
ZNF83	1.34333333333333
GDPD5	-1.12725
PDCD4	1.1033
CEP350	-0.47
OR10A2	0.56675
CST7	0.55175
CIAO1	-1.1215
SELL	0.959625
OR8J3	-0.005
LTBP4	-0.113
SIRT6	-0.138
CCL19	2.97
PPIL1	-1.3255
GBP7	-0.0296666666666667
STK17A	-0.9668
ABR	-0.01525
OR9G1	0.6525
FOXE1	-0.141125
CNGA3	-1.041
GML	-0.019
CD38	-2.729
ZDHHC6	0.767833333333333
NEFH	-2.444
CTDSP2	0.904833333333333
PGBD5	1.7785
CCNY	0.91
RMND5B	0.397833333333333
ZNF257	-2.8005
FLJ22167	0.076
EXOSC7	-1.73833333333333
ROR2	-0.44025
MAOA	1.65225
TNNT3	0.602333333333333
GYPC	-0.1415
C7orf33	0.8745
PLIN	0.546
LOC90826	0.26925
RNF4	-0.4089
F8A1	0.548666666666667
PLEKHG4	-1.17375
GRB2	-0.39505
HIST1H2AD	-1.45
DUS3L	-0.354333333333333
EIF1	0.884333333333333
RP5-1077B9.4	-1.4585
FPGT	1.30775
GDF10	-0.168333333333333
COQ9	0.86125
GCC2	-0.176071428571429
RARRES3	1.883375
PLXNA1	-1.1637
KIAA0100	-0.6292
PMF1	0.39675
FNDC1	3.60125
HS2ST1	-0.0678333333333333
CRELD2	-0.397
C8G	-1.6205
CD82	-1.35375
LIM2	-0.5245
UNQ6490	-0.785
MMP16	-0.5835
DRD3	-0.215
C5orf26	2.393
C11orf73	-0.61175
PTP4A2	-0.251625
OR4M2	0.194
HPCA	0.888166666666667
SEC14L1	0.0458333333333333
CHFR	-0.366
EMILIN1	0.211
NDUFS4	0.72075
COL18A1	1.142375
PDZD3	2.708
C9orf16	-1.1195
ERBB2IP	0.2765
EMX2	7.56875
FUS	-1.28575
TF	-4.4614
CLCN4	1.64033333333333
CXorf56	-0.6185
C11orf72	0.19475
ELAC2	-1.54275
NPR1	1.77375
ASS1	0.556666666666667
USP42	-0.32725
POLR2J	-0.3905
SEC23IP	0.299166666666667
UQCRC1	-0.48425
LOC729603	-0.16975
C1orf71	-0.626375
POLG	-2.882
ADAM23	-4.6925
TFR2	-0.6045
RICTOR	0.1712
MGC39606	1.093
C19orf55	-0.367375
SNAPC1	-0.526666666666667
GNA11	0.811
CCDC52	-0.646
FSIP1	-0.289
UPF3A	0.362875
IGSF11	-1.91133333333333
LAGE3	-1.476
CHST6	-5.3505
UNC13B	0.530125
TTLL4	-1.168625
ZNF687	-0.435375
SDC2	1.2073
COX7A2	-0.345
LAMB4	-0.273
FAM24A	1.0905
LRRTM3	-0.4492
GPHB5	-0.10575
OR4C13	-0.002
EIF3EIP	0.635571428571428
HABP4	1.4935
TMEM125	3.10225
CNTN2	-0.18275
ASNSD1	0.042
FUT4	-0.126375
ACF	1.2485
LOC158381	-0.051
CDH8	-0.54
AGPS	-0.00183333333333332
C4orf18	2.14525
PECI	0.0665833333333333
UNG	-0.2395
GSTP1	-0.3225
DCUN1D5	-1.7655
DKFZP564J0863	-0.615
SLC9A3R1	0.575
BCDO2	0.642125
CHMP7	0.31975
REM2	-0.8245
DNHD1	-0.522
FKBP4	-1.733875
ZNF350	1.45675
MGC11102	-0.127
BST1	1.34675
KISS1R	0.853
NCR2	0.013
DEFB125	-2.581
UBE2W	0.56075
KRT15	-4.119
C10orf99	1.507
SCN11A	-0.03375
GFI1	-2.296
RDHE2	-0.6775
FHL1	1.80133333333333
OSGEP	0.277166666666667
GATA1	-4.266
SMC6	-0.92075
TTTY14	0.00900000000000001
LPIN3	0.2615
RPL4	-0.4418
RBPMS	1.5935
PRPF3	-0.5235
EMR1	-1.395
SPATA19	0.13125
XCR1	-0.3915
IRX3	1.8025
RBM6	-0.50125
KLF4	0.5516
UNC5CL	3.88925
SEBOX	0.2165
BTK	0.20775
KRCC1	1.6785
C6orf27	0.027
SYTL5	0.023
PRND	2.63225
LOC653319	0.3735
PIGL	-0.86725
HUS1	0.0106666666666667
SFRS6	0.767916666666666
C17orf77	0.4675
UIMC1	0.403166666666667
FXYD2	3.962
LOC283152	-0.065
ZNF667	1.0985
ZCCHC12	-0.92575
TFEC	5.4841
ATP7B	1.0005
POLD2	-1.1135
RG9MTD1	-1.317
ACOT2	1.14966666666667
HIST1H4I	-0.689375
PPARGC1A	1.9785
ETFA	-0.5664
POLRMT	-0.6095
ZNF146	-0.163875
MIA2	2.8965
KLHL6	-0.692166666666667
HOXB5	0.570125
NENF	0.477666666666667
CUGBP1	-0.725
PRSS22	-0.981166666666667
CASC4	0.6816
CUL4B	0.601
CENPJ	-1.6904
PITX1	-2.77383333333333
FLJ31033	0.418166666666667
CELSR3	-2.51966666666667
ZNF568	1.01825
ITSN1	-0.533916666666667
EHBP1L1	-0.901
C19orf2	-0.24375
DCTN1	-0.713
LIN28B	-3.86783333333333
TNKS2	0.34175
C1QBP	-0.961
CADPS2	1.45575
SRMS	-0.30875
GJA9	0.237833333333333
MGC24975	-0.1715
TRIM45	-1.3495
TSP50	0.422
TCP1	-0.76725
TMED7	0.9417
CMA1	0.4265
CENPL	-1.3385
PTCRA	-0.1425
FST	-5.35725
VWCE	0.485
PAWR	-0.923
ABCC12	0.256666666666667
LDLR	-4.2956
ASTN2	1.1888
LOC441212	-0.12025
GPATCH8	-0.1875
TANC2	-1.46325
KIF4A	-3.42225
C18orf18	0.50075
PGM1	0.1965
KIAA0258	1.0275
CPD	-0.083
SNCAIP	-1.24275
DCT	-4.572
HLA-DOA	2.37586363636364
OR11L1	0.3915
UPK1B	-0.4044
DNAJB4	1.1265
UGT1A8	5.7405
HIST1H4L	-1.4135
PECR	0.235166666666667
HSPA2	0.62575
WFIKKN1	-0.2695
SERP1	-0.5265
SYDE2	0.14
TACR2	0.2105
NUP85	-1.06325
CD177	-0.415333333333333
LGR5	-2.14316666666667
PIGG	-0.207333333333333
PTHR1	2.48233333333333
RAB5A	-0.4515
FLJ13224	-0.617
USP9Y	0.129333333333333
C7orf53	0.615
LRP1B	-0.00699999999999999
XAF1	2.1713
ABCG8	-0.0385
ANKDD1A	-0.589166666666667
DAND5	-1.691
SPAG6	-0.0503333333333333
LINCR	3.30775
ZDHHC22	-1.148875
CCDC60	0.61
THOC7	-1.804
TCTA	1.4395
OR8K3	0.19525
NY-REN-7	1.266
B2M	1.70166666666667
C6orf141	-2.872125
LPPR4	1.4755
SQLE	-3.249625
SEPHS1	-0.89775
BTBD14B	-0.399714285714286
PLRG1	0.0255
SPG7	0.0568125
ZNF614	0.049
PARD6G	0.518666666666667
INPP5B	-0.8272
GRPEL2	0.696875
PPID	-1.0721
TRIM56	0.50925
UBE2J1	0.420125
IL20RA	-1.9455
LOC387856	-0.10325
C1orf107	0.368916666666667
UTS2R	-0.11275
C19orf22	-0.65525
SAFB2	-0.407625
KIAA0652	0.07
KLRG1	0.6115
MS4A8B	0.142
FRAG1	0.39675
KIAA1546	0.2445
E2F4	-0.9713
CLEC4M	-0.273166666666667
BTBD14A	-1.5255
KIAA0999	0.2013
GYPA	-2.55716666666667
TAC1	-0.0585
TRAIP	-2.492
KIAA0232	0.6032
ERCC8	-0.654125
GPX4	0.55
KIAA0368	0.20525
GPR157	-0.954333333333333
CTAGE4	0.7045
C9orf30	-0.285
OR52A1	0.376
HSP90B3P	-0.1275
ALG9	0.0597
BTBD10	0.56825
SDK2	-0.69275
BAIAP3	-0.689
RABGGTB	0.464375
ANKRD40	-0.0693333333333333
KRT74	0.287
CALCOCO2	1.09835714285714
SNCA	-2.8725
TMSL8	-4.166875
C2orf53	-0.1405
ESRRB	-0.1905
ARHGAP26	-0.17175
TDRD9	0.694
HRAS	-0.4125
KLRC4	-1.1695
JAGN1	-0.253166666666667
BSDC1	0.75525
RNF43	-2.3154
NDUFAF1	0.3925
PHF12	0.377
OR1L3	-0.32875
FOLR2	2.303
LYZL6	-0.565333333333333
tcag7.1260	-0.2995
WSB1	0.887
PROS1	1.8506
OSTN	0.426
PSMB8	1.6425
SOCS4	-0.32
DDIT4L	4.4775
MAS1	-0.7
MGC34796	0.5425
CSHL1	-0.0305
TBCCD1	-0.864
ZBTB7C	-0.533
AP2S1	-1.007625
P15RS	-0.1657
VAT1	0.5161
SHANK3	2.13433333333333
TUFM	-0.354833333333333
THEG	-0.6975
KRT34	-1.305
SGSM3	-0.3175
TOMM22	0.366375
SOCS3	0.828833333333333
CPO	0.9325
POP4	0.52075
BHLHB3	4.33825
MALL	2.88425
OR1B1	0.526
PARK2	0.880833333333333
GPR124	1.574125
LCE1E	-0.1695
RUVBL2	-1.21475
CGRRF1	1.0825
ACPL2	-0.10975
WNT10B	-2.116625
BAIAP2L2	1.76325
ISCA1	1.5215
C1orf125	0.39975
RPAP1	-0.7415
RAI16	-0.325833333333333
RPL27	-0.16825
NLRP9	-0.047
EPN1	0.1365
LOC388610	-2.178
SLC35A1	1.0911
GAL	-5.14825
SLC14A2	0.03225
RDH11	-0.238666666666667
FAM138F	-0.245
AUH	1.536
FLJ40243	-0.0135
C14orf129	-0.497
MBD2	-1.38416666666667
ABHD14B	0.420625
PIGT	-0.40675
ALS2CR4	-0.29725
ALAS1	-0.5288
FOXO1	0.876
CRLF3	-0.396
C20orf107	-0.1975
FARS2	0.037
CCDC28A	1.75475
NPHP3	0.10325
OR13F1	0.1975
TSEN54	-1.15875
DEFB106B	-0.102
OR8B4	0.3875
STH	1.8575
ZC3H14	-0.493375
CBX2	-0.3045
TMEM49	0.04875
C6orf21	0.4065
FLJ20920	-1.97375
CRTAP	0.482642857142857
DDX50	0.4125
STYXL1	0.2965
BLVRB	-0.0831666666666667
LOC147650	-0.316666666666667
MMP24	0.213
GRID1	0.292833333333333
BANF1	-1.058
CTAGEP	0.997
HMBS	-2.41275
SLC25A24	0.247333333333333
C14orf50	-0.54925
MRO	0.920666666666667
SLC25A15	-1.118
FAM84B	0.4828
TDP1	-0.9655
C16orf78	-0.198
C11orf57	0.1475
RFK	0.199375
ZFYVE9	-0.533875
STCH	-0.0812
WIBG	0.00174999999999999
LOC283871	-0.702666666666667
GBA2	-0.405
NDUFB3	-0.3365
HSD17B13	0.2375
GRIN3A	1.19666666666667
FMNL1	-1.46133333333333
SEPT7	0.0864
GNLY	3.0945
GRAMD1C	1.29333333333333
ZNF165	-0.31325
USP38	0.21775
FAM83A	-3.95616666666667
C14orf24	0.995666666666667
ARMCX3	0.954875
ARHGDIB	0.535833333333333
AK1	-1.213875
KIAA1045	0.4505
DNAJB13	0.110833333333333
NEU2	0.481
HIST1H4B	-1.77283333333333
FAM20B	-1.4348
HES2	0.688285714285714
FAM73B	-0.6367
LOC388381	0.05825
INTS7	-1.51518181818182
AMPH	0.263666666666667
ZNF775	-0.775375
UCKL1	-0.410666666666667
C10orf97	0.70075
C1orf161	-0.357
ALDH1L1	3.35
FLJ39378	-0.3615
SLC23A1	-0.624
RBM4B	0.7595
THAP4	0.237666666666667
OGFRL1	0.72975
KIAA0831	0.609
PPP1R15A	-0.681333333333333
C1orf96	-1.73442857142857
C12orf11	-0.959
BMF	0.516375
MAN1A1	-0.99775
KIAA1600	0.577833333333333
NLGN4X	-0.859
ALOX12	-0.634833333333333
RB1CC1	-0.2014
NEIL2	0.5049
EIF4E	0.102681818181818
ABHD5	-0.9155
EXOC4	0.115833333333333
CIP29	-0.0446666666666667
BATF2	1.94175
SLC29A4	0.977875
HTR4	0.13275
EMB	-1.59
TRAF6	0.77775
LMNB1	-2.9095
FAM19A5	-0.605
SHE	2.469
PIK3C2B	0.79025
C15orf15	0.3398
USP15	-0.1462
TCEAL2	0.457
C5orf39	1.0015
PTGER2	-0.69175
SLC31A1	-1.2584375
IFT172	0.1535
ADAM29	0.23525
GFOD1	-0.509
ST7L	0.427333333333333
C15orf26	-2.43775
PKN3	-1.5825
CNTD1	-0.265833333333333
COMMD1	0.478375
NTRK2	2.92383333333333
FOXN3	1.292625
MFGE8	-0.3406
PFKFB2	0.578833333333333
TAS2R4	0.124
ENTHD1	-0.706
PRMT5	-0.770125
MGC16384	0.993875
LOC442229	-0.983
TSKU	-1.152375
KRTCAP3	1.503375
PDLIM1	1.3819
KCNS2	0.16975
RNF126	-0.0313333333333334
CEP63	-1.197875
CLIC4	1.297125
hCG_1990170	6.9395
ACR	1.4866
KLK7	-0.122
ALOX5AP	3.477875
RIPK3	2.30775
TAS2R9	0.4135
C19orf18	0.1045
BIRC6	0.188428571428571
ZNF16	1.082
RFT1	-2.0205
SLC8A2	-0.386
TACC1	0.464875
ITGAD	1.91725
SAMHD1	1.49725
SH3PXD2B	0.1305
EPC2	0.97175
C20orf85	0.095125
ATP13A2	-0.562
KRT4	0.340125
CAPNS1	-0.15125
MDM2	-0.361333333333333
PCDH20	0.3275
KCNK9	0.5545
OR2C1	-0.203
KLHDC3	-1.20416666666667
IPPK	-0.2795
EFHD2	-0.316875
GALR3	-0.11725
NBEA	1.272
ABCA6	2.6625
CLDN3	0.3715
AKT2	-0.573071428571429
EGFR	2.418
RBM16	0.599625
ZDHHC3	-0.623
SLC25A4	0.848166666666667
CYB5B	0.0871666666666667
CPXM1	-1.43475
NDRG1	2.50638461538462
FLJ43826	0.0045
OR5L2	-0.598
FARP2	0.2245
MRPL46	-0.0965
LDHAL6B	-0.0668
MAPKAPK3	-1.02533333333333
NCAM2	-4.43525
PRKD2	-0.307166666666667
ZFP36L1	0.7861
CYSLTR1	0.177
OR4C3	0.0925
HIST1H2AJ	-0.0055
CCNB2	-4.09377777777778
ZNF10	0.407875
TMEM175	-0.3285
FAM134A	1.16466666666667
TIGD4	0.4085
PCNP	0.12
MGC39715	-0.1865
LQK1	-3.412
CREB1	0.126
TMPRSS3	-2.57425
C4orf32	-0.131375
LAT	-1.19708333333333
KCNA3	-0.866
SKIV2L2	-0.174
ROPN1B	-4.66275
tcag7.23	0.349
CDT1	-3.31575
ZHX2	1.446125
CD28	-3.35425
ZNF624	0.77475
SEPT2	-0.0215
SOHLH2	-1.64125
MCOLN3	-0.49725
UNQ1945	0.311
MASP2	-1.3285
ZNRF3	0.202
GPATCH3	-0.08925
AGL	-0.2735
QRICH2	0.2625
PSD4	-1.24666666666667
CCNB1IP1	0.5705
ENPP7	0.32325
OBFC1	0.589
KCNG3	-1.78325
C14orf79	0.60325
ENPEP	6.66783333333333
SCT	0.09
SKI	0.204
SEC61G	-0.49525
CAPN11	0.10775
ATXN7L3	-0.7735
DBNDD1	-0.781833333333333
FAIM	-0.37475
ANKRD36	-1.084
GABRP	0.477833333333333
TACSTD2	-1.46083333333333
EIF3J	-0.7755
PPP2R2A	0.16975
TEKT4	-0.717166666666667
PVALB	-4.636
F10	-2.25483333333333
FAM134C	1.1219
COMP	0.477875
EFCBP1	-2.0925625
SCLT1	-0.400375
TAL1	-0.0487
ACSL1	3.44725
ABCC5	-0.805416666666667
ABL1	-0.594222222222222
RBBP7	-0.60925
PTPRG	1.201875
NCOR1	-0.2891
SPINK4	-2.57883333333333
TXNRD1	-1.1534
TNRC15	-0.548875
C9orf138	0.236375
UBE2H	0.156
BRDT	-0.374333333333333
C8orf31	0.01675
CCNE2	-2.56918181818182
SLC6A8	-0.018
CALCR	0.72925
PPP1CB	1.55041666666667
ABHD8	-0.86675
ARF5	0.0488
SLC24A4	0.6835
CCT3	-0.93725
ZNF121	-0.581875
SLC3A2	-0.5354
OR13A1	0.1045
SLC5A10	4.49525
RAD50	0.23075
IER5	-0.39025
MTHFD1L	-1.546875
MBTPS2	-0.1065
MVK	-0.100125
NCL	-0.437
PSMD10	-0.618
MOBP	-0.476285714285714
FLJ32894	1.492
HRH1	-0.547666666666667
C5orf30	-0.28025
NUDT16L1	0.5917
RASGRP3	5.07383333333333
PRKRIP1	0.012
CCDC75	-1.35025
LOC253970	-0.7
KIAA1239	0.287
MED21	-0.639
SYT11	1.17433333333333
NTSR2	-0.2515
EGFL11	-0.845
CXorf59	-0.491
OR2A25	0.437
SPTBN2	-1.59075
LRMP	-0.147333333333333
RNF111	0.4505
PTH	0.1085
LOC619208	1.10866666666667
KIAA0895	1.48225
RANBP5	-0.243
P2RY10	0.0963333333333333
NME5	2.58483333333333
DDX21	-0.90675
LRSAM1	-0.8885
HDAC11	-0.0993333333333333
VMO1	2.0985
NOLA2	-0.592
ADAR	-0.3725
MTO1	-0.373
SF4	-0.238333333333333
P2RX1	0.117333333333333
HBM	0.21375
EN2	0.3875
C14orf172	-0.53475
TM9SF2	0.079
INHBE	-0.582
TCTE3	0.107583333333333
TOX2	-2.34675
CTAGE3	0.542125
HBB	5.4378
MED15	-1.20183333333333
CASR	1.17925
C6orf66	-0.3285
MTPN	-0.91
UNC50	0.31225
C21orf33	1.333875
IRF2	1.143875
PGR	-1.96733333333333
GPR84	0.7135
CROCCL1	-0.451
SRPX	-2.702
BRE	0.540333333333333
FGF10	-2.12333333333333
SDC3	-0.186333333333333
ZRSR1	0.2315
DKFZP434P211	-0.169125
SOX6	1.632
RPUSD2	-0.6955
C14orf173	-0.226333333333333
MAPK11	0.146833333333333
TBC1D22A	0.452
FAM123A	-0.3355
COL4A6	-3.498
TOMM70A	0.49875
NAB1	1.124125
MGC16385	-0.215875
TSPAN18	0.4385
MED31	-0.472
PLG	3.711
CAPSL	0.667
ZNF532	1.366
ASB14	-0.4065
CA8	-1.706
NUDT16P	1.019
SLFN11	-0.536
LRRIQ2	-1.655625
NOL7	-0.381166666666667
BRMS1L	0.33275
JARID1A	-0.636666666666667
PANK2	-0.3945
ICAM3	-0.0865
MDS1	-0.01875
TAF8	-0.79325
RNF139	-0.07325
ZNF594	0.17
ADAM8	0.445625
SFTPC	-0.367625
MAN2B2	0.405875
RGS12	0.79225
EIF1AY	-1.08708333333333
LRRIQ1	-0.198
GPR150	-0.058
CCDC21	-1.56233333333333
PRRG3	0.29475
SAA4	-4.81575
RAPGEF5	2.97075
ZCCHC2	-0.0724166666666667
MGC39372	1.909
PPP4R2	-1.07433333333333
CDCA2	-1.59083333333333
OR4D5	0.123833333333333
PTGFRN	-1.5329
SIGLEC5	1.17566666666667
C19orf61	-1.57583333333333
NMUR2	0.284
KIAA1586	-0.975666666666667
DAGLA	0.115166666666667
CHCHD6	-1.4395
GPR32	0.1645
NEUROD6	-0.538333333333333
SLC2A4RG	0.4088125
CA5B	0.64925
FBXL3	1.42225
MPHOSPH9	-0.67925
HMG2L1	-0.052
HCN4	0.113333333333333
CEACAM19	0.16575
SH2D4B	0.88
HFE2	-0.514
TGM4	-0.014
LYPD2	0.27125
TBC1D15	0.4715
MRPS21	-0.2459
NONO	-0.452
CLEC5A	2.437
ITCH	0.2611
MGAT3	1.78983333333333
MBP	0.420375
RPP25	-0.58625
SOSTDC1	-1.01775
HRC	0.652
TRIM48	0.1735
TMEM133	2.758
ECEL1P2	-1.28925
HOXC11	-1.227
DOK5	0.44675
HELZ	0.301166666666667
LOC348180	-0.9175
MGC33894	0.249
ADRB3	0.147
DMD	0.177666666666667
PTRH2	-1.08075
MPEG1	3.57083333333333
NDUFA12	0.210333333333333
KRTAP2-4	0.140916666666667
STAMBPL1	0.8045
ADCY2	3.06716666666667
UNQ6125	0.488
KLHL20	-0.0991666666666667
SRM	-1.8785
OTC	0.0805
TMIE	-0.436666666666667
SNX8	0.1885
LIPK	-0.0125
CHURC1	-0.0674166666666667
KLC2	0.150666666666667
HDAC1	-0.497833333333333
FAM128A	-0.359833333333333
FNDC3B	-0.5802
MTCP1	1.01466666666667
WFDC10B	0.1821
PCDHGB3	-0.303
ATRNL1	-0.6987
CAV2	3.136625
MED26	-0.41
DUS1L	-0.54075
CHRM3	-0.626375
NEK9	0.66675
WARS2	0.14975
TBX22	0.091
TOMM40	-1.422
RP6-213H19.1	-3.61816666666667
TUBGCP5	-0.56575
IGSF6	4.81825
TPPP	1.7995
UNQ6190	-0.6785
GSTM5	0.40775
BTD	0.230666666666667
PDCD1LG2	-0.0261666666666667
SNRPB2	-0.4845
ERICH1	0.302875
APOA4	-1.816125
HOXA11	-1.011
NARG1	-0.273125
MKX	-0.802
RAB28	0.201928571428571
PKP3	-4.4665
SH3GL2	-1.6605
CTSO	3.93875
RPN2	-0.8950625
IL28RA	0.3695
SFMBT1	-0.63575
WDR57	-0.54325
FER1L3	0.661833333333333
HSF5	0.32225
TTC9B	-0.147
C4BPA	-3.45616666666667
ALB	-4.34857142857143
SORBS3	0.2155
UPF2	0.668
JPH1	-0.5385
AGBL2	0.98575
DOPEY1	1.8775
TERF1	-0.1535
KIF22	-1.67216666666667
NINJ1	0.413
SEC61A2	-0.810666666666667
HIST1H1D	-3.00766666666667
SFXN4	1.376875
UCP3	0.173
ZNF703	-0.196
MYL6B	0.627
TREM1	1.771
OR52E6	0.456
CKMT2	0.07075
HLA-C	2.256
SLC13A3	-0.1725
TIMP4	-2.5115
SLIT2	0.98275
RSF1	-0.420722222222222
LONRF1	-0.445428571428571
MON1A	-1.1905
CACNG6	-2.004
DPPA4	-6.1705
ZSWIM3	-0.269
ZNF804A	-0.609666666666667
CCIN	0.63325
SLC25A31	-0.66925
KCNMB4	-0.7695
RABL5	0.9675
GALNS	0.3402
STX6	-0.408875
HIST1H1C	-2.0785
CIDEB	1.15275
CASP4	1.27966666666667
PDK3	-0.6284
KCNJ11	-0.3755
TPR	-0.9175
ZSCAN20	-0.745
MTX2	-0.41025
HIST1H2BH	-1.144
LOC283767	3.2735
LYRM7	0.2625
BRD3	-1.1375
HIST1H2BO	-0.94825
MAGEB10	-0.412
SLC45A1	-0.10025
SERPINA3	-3.39736842105263
KIAA0143	0.761
KCNJ16	7.17483333333333
KRT79	0.1635
FABP2	0.31275
NUT	-1.11625
ZNF57	0.017
FBXL4	0.66525
CLEC9A	1.2
UGT8	2.02633333333333
BMP2K	-0.2445
MAPK4	-3.42575
SLC25A23	0.5703
HINT1	0.8516
KRTAP13-1	-0.152
SFXN5	-0.5986
CHCHD2	0.195916666666667
FAM3D	1.68
NDP	-2.636875
RHOBTB1	1.23233333333333
SLC4A4	4.349875
RPL38	0.23725
HTF9C	-0.706833333333333
AP2A2	0.849
ZBTB46	-0.691
MAP7D1	-0.6715
AOX1	2.33816666666667
CYR61	1.57675
DTNA	-1.01207142857143
JRKL	0.9005
TMOD3	-0.74175
EEA1	-0.1746
ADCK5	-0.68875
IL1R1	1.57733333333333
KLK3	0.0152857142857143
HRSP12	2.3615
KTN1	-0.524
LOH11CR2A	-0.8412
RELL2	-2.67975
MAB21L1	-0.68175
C20orf59	-0.57
PHKB	0.1845
ADAM2	-2.0912
TBC1D8B	2.21783333333333
FAM13A1	1.217
LAPTM4B	-0.942666666666667
LCN8	-0.085
TMEM147	-0.172
SYT4	-0.1305
XPO7	-0.83
C9orf62	0.156
GPR75	-0.066
TRIM5	0.80225
APOC1	0.566166666666667
RNASE4	2.55966666666667
PARD6B	-1.088375
ARID1A	-0.74775
TPD52L3	0.412125
RRAGB	1.001
RCN2	-1.18516666666667
HIST2H2BE	-1.2520625
STARD7	0.20925
SHMT2	0.29325
KIAA1751	0.571333333333333
MLYCD	2.378125
LOC162632	-0.6381
UQCRH	-3.398
RP11-217H1.1	0.5115
SDHA	-0.267666666666667
NCLN	-0.7858
ZNF17	0.208
RCBTB2	1.454
VEGFB	1.2243
RP4-747L4.3	0.364
COLQ	0.034
MPN2	-1.11333333333333
DRG2	-0.76475
KLRB1	5.15475
ALPK2	3.21825
DNASE2B	0.81425
FLJ23834	1.14066666666667
AXUD1	0.528666666666667
SAFB	-0.6598
NSUN4	0.017
RFX2	1.8575
MAPK8IP1	-0.463833333333333
FANCD2	-2.38214285714286
ANKZF1	-1.18683333333333
C19orf50	-0.501
DUSP8	0.594125
SENP5	-0.917875
NFKBIL2	-1.28025
LBR	-0.650625
IGFL1	0.0515
LZTS2	-0.89
IL2RG	-0.8625
CCDC51	-0.5795
KLF3	0.61675
ANKRD37	0.674
KCTD14	2.06083333333333
FZR1	-0.40625
SLC44A4	-1.1404
ESPL1	-1.497875
GMPR2	-0.2046
TBC1D19	0.1065
ERGIC1	2.07048148148148
ERBB4	-0.7098
TSPAN32	0.144916666666667
MAP4	-0.432625
GPHN	0.011
SLC6A2	-0.24725
HIVEP1	0.03075
DFFB	0.0492
EIF4EBP2	1.33475
DMRT1	-1.05875
HSPB6	0.01825
IER2	0.510333333333333
AIFM1	0.324
WWC2	1.1175
MRPL4	-0.78575
FLJ21062	1.32183333333333
EPB41L4A	2.84775
SH2D6	0.09875
TAF4B	-0.35275
GAL3ST3	0.048
MALT1	-0.0616666666666666
RTDR1	3.32325
ARVCF	-0.645
MEX3B	-1.043
FBXO16	0.701
KIF7	-1.99875
C1QC	4.681
ZNF783	-0.383666666666667
ZNF85	-0.76975
MMP13	-0.3675
KIAA0329	0.564625
RTP3	-0.707
ZBED3	0.60325
CLGN	-4.02125
SLC25A37	-0.157875
hCG_18290	-0.56125
OR5AS1	0.024
SMARCC2	0.0665
FAM109A	-0.00133333333333333
CCDC12	-1.501
USF2	-0.0903
DEPDC7	1.34775
C20orf24	-1.16316666666667
JMJD3	0.816
DSP	-3.72971428571429
SLIC1	-0.095
FAM20A	0.08975
IRF2BP2	0.624375
ZNF230	0.4935
MSN	0.469428571428571
SLC9A5	-1.289
EPDR1	1.0296
MUSK	0.126
ZNF434	0.0245
SMARCD1	-0.641
ZFP106	-0.20325
