Hybridization REF	TCGA-CJ-4638-01A-01R-1188-07
GTPBP1	-0.232785714285714
RAB33B	0.0726666666666667
ALDOC	0.681125
ZNF212	0.12325
NUDT1	-1.07866666666667
RFPL2	-1.17275
ZNF83	1.3935
GDPD5	-0.45725
PDCD4	0.1404
CEP350	-1.31375
OR10A2	0.4155
CST7	0.92225
CIAO1	-0.11675
SELL	-0.284875
OR8J3	2.9715
LTBP4	0.120833333333333
SIRT6	0.4115
CCL19	4.79625
PPIL1	-2.438
GBP7	2.7395
STK17A	-1.0935
ABR	0.77625
OR9G1	-0.139
FOXE1	-0.60825
CNGA3	0.097
GML	0.4725
CD38	-2.39225
ZDHHC6	0.392166666666667
NEFH	-3.22525
CTDSP2	0.934333333333333
PGBD5	1.30383333333333
CCNY	1.03078571428571
RMND5B	0.91425
ZNF257	-1.47375
FLJ22167	0.23125
EXOSC7	-1.79733333333333
ROR2	-0.95125
MAOA	2.29375
TNNT3	0.889666666666666
GYPC	0.22275
C7orf33	0.5225
PLIN	0.369333333333333
LOC90826	-0.542
RNF4	-0.3958
F8A1	1.11616666666667
PLEKHG4	-0.4275
GRB2	0.3576
HIST1H2AD	-0.964
DUS3L	-0.308
EIF1	-0.129666666666667
RP5-1077B9.4	-0.3935
FPGT	0.558
GDF10	-0.0205
COQ9	2.2035
GCC2	0.792071428571428
RARRES3	3.255875
PLXNA1	0.3954
KIAA0100	0.6424
PMF1	1.004
FNDC1	2.9255
HS2ST1	-0.265083333333333
CRELD2	0.08875
C8G	0.494
CD82	0.61725
LIM2	-1.0055
UNQ6490	-0.523
MMP16	0.204
DRD3	0.4265
C5orf26	-0.67425
C11orf73	-0.949125
PTP4A2	-0.506
OR4M2	0.7305
HPCA	0.728166666666667
SEC14L1	-0.307666666666667
CHFR	-0.326875
EMILIN1	0.883125
NDUFS4	-0.46325
COL18A1	2.1505
PDZD3	4.4689
C9orf16	-0.365666666666667
ERBB2IP	0.775666666666667
EMX2	6.8515
FUS	-0.32675
TF	-3.1352
CLCN4	1.17116666666667
CXorf56	-1.58775
C11orf72	1.245
ELAC2	0.185916666666667
NPR1	1.65775
ASS1	0.19
USP42	0.142
POLR2J	-0.599
SEC23IP	-0.817166666666667
UQCRC1	0.6275
LOC729603	0.9065
C1orf71	-1.997375
POLG	-2.381
ADAM23	-3.49475
TFR2	-0.70675
RICTOR	-0.4904
MGC39606	2.88025
C19orf55	0.268375
SNAPC1	-1.25933333333333
GNA11	1.23475
CCDC52	-0.2405
FSIP1	-0.944
UPF3A	-0.4145
IGSF11	-1.8905
LAGE3	-1.1595
CHST6	-2.8105
UNC13B	0.424875
TTLL4	-0.6945
ZNF687	0.457625
SDC2	-1.0565
COX7A2	0.40475
LAMB4	0.73125
FAM24A	-0.914
LRRTM3	-0.700666666666667
GPHB5	-0.4575
OR4C13	-0.482
EIF3EIP	-0.532428571428571
HABP4	0.368
TMEM125	3.30075
CNTN2	0.26725
ASNSD1	-1.02175
FUT4	-0.2165
ACF	0.807
LOC158381	-1.3035
CDH8	-0.843
AGPS	-1.11916666666667
C4orf18	-0.420125
PECI	0.506666666666667
UNG	-0.43925
GSTP1	-1.693375
DCUN1D5	-2.88566666666667
DKFZP564J0863	0.13075
SLC9A3R1	1.23425
BCDO2	1.388125
CHMP7	0.014375
REM2	-0.098
DNHD1	0.403125
FKBP4	-0.701
ZNF350	0.70825
MGC11102	-0.286
BST1	1.3975
KISS1R	2.427
NCR2	-0.1075
DEFB125	0.119
UBE2W	-0.738875
KRT15	-3.1115
C10orf99	1.43
SCN11A	-0.284375
GFI1	-1.643
RDHE2	-1.068
FHL1	4.57383333333333
OSGEP	-0.393
GATA1	-2.62783333333333
SMC6	-1.67675
TTTY14	-0.14825
LPIN3	1.02025
RPL4	-1.5314
RBPMS	2.4911
PRPF3	0.500833333333333
EMR1	-2.383
SPATA19	0.1225
XCR1	1.6445
IRX3	2.6637
RBM6	0.38875
KLF4	-1.0993
UNC5CL	3.98075
SEBOX	-0.7735
BTK	-1.122
KRCC1	0.57425
C6orf27	1.2265
SYTL5	-0.801
PRND	1.63414285714286
LOC653319	-0.102
PIGL	-0.697
HUS1	-1.07016666666667
SFRS6	-0.806833333333333
C17orf77	0.6395
UIMC1	0.215
FXYD2	4.6845
LOC283152	1.1085
ZNF667	-1.997
ZCCHC12	-1.06675
TFEC	2.1882
ATP7B	-0.255
POLD2	-0.439833333333333
RG9MTD1	-1.0275
ACOT2	0.125166666666667
HIST1H4I	-0.888375
PPARGC1A	3.0024
ETFA	-1.721
POLRMT	0.566
ZNF146	-1.080375
MIA2	4.2995
KLHL6	-1.012
HOXB5	-0.121
NENF	0.129333333333333
CUGBP1	-0.53025
PRSS22	-0.751666666666667
CASC4	0.8416
CUL4B	-0.4881
CENPJ	-1.5519
PITX1	-0.412
FLJ31033	0.191666666666667
CELSR3	-2.12116666666667
ZNF568	-0.58225
ITSN1	0.75575
EHBP1L1	-0.369
C19orf2	-1.081
DCTN1	0.68725
LIN28B	-3.69916666666667
TNKS2	-1.52275
C1QBP	-1.088625
CADPS2	0.71875
SRMS	1.034
GJA9	0.1494
MGC24975	0.832166666666667
TRIM45	-0.584833333333333
TSP50	1.04875
TCP1	-1.957
TMED7	-1.1115
CMA1	0.094
CENPL	-1.85666666666667
PTCRA	0.053
FST	-3.64675
VWCE	0.10775
PAWR	0.182
ABCC12	0.202666666666667
LDLR	-2.803
ASTN2	1.526
LOC441212	-0.215875
GPATCH8	-0.1485
TANC2	-0.96075
KIF4A	-2.34
C18orf18	0.50575
PGM1	0.81075
KIAA0258	-0.55775
CPD	-1.350875
SNCAIP	-2.21725
DCT	-3.50133333333333
HLA-DOA	2.54418181818182
OR11L1	1.3475
UPK1B	-0.11
DNAJB4	-0.73375
UGT1A8	5.84475
HIST1H4L	0.733
PECR	0.3845
HSPA2	0.15075
WFIKKN1	-0.0455
SERP1	-1.72975
SYDE2	-1.06975
TACR2	2.406
NUP85	-1.166
CD177	0.0628333333333333
LGR5	-2.38266666666667
PIGG	-0.262416666666667
PTHR1	1.853
RAB5A	-1.67
FLJ13224	-0.0375
USP9Y	-1.8682
C7orf53	1.845
LRP1B	-2.05025
XAF1	3.7531
ABCG8	-0.00900000000000001
ANKDD1A	0.3115
DAND5	-0.466
SPAG6	0.0408
LINCR	2.90625
ZDHHC22	-0.692
CCDC60	0.655
THOC7	-1.0535
TCTA	1.4111
OR8K3	-0.12375
NY-REN-7	4.382
B2M	0.934666666666667
C6orf141	-2.6465
LPPR4	-0.5415
SQLE	-4.319875
SEPHS1	-0.68425
BTBD14B	1.11014285714286
PLRG1	-0.87625
SPG7	0.7623125
ZNF614	-1.58533333333333
PARD6G	1.67716666666667
INPP5B	-0.8815
GRPEL2	-0.38125
PPID	0.387
TRIM56	0.85625
UBE2J1	-1.133625
IL20RA	-1.48275
LOC387856	0.20675
C1orf107	-1.0295
UTS2R	2.63125
C19orf22	0.1435
SAFB2	1.491
KIAA0652	0.261625
KLRG1	-1.939
MS4A8B	-0.135666666666667
FRAG1	0.3375
KIAA1546	-1.01475
E2F4	-0.3611
CLEC4M	0.981666666666667
BTBD14A	-1.5195
KIAA0999	0.0682
GYPA	-3.7705
TAC1	-0.516
TRAIP	-1.72666666666667
KIAA0232	0.7889
ERCC8	-2.98625
GPX4	1.780375
KIAA0368	-0.174875
GPR157	0.596333333333333
CTAGE4	2.404
C9orf30	-0.947
OR52A1	-0.482
HSP90B3P	0.15
ALG9	-0.651
BTBD10	-0.425
SDK2	0.2785
BAIAP3	-0.733
RABGGTB	-0.942
ANKRD40	-0.873333333333333
KRT74	0.296
CALCOCO2	0.137142857142857
SNCA	-3.26425
TMSL8	-4.767375
C2orf53	1.3605
ESRRB	-0.3505
ARHGAP26	1.7885
TDRD9	-2.76075
HRAS	0.708666666666667
KLRC4	-1.7965
JAGN1	-1.40766666666667
BSDC1	1.48975
RNF43	-2.1431
NDUFAF1	0.6515
PHF12	0.139
OR1L3	0.1255
FOLR2	1.387
LYZL6	0.270166666666667
tcag7.1260	0.1445
WSB1	0.503
PROS1	0.5927
OSTN	0.507
PSMB8	2.345
SOCS4	-2.0915
DDIT4L	3.6375
MAS1	-0.61
MGC34796	1.8605
CSHL1	1.0155
TBCCD1	-0.0743333333333333
ZBTB7C	0.032
AP2S1	-1.21425
P15RS	-1.8987
VAT1	0.6794
SHANK3	2.48866666666667
TUFM	0.344833333333333
THEG	0.33225
KRT34	-1.14775
SGSM3	0.851875
TOMM22	-0.415875
SOCS3	1.51883333333333
CPO	2.9335
POP4	-0.08175
BHLHB3	1.989
MALL	0.33175
OR1B1	-0.428
PARK2	2.3475
GPR124	1.782875
LCE1E	-0.2115
RUVBL2	-0.0625
CGRRF1	-1.7144
ACPL2	-0.77625
WNT10B	-1.271
BAIAP2L2	2.9435
ISCA1	0.34
C1orf125	-0.029
RPAP1	-0.1025
RAI16	0.514166666666667
RPL27	-1.39
NLRP9	0.427
EPN1	0.555
LOC388610	-2.150375
SLC35A1	-0.5037
GAL	-3.10175
SLC14A2	0.544
RDH11	-1.11216666666667
FAM138F	-0.1535
AUH	0.41175
FLJ40243	0.2785
C14orf129	-2.43833333333333
MBD2	-0.4725
ABHD14B	0.683875
PIGT	-0.52625
ALS2CR4	-1.331875
ALAS1	-0.7418
FOXO1	-0.194166666666667
CRLF3	-1.309
C20orf107	0.0325
FARS2	0.45
CCDC28A	1.26775
NPHP3	0.65325
OR13F1	0.8265
TSEN54	-0.16425
DEFB106B	0.5802
OR8B4	0.2515
STH	0.41475
ZC3H14	-1.115625
CBX2	-0.8925
TMEM49	-0.36125
C6orf21	0.7415
FLJ20920	-0.753875
CRTAP	-0.0781428571428572
DDX50	-0.247
STYXL1	-0.8115
BLVRB	-0.251333333333333
LOC147650	0.522666666666667
MMP24	0.90175
GRID1	1.34083333333333
BANF1	0.235833333333333
CTAGEP	0.58375
HMBS	-1.576
SLC25A24	-2.62433333333333
C14orf50	-1.10075
MRO	-0.388166666666667
SLC25A15	-1.5455
FAM84B	-0.2148
TDP1	-2.05
C16orf78	1.28583333333333
C11orf57	0.26825
RFK	-1.599
ZFYVE9	-0.514625
STCH	-2.1961
WIBG	0.8385
LOC283871	-1.02816666666667
GBA2	0.262
NDUFB3	-0.3035
HSD17B13	0.00650000000000001
GRIN3A	0.439
FMNL1	-0.7575
SEPT7	-0.7623
GNLY	3.748
GRAMD1C	3.1805
ZNF165	-0.306
USP38	-0.49675
FAM83A	-3.36366666666667
C14orf24	-0.128583333333333
ARMCX3	0.0865
ARHGDIB	-0.462833333333333
AK1	-0.7525
KIAA1045	0.201
DNAJB13	0.101166666666667
NEU2	0.4585
HIST1H4B	-0.624833333333333
FAM20B	-1.3056
HES2	0.845285714285714
FAM73B	-0.1639
LOC388381	-0.3345
INTS7	-1.43581818181818
AMPH	-0.24725
ZNF775	0.7575
UCKL1	-0.768833333333333
C10orf97	-1.92025
C1orf161	0.61625
ALDH1L1	5.098
FLJ39378	0.418375
SLC23A1	3.562
RBM4B	0.0565
THAP4	1.1575
OGFRL1	1.431
KIAA0831	-0.76325
PPP1R15A	1.18366666666667
C1orf96	-1.33942857142857
C12orf11	-1.453
BMF	0.4325
MAN1A1	-1.34475
KIAA1600	0.3675
NLGN4X	-1.86575
ALOX12	-1.4135
RB1CC1	-0.6649
NEIL2	0.3718
EIF4E	-1.43445454545455
ABHD5	-1.51925
EXOC4	0.0921666666666667
CIP29	0.0571666666666667
BATF2	2.0955
SLC29A4	2.169625
HTR4	0.63475
EMB	-2.608
TRAF6	-0.304
LMNB1	-2.89025
FAM19A5	-0.941125
SHE	1.327
PIK3C2B	0.485
C15orf15	-2.1874
USP15	-0.366
TCEAL2	-0.45925
C5orf39	-0.550166666666667
PTGER2	-2.21975
SLC31A1	-1.3885625
IFT172	1.35725
ADAM29	0.13275
GFOD1	-1.0435
ST7L	-0.267
C15orf26	-3.4665
PKN3	-1.23425
CNTD1	-0.243
COMMD1	0.022875
NTRK2	3.37658333333333
FOXN3	0.3715
MFGE8	-0.7827
PFKFB2	0.285166666666667
TAS2R4	0.40675
ENTHD1	-0.9298
PRMT5	-1.6295
MGC16384	1.43025
LOC442229	-2.081
TSKU	0.684
KRTCAP3	2.3185
PDLIM1	0.7707
KCNS2	0.5755
RNF126	0.243333333333333
CEP63	-0.00850000000000001
CLIC4	1.50975
hCG_1990170	5.20425
ACR	2.8033
KLK7	-0.5995
ALOX5AP	0.94475
RIPK3	1.98725
TAS2R9	0.54
C19orf18	-0.3475
BIRC6	0.365142857142857
ZNF16	0.4005
RFT1	-1.137
SLC8A2	-0.17125
TACC1	0.384125
ITGAD	1.5625
SAMHD1	-0.15925
SH3PXD2B	0.05
EPC2	0.8735
C20orf85	1.052625
ATP13A2	-0.0945
KRT4	0.736125
CAPNS1	0.4795
MDM2	-0.13425
PCDH20	1.16575
KCNK9	0.5085
OR2C1	1.3915
KLHDC3	0.0328333333333333
IPPK	-0.784
EFHD2	0.446
GALR3	2.429
NBEA	1.11416666666667
ABCA6	1.2425
CLDN3	1.06633333333333
AKT2	-0.421357142857143
EGFR	2.1104
RBM16	0.12625
ZDHHC3	-0.3665
SLC25A4	0.5845
CYB5B	-1.33116666666667
CPXM1	-1.31425
NDRG1	2.83207692307692
FLJ43826	0.066
OR5L2	0.938666666666667
FARP2	0.2318
MRPL46	-0.658666666666667
LDHAL6B	1.17833333333333
MAPKAPK3	0.204833333333333
NCAM2	-5.256
PRKD2	0.907666666666667
ZFP36L1	0.8684
CYSLTR1	-1.76
OR4C3	0.13475
HIST1H2AJ	0.6915
CCNB2	-2.68255555555556
ZNF10	-0.311
TMEM175	1.8185
FAM134A	1.59933333333333
TIGD4	-0.3195
PCNP	-1.715
MGC39715	0.453
LQK1	-1.04625
CREB1	-1.2849
TMPRSS3	-1.16725
C4orf32	-1.702375
LAT	-0.10325
KCNA3	-0.7005
SKIV2L2	-1.127
ROPN1B	-4.441
tcag7.23	-0.846
CDT1	-2.347625
ZHX2	2.0585
CD28	-4.19275
ZNF624	0.419
SEPT2	-0.897416666666667
SOHLH2	-1.62975
MCOLN3	-1.743
UNQ1945	1.072
MASP2	1.053
ZNRF3	0.5564
GPATCH3	0.19775
AGL	-0.083875
QRICH2	0.359
PSD4	0.602333333333333
CCNB1IP1	-1.462
ENPP7	1.494
OBFC1	-0.34325
KCNG3	-2.3405
C14orf79	0.603916666666667
ENPEP	5.59616666666667
SCT	0.5535
SKI	1.39675
SEC61G	-0.9415
CAPN11	-0.63375
ATXN7L3	0.17425
DBNDD1	0.355833333333333
FAIM	-0.93225
ANKRD36	0.6715
GABRP	-0.649
TACSTD2	-2.32466666666667
EIF3J	-1.959
PPP2R2A	-1.6585
TEKT4	-0.353833333333333
PVALB	-1.79816666666667
F10	2.92983333333333
FAM134C	0.7206
COMP	0.639
EFCBP1	-2.978875
SCLT1	0.642375
TAL1	-0.5075
ACSL1	1.83525
ABCC5	-0.537
ABL1	-0.472833333333333
RBBP7	-1.61408333333333
PTPRG	0.302
NCOR1	0.4985
SPINK4	-2.9635
TXNRD1	-1.9348
TNRC15	1.889875
C9orf138	1.043875
UBE2H	1.29533333333333
BRDT	-0.264666666666667
C8orf31	-0.07425
CCNE2	-3.28236363636364
SLC6A8	1.382125
CALCR	-5.326
PPP1CB	-0.482166666666667
ABHD8	0.08775
ARF5	0.5698
SLC24A4	0.254
CCT3	0.048
ZNF121	-1.2925
SLC3A2	-0.7194
OR13A1	1.0145
SLC5A10	4.861
RAD50	-0.08
IER5	0.75125
MTHFD1L	-1.74025
MBTPS2	-1.16366666666667
MVK	1.823125
NCL	-0.7158
PSMD10	-1.81225
MOBP	1.044875
FLJ32894	-2.026
HRH1	-1.28016666666667
C5orf30	-0.88325
NUDT16L1	0.754
RASGRP3	4.6905
PRKRIP1	0.4471
CCDC75	1.20675
LOC253970	0.21075
KIAA1239	0.296666666666667
MED21	-2.263
SYT11	1.677
NTSR2	0.805
EGFL11	-0.566
CXorf59	0.145
OR2A25	0.296
SPTBN2	-1.143
LRMP	0.933
RNF111	-1.3225
PTH	-0.3015
LOC619208	0.998333333333333
KIAA0895	-1.10175
RANBP5	-1.712
P2RY10	0.169
NME5	5.0095
DDX21	-2.196
LRSAM1	0.4485
HDAC11	0.297666666666667
VMO1	1.59125
NOLA2	0.0913333333333333
ADAR	-0.197833333333333
MTO1	-1.39716666666667
SF4	1.16466666666667
P2RX1	1.9325
HBM	0.7455
EN2	2.7985
C14orf172	-0.0415
TM9SF2	-1.4385
INHBE	-0.398333333333333
TCTE3	0.504416666666667
TOX2	-2.0675
CTAGE3	0.638625
HBB	4.8318
MED15	0.0186666666666667
CASR	0.53
C6orf66	-1.128
MTPN	0.65825
UNC50	-1.53275
C21orf33	1.527875
IRF2	0.775
PGR	-3.245
GPR84	1.56325
CROCCL1	-1.58025
SRPX	-3.68175
BRE	0.695166666666667
FGF10	-0.934
SDC3	1.01766666666667
ZRSR1	1.5075
DKFZP434P211	0.978125
SOX6	-1.2185
RPUSD2	-0.15525
C14orf173	-0.0665
MAPK11	0.235166666666667
TBC1D22A	0.968
FAM123A	-0.632
COL4A6	-4.04716666666667
TOMM70A	0.24225
NAB1	0.140625
MGC16385	-1.00775
TSPAN18	2.58983333333333
MED31	-1.1255
PLG	1.47425
CAPSL	0.535
ZNF532	0.6472
ASB14	0.0324999999999999
CA8	-4.248
NUDT16P	2.23066666666667
SLFN11	-1.75
LRRIQ2	-0.896625
NOL7	-0.2035
BRMS1L	-2.805625
JARID1A	0.485666666666667
PANK2	-1.2755
ICAM3	0.175
MDS1	-0.27975
TAF8	-0.46525
RNF139	-0.7885
ZNF594	-0.687333333333333
ADAM8	1.176
SFTPC	0.065625
MAN2B2	1.5615
RGS12	1.930125
EIF1AY	-5.048
LRRIQ1	1.3065
GPR150	2.947
CCDC21	-1.60716666666667
PRRG3	0.191
SAA4	-2.865
RAPGEF5	1.184125
ZCCHC2	-0.09725
MGC39372	2.552
PPP4R2	-0.965833333333333
CDCA2	-1.2685
OR4D5	0.707833333333333
PTGFRN	0.2021
SIGLEC5	0.441
C19orf61	-0.3545
NMUR2	-0.0825
KIAA1586	-1.82566666666667
DAGLA	-0.056
CHCHD6	-0.36425
GPR32	-0.0435
NEUROD6	1.33933333333333
SLC2A4RG	1.228125
CA5B	0.13725
FBXL3	-0.54425
MPHOSPH9	-1.23125
HMG2L1	-0.7115
HCN4	1.88733333333333
CEACAM19	0.5275
SH2D4B	0.6365
HFE2	-0.5205
TGM4	0.190333333333333
LYPD2	0.3795
TBC1D15	-0.492
MRPS21	0.3522
NONO	-1.7745
CLEC5A	1.497875
ITCH	-0.3688
MGAT3	0.1515
MBP	0.105875
RPP25	-1.75275
SOSTDC1	-1.926
HRC	1.44625
TRIM48	1.0305
TMEM133	1.3945
ECEL1P2	-1.0355
HOXC11	0.6025
DOK5	-1.66675
HELZ	0.315833333333333
LOC348180	-0.255
MGC33894	0.72
ADRB3	0.0325
DMD	0.471
PTRH2	-0.76275
MPEG1	2.70066666666667
NDUFA12	0.246666666666667
KRTAP2-4	0.54375
STAMBPL1	-0.00700000000000001
ADCY2	-0.901333333333333
UNQ6125	1.9585
KLHL20	1.15716666666667
SRM	-1.3025
OTC	0.3675
TMIE	2.1605
SNX8	-0.0805
LIPK	1.125
CHURC1	-1.26166666666667
KLC2	0.839666666666667
HDAC1	-0.952
FAM128A	1.006
FNDC3B	-0.1336
MTCP1	-0.261666666666667
WFDC10B	1.0804
PCDHGB3	0.6955
ATRNL1	-1.5111
CAV2	1.301875
MED26	-0.178666666666667
DUS1L	0.90075
CHRM3	0.302375
NEK9	-0.0325
WARS2	0.56425
TBX22	0.13
TOMM40	-0.17025
RP6-213H19.1	-3.54883333333333
TUBGCP5	-1.7085
IGSF6	4.66375
TPPP	0.643833333333333
UNQ6190	0.0065
GSTM5	1.64125
BTD	-0.278166666666667
PDCD1LG2	-0.605166666666667
SNRPB2	-1.08316666666667
ERICH1	0.6935
APOA4	0.105375
HOXA11	-1.41575
NARG1	-1.111
MKX	-0.79375
RAB28	-1.26857142857143
PKP3	-2.92125
SH3GL2	0.45025
CTSO	2.291
RPN2	-0.5208125
IL28RA	-0.127166666666667
SFMBT1	-0.56675
WDR57	-2.069375
FER1L3	1.1365
HSF5	0.402333333333333
TTC9B	1.0295
C4BPA	-3.22666666666667
ALB	-4.62692857142857
SORBS3	1.022125
UPF2	-0.4665
JPH1	-1.3225
AGBL2	1.79775
DOPEY1	1.5675
TERF1	-1.209
KIF22	-0.493
NINJ1	1.1235
SEC61A2	-1.1415
HIST1H1D	-0.3025
SFXN4	0.86825
UCP3	0.9435
ZNF703	1.21266666666667
MYL6B	0.70475
TREM1	0.84
OR52E6	0.7905
CKMT2	1.409
HLA-C	3.4865
SLC13A3	2.2145
TIMP4	-2.661
SLIT2	1.62175
RSF1	-0.0415
LONRF1	-1.94421428571429
MON1A	-0.883833333333333
CACNG6	-1.19216666666667
DPPA4	-4.54583333333333
ZSWIM3	0.0985
ZNF804A	0.0605
CCIN	1.22525
SLC25A31	-0.72725
KCNMB4	1.37425
RABL5	0.456
GALNS	0.1842
STX6	0.797625
HIST1H1C	-0.348666666666667
CIDEB	2.379375
CASP4	0.853333333333333
PDK3	-1.7424
KCNJ11	-0.1745
TPR	-0.071875
ZSCAN20	-2.0035
MTX2	-0.399
HIST1H2BH	-0.497
LOC283767	4.65
LYRM7	-0.827444444444445
BRD3	0.388166666666667
HIST1H2BO	-0.40575
MAGEB10	0.732
SLC45A1	0.5025
SERPINA3	-2.70645
KIAA0143	0.1105
KCNJ16	7.605
KRT79	-0.003
FABP2	-0.99225
NUT	0.0695
ZNF57	-1.2
FBXL4	-1.127625
CLEC9A	1.5485
UGT8	3.0065
BMP2K	-0.05125
MAPK4	-2.84125
SLC25A23	0.8021
HINT1	-0.1622
KRTAP13-1	0.21
SFXN5	0.4189
CHCHD2	-0.508
FAM3D	0.873
NDP	-3.52425
RHOBTB1	3.16916666666667
SLC4A4	4.488375
RPL38	-0.25475
HTF9C	0.888166666666667
AP2A2	0.724375
ZBTB46	0.437
MAP7D1	0.129875
AOX1	-1.62733333333333
CYR61	-0.599
DTNA	-0.275
JRKL	0.83425
TMOD3	-1.15275
EEA1	-0.3702
ADCK5	0.1465
IL1R1	-0.227666666666667
KLK3	1.43435714285714
HRSP12	2.0155
KTN1	-0.87075
LOH11CR2A	0.219
RELL2	-1.0715
MAB21L1	1.21975
C20orf59	-0.400666666666667
PHKB	-0.59825
ADAM2	-2.59516666666667
TBC1D8B	0.097
FAM13A1	1.4118125
LAPTM4B	-3.46225
LCN8	0.1705
TMEM147	0.058
SYT4	0.0235000000000001
XPO7	-0.9355
C9orf62	2.89775
GPR75	1.558
TRIM5	0.7945
APOC1	0.918166666666667
RNASE4	-0.5025
PARD6B	-0.672125
ARID1A	-0.421333333333333
TPD52L3	0.5281
RRAGB	-0.149833333333333
RCN2	-3.05466666666667
HIST2H2BE	-1.400125
STARD7	0.15425
SHMT2	1.32625
KIAA1751	1.83766666666667
MLYCD	1.78775
LOC162632	-0.8558
UQCRH	-1.45325
RP11-217H1.1	-0.9003125
SDHA	0.1265
NCLN	0.2819
ZNF17	-0.337
RCBTB2	-1.26475
VEGFB	1.4854
RP4-747L4.3	0.25425
COLQ	1.0972
MPN2	0.246666666666667
DRG2	0.19875
KLRB1	5.23925
ALPK2	3.7135
DNASE2B	-0.41725
FLJ23834	0.991
AXUD1	0.255166666666667
SAFB	0.4539
NSUN4	-0.64425
RFX2	0.280333333333333
MAPK8IP1	-0.164333333333333
FANCD2	-2.471
ANKZF1	0.5985
C19orf50	0.18125
DUSP8	1.921625
SENP5	-0.415875
NFKBIL2	-0.1655
LBR	-1.931
IGFL1	-0.4815
LZTS2	1.463125
IL2RG	-0.0245
CCDC51	-0.045
KLF3	-0.6695
ANKRD37	0.8275
KCTD14	-1.60766666666667
FZR1	0.675916666666667
SLC44A4	-0.1067
ESPL1	-0.613875
GMPR2	-1.1972
TBC1D19	-0.4695
ERGIC1	0.673111111111111
ERBB4	-1.1749
TSPAN32	0.7045
MAP4	0.115125
GPHN	-2.52975
SLC6A2	0.2455
HIVEP1	-0.77225
DFFB	-0.4943
EIF4EBP2	0.8505
DMRT1	-0.49275
HSPB6	0.8605
IER2	-0.143
AIFM1	2.1215
WWC2	1.06883333333333
MRPL4	-0.5095
FLJ21062	1.79916666666667
EPB41L4A	3.11233333333333
SH2D6	0.37575
TAF4B	-0.13275
GAL3ST3	0.187
MALT1	-0.968
RTDR1	4.3965
ARVCF	0.93425
MEX3B	-2.0405
FBXO16	0.09125
KIF7	-1.261
C1QC	3.99233333333333
ZNF783	0.336833333333333
ZNF85	-0.35775
MMP13	-2.6055
KIAA0329	0.70525
RTP3	1.548
ZBED3	2.3085
CLGN	-3.92875
SLC25A37	-0.702333333333334
hCG_18290	-1.44975
OR5AS1	0.258
SMARCC2	1.80716666666667
FAM109A	1.21
CCDC12	-0.01825
USF2	1.048
DEPDC7	0.386
C20orf24	-1.27566666666667
JMJD3	0.749
DSP	-0.0512142857142857
SLIC1	0.39825
FAM20A	0.97375
IRF2BP2	0.183875
ZNF230	-0.9765
MSN	0.566642857142857
SLC9A5	-1.32
EPDR1	0.6708
MUSK	-0.0581666666666667
ZNF434	-0.586333333333333
SMARCD1	-0.190666666666667
ZFP106	-0.27575
ZNF347	-0.6102
