Hybridization REF	TCGA-A3-3329-01A-01R-0864-07
UPF3A	-0.46425
IGSF11	-2.20766666666667
LAGE3	-1.35875
CHST6	-4.5155
UNC13B	-0.448125
TTLL4	-1.69625
ZNF687	-0.6015
SDC2	0.6189
COX7A2	0.02725
LAMB4	0.273
FAM24A	0.3325
LRRTM3	-0.94275
GPHB5	0.20125
OR4C13	0.0505
EIF3EIP	0.359714285714286
HABP4	0.13
TMEM125	3.096
CNTN2	0.07775
ASNSD1	0.24075
FUT4	-0.325875
ACF	1.94725
LOC158381	0.0785
CDH8	0.226
AGPS	-0.0473333333333333
C4orf18	1.8265
PECI	0.751
UNG	-0.449
GSTP1	-0.063
DCUN1D5	-1.9495
DKFZP564J0863	-0.4855
SLC9A3R1	0.832
BCDO2	0.321875
CHMP7	-0.56275
REM2	-0.629
DNHD1	0.02925
FKBP4	-2.060125
ZNF350	1.1535
MGC11102	-0.111625
BST1	3.45775
KISS1R	1.129
NCR2	0.5565
DEFB125	0.5575
UBE2W	0.969625
KRT15	-3.848
C10orf99	2.44
SCN11A	0.723625
GFI1	-0.65325
RDHE2	-0.865
FHL1	2.59283333333333
OSGEP	0.499166666666667
GATA1	-3.5855
SMC6	-1.434
TTTY14	1.24775
LPIN3	0.2195
RPL4	-0.8232
RBPMS	0.5786
PRPF3	-0.527166666666667
EMR1	-0.3285
SPATA19	0.32275
XCR1	-0.0835
IRX3	2.5983
RBM6	-0.73925
KLF4	-0.3828
UNC5CL	3.54725
SEBOX	-0.026
BTK	0.197
KRCC1	1.44775
C6orf27	0.1265
SYTL5	-0.9505
PRND	2.97142857142857
LOC653319	-0.042
PIGL	-1.441375
HUS1	-0.163
SFRS6	0.724666666666667
C17orf77	0.622
UIMC1	-0.187
FXYD2	3.929
LOC283152	0.0365
ZNF667	-2.40775
ZCCHC12	-1.56625
TFEC	5.7804
ATP7B	1.34283333333333
POLD2	-1.71133333333333
RG9MTD1	-0.086
ACOT2	0.840333333333333
HIST1H4I	-0.906
PPARGC1A	1.7433
ETFA	-0.1458
POLRMT	-0.88275
ZNF146	-0.492375
MIA2	4.2095
KLHL6	0.042
HOXB5	0.485375
NENF	0.838166666666667
CUGBP1	-0.3955
PRSS22	-0.970166666666667
CASC4	1.1121
CUL4B	0.2962
CENPJ	-2.066
PITX1	-1.9515
FLJ31033	0.6295
CELSR3	-2.46533333333333
ZNF568	-0.3855
ITSN1	-0.30625
EHBP1L1	-0.757333333333333
C19orf2	-0.1345
DCTN1	-0.89775
LIN28B	-5.24483333333333
TNKS2	0.18575
C1QBP	-0.936625
CADPS2	1.415
SRMS	-0.194
GJA9	0.347666666666667
MGC24975	-0.482333333333333
TRIM45	-1.65383333333333
TSP50	0.20825
TCP1	-0.92075
TMED7	0.8713
CMA1	0.2325
CENPL	-1.99016666666667
PTCRA	-0.2125
FST	-5.4935
VWCE	0.10375
PAWR	-0.91075
ABCC12	-0.483
LDLR	-3.377
ASTN2	0.9805
LOC441212	-0.468125
GPATCH8	-0.27325
TANC2	-1.5935
KIF4A	-3.599
C18orf18	1.64
PGM1	-0.58475
KIAA0258	0.67175
CPD	-0.2305
SNCAIP	-1.24875
DCT	-4.08983333333333
HLA-DOA	3.70354545454545
OR11L1	0.3995
UPK1B	0.537
DNAJB4	1.910875
UGT1A8	5.697
HIST1H4L	-0.736
PECR	0.388333333333333
HSPA2	0.76375
WFIKKN1	0.028
SERP1	0.738875
SYDE2	0.57575
TACR2	0.2735
NUP85	-1.05325
CD177	-0.3095
LGR5	-2.308
PIGG	0.0400833333333333
PTHR1	1.54683333333333
RAB5A	-0.2507
FLJ13224	-0.113
USP9Y	2.12516666666667
C7orf53	0.8485
LRP1B	-0.189666666666667
XAF1	2.1971
ABCG8	-0.6115
ANKDD1A	-0.119666666666667
DAND5	-0.6545
SPAG6	0.173833333333333
LINCR	3.2885
ZDHHC22	-1.142
CCDC60	-1.202
THOC7	-1.638
TCTA	0.9628
OR8K3	0.13625
NY-REN-7	2.74
B2M	2.15366666666667
C6orf141	-3.29525
LPPR4	0.23975
SQLE	-3.448875
SEPHS1	-1.0445
BTBD14B	-0.139071428571429
PLRG1	0.0815
SPG7	-0.514625
ZNF614	-0.289166666666667
PARD6G	1.205
INPP5B	-0.911
GRPEL2	0.299625
PPID	-0.9119
TRIM56	0.245
UBE2J1	0.482875
IL20RA	-1.16175
LOC387856	-0.0915
C1orf107	0.698833333333333
UTS2R	0.73075
C19orf22	-0.63075
SAFB2	0.047625
KIAA0652	-0.24275
KLRG1	0.8235
MS4A8B	0.243333333333333
FRAG1	0.208
KIAA1546	0.389
E2F4	-1.1498
CLEC4M	0.0028333333333333
BTBD14A	-0.93125
KIAA0999	0.4432
GYPA	-2.21683333333333
TAC1	-0.4917
TRAIP	-2.81966666666667
KIAA0232	0.771
ERCC8	-1.46
GPX4	1.19525
KIAA0368	0.032375
GPR157	-1.26266666666667
CTAGE4	0.8025
C9orf30	-0.529333333333333
OR52A1	-0.111
HSP90B3P	0.22
ALG9	-0.118
BTBD10	0.46925
SDK2	-0.539
BAIAP3	-1.395
RABGGTB	0.09825
ANKRD40	-0.1095
KRT74	0.565
CALCOCO2	1.17135714285714
SNCA	-3.0125
TMSL8	-3.094
C2orf53	0.257
ESRRB	-0.033
ARHGAP26	-0.672875
TDRD9	-3.1475
HRAS	-0.640166666666667
KLRC4	-1.2265
JAGN1	-0.284166666666667
BSDC1	0.80975
RNF43	-1.46
NDUFAF1	0.31025
PHF12	-0.0965
OR1L3	0.18325
FOLR2	2.65016666666667
LYZL6	0.0634
tcag7.1260	0.601
WSB1	0.2185
PROS1	2.82
OSTN	0.739
PSMB8	2.17
SOCS4	-0.522285714285714
DDIT4L	4.16825
MAS1	0.3285
MGC34796	0.6055
CSHL1	0.146833333333333
TBCCD1	-0.5075
ZBTB7C	-0.8615
AP2S1	-0.770125
P15RS	-0.1746
VAT1	0.0141
SHANK3	2.15383333333333
TUFM	-0.653166666666667
THEG	-0.34875
KRT34	-1.013
SGSM3	-0.806875
TOMM22	0.2375
SOCS3	1.63783333333333
CPO	1.696
POP4	0.366
BHLHB3	3.833
MALL	1.512
OR1B1	0.3665
PARK2	1.07983333333333
GPR124	1.014375
LCE1E	0.8375
RUVBL2	-1.32975
CGRRF1	1.0092
ACPL2	1.47975
WNT10B	-1.9055
BAIAP2L2	0.986125
ISCA1	1.1315
C1orf125	0.108625
RPAP1	-0.983
RAI16	-1.201
RPL27	0.2445
NLRP9	0.238
EPN1	-0.2215
LOC388610	-3.387125
SLC35A1	1.2201
GAL	-4.876
SLC14A2	0.31425
RDH11	-0.0103333333333333
FAM138F	-0.6085
AUH	1.72825
FLJ40243	0.373
C14orf129	-0.163
MBD2	-1.03366666666667
ABHD14B	-0.17875
PIGT	-0.615625
ALS2CR4	-0.238
ALAS1	-0.7009
FOXO1	1.4325
CRLF3	0.05325
C20orf107	-0.067
FARS2	0.093
CCDC28A	2.02275
NPHP3	0.5555
OR13F1	0.0325
TSEN54	-1.2485
DEFB106B	0.0663333333333333
OR8B4	0.3325
STH	1.635
ZC3H14	-0.631
CBX2	-0.267
TMEM49	-0.195
C6orf21	0.414
FLJ20920	-1.0915
CRTAP	0.109571428571429
DDX50	0.0835
STYXL1	-0.68125
BLVRB	0.0511666666666667
LOC147650	-0.333333333333333
MMP24	0.6335
GRID1	2.03216666666667
BANF1	-1.0895
CTAGEP	0.85275
HMBS	-2.0935
SLC25A24	-0.157333333333333
C14orf50	-1.3345
MRO	3.045
SLC25A15	-1.6125
FAM84B	-0.0373
TDP1	-1.976
C16orf78	0.363333333333333
C11orf57	0.351375
RFK	1.217125
ZFYVE9	-0.657375
STCH	-0.1544
WIBG	-0.15875
LOC283871	-1.49366666666667
GBA2	-0.9154
NDUFB3	-0.17325
HSD17B13	0.55075
GRIN3A	2.00183333333333
FMNL1	-1.24016666666667
SEPT7	-0.1102
GNLY	4.207
GRAMD1C	2.33066666666667
ZNF165	-1.045
USP38	0.4185
FAM83A	-3.58916666666667
C14orf24	0.837833333333333
ARMCX3	0.833625
ARHGDIB	0.795833333333333
AK1	-0.974375
KIAA1045	0.122
DNAJB13	0.657833333333333
NEU2	0.435
HIST1H4B	-0.940833333333333
FAM20B	-1.092
HES2	-0.0215
FAM73B	-1.0256
LOC388381	-0.6815
INTS7	-1.64409090909091
AMPH	-0.564
ZNF775	-0.491875
UCKL1	-0.537833333333333
C10orf97	0.453
C1orf161	0.64975
ALDH1L1	4.383
FLJ39378	-0.138375
SLC23A1	0.9795
RBM4B	0.11625
THAP4	-0.1055
OGFRL1	1.06075
KIAA0831	0.480375
PPP1R15A	0.0371666666666667
C1orf96	-1.63471428571429
C12orf11	-0.79025
BMF	0.111875
MAN1A1	0.24425
KIAA1600	0.8195
NLGN4X	-0.75175
ALOX12	-0.542
RB1CC1	-0.0777
NEIL2	-0.4582
EIF4E	0.101090909090909
ABHD5	-0.969
EXOC4	-0.263833333333333
CIP29	0.0556666666666667
BATF2	2.95775
SLC29A4	1.013125
HTR4	-0.2015
EMB	-0.585
TRAF6	1.25425
LMNB1	-3.4885
FAM19A5	-1.0425
SHE	2.3855
PIK3C2B	1.32275
C15orf15	0.0509
USP15	0.2077
TCEAL2	-0.9085
C5orf39	0.661333333333333
PTGER2	0.10975
SLC31A1	-1.2896875
IFT172	0.12625
ADAM29	0.34425
GFOD1	0.4805
ST7L	0.458333333333333
C15orf26	-2.99975
PKN3	-1.46825
CNTD1	-0.161833333333333
COMMD1	0.908
NTRK2	1.78083333333333
FOXN3	1.086375
MFGE8	-0.873
PFKFB2	0.493166666666667
TAS2R4	-0.30725
ENTHD1	-0.787666666666667
PRMT5	-0.93425
MGC16384	0.4745
LOC442229	-0.70275
TSKU	-0.87925
KRTCAP3	-2.190375
PDLIM1	0.968
KCNS2	0.24125
RNF126	-0.292
CEP63	-0.25025
CLIC4	1.810625
hCG_1990170	6.09675
ACR	1.8193
KLK7	-1.7915
ALOX5AP	3.3135
RIPK3	2.8505
TAS2R9	0.445
C19orf18	0.6725
BIRC6	-0.154
ZNF16	0.246
RFT1	-1.618
SLC8A2	-1.3515
TACC1	0.28475
ITGAD	1.6445
SAMHD1	1.464
SH3PXD2B	-0.3612
EPC2	0.73675
C20orf85	-0.1905
ATP13A2	-0.627333333333333
KRT4	0.338625
CAPNS1	-0.74375
MDM2	0.135916666666667
PCDH20	-0.53375
KCNK9	0.686
OR2C1	0.0405
KLHDC3	-1.26283333333333
IPPK	-0.695
EFHD2	-0.25525
GALR3	0.68325
NBEA	0.214333333333333
ABCA6	0.9124
CLDN3	-0.583666666666667
AKT2	-0.845785714285714
EGFR	3.3294
RBM16	0.703
ZDHHC3	-0.7116
SLC25A4	0.638
CYB5B	-0.489
CPXM1	-1.9635
NDRG1	2.80038461538462
FLJ43826	0.44175
OR5L2	-0.0286666666666667
FARP2	-0.2888
MRPL46	0.141916666666667
LDHAL6B	0.277166666666667
MAPKAPK3	-1.28133333333333
NCAM2	-3.86066666666667
PRKD2	-0.369833333333333
ZFP36L1	1.1708
CYSLTR1	-0.0115
OR4C3	-0.11325
HIST1H2AJ	0.509
CCNB2	-4.56933333333333
ZNF10	-0.07825
TMEM175	-0.1175
FAM134A	0.665
TIGD4	-0.0225
PCNP	0.5405
MGC39715	-0.238
LQK1	-0.62925
CREB1	0.268
TMPRSS3	-2.40925
C4orf32	0.8575
LAT	-0.688
KCNA3	0.417
SKIV2L2	-0.6395
ROPN1B	-5.36425
tcag7.23	0.3805
CDT1	-3.642875
ZHX2	0.8945
CD28	-1.9425
ZNF624	0.70425
SEPT2	-0.115416666666667
SOHLH2	-0.067375
MCOLN3	-1.20933333333333
UNQ1945	0.606
MASP2	-0.9885
ZNRF3	0.4438
GPATCH3	-0.10025
AGL	0.04
QRICH2	-0.861
PSD4	-0.862166666666667
CCNB1IP1	-0.18775
ENPP7	0.93075
OBFC1	0.5665
KCNG3	-2.44775
C14orf79	0.245916666666667
ENPEP	7.09883333333333
SCT	0.2
SKI	0.72125
SEC61G	-0.64275
CAPN11	0.8285
ATXN7L3	-0.91925
DBNDD1	-1.01366666666667
FAIM	0.602
ANKRD36	-0.4515
GABRP	-0.592166666666667
TACSTD2	-1.573
EIF3J	-0.68025
PPP2R2A	-0.355
TEKT4	-1.67066666666667
PVALB	-4.16983333333333
F10	-2.08133333333333
FAM134C	0.7039
COMP	-0.922375
EFCBP1	-2.532375
SCLT1	0.68625
TAL1	-0.0305
ACSL1	3.684
ABCC5	-0.410083333333333
ABL1	-0.799888888888889
RBBP7	-0.93375
PTPRG	0.7895
NCOR1	-0.4097
SPINK4	-2.302
TXNRD1	-1.6569
TNRC15	0.549375
C9orf138	0.498125
UBE2H	0.006
BRDT	-0.427333333333333
C8orf31	-0.0825
CCNE2	-3.54363636363636
SLC6A8	-0.93975
CALCR	0.7915
PPP1CB	1.32058333333333
ABHD8	-1.12225
ARF5	-0.3806
SLC24A4	1.243
CCT3	-1.00575
ZNF121	-0.4485
SLC3A2	-1.7082
OR13A1	0.3685
SLC5A10	4.493
RAD50	0.010375
IER5	0.2155
MTHFD1L	-2.50775
MBTPS2	0.646
MVK	-0.007375
NCL	-0.2922
PSMD10	-0.25675
MOBP	0.246571428571429
FLJ32894	0.93
HRH1	0.79
C5orf30	-0.6265
NUDT16L1	0.8196
RASGRP3	5.52866666666667
PRKRIP1	-0.5591
CCDC75	-0.5475
LOC253970	0.1275
KIAA1239	-0.0166666666666667
MED21	-0.248
SYT11	1.18583333333333
NTSR2	-0.1665
EGFL11	0.503
CXorf59	-1.0865
OR2A25	-0.18
SPTBN2	-2.04975
LRMP	0.952166666666667
RNF111	0.93725
PTH	0.22
LOC619208	0.440333333333333
KIAA0895	1.327
RANBP5	-0.459125
P2RY10	1.463
NME5	3.61483333333333
DDX21	-0.89
LRSAM1	-0.9715
HDAC11	-0.264166666666667
VMO1	3.0195
NOLA2	-0.973
ADAR	-0.454916666666667
MTO1	-0.125666666666667
SF4	-0.103833333333333
P2RX1	0.0661666666666667
HBM	0.387
EN2	0.8515
C14orf172	-0.46675
TM9SF2	0.4689
INHBE	-0.711333333333333
TCTE3	0.12875
TOX2	-1.72525
CTAGE3	1.1245
HBB	5.5881
MED15	-1.31
CASR	0.3965
C6orf66	-0.1895
MTPN	-0.979625
UNC50	0.619
C21orf33	0.955625
IRF2	1.291
PGR	-3.40716666666667
GPR84	1.76875
CROCCL1	-1.3115
SRPX	-3.6305
BRE	0.3585
FGF10	-0.301
SDC3	-0.439
ZRSR1	-0.488166666666667
DKFZP434P211	-0.63675
SOX6	1.208
RPUSD2	-0.74375
C14orf173	-0.190583333333333
MAPK11	-0.1085
TBC1D22A	0.082
FAM123A	-1.1845
COL4A6	-3.6665
TOMM70A	1.16575
NAB1	0.617875
MGC16385	-0.42475
TSPAN18	1.67516666666667
MED31	0.4175
PLG	5.09875
CAPSL	0.8315
ZNF532	1.5346
ASB14	0.30525
CA8	-3.347
NUDT16P	2.47016666666667
SLFN11	0.7545
LRRIQ2	-0.666625
NOL7	-0.300833333333333
BRMS1L	-0.00412499999999999
JARID1A	-0.103833333333333
PANK2	-0.65725
ICAM3	-0.2375
MDS1	-0.24275
TAF8	-0.3885
RNF139	-0.0385
ZNF594	0.2265
ADAM8	0.768
SFTPC	-0.425125
MAN2B2	0.21175
RGS12	0.6286875
EIF1AY	0.933
LRRIQ1	-0.7015
GPR150	0.90625
CCDC21	-2
PRRG3	0.2775
SAA4	-4.43025
RAPGEF5	3.643125
ZCCHC2	0.506666666666667
MGC39372	1.906
PPP4R2	-1.13183333333333
CDCA2	-2.1455
OR4D5	0.340833333333333
PTGFRN	-0.3
SIGLEC5	2.11616666666667
C19orf61	-1.628
NMUR2	0.4195
KIAA1586	-0.414166666666667
DAGLA	-0.0726666666666667
CHCHD6	-0.8865
GPR32	0.2725
NEUROD6	0.453
SLC2A4RG	0.1905625
CA5B	0.24375
FBXL3	1.55325
MPHOSPH9	-1.25125
HMG2L1	0.1695
HCN4	0.674166666666667
CEACAM19	1.0845
SH2D4B	1.07516666666667
HFE2	-0.245
TGM4	-0.048
LYPD2	0.2625
TBC1D15	0.44875
MRPS21	-0.588
NONO	-0.8888
CLEC5A	1.4055
ITCH	0.2023
MGAT3	0.786666666666667
MBP	0.27275
RPP25	-2.24
SOSTDC1	-1.811
HRC	0.47825
TRIM48	-0.2235
TMEM133	3.66325
ECEL1P2	-0.49425
HOXC11	-0.849
DOK5	0.30175
HELZ	0.133666666666667
LOC348180	-0.952
MGC33894	0.07725
ADRB3	0.4145
DMD	-8.33333333333612e-05
PTRH2	-0.91475
MPEG1	3.95383333333333
NDUFA12	0.32
KRTAP2-4	0.310833333333333
STAMBPL1	1.252
ADCY2	-1.8562
UNQ6125	0.253
KLHL20	0.403833333333333
SRM	-1.7225
OTC	0.3955
TMIE	0.674
SNX8	-0.20775
LIPK	1.067
CHURC1	0.795333333333333
KLC2	0.1305
HDAC1	-0.633
FAM128A	0.128333333333333
FNDC3B	0.7808
MTCP1	1.565
WFDC10B	-0.1165
PCDHGB3	1.3045
ATRNL1	-2.81455555555556
CAV2	2.545
MED26	-0.681
DUS1L	-0.751
CHRM3	-1.388
NEK9	-0.2375
WARS2	-0.0285
TBX22	-0.126
TOMM40	-1.3125
RP6-213H19.1	-3.06933333333333
TUBGCP5	-0.7075
IGSF6	5.80975
TPPP	1.23483333333333
UNQ6190	-0.5745
GSTM5	-0.4955
BTD	-0.5015
PDCD1LG2	0.396666666666667
SNRPB2	-0.182
ERICH1	0.34325
APOA4	-1.905
HOXA11	-1.58325
NARG1	-0.157875
MKX	-0.996666666666667
RAB28	-0.340714285714286
PKP3	-4.43325
SH3GL2	-2.655
CTSO	4.375
RPN2	-0.663375
IL28RA	0.435
SFMBT1	0.02975
WDR57	-0.600625
FER1L3	1.03758333333333
HSF5	0.245
TTC9B	-0.03125
C4BPA	-4.13583333333333
ALB	-4.9885
SORBS3	0.3695
UPF2	0.406
JPH1	-0.7265
AGBL2	1.49675
DOPEY1	1.9885
TERF1	0.079
KIF22	-1.79833333333333
NINJ1	0.68125
SEC61A2	-0.50775
HIST1H1D	-1.24716666666667
SFXN4	0.867875
UCP3	0.6993
ZNF703	-0.049
MYL6B	0.36625
TREM1	0.659
OR52E6	0.9105
CKMT2	-1.177
HLA-C	2.692375
SLC13A3	-2.79116666666667
TIMP4	-0.877
SLIT2	0.019
RSF1	-0.327444444444444
LONRF1	-0.931928571428571
MON1A	-0.684666666666667
CACNG6	-1.92683333333333
DPPA4	-6.18133333333333
ZSWIM3	0.1935
ZNF804A	0.395666666666667
CCIN	0.49025
SLC25A31	0.138
KCNMB4	-0.97775
RABL5	0.44025
GALNS	-0.5679
STX6	0.017
HIST1H1C	-0.987333333333333
CIDEB	2.22275
CASP4	1.48483333333333
PDK3	-0.7301
KCNJ11	0.1955
TPR	-0.94825
ZSCAN20	-0.4525
MTX2	-0.2455
HIST1H2BH	-0.0665
LOC283767	2.9325
LYRM7	-0.455166666666667
BRD3	-1.82016666666667
HIST1H2BO	0.02475
MAGEB10	0.82
SLC45A1	0.13075
SERPINA3	-3.52615789473684
KIAA0143	0.5085
KCNJ16	7.29883333333333
KRT79	-0.2465
FABP2	-0.03575
NUT	-0.28375
ZNF57	-0.4605
FBXL4	0.666375
CLEC9A	3.4425
UGT8	1.78633333333333
BMP2K	0.88075
MAPK4	-3.38325
SLC25A23	-0.3257
HINT1	0.5142
KRTAP13-1	0.8755
SFXN5	-0.7435
CHCHD2	-0.16975
FAM3D	1.7525
NDP	-3.6265
RHOBTB1	2.14166666666667
SLC4A4	4.791625
RPL38	0.5725
HTF9C	-0.314833333333333
AP2A2	0.384125
ZBTB46	-0.1
MAP7D1	-0.808
AOX1	1.393
CYR61	2.43341666666667
DTNA	-2.18392857142857
JRKL	1.2655
TMOD3	-0.31775
EEA1	-0.2302
ADCK5	-0.6305
IL1R1	1.01366666666667
KLK3	0.410214285714286
HRSP12	1.583
KTN1	-0.32325
LOH11CR2A	-0.1107
RELL2	-2.39575
MAB21L1	-0.32125
C20orf59	-1.2095
PHKB	0.1025
ADAM2	-2.09066666666667
TBC1D8B	2.37683333333333
FAM13A1	1.6313125
LAPTM4B	-2.38183333333333
LCN8	0.131
TMEM147	-0.386
SYT4	0.117833333333333
XPO7	-1.6235
C9orf62	1.24425
GPR75	-0.1565
TRIM5	0.66325
APOC1	1.08233333333333
RNASE4	1.97883333333333
PARD6B	-1.25425
ARID1A	-0.903666666666667
TPD52L3	0.228
RRAGB	1.03566666666667
RCN2	-0.708833333333333
HIST2H2BE	-1.0105
STARD7	-0.1995
SHMT2	0.583
KIAA1751	0.3868
MLYCD	2.7075
LOC162632	-0.598
UQCRH	-1.3025
RP11-217H1.1	0.8815625
SDHA	-0.475333333333333
NCLN	-0.628
ZNF17	-0.1045
RCBTB2	1.3135
VEGFB	0.5065
RP4-747L4.3	0.773
COLQ	-0.0554
MPN2	-0.649166666666667
DRG2	-0.999
KLRB1	5.638
ALPK2	3.86675
DNASE2B	1.02525
FLJ23834	1.06633333333333
AXUD1	1.36816666666667
SAFB	-0.455
NSUN4	0.06
RFX2	1.01466666666667
MAPK8IP1	-0.386333333333333
FANCD2	-2.67685714285714
ANKZF1	-1.33033333333333
C19orf50	-0.814
DUSP8	0.58575
SENP5	-0.106625
NFKBIL2	-1.13075
LBR	-0.736875
IGFL1	0.1765
LZTS2	-1.294
IL2RG	-0.288875
CCDC51	-0.815
KLF3	0.234625
ANKRD37	2.23325
KCTD14	2.14766666666667
FZR1	-0.600583333333333
SLC44A4	-1.0652
ESPL1	-1.284125
GMPR2	0.2944
TBC1D19	0.451
ERGIC1	1.39848148148148
ERBB4	-0.6659
TSPAN32	0.25025
MAP4	-0.78725
GPHN	-0.13175
SLC6A2	-0.2255
HIVEP1	0.41275
DFFB	-0.4632
EIF4EBP2	1.2185
DMRT1	0.01125
HSPB6	-0.4505
IER2	1.345
AIFM1	0.53525
WWC2	1.63358333333333
MRPL4	-0.7895
FLJ21062	1.72533333333333
EPB41L4A	2.84925
SH2D6	0.335
TAF4B	-0.6315
GAL3ST3	0.0975
MALT1	0.03
RTDR1	3.4775
ARVCF	-0.5965
MEX3B	-1.49
FBXO16	-0.83
KIF7	-2.711
C1QC	4.80883333333333
ZNF783	-1.27366666666667
ZNF85	-0.78975
MMP13	-1.521
KIAA0329	0.48925
RTP3	-0.5895
ZBED3	-0.65975
CLGN	-2.08725
SLC25A37	-1.08475
hCG_18290	-0.3765
OR5AS1	-0.9755
SMARCC2	0.366666666666667
FAM109A	-0.081
CCDC12	-1.34825
USF2	-0.0232
DEPDC7	1.98725
C20orf24	-1.254
JMJD3	0.477
DSP	-1.70392857142857
SLIC1	0.30475
FAM20A	1.15175
IRF2BP2	0.975375
ZNF230	0.487
MSN	0.552357142857143
SLC9A5	-1.336
