Hybridization REF	TCGA-AK-3440-01A-01R-0864-07
CNGA3	0.104
GML	-0.0425
CD38	-1.96475
ZDHHC6	0.0753333333333333
NEFH	-5.0125
CTDSP2	0.06525
PGBD5	-0.526666666666667
CCNY	0.0833571428571429
RMND5B	0.946666666666667
ZNF257	-0.50075
FLJ22167	0.138375
EXOSC7	1.599
ROR2	-0.1215
MAOA	1.453125
TNNT3	-0.617333333333333
GYPC	-1.45025
C7orf33	-0.2985
PLIN	0.390833333333333
LOC90826	1.1525
RNF4	-0.2713
F8A1	-0.449666666666667
PLEKHG4	-4.47625
GRB2	-1.04535
HIST1H2AD	-0.9715
DUS3L	-0.0828333333333333
EIF1	-0.0515
RP5-1077B9.4	-1.60066666666667
FPGT	0.98125
GDF10	-0.992666666666667
COQ9	1.9465
GCC2	-0.00878571428571425
RARRES3	4.145375
PLXNA1	-1.7869
KIAA0100	-1.1562
PMF1	0.2075
FNDC1	0.51925
HS2ST1	-0.182083333333333
CRELD2	-0.5515
C8G	-0.775
CD82	-0.52925
LIM2	-0.0555
UNQ6490	0.6175
MMP16	-0.839
DRD3	0.4615
C5orf26	1.221
C11orf73	-0.10375
PTP4A2	-0.479375
OR4M2	0.871
HPCA	-1.66833333333333
SEC14L1	-0.213333333333333
CHFR	-0.96725
EMILIN1	-0.616
NDUFS4	1.61575
COL18A1	-1.332375
PDZD3	-0.1102
C9orf16	0.0411666666666667
ERBB2IP	0.9445
EMX2	7.0225
FUS	-2.762
TF	-4.4216
CLCN4	0.766666666666667
CXorf56	0.27125
C11orf72	0.23225
ELAC2	-1.87366666666667
NPR1	-0.99625
ASS1	-3.58533333333333
USP42	-0.446375
POLR2J	-0.7075
SEC23IP	0.231333333333333
UQCRC1	1.3975
LOC729603	0.48975
C1orf71	-1.00125
POLG	-2.8705
ADAM23	-3.98825
TFR2	-0.5305
RICTOR	0.4747
MGC39606	3.3905
C19orf55	-0.000500000000000014
SNAPC1	0.53
GNA11	2.08475
CCDC52	0.394333333333333
FSIP1	-3.212
UPF3A	-1.463125
IGSF11	-1.0755
LAGE3	-0.98075
CHST6	-3.856
UNC13B	0.323375
TTLL4	-2.59525
ZNF687	-0.45675
SDC2	1.7271
COX7A2	1.46575
LAMB4	1.05225
FAM24A	0.9695
LRRTM3	-0.316166666666667
GPHB5	0.62425
OR4C13	0.2215
EIF3EIP	0.788642857142857
HABP4	0.1785
TMEM125	2.5045
CNTN2	0.4495
ASNSD1	-0.31075
FUT4	-0.099
ACF	-1.27325
LOC158381	0.734
CDH8	-0.274
AGPS	-1.05216666666667
C4orf18	0.13675
PECI	0.6085
UNG	-0.87175
GSTP1	-0.17125
DCUN1D5	-0.332833333333333
DKFZP564J0863	0.888
SLC9A3R1	-0.18825
BCDO2	1.334
CHMP7	-0.21225
REM2	-0.0185
DNHD1	-0.6545
FKBP4	-1.6655
ZNF350	2.20125
MGC11102	0.921
BST1	-1.044
KISS1R	0.754
NCR2	0.176
DEFB125	0.942
UBE2W	0.872625
KRT15	-3.0985
C10orf99	0.5335
SCN11A	0.176875
GFI1	-1.80675
RDHE2	-0.4215
FHL1	-0.585666666666667
OSGEP	-0.250333333333333
GATA1	-4.1045
SMC6	-3.00775
TTTY14	-0.91675
LPIN3	0.864
RPL4	-0.8899
RBPMS	0.714333333333333
PRPF3	-1.776
EMR1	-1.151
SPATA19	-0.79375
XCR1	0.3455
IRX3	-1.7088
RBM6	-1.25375
KLF4	-0.9205
UNC5CL	-1.20525
SEBOX	0.261
BTK	-0.7355
KRCC1	0.8915
C6orf27	0.1845
SYTL5	0.4795
PRND	0.23
LOC653319	-2.2325
PIGL	-0.468375
HUS1	1.53583333333333
SFRS6	-1.12608333333333
C17orf77	0.5195
UIMC1	-0.311666666666667
FXYD2	4.807
LOC283152	-0.3415
ZNF667	-1.7615
ZCCHC12	-0.49175
TFEC	1.0875
ATP7B	-0.880166666666667
POLD2	-1.83333333333333
RG9MTD1	0.57725
ACOT2	2.06733333333333
HIST1H4I	-0.237125
PPARGC1A	4.8954
ETFA	0.1005
POLRMT	-0.977
ZNF146	-0.813875
MIA2	1.66
KLHL6	-1.05316666666667
HOXB5	1.101375
NENF	-0.2175
CUGBP1	0.723
PRSS22	0.5995
CASC4	1.7158
CUL4B	1.0286
CENPJ	-2.3365
PITX1	-1.23866666666667
FLJ31033	0.3225
CELSR3	-2.04583333333333
ZNF568	0.50825
ITSN1	-1.38216666666667
EHBP1L1	-2.831
C19orf2	-0.48375
DCTN1	-1.00375
LIN28B	-1.5372
TNKS2	-0.45
C1QBP	-0.97925
CADPS2	2.08275
SRMS	0.0605
GJA9	0.297833333333333
MGC24975	-2.698
TRIM45	-2.42383333333333
TSP50	-0.16625
TCP1	-1.99125
TMED7	2.1083
CMA1	0.8125
CENPL	-0.850833333333333
PTCRA	0.4165
FST	-5.6355
VWCE	-4.49875
PAWR	0.66575
ABCC12	0.191833333333333
LDLR	1.4707
ASTN2	3.3209
LOC441212	-0.774
GPATCH8	-0.47475
TANC2	-1.2895
KIF4A	-3.1815
C18orf18	-1.1445
PGM1	0.387
KIAA0258	3.27625
CPD	0.627125
SNCAIP	-1.05
DCT	-3.1014
HLA-DOA	1.29313636363636
OR11L1	0.6325
UPK1B	-0.0152
DNAJB4	1.587375
UGT1A8	0.23775
HIST1H4L	-1.0395
PECR	-0.37
HSPA2	2.988
WFIKKN1	-1.62
SERP1	1.232375
SYDE2	-2.722
TACR2	0.3065
NUP85	-2.5355
CD177	0.202
LGR5	-0.94825
PIGG	0.05125
PTHR1	0.654833333333333
RAB5A	0.4665
FLJ13224	0.28
USP9Y	-0.192
C7orf53	-1.0275
LRP1B	0.041
XAF1	-1.3322
ABCG8	-0.339
ANKDD1A	-0.7215
DAND5	-1.478
SPAG6	-0.116
LINCR	1.918
ZDHHC22	-0.19375
CCDC60	1.013
THOC7	-0.735833333333333
TCTA	1.5933
OR8K3	0.61
NY-REN-7	0.271666666666667
B2M	2.2785
C6orf141	-2.117375
LPPR4	-0.539
SQLE	-1.84475
SEPHS1	-1.18125
BTBD14B	-0.269
PLRG1	0.29425
SPG7	-0.3663125
ZNF614	0.808333333333333
PARD6G	-0.615833333333333
INPP5B	-1.38744444444444
GRPEL2	2.274125
PPID	-0.6317
TRIM56	-1.301
UBE2J1	-0.343
IL20RA	0.57825
LOC387856	0.03525
C1orf107	-0.62
UTS2R	1.34275
C19orf22	-0.15975
SAFB2	-0.748125
KIAA0652	0.314
KLRG1	-1.03733333333333
MS4A8B	1.09516666666667
FRAG1	-0.385
KIAA1546	-0.906
E2F4	-0.7049
CLEC4M	0.5232
BTBD14A	-1.3775
KIAA0999	1.1032
GYPA	-2.0532
TAC1	-0.256888888888889
TRAIP	-1.91616666666667
KIAA0232	1.0196
ERCC8	0.121875
GPX4	1.443375
KIAA0368	-0.559375
GPR157	-0.0761666666666667
CTAGE4	0.5215
C9orf30	-0.986666666666667
OR52A1	1.881
HSP90B3P	0.209
ALG9	-0.2446
BTBD10	0.2915
SDK2	-0.57925
BAIAP3	-0.29025
RABGGTB	-0.188625
ANKRD40	-0.741
KRT74	2.1725
CALCOCO2	-0.0439285714285714
SNCA	-1.478
TMSL8	-3.399875
C2orf53	0.2415
ESRRB	0.09175
ARHGAP26	-1.35675
TDRD9	-2.12475
HRAS	-0.455666666666667
KLRC4	-0.363
JAGN1	-0.188666666666667
BSDC1	-0.21175
RNF43	-2.19055555555556
NDUFAF1	1.48
PHF12	0.3685
OR1L3	-0.151
FOLR2	0.91025
LYZL6	-0.253333333333333
tcag7.1260	-0.082
WSB1	-0.9055
PROS1	-1.6
OSTN	0.9765
PSMB8	1.3085
SOCS4	0.7765
DDIT4L	3.40125
MAS1	-0.012
MGC34796	0.591
CSHL1	-0.0711666666666667
TBCCD1	0.127666666666667
ZBTB7C	-0.1605
AP2S1	-0.51975
P15RS	-0.6329
VAT1	-1.0747
SHANK3	-0.1375
TUFM	0.543833333333333
THEG	0.256
KRT34	-0.2755
SGSM3	-0.607
TOMM22	1.278375
SOCS3	1.49966666666667
CPO	1.5135
POP4	1.553
BHLHB3	-1.77025
MALL	0.2205
OR1B1	0.4165
PARK2	0.451
GPR124	-0.809
LCE1E	0.154
RUVBL2	-0.94725
CGRRF1	2.1637
ACPL2	-0.58475
WNT10B	-2.273125
BAIAP2L2	-1.509
ISCA1	2.705
C1orf125	0.658571428571429
RPAP1	-1.5295
RAI16	-1.9045
RPL27	-0.148125
NLRP9	-1.233
EPN1	-0.1135
LOC388610	1.1445
SLC35A1	-0.1719
GAL	-4.494
SLC14A2	0.45425
RDH11	1.24033333333333
FAM138F	0.099
AUH	3.1695
FLJ40243	-0.538666666666667
C14orf129	1.66866666666667
MBD2	-1.68233333333333
ABHD14B	0.47375
PIGT	-0.239375
ALS2CR4	-1.293625
ALAS1	1.832
FOXO1	1.5595
CRLF3	-1.280125
C20orf107	0.5135
FARS2	0.5765
CCDC28A	1.0885
NPHP3	-1.2205
OR13F1	0.5865
TSEN54	-1.39825
DEFB106B	-0.0875
OR8B4	0.787
STH	-0.59675
ZC3H14	-0.3995
CBX2	-0.877
TMEM49	-1.33225
C6orf21	0.6125
FLJ20920	-0.664375
CRTAP	0.814
DDX50	-0.47925
STYXL1	0.33975
BLVRB	0.349666666666667
LOC147650	-2.464
MMP24	1.14375
GRID1	-0.9325
BANF1	0.184333333333333
CTAGEP	0.9055
HMBS	-1.02
SLC25A24	-0.875666666666667
C14orf50	1.4655
MRO	0.797166666666667
SLC25A15	-0.93175
FAM84B	-0.3562
TDP1	-1.3625
C16orf78	0.3525
C11orf57	0.66225
RFK	2.001125
ZFYVE9	-1.12733333333333
STCH	1.3581
WIBG	0.6895
LOC283871	-0.0811666666666667
GBA2	-0.2997
NDUFB3	0.3045
HSD17B13	-0.591333333333333
GRIN3A	0.292333333333333
FMNL1	-1.91233333333333
SEPT7	-0.7617
GNLY	2.725
GRAMD1C	4.29316666666667
ZNF165	3.516
USP38	0.15975
FAM83A	-1.85666666666667
C14orf24	0.946583333333333
ARMCX3	2.29
ARHGDIB	-1.59083333333333
AK1	1.158
KIAA1045	-0.1485
DNAJB13	-0.123166666666667
NEU2	0.086
HIST1H4B	-0.833833333333333
FAM20B	-1.1544
HES2	-0.251357142857143
FAM73B	-0.1433
LOC388381	-0.3435
INTS7	-1.605
AMPH	0.38875
ZNF775	-0.01525
UCKL1	-0.1325
C10orf97	0.086
C1orf161	0.80025
ALDH1L1	5.03125
FLJ39378	-0.286
SLC23A1	-2.6395
RBM4B	-1.218
THAP4	0.6145
OGFRL1	-0.12325
KIAA0831	0.692875
PPP1R15A	0.836333333333333
C1orf96	-1.58628571428571
C12orf11	-0.94525
BMF	-0.31275
MAN1A1	0.632571428571429
KIAA1600	-0.173166666666667
NLGN4X	-0.4665
ALOX12	-0.1236
RB1CC1	0.6353
NEIL2	-0.9951
EIF4E	1.475
ABHD5	1.13525
EXOC4	-0.583666666666667
CIP29	0.989
BATF2	0.576
SLC29A4	0.54125
HTR4	-0.4335
EMB	-3.49675
TRAF6	1.57225
LMNB1	-4.0865
FAM19A5	-1.20725
SHE	0.8025
PIK3C2B	-1.8535
C15orf15	1.4499
USP15	0.640555555555556
TCEAL2	3.56975
C5orf39	-2.03666666666667
PTGER2	-2.06225
SLC31A1	0.6726875
IFT172	-1.2085
ADAM29	0.07
GFOD1	-2.06575
ST7L	-0.511833333333333
C15orf26	-2.076
PKN3	-1.58075
CNTD1	0.809
COMMD1	0.572625
NTRK2	0.6005
FOXN3	1.706875
MFGE8	-1.4733
PFKFB2	2.88516666666667
TAS2R4	-0.47625
ENTHD1	0.1512
PRMT5	-0.9965
MGC16384	-1.94075
LOC442229	1.42
TSKU	-0.719375
KRTCAP3	2.3045
PDLIM1	-1.01411111111111
KCNS2	-0.03675
RNF126	-0.6665
CEP63	0.0805
CLIC4	-1.0485
hCG_1990170	0.12975
ACR	-0.0429
KLK7	-0.726
ALOX5AP	3.0315
RIPK3	0.237
TAS2R9	0.6435
C19orf18	0.222
BIRC6	-0.4415
ZNF16	0.2515
RFT1	-0.69575
SLC8A2	-0.16725
TACC1	0.67975
ITGAD	0.344
SAMHD1	-0.223
SH3PXD2B	-1.0019
EPC2	0.64975
C20orf85	0.113375
ATP13A2	-0.715833333333333
KRT4	0.87475
CAPNS1	-0.2645
MDM2	-0.18175
PCDH20	0.23525
KCNK9	0.218
OR2C1	-0.0015
KLHDC3	-1.3725
IPPK	0.6735
EFHD2	-0.901
GALR3	1.26875
NBEA	2.39133333333333
ABCA6	0.2114
CLDN3	-0.907166666666667
AKT2	-0.105
EGFR	-2.22477777777778
RBM16	0.41225
ZDHHC3	2.2067
SLC25A4	3.97216666666667
CYB5B	-0.213
CPXM1	-0.989
NDRG1	-0.141461538461538
FLJ43826	-0.54825
OR5L2	1.0285
FARP2	0.1746
MRPL46	0.102833333333333
LDHAL6B	0.742333333333333
MAPKAPK3	0.898333333333333
NCAM2	-1.52733333333333
PRKD2	-1.2025
ZFP36L1	0.0152
CYSLTR1	-0.34775
OR4C3	0.10125
HIST1H2AJ	2.386
CCNB2	-4.05333333333333
ZNF10	0.72475
TMEM175	-0.2815
FAM134A	0.025
TIGD4	-0.893
PCNP	0.7225
MGC39715	-0.2435
LQK1	-0.99475
CREB1	-0.539222222222222
TMPRSS3	0.39725
C4orf32	0.65675
LAT	-2.77558333333333
KCNA3	-0.0815
SKIV2L2	-0.14275
ROPN1B	-2.6995
tcag7.23	-0.008
CDT1	-3.737
ZHX2	-0.23625
CD28	-4.33425
ZNF624	-0.7045
SEPT2	-1.01666666666667
SOHLH2	-1.588125
MCOLN3	1.27875
UNQ1945	0.7145
MASP2	-0.706
ZNRF3	0.5177
GPATCH3	-0.178
AGL	1.707375
QRICH2	0.5035
PSD4	-1.73616666666667
CCNB1IP1	1.38625
ENPP7	-0.118
OBFC1	0.54975
KCNG3	-1.17475
C14orf79	-0.783
ENPEP	0.732
SCT	0.2135
SKI	-0.1675
SEC61G	-0.87875
CAPN11	-0.0255
ATXN7L3	-0.712
DBNDD1	-0.666333333333333
FAIM	-0.0665
ANKRD36	-2.9145
GABRP	0.4675
TACSTD2	0.4426
EIF3J	-1.04675
PPP2R2A	-0.45625
TEKT4	-1.08383333333333
PVALB	4.978
F10	-3.63516666666667
FAM134C	0.2536
COMP	0.0374285714285714
EFCBP1	-0.818428571428572
SCLT1	1.12275
TAL1	-1.58
ACSL1	3.7155
ABCC5	0.751916666666667
ABL1	-0.733611111111111
RBBP7	-0.519583333333333
PTPRG	0.337625
NCOR1	-1.8181
SPINK4	0.4175
TXNRD1	-0.922
TNRC15	-0.533375
C9orf138	-0.102625
UBE2H	1.75983333333333
BRDT	-0.5515
C8orf31	0.02775
CCNE2	-3.405
SLC6A8	-0.184625
CALCR	-1.7325
PPP1CB	1.58866666666667
ABHD8	-0.464
ARF5	-0.7395
SLC24A4	-0.1305
CCT3	-1.93625
ZNF121	-0.717625
SLC3A2	1.3144
OR13A1	0.386
SLC5A10	0.562
RAD50	0.305875
IER5	-0.501875
MTHFD1L	-2.6165
MBTPS2	0.944333333333333
MVK	0.042375
NCL	-1.4544
PSMD10	0.0175
MOBP	0.734875
FLJ32894	1.031
HRH1	-0.936666666666667
C5orf30	0.59125
NUDT16L1	1.6099
RASGRP3	4.23966666666667
PRKRIP1	-0.1477
CCDC75	-0.599
LOC253970	0.06825
KIAA1239	0.0826666666666667
MED21	1.02475
SYT11	-0.81025
NTSR2	0.163
EGFL11	-0.325
CXorf59	1.0115
OR2A25	0.609
SPTBN2	0.6225
LRMP	-0.883666666666667
RNF111	0.803
PTH	-2.994
LOC619208	0.343666666666667
KIAA0895	0.63375
RANBP5	-0.406
P2RY10	-0.912333333333333
NME5	2.40233333333333
DDX21	-1.88425
LRSAM1	-0.9635
HDAC11	0.6125
VMO1	2.604
NOLA2	-0.604166666666667
ADAR	-1.25133333333333
MTO1	-0.711833333333333
SF4	-0.7785
P2RX1	-0.107166666666667
HBM	0.80075
EN2	1.383
C14orf172	-0.20475
TM9SF2	0.3513
INHBE	0.0928333333333333
TCTE3	0.0946363636363636
TOX2	-2.52675
CTAGE3	1.196125
HBB	5.9976
MED15	-1.33766666666667
CASR	4.13225
C6orf66	1.25983333333333
MTPN	-0.0925
UNC50	-0.3455
C21orf33	0.8875
IRF2	1.42375
PGR	-0.898
GPR84	1.101
CROCCL1	-4.57925
SRPX	-3.36125
BRE	-0.5795
FGF10	0.63
SDC3	-1.4235
ZRSR1	0.0633333333333333
DKFZP434P211	-0.63175
SOX6	1.41
RPUSD2	-0.51075
C14orf173	-0.891916666666667
MAPK11	-0.820333333333333
TBC1D22A	0.673
FAM123A	0.3445
COL4A6	-4.49516666666667
TOMM70A	1.095
NAB1	0.34975
MGC16385	-0.661375
TSPAN18	-0.986166666666667
MED31	0.4395
PLG	0.37
CAPSL	0.355
ZNF532	-0.8988
ASB14	2.95175
CA8	1.32575
NUDT16P	2.4395
SLFN11	-2.3615
LRRIQ2	-0.923625
NOL7	-0.520333333333333
BRMS1L	0.3835
JARID1A	-0.369666666666667
PANK2	-1.22525
ICAM3	0.29625
MDS1	1.277
TAF8	-0.06625
RNF139	0.39825
ZNF594	-0.709833333333333
ADAM8	-0.98725
SFTPC	-0.115125
MAN2B2	-0.29575
RGS12	-0.838125
EIF1AY	-2.04966666666667
LRRIQ1	-0.543
GPR150	1.2025
CCDC21	-0.413
PRRG3	0.3555
SAA4	-3.05725
RAPGEF5	1.512375
ZCCHC2	-0.851083333333333
MGC39372	0.9065
PPP4R2	0.430833333333333
CDCA2	-4.328
OR4D5	0.245166666666667
PTGFRN	-0.7261
SIGLEC5	-0.0536666666666667
C19orf61	-0.858833333333333
NMUR2	0.806
KIAA1586	-1.95816666666667
DAGLA	-1.47033333333333
CHCHD6	0.10475
GPR32	-0.062
NEUROD6	-0.1396
SLC2A4RG	-0.6874375
CA5B	1.303
FBXL3	1.70225
MPHOSPH9	-0.2355
HMG2L1	0.21625
HCN4	0.7225
CEACAM19	-0.99725
SH2D4B	0.643333333333333
HFE2	-0.414
TGM4	1.63083333333333
LYPD2	-0.161
TBC1D15	1.5585
MRPS21	-0.3606
NONO	-1.9478
CLEC5A	0.588
ITCH	1.0469
MGAT3	-2.37116666666667
MBP	1.32742857142857
RPP25	-0.05075
SOSTDC1	-0.9105
HRC	-0.96375
TRIM48	-1.8265
TMEM133	1.67825
ECEL1P2	-0.2185
HOXC11	-0.2105
DOK5	-1.473
HELZ	-1.33283333333333
LOC348180	0.421
MGC33894	0.893
ADRB3	0.0255
DMD	0.639666666666666
PTRH2	-0.9525
MPEG1	1.0812
NDUFA12	2.21366666666667
KRTAP2-4	0.187
STAMBPL1	-0.677166666666667
ADCY2	-0.394166666666667
UNQ6125	-0.167
KLHL20	-0.279666666666667
SRM	-2.50675
OTC	0.64
TMIE	2.627
SNX8	0.39525
LIPK	-0.0135
CHURC1	0.25375
KLC2	0.343166666666667
HDAC1	-2.06833333333333
FAM128A	-2.14216666666667
FNDC3B	-0.3678
MTCP1	-0.0801666666666667
WFDC10B	-0.239888888888889
PCDHGB3	-0.2645
ATRNL1	-0.961625
CAV2	2.611375
MED26	-0.2785
DUS1L	-1.07775
CHRM3	-1.984625
NEK9	-0.61625
WARS2	-0.99175
TBX22	1.01
TOMM40	-0.532
RP6-213H19.1	-0.723333333333333
TUBGCP5	-0.37875
IGSF6	2.3145
TPPP	0.350833333333333
UNQ6190	-0.012
GSTM5	-0.368375
BTD	0.586666666666667
PDCD1LG2	0.238
SNRPB2	0.268166666666667
ERICH1	0.368375
APOA4	-0.765166666666667
HOXA11	-0.58875
NARG1	-0.180625
MKX	2.00025
RAB28	0.0831428571428572
PKP3	-4.61575
SH3GL2	6.89425
CTSO	1.49275
RPN2	0.2340625
IL28RA	-0.0985
SFMBT1	0.07475
WDR57	-1.3385
FER1L3	-1.45333333333333
HSF5	0.450333333333333
TTC9B	0.86675
C4BPA	-3.03033333333333
ALB	-4.25953846153846
SORBS3	-1.973625
UPF2	-1.274
JPH1	-2.6295
AGBL2	-2.2415
DOPEY1	0.631
TERF1	-0.9405
KIF22	-2.08983333333333
NINJ1	0.038
SEC61A2	-0.507833333333333
HIST1H1D	-0.907666666666667
SFXN4	1.2915
UCP3	0.0176666666666666
ZNF703	0.299666666666667
MYL6B	-1.811
TREM1	1.393
OR52E6	1.1235
CKMT2	6.823
HLA-C	2.320125
SLC13A3	0.0401666666666666
TIMP4	-2.001
SLIT2	5.67275
RSF1	0.259666666666667
LONRF1	-0.100285714285714
MON1A	-0.575833333333333
CACNG6	-1.72583333333333
DPPA4	-5.12983333333333
ZSWIM3	0.64475
ZNF804A	-0.483333333333333
CCIN	0.647666666666667
SLC25A31	0.37575
KCNMB4	0.55625
RABL5	-0.05375
GALNS	-0.7089
STX6	-0.5705
HIST1H1C	-2.712
CIDEB	-0.844625
CASP4	-0.941666666666667
PDK3	0.3334
KCNJ11	1.3425
TPR	-2.054125
ZSCAN20	-0.8325
MTX2	0.90625
HIST1H2BH	-2.0625
LOC283767	-0.14175
LYRM7	0.761611111111111
BRD3	-2.37566666666667
HIST1H2BO	-2.14825
MAGEB10	-1.1305
SLC45A1	-0.20425
SERPINA3	-1.8969
KIAA0143	0.70325
KCNJ16	0.7058
KRT79	-0.67
FABP2	-0.78
NUT	0.3175
ZNF57	1.93675
FBXL4	-0.259125
CLEC9A	-0.0945
UGT8	3.87366666666667
BMP2K	0.65775
MAPK4	-2.30175
SLC25A23	-0.0744
HINT1	0.2343
KRTAP13-1	0.3605
SFXN5	-0.9284
CHCHD2	0.82575
FAM3D	0.8885
NDP	-2.1565
RHOBTB1	0.102333333333333
SLC4A4	2.427125
RPL38	-0.66425
HTF9C	-1.38283333333333
AP2A2	-0.296375
ZBTB46	-0.2235
MAP7D1	-1.738875
AOX1	-2.46383333333333
CYR61	-0.71325
DTNA	-0.383769230769231
JRKL	0.917
TMOD3	-0.62025
EEA1	0.4528
ADCK5	-1.6115
IL1R1	0.3565
KLK3	2.31207142857143
HRSP12	-0.5615
KTN1	0.566
LOH11CR2A	-0.177333333333333
RELL2	-2.05425
MAB21L1	0.56425
C20orf59	-0.018
PHKB	0.36775
ADAM2	0.727333333333333
TBC1D8B	2.35783333333333
FAM13A1	0.9788125
LAPTM4B	-1.51008333333333
LCN8	0.161
TMEM147	1.132
SYT4	0.2024
XPO7	-1.5555
C9orf62	1.19225
GPR75	-0.00600000000000001
TRIM5	0.8745
APOC1	-0.605333333333333
RNASE4	-3.52083333333333
PARD6B	-0.722875
ARID1A	-1.66758333333333
TPD52L3	-0.0318888888888889
RRAGB	2.24666666666667
RCN2	-0.437333333333333
HIST2H2BE	-0.25575
STARD7	0.278
SHMT2	-1.197
KIAA1751	-0.0748
MLYCD	1.22925
LOC162632	-0.7982
UQCRH	-0.34925
RP11-217H1.1	1.359375
SDHA	0.760666666666667
NCLN	-0.2323
ZNF17	0.827666666666667
RCBTB2	-1.065
VEGFB	1.0058
RP4-747L4.3	-1.57075
COLQ	0.0442222222222223
MPN2	-0.838833333333333
DRG2	-1.34025
KLRB1	2.74275
ALPK2	-2.54775
DNASE2B	0.83875
FLJ23834	0.051
AXUD1	2.6845
SAFB	-0.7989
NSUN4	0.38425
RFX2	-0.484
MAPK8IP1	-0.1645
FANCD2	-2.08314285714286
ANKZF1	-3.343
C19orf50	-1.1005
DUSP8	2.014625
SENP5	0.9765
NFKBIL2	-1.208
LBR	-3.48728571428571
IGFL1	-0.4275
LZTS2	-2.0265
IL2RG	-0.671125
CCDC51	-0.599
KLF3	-0.06
ANKRD37	0.28475
KCTD14	0.321666666666667
FZR1	0.246083333333333
SLC44A4	-0.7176
ESPL1	-1.2795
GMPR2	-0.0379
TBC1D19	0.152833333333333
ERGIC1	0.992296296296296
ERBB4	1.8865
TSPAN32	0.14125
MAP4	-0.504
GPHN	1.24025
SLC6A2	1.18
HIVEP1	0.16875
DFFB	-1.65544444444444
EIF4EBP2	0.808375
DMRT1	0.816
HSPB6	0.16675
IER2	-0.454166666666667
AIFM1	1.264
WWC2	1.0995
MRPL4	-0.28325
FLJ21062	-0.2302
EPB41L4A	2.49466666666667
SH2D6	-0.11225
TAF4B	-0.24075
GAL3ST3	0.443
MALT1	-2.06283333333333
RTDR1	1.94825
ARVCF	-1.528
MEX3B	-3.02583333333333
FBXO16	-0.80675
KIF7	-2.83875
C1QC	3.51133333333333
ZNF783	-1.28316666666667
ZNF85	0.68975
MMP13	-0.711
KIAA0329	-0.31575
RTP3	0.214
ZBED3	-0.271
CLGN	1.25475
SLC25A37	-1.865375
hCG_18290	-0.02275
OR5AS1	0.2935
SMARCC2	-0.230416666666667
FAM109A	0.204166666666667
CCDC12	0.1645
USF2	0.7287
DEPDC7	-4.43566666666667
C20orf24	-0.3515
JMJD3	-1.2
DSP	-0.0753571428571429
