Hybridization REF	TCGA-B8-4154-01A-01R-1188-07
MT1JP	-1.01583333333333
PHF20	-1.4234375
CPNE4	-1.54675
GTPBP1	-1.52735714285714
RAB33B	1.8355
ALDOC	0.137
ZNF212	-1.3885
NUDT1	-1.855
RFPL2	-1.40675
ZNF83	0.865
GDPD5	-1.898875
PDCD4	1.24495
CEP350	-1.13075
OR10A2	0.8335
CST7	2.54775
CIAO1	-0.46875
SELL	1.27875
OR8J3	0.624
LTBP4	-0.872333333333334
SIRT6	0.0855
CCL19	3.60525
PPIL1	-0.642833333333333
GBP7	1.38266666666667
STK17A	-0.4369
ABR	-1.15575
OR9G1	-0.778
FOXE1	-0.5705
CNGA3	-0.7285
GML	-1.068
CD38	-0.85375
ZDHHC6	1.3145
NEFH	-3.202
CTDSP2	0.1975
PGBD5	0.320166666666667
CCNY	0.480214285714286
RMND5B	-0.683916666666667
ZNF257	-0.85525
FLJ22167	-0.27125
EXOSC7	-1.679
ROR2	-1.479625
MAOA	-1.023875
TNNT3	0.8985
GYPC	0.12825
C7orf33	0.6925
PLIN	0.941333333333333
LOC90826	0.305
RNF4	-1.3688
F8A1	-0.1505
PLEKHG4	-2.74425
GRB2	-0.29235
HIST1H2AD	0.37575
DUS3L	-1.25083333333333
EIF1	0.568
RP5-1077B9.4	-1.56283333333333
FPGT	2.67575
GDF10	-0.999833333333333
COQ9	0.30075
GCC2	-0.14
RARRES3	3.255125
PLXNA1	-1.4623
KIAA0100	-0.7176
PMF1	0.5685
FNDC1	1.6285
HS2ST1	0.164333333333333
CRELD2	-0.53975
C8G	-1.369
CD82	-1.6775
LIM2	0.705
UNQ6490	-0.4725
MMP16	-0.51075
DRD3	-0.0527500000000001
C5orf26	1.49125
C11orf73	-0.00775000000000003
PTP4A2	-0.495125
OR4M2	0.169
HPCA	0.277166666666667
SEC14L1	-0.3945
CHFR	-0.763375
EMILIN1	-0.3075
NDUFS4	1.01
COL18A1	-0.3005
PDZD3	3.1935
C9orf16	-0.582
ERBB2IP	0.115333333333333
EMX2	7.50675
FUS	-3.02825
TF	-4.1139
CLCN4	0.555833333333333
CXorf56	0.6225
C11orf72	0.41325
ELAC2	-1.65016666666667
NPR1	0.889
ASS1	-0.269333333333333
USP42	-1.167375
POLR2J	-0.128
SEC23IP	0.207333333333333
UQCRC1	-0.53425
LOC729603	-1.04275
C1orf71	-0.574875
POLG	-2.992
ADAM23	-4.19675
TFR2	-0.36475
RICTOR	-0.1152
MGC39606	0.87925
C19orf55	-0.296625
SNAPC1	0.303833333333333
GNA11	-0.072625
CCDC52	0.16
FSIP1	0.885
UPF3A	-0.30625
IGSF11	-2.10666666666667
LAGE3	-1.66525
CHST6	-3.7265
UNC13B	0.374875
TTLL4	-2.194
ZNF687	-0.059375
SDC2	1.1643
COX7A2	0.16175
LAMB4	0.8575
FAM24A	-0.5275
LRRTM3	-0.9175
GPHB5	0.658
OR4C13	0.8385
EIF3EIP	0.765071428571429
HABP4	0.456
TMEM125	3.508
CNTN2	-0.091625
ASNSD1	0.54125
FUT4	-0.0658571428571429
ACF	1.84025
LOC158381	1.046
CDH8	0.4795
AGPS	0.479666666666667
C4orf18	2.3685
PECI	0.932166666666667
UNG	-0.679125
GSTP1	-0.393875
DCUN1D5	-1.81866666666667
DKFZP564J0863	-0.0705
SLC9A3R1	0.220375
BCDO2	-0.888375
CHMP7	0.20425
REM2	0.8815
DNHD1	-0.402625
FKBP4	-2.346375
ZNF350	1.641
MGC11102	-0.193875
BST1	3.0305
KISS1R	0.992
NCR2	0.1205
DEFB125	0.617
UBE2W	2.11325
KRT15	-3.555
C10orf99	0.109
SCN11A	-0.322125
GFI1	-1.2345
RDHE2	-1.0395
FHL1	0.4475
OSGEP	0.151666666666667
GATA1	-3.15666666666667
SMC6	-1.68625
TTTY14	-1.02575
LPIN3	0.52725
RPL4	-0.5793
RBPMS	1.3191
PRPF3	-1.072
EMR1	-1.188
SPATA19	-0.24375
XCR1	0.19
IRX3	1.7463
RBM6	-1.5205
KLF4	-0.3153
UNC5CL	3.316
SEBOX	0.289
BTK	0.721
KRCC1	2.12775
C6orf27	0.559
SYTL5	-1.176
PRND	0.456875
LOC653319	-0.65
PIGL	-0.758625
HUS1	-0.102833333333333
SFRS6	-0.899416666666667
C17orf77	-0.157
UIMC1	-0.335
FXYD2	4.6277
LOC283152	0.49625
ZNF667	-0.28625
ZCCHC12	-1.66075
TFEC	6.9962
ATP7B	0.62
POLD2	-2.037
RG9MTD1	0.1255
ACOT2	1.21883333333333
HIST1H4I	0.172
PPARGC1A	0.9711
ETFA	0.1074
POLRMT	-1.72
ZNF146	-1.570875
MIA2	4.7985
KLHL6	-0.716833333333333
HOXB5	0.472
NENF	1.3
CUGBP1	-0.373
PRSS22	-0.524
CASC4	1.2545
CUL4B	0.609
CENPJ	-2.2154
PITX1	-2.09366666666667
FLJ31033	0.483666666666667
CELSR3	-2.30066666666667
ZNF568	0.42975
ITSN1	-0.604083333333333
EHBP1L1	-1.08133333333333
C19orf2	-0.319
DCTN1	-1.33475
LIN28B	-3.4995
TNKS2	-0.097
C1QBP	-0.16775
CADPS2	1.14
SRMS	0.63325
GJA9	0.2095
MGC24975	-0.441
TRIM45	-1.884
TSP50	0.68875
TCP1	-1.5715
TMED7	1.5767
CMA1	0.578
CENPL	-0.693
PTCRA	0.5855
FST	-5.12925
VWCE	-2.23975
PAWR	-0.7945
ABCC12	0.5972
LDLR	-3.4124
ASTN2	1.4451
LOC441212	-0.7615
GPATCH8	-0.707
TANC2	-2.12141666666667
KIF4A	-3.4145
C18orf18	1.19725
PGM1	-0.30175
KIAA0258	0.91625
CPD	-0.233
SNCAIP	-1.633
DCT	-4.01483333333333
HLA-DOA	3.62527272727273
OR11L1	0.509
UPK1B	-0.304666666666667
DNAJB4	1.669
UGT1A8	6.73875
HIST1H4L	-0.3795
PECR	0.881166666666667
HSPA2	0.481
WFIKKN1	-2.4335
SERP1	0.73875
SYDE2	0.70275
TACR2	0.2005
NUP85	-1.544
CD177	-0.9315
LGR5	-2.16866666666667
PIGG	-0.895083333333333
PTHR1	2.4385
RAB5A	-0.5018
FLJ13224	-0.1665
USP9Y	-1.86166666666667
C7orf53	-0.4905
LRP1B	-1.753
XAF1	1.723
ABCG8	0.091
ANKDD1A	-1.165
DAND5	-1.3695
SPAG6	0.451
LINCR	3.31475
ZDHHC22	-1.231
CCDC60	0.9495
THOC7	-0.298666666666667
TCTA	1.4641
OR8K3	0.55825
NY-REN-7	0.4785
B2M	2.709
C6orf141	-3.37275
LPPR4	-0.7955
SQLE	-2.74775
SEPHS1	-0.80025
BTBD14B	-0.111714285714286
PLRG1	0.146
SPG7	-0.9129375
ZNF614	1.45216666666667
PARD6G	1.7795
INPP5B	-0.7859
GRPEL2	0.771875
PPID	-0.8069
TRIM56	-1.2265
UBE2J1	0.8625
IL20RA	-0.945
LOC387856	0.0715
C1orf107	0.138833333333333
UTS2R	0.97625
C19orf22	-0.35925
SAFB2	-0.492625
KIAA0652	-0.399875
KLRG1	1.29833333333333
MS4A8B	0.024
FRAG1	0.44225
KIAA1546	0.401
E2F4	-1.2455
CLEC4M	0.386333333333333
BTBD14A	-1.55925
KIAA0999	-0.1611
GYPA	-2.827
TAC1	-0.2982
TRAIP	-2.8165
KIAA0232	-0.2253
ERCC8	-0.678
GPX4	1.1985
KIAA0368	-0.712375
GPR157	-1.2835
CTAGE4	0.382
C9orf30	0.386666666666667
OR52A1	0.7455
HSP90B3P	0.1255
ALG9	-0.3529
BTBD10	0.96975
SDK2	-0.208
BAIAP3	-1.566
RABGGTB	0.682875
ANKRD40	0.405833333333333
KRT74	0.102
CALCOCO2	1.07978571428571
SNCA	-3.0615
TMSL8	-1.955875
C2orf53	-0.3235
ESRRB	-1.164
ARHGAP26	-0.153
TDRD9	-0.25675
HRAS	-0.539166666666667
KLRC4	-0.982
JAGN1	0.129
BSDC1	0.10475
RNF43	-1.3454
NDUFAF1	0.68
PHF12	0.04825
OR1L3	-0.12325
FOLR2	3.10566666666667
LYZL6	0.528333333333333
tcag7.1260	0.7815
WSB1	-0.0958333333333333
PROS1	1.9674
OSTN	0.253
PSMB8	2.12875
SOCS4	-0.084875
DDIT4L	5.885
MAS1	0.1175
MGC34796	0.696
CSHL1	0.332
TBCCD1	0.678166666666667
ZBTB7C	-2.1445
AP2S1	-0.576875
P15RS	0.0727
VAT1	0.3311
SHANK3	2.297
TUFM	-0.831
THEG	-0.59
KRT34	-2.35525
SGSM3	-1.367125
TOMM22	1.052125
SOCS3	0.921833333333333
CPO	1.522
POP4	0.758
BHLHB3	2.54175
MALL	1.65375
OR1B1	0.386
PARK2	2.0125
GPR124	0.415625
LCE1E	-0.0945
RUVBL2	-1.58075
CGRRF1	2.204
ACPL2	0.43975
WNT10B	-2.047375
BAIAP2L2	1.7845
ISCA1	1.9825
C1orf125	0.179625
RPAP1	-1.40575
RAI16	-0.802
RPL27	0.855625
NLRP9	-0.592
EPN1	0.078
LOC388610	-2.713125
SLC35A1	1.6428
GAL	-4.31725
SLC14A2	0.553
RDH11	0.0535
FAM138F	0.3245
AUH	2.175
FLJ40243	0.281
C14orf129	0.365
MBD2	-0.869833333333333
ABHD14B	0.1325
PIGT	-1.341625
ALS2CR4	-0.613375
ALAS1	-0.7904
FOXO1	1.007
CRLF3	0.410125
C20orf107	-1.4725
FARS2	0.2215
CCDC28A	2.2925
NPHP3	-0.10675
OR13F1	-0.706
TSEN54	-1.39825
DEFB106B	-0.6369
OR8B4	0.299
STH	-0.17125
ZC3H14	-0.918625
CBX2	-0.3805
TMEM49	-0.10775
C6orf21	0.3945
FLJ20920	0.221
CRTAP	0.0505714285714286
DDX50	0.13975
STYXL1	-0.7545
BLVRB	-0.180333333333333
LOC147650	-0.778
MMP24	0.5465
GRID1	1.189
BANF1	-0.634166666666667
CTAGEP	1.03525
HMBS	-2.659
SLC25A24	0.241666666666667
C14orf50	-0.74
MRO	1.36433333333333
SLC25A15	-1.47725
FAM84B	0.6139
TDP1	-1.2455
C16orf78	0.205
C11orf57	0.6645
RFK	1.305625
ZFYVE9	-1.21425
STCH	-0.2135
WIBG	0.183
LOC283871	-1.268
GBA2	-0.8546
NDUFB3	0.11725
HSD17B13	0.617
GRIN3A	0.990666666666667
FMNL1	-1.2255
SEPT7	0.177
GNLY	5.805
GRAMD1C	2.868
ZNF165	-0.15
USP38	0.178
FAM83A	-3.7105
C14orf24	0.838333333333333
ARMCX3	0.9705
ARHGDIB	0.578833333333333
AK1	-0.886
KIAA1045	0.17625
DNAJB13	-0.859166666666667
NEU2	0.582
HIST1H4B	-0.865333333333333
FAM20B	-0.9167
HES2	-0.205307692307692
FAM73B	-0.7194
LOC388381	0.353
INTS7	-1.09118181818182
AMPH	-0.39875
ZNF775	-0.664
UCKL1	-0.618833333333333
C10orf97	1.13325
C1orf161	0.3205
ALDH1L1	4.7585
FLJ39378	-0.919375
SLC23A1	2.4145
RBM4B	0.10425
THAP4	-0.218166666666667
OGFRL1	1.431
KIAA0831	0.415
PPP1R15A	-0.0986666666666667
C1orf96	-2.05742857142857
C12orf11	0.03225
BMF	0.271125
MAN1A1	-1.870375
KIAA1600	0.830166666666667
NLGN4X	0.0015
ALOX12	-1.30116666666667
RB1CC1	0.0872
NEIL2	0.2544
EIF4E	0.492681818181818
ABHD5	-0.17525
EXOC4	-0.248666666666667
CIP29	-0.011
BATF2	2.67925
SLC29A4	0.12425
HTR4	0.19625
EMB	-0.4265
TRAF6	1.23575
LMNB1	-3.27075
FAM19A5	-0.69525
SHE	2.67775
PIK3C2B	0.32875
C15orf15	1.4257
USP15	0.365
TCEAL2	0.178
C5orf39	-0.031
PTGER2	-0.087
SLC31A1	-0.2859375
IFT172	-0.3255
ADAM29	0.13525
GFOD1	-1.32125
ST7L	1.0335
C15orf26	-2.714
PKN3	-1.91225
CNTD1	-0.0808333333333333
COMMD1	1.55825
NTRK2	2.13383333333333
FOXN3	0.4025
MFGE8	-0.3662
PFKFB2	0.522666666666667
TAS2R4	-0.23825
ENTHD1	-0.370833333333333
PRMT5	-1.28375
MGC16384	-0.962375
LOC442229	-0.1485
TSKU	-2.05175
KRTCAP3	1.48925
PDLIM1	0.8739
KCNS2	-0.20125
RNF126	-0.404666666666667
CEP63	-0.6535
CLIC4	2.449125
hCG_1990170	6.26975
ACR	1.5661
KLK7	-0.8625
ALOX5AP	3.42775
RIPK3	3.15075
TAS2R9	0.6795
C19orf18	0.7785
BIRC6	0.0526428571428571
ZNF16	0.6345
RFT1	-2.01825
SLC8A2	-0.50975
TACC1	1.175625
ITGAD	0.77975
SAMHD1	1.58075
SH3PXD2B	-0.7776
EPC2	0.70725
C20orf85	0.453625
ATP13A2	-0.836166666666667
KRT4	0.23525
CAPNS1	-0.6815
MDM2	0.21125
PCDH20	0.558
KCNK9	0.9595
OR2C1	-0.49
KLHDC3	-0.083
IPPK	-0.7665
EFHD2	0.00737499999999999
GALR3	1.092
NBEA	0.919166666666667
ABCA6	1.408
CLDN3	-0.1585
AKT2	-0.116
EGFR	1.4893
RBM16	0.401875
ZDHHC3	-0.1981
SLC25A4	0.782333333333333
CYB5B	-0.478333333333333
CPXM1	-2.275
NDRG1	2.44561538461538
FLJ43826	0.58825
OR5L2	0.179
FARP2	-0.4251
MRPL46	0.39925
LDHAL6B	-0.176666666666667
MAPKAPK3	-0.789166666666667
NCAM2	-3.21075
PRKD2	-0.795333333333333
ZFP36L1	0.8103
CYSLTR1	0.8995
OR4C3	0.22725
HIST1H2AJ	0.545
CCNB2	-3.86222222222222
ZNF10	0.144125
TMEM175	-0.05
FAM134A	0.743333333333333
TIGD4	0.773
PCNP	0.6865
MGC39715	0.74575
LQK1	0.32275
CREB1	0.5337
TMPRSS3	-2.228
C4orf32	1.04725
LAT	-1.31941666666667
KCNA3	0.8775
SKIV2L2	-0.47875
ROPN1B	-3.431
tcag7.23	0.593
CDT1	-3.527
ZHX2	1.340125
CD28	-3.07975
ZNF624	1.17925
SEPT2	0.177916666666667
SOHLH2	-2.78225
MCOLN3	-1.731125
UNQ1945	0.89
MASP2	-1.521
ZNRF3	0.8059
GPATCH3	-0.36175
AGL	0.574625
QRICH2	-0.4835
PSD4	-0.206
CCNB1IP1	0.915
ENPP7	0.187
OBFC1	1.0675
KCNG3	-2.6325
C14orf79	0.74175
ENPEP	7.10383333333333
SCT	-0.3145
SKI	0.568125
SEC61G	-0.61475
CAPN11	-0.43825
ATXN7L3	-0.81125
DBNDD1	-0.518666666666667
FAIM	0.35125
ANKRD36	-1.2375
GABRP	-1.5395
TACSTD2	-2.17516666666667
EIF3J	-1.07075
PPP2R2A	0.33775
TEKT4	-0.941833333333333
PVALB	-3.85483333333333
F10	-2.9305
FAM134C	1.1265
COMP	0.055625
EFCBP1	-2.07866666666667
SCLT1	0.94125
TAL1	-0.5032
ACSL1	3.41075
ABCC5	-0.97075
ABL1	-0.713611111111111
RBBP7	-0.614166666666667
PTPRG	0.820375
NCOR1	-0.5677
SPINK4	-1.70966666666667
TXNRD1	-1.3402
TNRC15	0.092625
C9orf138	0.156125
UBE2H	0.391833333333333
BRDT	-0.276833333333333
C8orf31	-0.2055
CCNE2	-2.56118181818182
SLC6A8	-0.052125
CALCR	-2.919
PPP1CB	1.6235
ABHD8	-0.07775
ARF5	-0.2627
SLC24A4	1.29725
CCT3	-1.1725
ZNF121	-0.367875
SLC3A2	-1.9603
OR13A1	1.2345
SLC5A10	4.57375
RAD50	-0.049
IER5	-0.121375
MTHFD1L	-2.005
MBTPS2	0.85625
MVK	-0.038875
NCL	-1.5896
PSMD10	-0.1245
MOBP	0.473285714285714
FLJ32894	1.005
HRH1	0.1655
C5orf30	-0.7925
NUDT16L1	0.3168
RASGRP3	5.22833333333333
PRKRIP1	-0.6681
CCDC75	0.158
LOC253970	-0.0956666666666666
KIAA1239	-0.23475
MED21	0.212
SYT11	1.3305
NTSR2	-0.23
EGFL11	0.646
CXorf59	0.0915
OR2A25	0.57775
SPTBN2	-2.38825
LRMP	2.004
RNF111	0.69975
PTH	-0.6915
LOC619208	2.4285
KIAA0895	1.703
RANBP5	-0.1985
P2RY10	1.652
NME5	4.715
DDX21	-1.82175
LRSAM1	-1.5785
HDAC11	-0.279166666666667
VMO1	2.75575
NOLA2	-0.7355
ADAR	-0.751083333333333
MTO1	-0.421
SF4	-0.108166666666667
P2RX1	0.00133333333333334
HBM	0.859
EN2	1.6205
C14orf172	-0.97575
TM9SF2	-0.0372
INHBE	-0.953333333333333
TCTE3	-0.08
TOX2	-1.66575
CTAGE3	1.324125
HBB	5.5881
MED15	-1.43766666666667
CASR	2.21275
C6orf66	-0.454166666666667
MTPN	-0.44325
UNC50	0.17225
C21orf33	0.255
IRF2	1.262
PGR	-2.50433333333333
GPR84	1.218
CROCCL1	-2.65875
SRPX	-3.57675
BRE	0.107833333333333
FGF10	0.252
SDC3	-0.618166666666667
ZRSR1	-0.330166666666667
DKFZP434P211	-1.215
SOX6	1.4715
RPUSD2	-0.75725
C14orf173	0.0994166666666667
MAPK11	0.754
TBC1D22A	0.365
FAM123A	-0.442
COL4A6	-4.63666666666667
TOMM70A	1.16825
NAB1	0.568875
MGC16385	-0.733375
TSPAN18	1.306
MED31	0.84375
PLG	4.892
CAPSL	0.537
ZNF532	0.7777
ASB14	0.032
CA8	-1.4855
NUDT16P	2.4365
SLFN11	0.921
LRRIQ2	-0.58225
NOL7	-0.412333333333333
BRMS1L	0.252125
JARID1A	-0.638166666666667
PANK2	-0.6325
ICAM3	0.3155
MDS1	-0.29325
TAF8	0.0275
RNF139	0.89775
ZNF594	-0.8285
ADAM8	0.7395
SFTPC	0.236
MAN2B2	-0.487625
RGS12	0.121
EIF1AY	-3.96608333333333
LRRIQ1	0.5805
GPR150	0.98325
CCDC21	-2.0475
PRRG3	0.108
SAA4	-4.137
RAPGEF5	4.123625
ZCCHC2	-0.362833333333333
MGC39372	2.208
PPP4R2	-0.537
CDCA2	-0.935666666666667
OR4D5	0.00816666666666666
PTGFRN	-1.3993
SIGLEC5	2.23166666666667
C19orf61	-1.68583333333333
NMUR2	0.307
KIAA1586	0.200666666666667
DAGLA	-1.32683333333333
CHCHD6	-0.8765
GPR32	0.102
NEUROD6	0.335333333333333
SLC2A4RG	0.26225
CA5B	0.87575
FBXL3	2.3345
MPHOSPH9	-0.9635
HMG2L1	0.02625
HCN4	0.347166666666667
CEACAM19	-0.17575
SH2D4B	0.768666666666667
HFE2	-1.148
TGM4	0.36375
LYPD2	0.72075
TBC1D15	0.87875
MRPS21	-0.0776
NONO	-0.8679
CLEC5A	1.833125
ITCH	0.4862
MGAT3	0.321166666666667
MBP	0.245625
RPP25	-2.27
SOSTDC1	-0.7905
HRC	0.05175
TRIM48	-0.3035
TMEM133	2.903
ECEL1P2	-1.08933333333333
HOXC11	-0.214
DOK5	0.49775
HELZ	-0.235666666666667
LOC348180	-0.55725
MGC33894	0.31825
ADRB3	0.684
DMD	-0.1165
PTRH2	-0.62175
MPEG1	3.67016666666667
NDUFA12	0.592
KRTAP2-4	0.0923333333333334
STAMBPL1	0.376
ADCY2	-1.19733333333333
UNQ6125	0.162
KLHL20	0.41
SRM	-1.933
OTC	0.809
TMIE	-0.0596666666666666
SNX8	0.04225
LIPK	-0.373
CHURC1	0.859583333333333
KLC2	0.427
HDAC1	-0.872166666666667
FAM128A	-0.420166666666667
FNDC3B	0.5523
MTCP1	0.959
WFDC10B	-0.4819
PCDHGB3	-0.094
ATRNL1	-2.6481
CAV2	2.64875
MED26	-0.457166666666667
DUS1L	-1.06325
CHRM3	-1.100125
NEK9	-0.17075
WARS2	0.6005
TBX22	-0.7735
TOMM40	-1.7585
RP6-213H19.1	-2.73083333333333
TUBGCP5	-1.08525
IGSF6	6.04925
TPPP	0.634
UNQ6190	0.076
GSTM5	1.548375
BTD	0.645666666666667
PDCD1LG2	1.00483333333333
SNRPB2	-0.0158333333333333
ERICH1	0.035
APOA4	-1.40325
HOXA11	-2.319
NARG1	-0.30025
MKX	-1.47075
RAB28	-0.00885714285714287
PKP3	-3.80975
SH3GL2	-2.223
CTSO	4.558
RPN2	-0.642125
IL28RA	0.0943333333333333
SFMBT1	-0.97475
WDR57	-0.05325
FER1L3	0.0468333333333333
HSF5	0.0475
TTC9B	0.175
C4BPA	-4.91933333333333
ALB	-3.87142857142857
SORBS3	0.026125
UPF2	-0.2075
JPH1	-0.9095
AGBL2	1.44125
DOPEY1	1.7505
TERF1	0.0135
KIF22	-1.01866666666667
NINJ1	0.168
SEC61A2	-0.807333333333333
HIST1H1D	-0.231333333333333
SFXN4	0.455625
UCP3	0.4784
ZNF703	0.0506666666666667
MYL6B	0.51925
TREM1	1.39075
OR52E6	0.618
CKMT2	1.25975
HLA-C	2.648375
SLC13A3	-1.1095
TIMP4	0.44125
SLIT2	0.10675
RSF1	-0.525388888888889
LONRF1	-0.440214285714286
MON1A	-1.28266666666667
CACNG6	-1.37683333333333
DPPA4	-4.99266666666667
ZSWIM3	0.3005
ZNF804A	0.620333333333333
CCIN	1.17225
SLC25A31	0.546
KCNMB4	-0.566
RABL5	1.195
GALNS	-0.2862
STX6	-0.017625
HIST1H1C	-0.219
CIDEB	2.01675
CASP4	1.14933333333333
PDK3	-0.1342
KCNJ11	-0.4265
TPR	-1.457375
ZSCAN20	-1.179
MTX2	-0.17675
HIST1H2BH	0.13125
LOC283767	1.20025
LYRM7	0.0950555555555555
BRD3	-2.31016666666667
HIST1H2BO	0.14275
MAGEB10	-0.644
SLC45A1	0.4095
SERPINA3	-3.16285
KIAA0143	1.26375
KCNJ16	8.23783333333333
KRT79	-0.605
FABP2	-1.02825
NUT	-0.2265
ZNF57	-0.229
FBXL4	0.907
CLEC9A	4.8675
UGT8	2.45283333333333
BMP2K	0.63325
MAPK4	-3.61225
SLC25A23	0.0362
HINT1	0.9093
KRTAP13-1	0.601
SFXN5	-0.5887
CHCHD2	0.277583333333333
FAM3D	2.9335
NDP	-3.9235
RHOBTB1	1.68283333333333
SLC4A4	5.61925
RPL38	0.317
HTF9C	-0.779333333333333
AP2A2	0.084625
ZBTB46	0.334
MAP7D1	-1.254375
AOX1	2.756
CYR61	1.40441666666667
DTNA	-1.31042857142857
JRKL	0.636
TMOD3	-0.5005
EEA1	-0.3397
ADCK5	-0.57
IL1R1	1.256
KLK3	0.459857142857143
HRSP12	3.416
KTN1	-0.7325
LOH11CR2A	-1.2608
RELL2	-2.256
MAB21L1	0.5285
C20orf59	-0.976666666666667
PHKB	0.044
ADAM2	-1.97966666666667
TBC1D8B	2.54616666666667
FAM13A1	1.2859375
LAPTM4B	-2.05558333333333
LCN8	0.085
TMEM147	-0.445
SYT4	0.564333333333333
XPO7	-1.004
C9orf62	1.2545
GPR75	-0.1765
TRIM5	1.418
APOC1	0.527666666666667
RNASE4	2.69666666666667
PARD6B	-1.587625
ARID1A	-1.27641666666667
TPD52L3	0.356666666666667
RRAGB	1.89583333333333
RCN2	-0.546166666666667
HIST2H2BE	-0.7485
STARD7	0.1085
SHMT2	0.19075
KIAA1751	0.2655
MLYCD	1.5275
LOC162632	-0.6813
UQCRH	-1.194
RP11-217H1.1	1.6655
SDHA	-1.27266666666667
NCLN	-1.1054
ZNF17	0.553333333333333
RCBTB2	1.01775
VEGFB	0.6151
RP4-747L4.3	0.136
COLQ	-0.354
MPN2	-0.747333333333333
DRG2	-0.89075
KLRB1	7.495
ALPK2	2.82475
DNASE2B	0.4285
FLJ23834	0.145
AXUD1	1.4525
SAFB	-0.7646
NSUN4	0.323
RFX2	1.5815
MAPK8IP1	0.654333333333333
FANCD2	-2.54014285714286
ANKZF1	-1.65533333333333
C19orf50	-0.9835
DUSP8	-0.21075
SENP5	0.076125
NFKBIL2	-0.7775
LBR	-0.50875
IGFL1	-0.8455
LZTS2	-1.511625
IL2RG	-0.14775
CCDC51	-0.29675
KLF3	-0.40125
ANKRD37	1.327
KCTD14	2.05583333333333
FZR1	-0.506083333333333
SLC44A4	-1.2184
ESPL1	-1.07825
GMPR2	0.616
TBC1D19	0.187666666666667
ERGIC1	1.48988888888889
ERBB4	-1.2138
TSPAN32	0.658833333333333
MAP4	-0.51475
GPHN	-0.7535
SLC6A2	-0.22775
HIVEP1	-0.5075
DFFB	-0.4909
EIF4EBP2	1.53175
DMRT1	-0.21175
HSPB6	-0.44375
IER2	-1.0655
AIFM1	-0.0115
WWC2	1.58175
MRPL4	-0.6995
FLJ21062	1.73666666666667
EPB41L4A	2.65041666666667
SH2D6	0.43575
TAF4B	-0.40125
GAL3ST3	0.0955
MALT1	0.121666666666667
RTDR1	3.9495
ARVCF	-1.0035
MEX3B	-2.17733333333333
FBXO16	0.89475
KIF7	-2.66675
C1QC	5.11016666666667
ZNF783	-1.90666666666667
ZNF85	-0.1345
MMP13	-0.665
KIAA0329	-0.324
RTP3	-0.4145
ZBED3	-1.0205
CLGN	-5.65675
SLC25A37	-1.18020833333333
hCG_18290	-0.03375
OR5AS1	-0.8815
SMARCC2	0.0651666666666666
FAM109A	-0.0396666666666667
CCDC12	-1.55925
USF2	0.3672
DEPDC7	1.863
C20orf24	-1.096
JMJD3	0.3545
DSP	-4.44221428571429
SLIC1	0.965125
FAM20A	0.133875
IRF2BP2	0.483875
ZNF230	0.278
MSN	0.305214285714286
SLC9A5	-1.9825
EPDR1	0.1517
MUSK	0.144833333333333
ZNF434	0.412333333333333
SMARCD1	-0.518166666666667
ZFP106	-0.788
ZNF347	0.0743
GTF2E1	0.15575
RY1	0.649166666666667
